Reactions	Percentage
R945: NCN+O2=NO+NCO	-0.034413234035477074
R942: NCN+H=N+HNC	-0.2777770063704261
R939: NCN+OH=NH+NCO	-0.5555189452508577
R941: NCN+OH=NO+HCN	-1.0453416454959876
R940: NCN+H=N+HCN	-5.374322129113144
R946: NCN+O=NO+CN	-42.656634329326046
R936: CH+N2=NCN+H	50.05507670800608
