time	Mid
3.090409E-02	2.455137E-01
3.111509E-02	2.269464E-01
3.132608E-02	2.065423E-01
3.153708E-02	1.842735E-01
3.174807E-02	1.602188E-01
3.195907E-02	1.345610E-01
3.217007E-02	1.075820E-01
3.238106E-02	7.965559E-02
3.259206E-02	5.123598E-02
3.280305E-02	2.284519E-02
3.301405E-02	-4.943163E-03
3.322504E-02	-3.152168E-02
3.343604E-02	-5.626902E-02
3.364703E-02	-7.857140E-02
3.385803E-02	-9.784416E-02
3.406902E-02	-1.135551E-01
3.428002E-02	-1.252462E-01
3.449101E-02	-1.325550E-01
3.470201E-02	-1.352344E-01
3.491301E-02	-1.331702E-01
3.512400E-02	-1.263945E-01
3.533500E-02	-1.150964E-01
3.554599E-02	-9.962802E-02
3.575699E-02	-8.050353E-02
3.596798E-02	-5.839501E-02
3.617898E-02	-3.411871E-02
3.638997E-02	-8.617893E-03
3.660097E-02	1.706465E-02
3.681196E-02	4.181906E-02
3.702296E-02	6.450750E-02
3.723395E-02	8.401159E-02
3.744495E-02	9.928278E-02
3.765595E-02	1.094001E-01
3.786694E-02	1.136272E-01
3.807794E-02	1.114728E-01
3.828893E-02	1.027470E-01
3.849993E-02	8.761477E-02
3.871092E-02	6.664005E-02
3.892192E-02	4.081374E-02
3.913291E-02	1.156661E-02
3.934391E-02	-1.924281E-02
3.955490E-02	-4.937329E-02
3.976590E-02	-7.628338E-02
3.997690E-02	-9.726321E-02
4.018789E-02	-1.096200E-01
4.039889E-02	-1.109340E-01
4.060988E-02	-9.939520E-02
4.082088E-02	-7.422546E-02
4.103187E-02	-3.621788E-02
4.124287E-02	1.161701E-02
4.145386E-02	6.325730E-02
4.166486E-02	1.087291E-01
4.187585E-02	1.329879E-01
4.208685E-02	1.146177E-01
4.229784E-02	2.431069E-02
4.250884E-02	-1.768804E-01
