time	Mid
2.014630E-02	-2.780096E-01
2.030206E-02	-2.448826E-01
2.045782E-02	-2.069720E-01
2.061358E-02	-1.657964E-01
2.076934E-02	-1.228292E-01
2.092510E-02	-7.947131E-02
2.108086E-02	-3.702782E-02
2.123662E-02	3.314716E-03
2.139238E-02	4.050721E-02
2.154815E-02	7.365424E-02
2.170391E-02	1.020268E-01
2.185967E-02	1.250713E-01
2.201543E-02	1.424146E-01
2.217119E-02	1.538658E-01
2.232695E-02	1.594128E-01
2.248271E-02	1.592160E-01
2.263847E-02	1.535977E-01
2.279423E-02	1.430281E-01
2.294999E-02	1.281075E-01
2.310575E-02	1.095461E-01
2.326151E-02	8.814083E-02
2.341727E-02	6.475043E-02
2.357303E-02	4.026880E-02
2.372880E-02	1.559773E-02
2.388456E-02	-8.380797E-03
2.404032E-02	-3.083160E-02
2.419608E-02	-5.099222E-02
2.435184E-02	-6.819680E-02
2.450760E-02	-8.189747E-02
2.466336E-02	-9.168228E-02
2.481912E-02	-9.728920E-02
2.497488E-02	-9.861582E-02
2.513064E-02	-9.572365E-02
2.528640E-02	-8.883759E-02
2.544216E-02	-7.833937E-02
2.559792E-02	-6.475547E-02
2.575368E-02	-4.873942E-02
2.590944E-02	-3.104855E-02
2.606521E-02	-1.251620E-02
2.622097E-02	5.981270E-03
2.637673E-02	2.356000E-02
2.653249E-02	3.936703E-02
2.668825E-02	5.262051E-02
2.684401E-02	6.264814E-02
2.699977E-02	6.892504E-02
2.715553E-02	7.110765E-02
2.731129E-02	6.906148E-02
2.746705E-02	6.288185E-02
2.762281E-02	5.290497E-02
2.777857E-02	3.970754E-02
2.793433E-02	2.409294E-02
2.809009E-02	7.063538E-03
2.824586E-02	-1.022295E-02
2.840162E-02	-2.651324E-02
2.855738E-02	-4.053361E-02
2.871314E-02	-5.107886E-02
2.886890E-02	-5.711374E-02
2.902466E-02	-5.788096E-02
2.918042E-02	-5.301145E-02
2.933618E-02	-4.262675E-02
2.949194E-02	-2.742580E-02
2.964770E-02	-8.738053E-03
2.980346E-02	1.147087E-02
2.995922E-02	3.066426E-02
3.011498E-02	4.589646E-02
3.027074E-02	5.410407E-02
3.042651E-02	5.256426E-02
3.058227E-02	3.956577E-02
3.073803E-02	1.534358E-02
3.089379E-02	-1.665615E-02
3.104955E-02	-4.811076E-02
3.120531E-02	-6.367250E-02
3.136107E-02	-3.823764E-02
3.151683E-02	6.647597E-02
