       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolC_AR  	        VolC_N2  	      VolC_A1CO  	      VolC_H2O2  	        VolC_CH  	     VolC_T-CH2  	VolC_CVCCVCCJVO  	    VolC_CH2CHO  	     VolC_CH2OH  	       VolC_A1-  	   VolC_TXC5H5O  	    VolC_OC6H4O  	   VolC_C2H3CHO  	    VolC_N-C4H5  	   VolC_C5H4CH2  	      VolC_C3H3  	     VolC_S-CH2  	     VolC_A1CHO  	    VolC_A1CH2O  	VolC_C6H5CYCH2O  	  VolC_C6H5OCH2  	   VolC_C5H4CH3  	      VolC_C5H6  	 VolC_C5H5CH3-1  	      VolC_C3H2  	    VolC_A-C3H4  	      VolC_A1OH  	  VolC_C6H6O-24  	     VolC_CH2CO  	      VolC_HCCO  	      VolC_C2H3  	       VolC_CH4  	      VolC_C2H6  	    VolC_A-C3H5  	      VolC_C3H6  	      VolC_CH3O  	      VolC_C2H2  	      VolC_C5H5  	         VolC_O  	        VolC_A1  	       VolC_HCO  	      VolC_CH2O  	       VolC_HO2  	         VolC_H  	      VolC_C2H4  	      VolC_C2H5  	       VolC_A1O  	       VolC_CH3  	        VolC_OH  	        VolC_CO  	  VolC_C6H5OCH3  	       VolC_CO2  	        VolC_O2  	        VolC_H2  	       VolC_H2O  	  VolC_OC8H7OOH  	      VolC_N2H2  	       VolC_NNH  	       VolC_NH2  	        VolC_NH  	       VolC_HNO  	      VolC_HONO  	         VolC_N  	      VolC_H2NO  	       VolC_N2O  	       VolC_NH3  	        VolC_NO  	       VolC_NO2  	       VolC_HCN  	       VolC_HNC  	        VolC_CN  	      VolC_HNCO  	       VolC_NCO  	       VolC_NCN  	    VolC_CH3NH2  	      VolC_H2CN  	     VolC_C5H5N  	     VolC_C5H4N  	    VolC_C5H5NO  	    VolC_C5H4NO  	   VolC_C5H4NO2  	    VolC_PYRLYL  	  VolC_BNC4H4CO  	    VolC_C4H4CN  	    VolC_CHCHCN  	     VolC_C4H5N  	   VolC_CH2CHCN  	      VolC_C2N2  	      VolC_HNCN  	      VolC_HOCN  	     VolC_CH3CN  	     VolC_CH2CN
    8.20352E-02  	    1.42727E+03  	    2.46380E-01  	    1.01325E+05  	    5.5309E-207  	    6.73728E-03  	    2.50745E-79  	    6.29234E-12  	    1.40741E-22  	    4.40190E-17  	    5.64623E-26  	    3.56733E-16  	    5.01647E-17  	    2.68415E-22  	    3.33167E-24  	    1.52812E-16  	    6.25474E-15  	    2.76660E-19  	    1.87333E-16  	    8.12618E-15  	    7.65758E-19  	    5.02252E-28  	    1.20567E-80  	    4.35072E-83  	    2.21775E-80  	    1.66567E-22  	    2.47263E-19  	    8.32183E-25  	    1.43650E-19  	    8.36928E-14  	    2.41103E-18  	    1.52058E-21  	    1.66992E-12  	    1.07570E-15  	    5.14122E-16  	    2.80178E-13  	    9.67115E-18  	    1.49039E-14  	    4.77107E-14  	    3.57385E-18  	    2.40923E-13  	    6.55602E-18  	    2.24331E-08  	    2.57149E-17  	    3.47513E-16  	    4.02729E-13  	    2.37780E-10  	    4.80539E-11  	    5.52741E-13  	    9.33346E-18  	    1.39185E-19  	    5.30436E-14  	    1.20730E-07  	    1.39568E-08  	    1.76874E-26  	    1.52492E-05  	    1.76787E-03  	    1.85085E-10  	    1.92840E-05  	    7.95716E-75  	    1.44862E-20  	    3.27411E-17  	    4.78511E-15  	    5.44195E-17  	    1.52533E-14  	    2.73242E-12  	    6.16809E-17  	    3.94036E-16  	    1.87601E-09  	    2.13380E-14  	    2.66957E-07  	    1.23609E-09  	    5.41077E-13  	    5.41525E-15  	    2.25485E-19  	    2.34990E-13  	    1.07432E-14  	    3.21090E-22  	    2.84264E-18  	    5.95284E-21  	    2.18813E-17  	    2.09695E-19  	    6.78078E-99  	    9.10022E-92  	    6.64443E-94  	    4.37708E-19  	    5.94489E-93  	    2.56317E-58  	    2.29293E-77  	    3.27531E-15  	    1.24446E-34  	    2.11433E-29  	    4.55283E-23  	    8.70030E-15  	    1.24298E-20  	    5.11715E-22
    8.30352E-02  	    1.42672E+03  	    2.46474E-01  	    1.01325E+05  	    4.7346E-207  	    6.74000E-03  	    1.85498E-79  	    5.97733E-12  	    1.20479E-22  	    4.00169E-17  	    4.83334E-26  	    3.20707E-16  	    4.65360E-17  	    2.26447E-22  	    2.85201E-24  	    1.47037E-16  	    5.65002E-15  	    2.52971E-19  	    1.77696E-16  	    7.27454E-15  	    6.85530E-19  	    4.29942E-28  	    8.88356E-81  	    3.20511E-83  	    1.63394E-80  	    1.42586E-22  	    2.21527E-19  	    7.12373E-25  	    1.26048E-19  	    7.60318E-14  	    2.24923E-18  	    1.26637E-21  	    1.56961E-12  	    9.91435E-16  	    4.69438E-16  	    2.60542E-13  	    8.60790E-18  	    1.31362E-14  	    4.25432E-14  	    3.28146E-18  	    2.29501E-13  	    6.25266E-18  	    2.14888E-08  	    2.46492E-17  	    3.17645E-16  	    3.74372E-13  	    2.30421E-10  	    4.48503E-11  	    5.11663E-13  	    8.10547E-18  	    1.27616E-19  	    4.91083E-14  	    1.16948E-07  	    1.32180E-08  	    1.51409E-26  	    1.49480E-05  	    1.76905E-03  	    1.74716E-10  	    1.89069E-05  	    5.97659E-75  	    1.25212E-20  	    3.04707E-17  	    4.49918E-15  	    4.99950E-17  	    1.45162E-14  	    2.62819E-12  	    5.81931E-17  	    3.76624E-16  	    1.82847E-09  	    1.99795E-14  	    2.61777E-07  	    1.21659E-09  	    5.16992E-13  	    5.17110E-15  	    2.04146E-19  	    2.22628E-13  	    1.00052E-14  	    2.73913E-22  	    2.58809E-18  	    5.07182E-21  	    2.01494E-17  	    1.88400E-19  	    5.00519E-99  	    6.82060E-92  	    4.97433E-94  	    4.13392E-19  	    4.39641E-93  	    2.19416E-58  	    1.68915E-77  	    3.16039E-15  	    1.06529E-34  	    1.80993E-29  	    3.89735E-23  	    8.32099E-15  	    1.04728E-20  	    4.26839E-22
    8.40352E-02  	    1.42618E+03  	    2.46567E-01  	    1.01325E+05  	    4.0526E-207  	    6.74270E-03  	    1.37206E-79  	    5.68656E-12  	    1.03126E-22  	    3.63981E-17  	    4.13717E-26  	    2.88504E-16  	    4.31653E-17  	    1.92030E-22  	    2.44122E-24  	    1.41455E-16  	    5.10398E-15  	    2.31320E-19  	    1.68776E-16  	    6.51274E-15  	    6.13126E-19  	    3.68016E-28  	    6.54444E-81  	    2.36069E-83  	    1.20361E-80  	    1.22049E-22  	    1.98189E-19  	    6.09767E-25  	    1.10477E-19  	    6.90689E-14  	    2.09842E-18  	    1.05128E-21  	    1.47517E-12  	    9.14015E-16  	    4.28682E-16  	    2.42320E-13  	    7.66145E-18  	    1.15803E-14  	    3.79455E-14  	    3.01245E-18  	    2.18504E-13  	    5.96713E-18  	    2.06177E-08  	    2.36541E-17  	    2.90468E-16  	    3.48107E-13  	    2.23514E-10  	    4.19787E-11  	    4.73695E-13  	    7.03931E-18  	    1.17072E-19  	    4.54659E-14  	    1.13355E-07  	    1.25593E-08  	    1.29601E-26  	    1.46503E-05  	    1.77023E-03  	    1.65203E-10  	    1.85338E-05  	    4.48996E-75  	    1.07585E-20  	    2.84366E-17  	    4.22911E-15  	    4.60271E-17  	    1.38319E-14  	    2.52917E-12  	    5.49976E-17  	    3.59622E-16  	    1.78214E-09  	    1.87103E-14  	    2.56650E-07  	    1.19730E-09  	    4.95274E-13  	    4.95093E-15  	    1.85525E-19  	    2.11521E-13  	    9.35344E-15  	    2.34461E-22  	    2.35406E-18  	    4.29747E-21  	    1.85606E-17  	    1.69196E-19  	    3.69385E-99  	    5.12359E-92  	    3.72712E-94  	    3.90843E-19  	    3.25352E-93  	    1.87818E-58  	    1.24420E-77  	    3.04983E-15  	    9.11851E-35  	    1.54924E-29  	    3.33600E-23  	    7.97918E-15  	    8.79415E-21  	    3.59281E-22
    8.50352E-02  	    1.42565E+03  	    2.46659E-01  	    1.01325E+05  	    3.4688E-207  	    6.74537E-03  	    1.01476E-79  	    5.41727E-12  	    8.82687E-23  	    3.31232E-17  	    3.54116E-26  	    2.59698E-16  	    4.00346E-17  	    1.63494E-22  	    2.08953E-24  	    1.36059E-16  	    4.61104E-15  	    2.11438E-19  	    1.60437E-16  	    5.83078E-15  	    5.47808E-19  	    3.14999E-28  	    4.82071E-81  	    1.73850E-83  	    8.86481E-81  	    1.04466E-22  	    1.77071E-19  	    5.21923E-25  	    9.66928E-20  	    6.27465E-14  	    1.95740E-18  	    8.69093E-22  	    1.38633E-12  	    8.42853E-16  	    3.91504E-16  	    2.25412E-13  	    6.81851E-18  	    1.02084E-14  	    3.38505E-14  	    2.76496E-18  	    2.07939E-13  	    5.69623E-18  	    1.98111E-08  	    2.27137E-17  	    2.65723E-16  	    3.23782E-13  	    2.17010E-10  	    3.93905E-11  	    4.38611E-13  	    6.11321E-18  	    1.07397E-19  	    4.20955E-14  	    1.09937E-07  	    1.19670E-08  	    1.10930E-26  	    1.43561E-05  	    1.77139E-03  	    1.56447E-10  	    1.81649E-05  	    3.37472E-75  	    9.18311E-21  	    2.66045E-17  	    3.97436E-15  	    4.24509E-17  	    1.31944E-14  	    2.43497E-12  	    5.20600E-17  	    3.43092E-16  	    1.73702E-09  	    1.75250E-14  	    2.51579E-07  	    1.17820E-09  	    4.75511E-13  	    4.75051E-15  	    1.68981E-19  	    2.01478E-13  	    8.77277E-15  	    2.00682E-22  	    2.13907E-18  	    3.62065E-21  	    1.70988E-17  	    1.51694E-19  	    2.72565E-99  	    3.85966E-92  	    2.79520E-94  	    3.69770E-19  	    2.40958E-93  	    1.60762E-58  	    9.16388E-78  	    2.94337E-15  	    7.80482E-35  	    1.32605E-29  	    2.85539E-23  	    7.66825E-15  	    7.36332E-21  	    3.04124E-22
    8.60352E-02  	    1.42513E+03  	    2.46750E-01  	    1.01325E+05  	    2.9688E-207  	    6.74800E-03  	    7.50433E-80  	    5.16711E-12  	    7.55472E-23  	    3.01581E-17  	    3.03082E-26  	    2.33921E-16  	    3.71279E-17  	    1.39851E-22  	    1.78839E-24  	    1.30845E-16  	    4.16625E-15  	    1.93111E-19  	    1.52593E-16  	    5.22069E-15  	    4.88900E-19  	    2.69603E-28  	    3.55031E-81  	    1.28006E-83  	    6.52810E-81  	    8.94093E-23  	    1.57956E-19  	    4.46705E-25  	    8.45043E-20  	    5.70084E-14  	    1.82531E-18  	    7.17510E-22  	    1.30284E-12  	    7.77433E-16  	    3.57602E-16  	    2.09734E-13  	    6.06806E-18  	    8.99979E-15  	    3.02046E-14  	    2.53740E-18  	    1.97812E-13  	    5.43769E-18  	    1.90614E-08  	    2.18181E-17  	    2.43188E-16  	    3.01262E-13  	    2.10864E-10  	    3.70460E-11  	    4.06213E-13  	    5.30886E-18  	    9.84764E-20  	    3.89787E-14  	    1.06679E-07  	    1.14301E-08  	    9.49436E-27  	    1.40657E-05  	    1.77253E-03  	    1.48364E-10  	    1.78004E-05  	    2.53765E-75  	    7.78384E-21  	    2.49459E-17  	    3.73439E-15  	    3.92145E-17  	    1.25987E-14  	    2.34521E-12  	    4.93506E-17  	    3.27081E-16  	    1.69309E-09  	    1.64185E-14  	    2.46566E-07  	    1.15928E-09  	    4.57384E-13  	    4.56659E-15  	    1.54085E-19  	    1.92346E-13  	    8.25138E-15  	    1.71758E-22  	    1.94176E-18  	    3.03272E-21  	    1.57545E-17  	    1.35727E-19  	    2.01087E-99  	    2.91666E-92  	    2.09850E-94  	    3.49980E-19  	    1.78596E-93  	    1.37593E-58  	    6.74836E-78  	    2.84081E-15  	    6.67994E-35  	    1.13495E-29  	    2.44386E-23  	    7.38308E-15  	    6.14570E-21  	    2.59519E-22
    8.70352E-02  	    1.42461E+03  	    2.46840E-01  	    1.01325E+05  	    2.5408E-207  	    6.75060E-03  	    5.54874E-80  	    4.93403E-12  	    6.46547E-23  	    2.74712E-17  	    2.59385E-26  	    2.10839E-16  	    3.44292E-17  	    1.19686E-22  	    1.53054E-24  	    1.25809E-16  	    3.76503E-15  	    1.76200E-19  	    1.45183E-16  	    4.67451E-15  	    4.35799E-19  	    2.30733E-28  	    2.61419E-81  	    9.42346E-84  	    4.80647E-81  	    7.65178E-23  	    1.40668E-19  	    3.82302E-25  	    7.37245E-20  	    5.18046E-14  	    1.70144E-18  	    5.91455E-22  	    1.22440E-12  	    7.17259E-16  	    3.26681E-16  	    1.95194E-13  	    5.40017E-18  	    7.93462E-15  	    2.69596E-14  	    2.32815E-18  	    1.88118E-13  	    5.19018E-18  	    1.83625E-08  	    2.09610E-17  	    2.22652E-16  	    2.80408E-13  	    2.05043E-10  	    3.49123E-11  	    3.76297E-13  	    4.61035E-18  	    9.02412E-20  	    3.60969E-14  	    1.03568E-07  	    1.09403E-08  	    8.12552E-27  	    1.37790E-05  	    1.77366E-03  	    1.40880E-10  	    1.74404E-05  	    1.90862E-75  	    6.55594E-21  	    2.34376E-17  	    3.50848E-15  	    3.62748E-17  	    1.20405E-14  	    2.25959E-12  	    4.68443E-17  	    3.11608E-16  	    1.65033E-09  	    1.53855E-14  	    2.41614E-07  	    1.14056E-09  	    4.40642E-13  	    4.39662E-15  	    1.40543E-19  	    1.83995E-13  	    7.77991E-15  	    1.46993E-22  	    1.76071E-18  	    2.52722E-21  	    1.45156E-17  	    1.21294E-19  	    1.48326E-99  	    2.21179E-92  	    1.57920E-94  	    3.31352E-19  	    1.32496E-93  	    1.17754E-58  	    4.96875E-78  	    2.74195E-15  	    5.71680E-35  	    9.71317E-30  	    2.09150E-23  	    7.11963E-15  	    5.11339E-21  	    2.22100E-22
    8.80352E-02  	    1.42410E+03  	    2.46928E-01  	    1.01325E+05  	    2.1743E-207  	    6.75316E-03  	    4.10222E-80  	    4.71628E-12  	    5.53300E-23  	    2.50344E-17  	    2.21977E-26  	    1.90157E-16  	    3.19235E-17  	    1.02424E-22  	    1.30981E-24  	    1.20947E-16  	    3.40292E-15  	    1.60608E-19  	    1.38165E-16  	    4.18635E-15  	    3.87958E-19  	    1.97458E-28  	    1.92469E-81  	    6.93657E-84  	    3.53867E-81  	    6.54817E-23  	    1.25059E-19  	    3.27168E-25  	    6.42241E-20  	    4.70799E-14  	    1.58521E-18  	    4.87535E-22  	    1.15074E-12  	    6.61887E-16  	    2.98475E-16  	    1.81709E-13  	    4.80588E-18  	    6.99818E-15  	    2.40724E-14  	    2.13573E-18  	    1.78849E-13  	    4.95292E-18  	    1.77090E-08  	    2.01383E-17  	    2.03932E-16  	    2.61093E-13  	    1.99513E-10  	    3.29621E-11  	    3.48668E-13  	    4.00399E-18  	    8.26313E-20  	    3.34323E-14  	    1.00595E-07  	    1.04906E-08  	    6.95369E-27  	    1.34963E-05  	    1.77478E-03  	    1.33932E-10  	    1.70851E-05  	    1.43583E-75  	    5.48544E-21  	    2.20600E-17  	    3.29593E-15  	    3.35960E-17  	    1.15161E-14  	    2.17781E-12  	    4.45191E-17  	    2.96691E-16  	    1.60872E-09  	    1.44211E-14  	    2.36724E-07  	    1.12202E-09  	    4.25085E-13  	    4.23856E-15  	    1.28143E-19  	    1.76321E-13  	    7.35095E-15  	    1.25792E-22  	    1.59474E-18  	    2.09427E-21  	    1.33736E-17  	    1.08144E-19  	    1.09392E-99  	    1.68385E-92  	    1.19056E-94  	    3.13791E-19  	    9.84164E-94  	    1.00770E-58  	    3.65827E-78  	    2.64662E-15  	    4.89227E-35  	    8.31238E-30  	    1.78985E-23  	    6.87470E-15  	    4.25278E-21  	    1.90066E-22
    8.90352E-02  	    1.42359E+03  	    2.47016E-01  	    1.01325E+05  	    1.8606E-207  	    6.75570E-03  	    3.03252E-80  	    4.51234E-12  	    4.73473E-23  	    2.28230E-17  	    1.89953E-26  	    1.71614E-16  	    2.95971E-17  	    8.76463E-23  	    1.12084E-24  	    1.16257E-16  	    3.07621E-15  	    1.46193E-19  	    1.31506E-16  	    3.74999E-15  	    3.44867E-19  	    1.68971E-28  	    1.41691E-81  	    5.10531E-84  	    2.60496E-81  	    5.60340E-23  	    1.10977E-19  	    2.79968E-25  	    5.58559E-20  	    4.27924E-14  	    1.47613E-18  	    4.03422E-22  	    1.08157E-12  	    6.10913E-16  	    2.72746E-16  	    1.69202E-13  	    4.27754E-18  	    6.17551E-15  	    2.15062E-14  	    1.95883E-18  	    1.69996E-13  	    4.72521E-18  	    1.70962E-08  	    1.93474E-17  	    1.86858E-16  	    2.43201E-13  	    1.94247E-10  	    3.11726E-11  	    3.23153E-13  	    3.47781E-18  	    7.55865E-20  	    3.09689E-14  	    9.77480E-08  	    1.00755E-08  	    5.95049E-27  	    1.32176E-05  	    1.77588E-03  	    1.27466E-10  	    1.67346E-05  	    1.08023E-75  	    4.55752E-21  	    2.07968E-17  	    3.09605E-15  	    3.11484E-17  	    1.10223E-14  	    2.09961E-12  	    4.23562E-17  	    2.82335E-16  	    1.56824E-09  	    1.35206E-14  	    2.31899E-07  	    1.10366E-09  	    4.10554E-13  	    4.09079E-15  	    1.16730E-19  	    1.69235E-13  	    6.95856E-15  	    1.07643E-22  	    1.44270E-18  	    1.72836E-21  	    1.23221E-17  	    9.61611E-20  	   8.06707E-100  	    1.28723E-92  	    8.99130E-95  	    2.97188E-19  	    7.32147E-94  	    8.62306E-59  	    2.69311E-78  	    2.55466E-15  	    4.18642E-35  	    7.11317E-30  	    1.53162E-23  	    6.64574E-15  	    3.52939E-21  	    1.62643E-22
    9.00352E-02  	    1.42310E+03  	    2.47102E-01  	    1.01325E+05  	    1.5921E-207  	    6.75819E-03  	    2.24160E-80  	    4.32086E-12  	    4.05133E-23  	    2.08153E-17  	    1.62536E-26  	    1.54985E-16  	    2.74379E-17  	    7.49951E-23  	    9.59060E-25  	    1.11735E-16  	    2.78157E-15  	    1.32892E-19  	    1.25181E-16  	    3.36018E-15  	    3.06108E-19  	    1.44583E-28  	    1.04299E-81  	    3.75709E-84  	    1.91737E-81  	    4.79459E-23  	    9.82866E-20  	    2.39559E-25  	    4.84970E-20  	    3.89033E-14  	    1.37377E-18  	    3.34774E-22  	    1.01665E-12  	    5.63979E-16  	    2.49280E-16  	    1.57605E-13  	    3.80838E-18  	    5.45414E-15  	    1.92286E-14  	    1.79624E-18  	    1.61548E-13  	    4.50661E-18  	    1.65200E-08  	    1.85860E-17  	    1.71283E-16  	    2.26627E-13  	    1.89222E-10  	    2.95244E-11  	    2.99597E-13  	    3.02152E-18  	    6.90725E-20  	    2.86924E-14  	    9.50191E-08  	    9.69038E-09  	    5.09164E-27  	    1.29429E-05  	    1.77696E-03  	    1.21435E-10  	    1.63890E-05  	    8.12747E-76  	    3.76265E-21  	    1.96345E-17  	    2.90820E-15  	    2.89070E-17  	    1.05563E-14  	    2.02476E-12  	    4.03393E-17  	    2.68545E-16  	    1.52885E-09  	    1.26801E-14  	    2.27139E-07  	    1.08548E-09  	    3.96919E-13  	    3.95201E-15  	    1.06184E-19  	    1.62664E-13  	    6.59787E-15  	    9.21051E-23  	    1.30351E-18  	    1.42276E-21  	    1.13535E-17  	    8.53816E-20  	   5.94986E-100  	    9.88708E-93  	    6.80435E-95  	    2.81467E-19  	    5.45586E-94  	    7.37832E-59  	    1.98237E-78  	    2.46590E-15  	    3.58214E-35  	    6.08651E-30  	    1.31054E-23  	    6.43067E-15  	    2.92640E-21  	    1.39166E-22
    9.10352E-02  	    1.42261E+03  	    2.47187E-01  	    1.01325E+05  	    1.3622E-207  	    6.76065E-03  	    1.65695E-80  	    4.14070E-12  	    3.46631E-23  	    1.89915E-17  	    1.39067E-26  	    1.40059E-16  	    2.54342E-17  	    6.41654E-23  	    8.20573E-25  	    1.07377E-16  	    2.51581E-15  	    1.20598E-19  	    1.19169E-16  	    3.01135E-15  	    2.71262E-19  	    1.23706E-28  	    7.67681E-82  	    2.76469E-84  	    1.41116E-81  	    4.10222E-23  	    8.68766E-20  	    2.04968E-25  	    4.20215E-20  	    3.53765E-14  	    1.27769E-18  	    2.79506E-22  	    9.55747E-13  	    5.20762E-16  	    2.27873E-16  	    1.46850E-13  	    3.39097E-18  	    4.81927E-15  	    1.72021E-14  	    1.64678E-18  	    1.53498E-13  	    4.29684E-18  	    1.59770E-08  	    1.78530E-17  	    1.57067E-16  	    2.11271E-13  	    1.84417E-10  	    2.80015E-11  	    2.77847E-13  	    2.62535E-18  	    6.30391E-20  	    2.65883E-14  	    9.23998E-08  	    9.33153E-09  	    4.35643E-27  	    1.26723E-05  	    1.77803E-03  	    1.15795E-10  	    1.60484E-05  	    6.11580E-76  	    3.08628E-21  	    1.85614E-17  	    2.73177E-15  	    2.68504E-17  	    1.01156E-14  	    1.95303E-12  	    3.84541E-17  	    2.55323E-16  	    1.49054E-09  	    1.18953E-14  	    2.22446E-07  	    1.06748E-09  	    3.84074E-13  	    3.82114E-15  	    9.64233E-20  	    1.56546E-13  	    6.26490E-15  	    7.88045E-23  	    1.17623E-18  	    1.16645E-21  	    1.04610E-17  	    7.55789E-20  	   4.38759E-100  	    7.63619E-93  	    5.16045E-95  	    2.66541E-19  	    4.07352E-94  	    6.31275E-59  	    1.45906E-78  	    2.38023E-15  	    3.06487E-35  	    5.20765E-30  	    1.12130E-23  	    6.22780E-15  	    2.43128E-21  	    1.19069E-22
    9.20352E-02  	    1.42213E+03  	    2.47270E-01  	    1.01325E+05  	    1.1654E-207  	    6.76307E-03  	    1.22468E-80  	    3.97085E-12  	    2.96556E-23  	    1.73337E-17  	    1.18978E-26  	    1.26650E-16  	    2.35751E-17  	    5.48957E-23  	    7.02033E-25  	    1.03179E-16  	    2.27592E-15  	    1.09251E-19  	    1.13452E-16  	    2.69910E-15  	    2.39945E-19  	    1.05836E-28  	    5.64974E-82  	    2.03426E-84  	    1.03853E-81  	    3.50959E-23  	    7.66231E-20  	    1.75359E-25  	    3.63284E-20  	    3.21758E-14  	    1.18752E-18  	    2.35735E-22  	    8.98615E-13  	    4.80958E-16  	    2.08339E-16  	    1.36872E-13  	    3.01896E-18  	    4.25946E-15  	    1.53950E-14  	    1.50936E-18  	    1.45831E-13  	    4.09541E-18  	    1.54642E-08  	    1.71467E-17  	    1.44083E-16  	    1.97034E-13  	    1.79814E-10  	    2.65898E-11  	    2.57757E-13  	    2.28105E-18  	    5.74532E-20  	    2.46428E-14  	    8.98828E-08  	    8.99584E-09  	    3.72711E-27  	    1.24059E-05  	    1.77908E-03  	    1.10512E-10  	    1.57128E-05  	    4.60342E-76  	    2.51740E-21  	    1.75677E-17  	    2.56613E-15  	    2.49603E-17  	    9.69819E-15  	    1.88425E-12  	    3.66885E-17  	    2.42666E-16  	    1.45326E-09  	    1.11623E-14  	    2.17822E-07  	    1.04966E-09  	    3.71931E-13  	    3.69729E-15  	    8.73763E-20  	    1.50828E-13  	    5.95634E-15  	    6.74199E-23  	    1.05991E-18  	    9.57631E-22  	    9.63825E-18  	    6.66810E-20  	   3.23505E-100  	    5.92845E-93  	    3.92336E-95  	    2.52393E-19  	    3.04893E-94  	    5.40067E-59  	    1.07386E-78  	    2.29750E-15  	    2.62210E-35  	    4.45537E-30  	    9.59312E-24  	    6.03573E-15  	    2.02391E-21  	    1.01868E-22
    9.30352E-02  	    1.42165E+03  	    2.47352E-01  	    1.01325E+05  	    9.9694E-208  	    6.76545E-03  	    9.05089E-81  	    3.81040E-12  	    2.53695E-23  	    1.58257E-17  	    1.01782E-26  	    1.14600E-16  	    2.18501E-17  	    4.69613E-23  	    6.00569E-25  	    9.91361E-17  	    2.05938E-15  	    9.87716E-20  	    1.08014E-16  	    2.42002E-15  	    2.11836E-19  	    9.05396E-29  	    4.15742E-82  	    1.49659E-84  	    7.64222E-82  	    3.00233E-23  	    6.74163E-20  	    1.50015E-25  	    3.13439E-20  	    2.92696E-14  	    1.10291E-18  	    1.99792E-22  	    8.45023E-13  	    4.44282E-16  	    1.90512E-16  	    1.27615E-13  	    2.68802E-18  	    3.76778E-15  	    1.37874E-14  	    1.38302E-18  	    1.38534E-13  	    3.90199E-18  	    1.49788E-08  	    1.64659E-17  	    1.32222E-16  	    1.83832E-13  	    1.75397E-10  	    2.52776E-11  	    2.39197E-13  	    1.98216E-18  	    5.22823E-20  	    2.28441E-14  	    8.74617E-08  	    8.68067E-09  	    3.18845E-27  	    1.21436E-05  	    1.78012E-03  	    1.05553E-10  	    1.53824E-05  	    3.46578E-76  	    2.04904E-21  	    1.66449E-17  	    2.41062E-15  	    2.32203E-17  	    9.30217E-15  	    1.81823E-12  	    3.50314E-17  	    2.30559E-16  	    1.41700E-09  	    1.04777E-14  	    2.13267E-07  	    1.03201E-09  	    3.60416E-13  	    3.57974E-15  	    7.89809E-20  	    1.45467E-13  	    5.66944E-15  	    5.76753E-23  	    9.53672E-19  	    7.88485E-22  	    8.88009E-18  	    5.87531E-20  	   2.38489E-100  	    4.62922E-93  	    2.99161E-95  	    2.38951E-19  	    2.28813E-94  	    4.62000E-59  	    7.90388E-79  	    2.21760E-15  	    2.24312E-35  	    3.81145E-30  	    8.20661E-24  	    5.85329E-15  	    1.68813E-21  	    8.71440E-23
    9.40352E-02  	    1.42119E+03  	    2.47433E-01  	    1.01325E+05  	    8.5278E-208  	    6.76780E-03  	    6.68814E-81  	    3.65857E-12  	    2.17009E-23  	    1.44535E-17  	    8.70640E-27  	    1.03761E-16  	    2.02499E-17  	    4.01702E-23  	    5.13724E-25  	    9.52446E-17  	    1.86397E-15  	    8.91060E-20  	    1.02839E-16  	    2.17029E-15  	    1.86638E-19  	    7.74473E-29  	    3.05887E-82  	    1.10091E-84  	    5.62308E-82  	    2.56817E-23  	    5.91711E-20  	    1.28322E-25  	    2.69800E-20  	    2.66330E-14  	    1.02352E-18  	    1.70317E-22  	    7.94756E-13  	    4.10485E-16  	    1.74242E-16  	    1.19024E-13  	    2.39334E-18  	    3.33467E-15  	    1.23549E-14  	    1.26687E-18  	    1.31592E-13  	    3.71646E-18  	    1.45186E-08  	    1.58100E-17  	    1.21381E-16  	    1.71587E-13  	    1.71152E-10  	    2.40546E-11  	    2.22049E-13  	    1.72246E-18  	    4.74917E-20  	    2.11809E-14  	    8.51305E-08  	    8.38385E-09  	    2.72739E-27  	    1.18856E-05  	    1.78114E-03  	    1.00890E-10  	    1.50572E-05  	    2.61024E-76  	    1.66112E-21  	    1.57856E-17  	    2.26468E-15  	    2.16164E-17  	    8.92592E-15  	    1.75481E-12  	    3.34733E-17  	    2.18992E-16  	    1.38173E-09  	    9.83810E-15  	    2.08782E-07  	    1.01455E-09  	    3.49468E-13  	    3.46787E-15  	    7.11924E-20  	    1.40425E-13  	    5.40185E-15  	    4.93349E-23  	    8.56787E-19  	    6.50817E-22  	    8.18164E-18  	    5.15224E-20  	   1.75801E-100  	    3.63675E-93  	    2.28806E-95  	    2.26138E-19  	    1.72267E-94  	    3.95184E-59  	    5.81749E-79  	    2.14041E-15  	    1.91874E-35  	    3.26030E-30  	    7.01987E-24  	    5.67952E-15  	    1.41509E-21  	    7.45420E-23
