       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolY_AR  	        VolY_N2  	      VolY_A1CO  	      VolY_H2O2  	        VolY_CH  	     VolY_T-CH2  	VolY_CVCCVCCJVO  	    VolY_CH2CHO  	     VolY_CH2OH  	       VolY_A1-  	   VolY_TXC5H5O  	    VolY_OC6H4O  	   VolY_C2H3CHO  	    VolY_N-C4H5  	   VolY_C5H4CH2  	      VolY_C3H3  	     VolY_S-CH2  	     VolY_A1CHO  	    VolY_A1CH2O  	VolY_C6H5CYCH2O  	  VolY_C6H5OCH2  	   VolY_C5H4CH3  	      VolY_C5H6  	 VolY_C5H5CH3-1  	      VolY_C3H2  	    VolY_A-C3H4  	      VolY_A1OH  	  VolY_C6H6O-24  	     VolY_CH2CO  	      VolY_HCCO  	      VolY_C2H3  	       VolY_CH4  	      VolY_C2H6  	    VolY_A-C3H5  	      VolY_C3H6  	      VolY_CH3O  	      VolY_C2H2  	      VolY_C5H5  	         VolY_O  	        VolY_A1  	       VolY_HCO  	      VolY_CH2O  	       VolY_HO2  	         VolY_H  	      VolY_C2H4  	      VolY_C2H5  	       VolY_A1O  	       VolY_CH3  	        VolY_OH  	        VolY_CO  	  VolY_C6H5OCH3  	       VolY_CO2  	        VolY_O2  	        VolY_H2  	       VolY_H2O  	  VolY_OC8H7OOH  	      VolY_N2H2  	       VolY_NNH  	       VolY_NH2  	        VolY_NH  	       VolY_HNO  	      VolY_HONO  	         VolY_N  	      VolY_H2NO  	       VolY_N2O  	       VolY_NH3  	        VolY_NO  	       VolY_NO2  	       VolY_HCN  	       VolY_HNC  	        VolY_CN  	      VolY_HNCO  	       VolY_NCO  	       VolY_NCN  	    VolY_CH3NH2  	      VolY_H2CN  	     VolY_C5H5N  	     VolY_C5H4N  	    VolY_C5H5NO  	    VolY_C5H4NO  	   VolY_C5H4NO2  	    VolY_PYRLYL  	  VolY_BNC4H4CO  	    VolY_C4H4CN  	    VolY_CHCHCN  	     VolY_C4H5N  	   VolY_CH2CHCN  	      VolY_C2N2  	      VolY_HNCN  	      VolY_HOCN  	     VolY_CH3CN  	     VolY_CH2CN
    1.00000E-03  	    1.39989E+03  	    2.51202E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    1.28987E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.39389E-21  	    0.00000E+00  	    8.67130E-21  	    0.00000E+00  	    2.70254E-15  	    1.38111E-18  	    9.33067E-21  	    0.00000E+00  	    4.36243E-17  	    0.00000E+00  	    3.13145E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.47925E-20  	    0.00000E+00  	    0.00000E+00  	    2.55987E-17  	    1.51758E-19  	    1.03958E-20  	    3.56686E-16  	    0.00000E+00  	    0.00000E+00  	    2.02757E-14  	    0.00000E+00  	    1.80151E-17  	    1.49064E-14  	    5.83984E-13  	    2.58848E-16  	    9.35274E-15  	    4.70705E-12  	    2.39609E-20  	    9.46831E-18  	    2.29194E-12  	    2.51098E-13  	    8.51733E-18  	    1.45045E-14  	    0.00000E+00  	    1.50157E-15  	    6.18239E-16  	    1.22971E-12  	    2.73289E-12  	    3.68633E-15  	    2.13327E-12  	    2.32920E-01  	    1.94623E-12  	    3.90301E-13  	    6.18544E-15  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.90982E-12  	    4.35551E-16  	    1.01307E-22  	    0.00000E+00  	    5.50590E-16  	    1.16161E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.77987E-15  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.00000E-03  	    1.39976E+03  	    2.51227E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    1.71362E-17  	    0.00000E+00  	    6.40474E-21  	    1.41576E-21  	    5.19231E-18  	    0.00000E+00  	    7.56007E-19  	    1.44126E-19  	    2.22598E-13  	    9.88016E-16  	    2.45783E-17  	    0.00000E+00  	    3.83153E-15  	    7.13578E-23  	    3.36729E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.69292E-20  	    4.00963E-17  	    1.62077E-19  	    0.00000E+00  	    4.41794E-15  	    2.59488E-16  	    3.89849E-17  	    4.19452E-14  	    0.00000E+00  	    3.66406E-19  	    1.39698E-12  	    4.52760E-21  	    2.21189E-15  	    1.01319E-12  	    4.32029E-12  	    2.94926E-14  	    7.03232E-13  	    2.43304E-11  	    4.58907E-18  	    1.96131E-16  	    3.43866E-11  	    4.36821E-12  	    1.16678E-15  	    9.87980E-13  	    2.78233E-19  	    5.71167E-14  	    3.69181E-14  	    1.85255E-11  	    4.45206E-11  	    1.50790E-13  	    2.96702E-11  	    2.32920E-01  	    3.03344E-11  	    5.68805E-12  	    2.54443E-13  	    0.00000E+00  	    1.20578E-20  	    2.66503E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.71105E-12  	    2.88461E-14  	    7.71389E-18  	    0.00000E+00  	    3.70108E-14  	    1.71187E-16  	    0.00000E+00  	    0.00000E+00  	    5.65025E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.49128E-13  	    5.70311E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.29417E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.69293E-22  	    0.00000E+00  	    0.00000E+00
    3.10000E-03  	    1.39960E+03  	    2.51256E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    7.32211E-16  	    0.00000E+00  	    2.00393E-18  	    2.35432E-18  	    8.52325E-16  	    1.46911E-19  	    1.07510E-16  	    3.11818E-17  	    7.48633E-12  	    1.83526E-13  	    4.31802E-15  	    6.69884E-17  	    1.33235E-13  	    3.63424E-20  	    7.12756E-15  	    1.18552E-20  	    0.00000E+00  	    8.60911E-20  	    5.39084E-17  	    5.17456E-15  	    1.48643E-16  	    0.00000E+00  	    2.47453E-13  	    2.82641E-14  	    7.99124E-15  	    1.90592E-12  	    6.25597E-18  	    9.45517E-17  	    4.53124E-11  	    3.97426E-17  	    1.15974E-13  	    3.23589E-11  	    2.34875E-11  	    1.30576E-12  	    2.23400E-11  	    1.55250E-10  	    1.35182E-15  	    2.40319E-15  	    2.91338E-10  	    4.17798E-11  	    2.47495E-15  	    3.17122E-11  	    5.85961E-17  	    1.13432E-12  	    9.94123E-13  	    1.56464E-10  	    4.34509E-10  	    3.30671E-12  	    2.60317E-10  	    2.32920E-01  	    2.70619E-10  	    5.82444E-11  	    6.01092E-12  	    0.00000E+00  	    9.91872E-21  	    6.63095E-16  	    5.88960E-20  	    1.31110E-18  	    0.00000E+00  	    0.00000E+00  	    5.02389E-17  	    8.80907E-12  	    8.88449E-13  	    4.09045E-16  	    0.00000E+00  	    1.16245E-12  	    6.46570E-15  	    0.00000E+00  	    3.15845E-18  	    2.66702E-16  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.40473E-11  	    8.20653E-16  	    0.00000E+00  	    2.19864E-19  	    7.52687E-21  	    1.87787E-17  	    0.00000E+00  	    1.64230E-20  	    0.00000E+00  	    1.06985E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.65829E-18  	    0.00000E+00  	    0.00000E+00
    4.10000E-03  	    1.39945E+03  	    2.51283E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    2.43766E-20  	    1.37340E-14  	    0.00000E+00  	    1.12898E-16  	    1.17874E-16  	    3.39984E-14  	    1.31506E-17  	    5.64236E-17  	    1.30942E-15  	    9.51628E-11  	    9.43113E-12  	    2.00925E-13  	    1.29888E-14  	    1.70425E-12  	    1.89965E-18  	    3.18547E-13  	    5.41176E-19  	    0.00000E+00  	    2.67612E-18  	    7.09201E-15  	    2.61487E-13  	    1.78480E-14  	    9.72794E-18  	    5.56672E-12  	    1.27288E-12  	    2.10914E-13  	    3.11900E-11  	    4.67363E-16  	    3.77609E-15  	    5.82249E-10  	    6.75024E-15  	    2.86494E-12  	    4.06743E-10  	    8.29667E-11  	    2.05693E-11  	    2.69260E-10  	    7.19902E-10  	    6.28878E-14  	    2.15147E-14  	    1.48850E-09  	    2.49377E-10  	    1.94375E-14  	    4.04056E-10  	    2.44481E-15  	    1.00162E-11  	    1.13322E-11  	    7.87799E-10  	    2.54911E-09  	    3.24994E-11  	    1.47116E-09  	    2.32920E-01  	    1.34892E-09  	    4.28328E-10  	    6.31924E-11  	    0.00000E+00  	    8.67198E-20  	    3.04862E-14  	    8.97572E-18  	    1.95890E-16  	    5.47892E-21  	    0.00000E+00  	    3.32148E-15  	    1.21325E-11  	    1.09545E-11  	    1.48111E-14  	    6.14142E-19  	    1.47318E-11  	    8.82785E-14  	    1.04118E-18  	    4.19352E-16  	    1.27864E-14  	    0.00000E+00  	    3.04969E-18  	    0.00000E+00  	    1.75507E-10  	    3.42828E-14  	    0.00000E+00  	    1.06716E-17  	    7.68394E-19  	    8.72076E-16  	    4.14572E-19  	    5.97175E-18  	    0.00000E+00  	    3.78929E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.81878E-16  	    1.83065E-18  	    0.00000E+00
    5.00000E-03  	    1.39931E+03  	    2.51308E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    1.59590E-18  	    2.38951E-13  	    0.00000E+00  	    2.47644E-15  	    2.56147E-15  	    6.59147E-13  	    3.81467E-16  	    8.04649E-16  	    2.71675E-14  	    6.53485E-10  	    2.02925E-10  	    3.92868E-12  	    6.59484E-13  	    1.12732E-11  	    5.38938E-17  	    6.19710E-12  	    9.02462E-18  	    5.46336E-21  	    4.27130E-17  	    2.84082E-13  	    6.73162E-12  	    6.76214E-13  	    9.56178E-17  	    7.88321E-11  	    2.70852E-11  	    4.07410E-12  	    2.74411E-10  	    1.28172E-14  	    8.39913E-14  	    4.10016E-09  	    3.46170E-13  	    4.47776E-11  	    2.73712E-09  	    2.18136E-10  	    1.67312E-10  	    1.67003E-09  	    2.63460E-09  	    1.23701E-12  	    1.75810E-13  	    5.76068E-09  	    1.29137E-09  	    2.13474E-13  	    2.82175E-09  	    4.62155E-14  	    5.37785E-11  	    8.15673E-11  	    3.10836E-09  	    1.15086E-08  	    1.88557E-10  	    6.48807E-09  	    2.32920E-01  	    4.72779E-09  	    2.62476E-09  	    3.84176E-10  	    1.20225E-20  	    2.50204E-18  	    6.32521E-13  	    3.77245E-16  	    8.39005E-15  	    1.96038E-18  	    8.66202E-20  	    8.79277E-14  	    1.70761E-11  	    7.47176E-11  	    3.98195E-13  	    3.06396E-16  	    1.06253E-10  	    6.63653E-13  	    4.23845E-17  	    1.81349E-14  	    2.86296E-13  	    0.00000E+00  	    7.01792E-16  	    3.96527E-20  	    1.20728E-09  	    7.20546E-13  	    0.00000E+00  	    2.30037E-16  	    1.83242E-17  	    1.85004E-14  	    1.35312E-17  	    1.61146E-16  	    1.53820E-19  	    6.17538E-16  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.56194E-14  	    1.78754E-16  	    1.09187E-18
    6.00000E-03  	    1.39916E+03  	    2.51334E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    8.30162E-17  	    9.08002E-12  	    2.04607E-19  	    5.58939E-14  	    4.68752E-14  	    1.20216E-11  	    1.44573E-14  	    1.82820E-14  	    4.66617E-13  	    4.00353E-09  	    3.63215E-09  	    6.04842E-11  	    2.85892E-11  	    6.37632E-11  	    1.62877E-15  	    1.14028E-10  	    1.24813E-16  	    1.40236E-19  	    5.81026E-16  	    7.95238E-12  	    2.08960E-10  	    1.70078E-11  	    6.03268E-16  	    1.37455E-09  	    6.83795E-10  	    1.10678E-10  	    2.56840E-09  	    4.45946E-13  	    2.33510E-12  	    2.62453E-08  	    1.74247E-11  	    7.45608E-10  	    1.51154E-08  	    5.53140E-10  	    1.25511E-09  	    7.32357E-09  	    1.12562E-08  	    2.28725E-11  	    2.15131E-12  	    2.36651E-08  	    8.98822E-09  	    3.08581E-12  	    1.78006E-08  	    7.44395E-13  	    2.02231E-10  	    6.74060E-10  	    1.54466E-08  	    6.38797E-08  	    1.01663E-09  	    3.19321E-08  	    2.32920E-01  	    1.63920E-08  	    2.24914E-08  	    2.18658E-09  	    3.56969E-17  	    5.01941E-17  	    1.16652E-11  	    1.77959E-14  	    3.88629E-13  	    3.54836E-16  	    1.66448E-17  	    3.23173E-12  	    3.16067E-11  	    4.65432E-10  	    1.50859E-11  	    9.82139E-14  	    7.93290E-10  	    5.09787E-12  	    1.23296E-15  	    1.27238E-12  	    6.94529E-12  	    5.18465E-18  	    9.39578E-14  	    4.94181E-18  	    7.50070E-09  	    1.64419E-11  	    5.32213E-20  	    5.87977E-15  	    3.97466E-16  	    4.39349E-13  	    3.91888E-16  	    4.20132E-15  	    8.23976E-18  	    1.30216E-13  	    1.12174E-19  	    4.77575E-18  	    7.01291E-19  	    4.67913E-13  	    1.11043E-14  	    3.76910E-16
    7.00000E-03  	    1.39901E+03  	    2.51361E-01  	    1.01325E+05  	    0.00000E+00  	    7.67079E-01  	    1.28214E-15  	    2.18789E-10  	    1.76826E-17  	    8.66492E-13  	    2.63527E-13  	    1.24482E-10  	    3.96313E-13  	    2.90610E-13  	    2.44738E-12  	    1.68392E-08  	    2.70136E-08  	    3.34611E-10  	    5.03124E-10  	    4.96752E-10  	    3.09837E-14  	    1.21804E-09  	    6.39405E-16  	    7.79936E-19  	    2.92569E-15  	    5.46148E-11  	    2.98917E-09  	    1.21737E-10  	    1.23530E-14  	    1.40629E-08  	    1.20120E-08  	    1.21344E-09  	    2.42786E-08  	    1.47546E-11  	    3.99566E-11  	    1.19916E-07  	    4.04739E-10  	    5.84355E-09  	    4.60963E-08  	    1.23695E-09  	    7.57795E-09  	    1.26283E-08  	    5.14761E-08  	    2.63894E-10  	    2.37269E-11  	    8.31029E-08  	    4.85616E-08  	    3.35879E-11  	    7.89599E-08  	    6.96897E-12  	    5.75196E-10  	    4.55539E-09  	    8.13370E-08  	    4.01896E-07  	    4.45576E-09  	    1.53355E-07  	    2.32919E-01  	    4.82314E-08  	    2.34521E-07  	    9.90190E-09  	    2.91858E-15  	    5.83945E-16  	    1.05201E-10  	    4.34840E-13  	    8.88586E-12  	    2.26882E-14  	    6.86732E-16  	    6.37094E-11  	    8.87054E-11  	    2.13072E-09  	    4.22894E-10  	    1.40463E-11  	    5.81488E-09  	    3.78686E-11  	    2.42169E-14  	    7.17625E-11  	    1.17459E-10  	    7.39369E-16  	    4.23261E-12  	    2.04020E-16  	    3.25363E-08  	    2.32088E-10  	    1.34112E-18  	    9.68522E-14  	    4.76918E-15  	    6.77409E-12  	    7.41233E-15  	    7.20206E-14  	    1.55961E-16  	    1.38069E-11  	    1.46812E-17  	    9.88918E-16  	    2.60898E-16  	    1.21087E-11  	    4.50698E-13  	    2.87670E-14
    8.00000E-03  	    1.39888E+03  	    2.51383E-01  	    1.01325E+05  	    0.00000E+00  	    7.67077E-01  	    6.52512E-15  	    1.78365E-09  	    4.56018E-16  	    7.32503E-12  	    8.06322E-13  	    6.44470E-10  	    5.08860E-12  	    2.69084E-12  	    7.27967E-12  	    4.78393E-08  	    6.91411E-08  	    9.11735E-10  	    2.89117E-09  	    3.06972E-09  	    2.74746E-13  	    5.69785E-09  	    9.48088E-16  	    1.23226E-18  	    4.03310E-15  	    1.20461E-10  	    1.34624E-08  	    4.00579E-10  	    3.26112E-13  	    3.98315E-08  	    1.00042E-07  	    5.06422E-09  	    1.55316E-07  	    2.46394E-10  	    2.80622E-10  	    3.64097E-07  	    2.75039E-09  	    1.54037E-08  	    8.11990E-08  	    2.50325E-09  	    3.28405E-08  	    1.27051E-08  	    2.20204E-07  	    1.74305E-09  	    1.66131E-10  	    2.20237E-07  	    1.45509E-07  	    2.34044E-10  	    2.22840E-07  	    3.97506E-11  	    2.36357E-09  	    1.71127E-08  	    3.50733E-07  	    2.44279E-06  	    1.61202E-08  	    8.06543E-07  	    2.32916E-01  	    1.12950E-07  	    1.97755E-06  	    3.73827E-08  	    3.83075E-14  	    4.13140E-15  	    4.86224E-10  	    5.66991E-12  	    8.37207E-11  	    5.39011E-13  	    1.69242E-14  	    3.27139E-10  	    3.37636E-10  	    6.87142E-09  	    6.10155E-09  	    4.42188E-10  	    3.76877E-08  	    2.49650E-10  	    2.43434E-13  	    1.75460E-09  	    1.17960E-09  	    2.00539E-14  	    6.00297E-11  	    3.78248E-15  	    8.98207E-08  	    1.55403E-09  	    1.12926E-17  	    5.59097E-13  	    2.63388E-14  	    4.39675E-11  	    5.89785E-14  	    5.91041E-13  	    1.32783E-15  	    3.76566E-10  	    4.25740E-16  	    5.86468E-14  	    8.96860E-15  	    1.96660E-10  	    8.65338E-12  	    6.33474E-13
    9.00000E-03  	    1.39884E+03  	    2.51389E-01  	    1.01325E+05  	    0.00000E+00  	    7.67069E-01  	    8.02581E-14  	    6.37209E-09  	    6.38628E-15  	    3.15853E-11  	    2.66150E-12  	    1.79609E-09  	    2.57204E-11  	    1.50489E-11  	    2.26381E-11  	    9.02389E-08  	    1.00587E-07  	    3.22416E-09  	    7.04915E-09  	    6.94056E-09  	    1.16901E-12  	    1.18846E-08  	    1.66699E-15  	    2.26434E-18  	    7.06741E-15  	    2.47408E-10  	    2.77513E-08  	    1.19429E-09  	    2.89337E-12  	    3.86946E-08  	    4.23582E-07  	    1.70248E-08  	    3.84981E-07  	    1.56291E-09  	    9.60192E-10  	    7.06338E-07  	    7.54252E-09  	    2.05785E-08  	    1.60755E-07  	    4.53443E-09  	    6.64559E-08  	    2.07185E-08  	    8.90404E-07  	    6.85593E-09  	    6.66446E-10  	    3.78955E-07  	    2.28041E-07  	    1.19056E-09  	    3.79942E-07  	    1.29559E-10  	    9.17130E-09  	    3.03087E-08  	    1.14338E-06  	    1.13250E-05  	    4.90389E-08  	    4.58212E-06  	    2.32898E-01  	    2.01183E-07  	    1.08789E-05  	    1.19292E-07  	    1.56905E-13  	    2.14580E-14  	    1.08122E-09  	    4.78569E-11  	    3.76199E-10  	    7.88299E-12  	    3.28611E-13  	    5.03675E-10  	    1.45261E-09  	    1.42574E-08  	    5.23518E-08  	    3.29299E-09  	    1.65281E-07  	    1.10398E-09  	    1.44552E-12  	    1.95153E-08  	    9.04199E-09  	    2.31445E-13  	    3.63241E-10  	    4.39793E-14  	    1.57224E-07  	    5.29020E-09  	    4.53551E-17  	    1.71266E-12  	    7.66450E-14  	    1.33066E-10  	    2.30721E-13  	    2.46038E-12  	    1.90060E-14  	    3.84173E-09  	    1.14441E-14  	    1.39081E-12  	    7.64999E-14  	    1.53275E-09  	    5.22070E-11  	    3.73147E-12
    1.00115E-02  	    1.39911E+03  	    2.51334E-01  	    1.01325E+05  	    0.00000E+00  	    7.67045E-01  	    3.12946E-14  	    8.96003E-09  	    1.45273E-13  	    8.94880E-11  	    5.66839E-12  	    2.28103E-09  	    5.90893E-11  	    7.80908E-11  	    3.83926E-11  	    8.30955E-08  	    9.64551E-08  	    8.32441E-09  	    6.39992E-09  	    9.21628E-09  	    3.82264E-12  	    9.84272E-09  	    1.72992E-15  	    3.13031E-18  	    5.73709E-15  	    4.10411E-10  	    3.56345E-08  	    1.59772E-09  	    1.69639E-11  	    2.81019E-08  	    9.02182E-07  	    4.65476E-08  	    3.27177E-07  	    4.26641E-09  	    2.06044E-09  	    7.56192E-07  	    1.44047E-08  	    2.68365E-08  	    2.55872E-07  	    4.17888E-09  	    6.52257E-08  	    2.64909E-08  	    3.99257E-06  	    1.71362E-08  	    1.61238E-09  	    3.41051E-07  	    1.69997E-07  	    6.95615E-09  	    4.20446E-07  	    2.35663E-10  	    2.16162E-08  	    2.55578E-08  	    3.04829E-06  	    3.75440E-05  	    7.06537E-08  	    2.68790E-05  	    2.32834E-01  	    2.28440E-07  	    4.38265E-05  	    1.91419E-07  	    2.61161E-13  	    1.36542E-13  	    8.66036E-10  	    3.84622E-10  	    9.53598E-10  	    9.18306E-11  	    9.85579E-12  	    3.15055E-10  	    1.02027E-08  	    1.49155E-08  	    3.99262E-07  	    6.66604E-09  	    3.97909E-07  	    2.79158E-09  	    1.20736E-11  	    1.13145E-07  	    5.54215E-08  	    2.64429E-12  	    1.20375E-09  	    3.90040E-13  	    1.64434E-07  	    9.42473E-09  	    9.43660E-17  	    2.07681E-12  	    8.85247E-14  	    2.99866E-10  	    4.68704E-13  	    8.71242E-12  	    4.29759E-14  	    2.02421E-08  	    4.56325E-14  	    1.68383E-11  	    6.73964E-13  	    4.49673E-09  	    8.55128E-11  	    1.07612E-11
