       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolX_AR  	        VolX_N2  	      VolX_A1CO  	      VolX_H2O2  	        VolX_CH  	     VolX_T-CH2  	VolX_CVCCVCCJVO  	    VolX_CH2CHO  	     VolX_CH2OH  	       VolX_A1-  	   VolX_TXC5H5O  	    VolX_OC6H4O  	   VolX_C2H3CHO  	    VolX_N-C4H5  	   VolX_C5H4CH2  	      VolX_C3H3  	     VolX_S-CH2  	     VolX_A1CHO  	    VolX_A1CH2O  	VolX_C6H5CYCH2O  	  VolX_C6H5OCH2  	   VolX_C5H4CH3  	      VolX_C5H6  	 VolX_C5H5CH3-1  	      VolX_C3H2  	    VolX_A-C3H4  	      VolX_A1OH  	  VolX_C6H6O-24  	     VolX_CH2CO  	      VolX_HCCO  	      VolX_C2H3  	       VolX_CH4  	      VolX_C2H6  	    VolX_A-C3H5  	      VolX_C3H6  	      VolX_CH3O  	      VolX_C2H2  	      VolX_C5H5  	         VolX_O  	        VolX_A1  	       VolX_HCO  	      VolX_CH2O  	       VolX_HO2  	         VolX_H  	      VolX_C2H4  	      VolX_C2H5  	       VolX_A1O  	       VolX_CH3  	        VolX_OH  	        VolX_CO  	  VolX_C6H5OCH3  	       VolX_CO2  	        VolX_O2  	        VolX_H2  	       VolX_H2O  	  VolX_OC8H7OOH  	      VolX_N2H2  	       VolX_NNH  	       VolX_NH2  	        VolX_NH  	       VolX_HNO  	      VolX_HONO  	         VolX_N  	      VolX_H2NO  	       VolX_N2O  	       VolX_NH3  	        VolX_NO  	       VolX_NO2  	       VolX_HCN  	       VolX_HNC  	        VolX_CN  	      VolX_HNCO  	       VolX_NCO  	       VolX_NCN  	    VolX_CH3NH2  	      VolX_H2CN  	     VolX_C5H5N  	     VolX_C5H4N  	    VolX_C5H5NO  	    VolX_C5H4NO  	   VolX_C5H4NO2  	    VolX_PYRLYL  	  VolX_BNC4H4CO  	    VolX_C4H4CN  	    VolX_CHCHCN  	     VolX_C4H5N  	   VolX_CH2CHCN  	      VolX_C2N2  	      VolX_HNCN  	      VolX_HOCN  	     VolX_CH3CN  	     VolX_CH2CN
    1.00000E-03  	    1.39989E+03  	    2.51202E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    1.09421E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.60482E-21  	    0.00000E+00  	    3.24538E-21  	    0.00000E+00  	    7.21462E-16  	    7.10878E-19  	    5.07244E-21  	    0.00000E+00  	    3.22328E-17  	    0.00000E+00  	    8.51513E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.39204E-20  	    0.00000E+00  	    0.00000E+00  	    1.84383E-17  	    4.65329E-20  	    3.18763E-21  	    2.44850E-16  	    0.00000E+00  	    0.00000E+00  	    3.64715E-14  	    0.00000E+00  	    1.26575E-17  	    1.02224E-14  	    5.42998E-13  	    2.86884E-16  	    4.14629E-15  	    8.48915E-12  	    8.85202E-21  	    9.41543E-18  	    2.20263E-12  	    2.19513E-13  	    2.43825E-16  	    1.49202E-14  	    0.00000E+00  	    4.65404E-16  	    1.18663E-15  	    2.08633E-12  	    2.81543E-12  	    9.83711E-16  	    1.39871E-12  	    2.10035E-01  	    2.78572E-11  	    6.25139E-13  	    1.17314E-15  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.90744E-12  	    7.37832E-16  	    9.74109E-23  	    0.00000E+00  	    5.87827E-16  	    1.24017E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.47332E-15  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.00000E-03  	    1.39976E+03  	    2.51227E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    1.45367E-17  	    0.00000E+00  	    1.31766E-20  	    5.03797E-22  	    3.48083E-18  	    0.00000E+00  	    2.82948E-19  	    5.12873E-20  	    5.94240E-14  	    5.08546E-16  	    1.33615E-17  	    0.00000E+00  	    2.83102E-15  	    1.46806E-22  	    9.15644E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.17457E-21  	    1.75046E-17  	    5.83704E-20  	    0.00000E+00  	    3.18217E-15  	    7.95658E-17  	    1.19538E-17  	    2.87936E-14  	    0.00000E+00  	    3.90955E-19  	    2.51286E-12  	    4.34509E-21  	    1.55408E-15  	    6.94815E-13  	    4.01707E-12  	    3.26869E-14  	    3.11759E-13  	    4.38798E-11  	    1.69537E-18  	    1.95036E-16  	    3.30466E-11  	    3.81874E-12  	    3.34014E-14  	    1.01629E-12  	    2.76280E-19  	    1.77031E-14  	    7.08597E-14  	    3.14305E-11  	    4.58651E-11  	    4.02387E-14  	    1.94538E-11  	    2.10035E-01  	    4.34190E-10  	    9.11045E-12  	    4.82582E-14  	    0.00000E+00  	    1.19864E-20  	    4.79858E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.74370E-12  	    4.88659E-14  	    7.41724E-18  	    0.00000E+00  	    3.95139E-14  	    1.82765E-16  	    0.00000E+00  	    0.00000E+00  	    3.88014E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.63843E-13  	    2.10737E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.31180E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.81786E-22  	    0.00000E+00  	    0.00000E+00
    3.10000E-03  	    1.39960E+03  	    2.51256E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    6.21138E-16  	    0.00000E+00  	    4.12272E-18  	    8.37785E-19  	    5.71383E-16  	    1.36600E-19  	    4.02371E-17  	    1.10961E-17  	    1.99853E-12  	    9.44634E-14  	    2.34741E-15  	    2.47479E-17  	    9.84435E-14  	    7.47677E-20  	    1.93815E-15  	    3.19336E-21  	    0.00000E+00  	    2.31898E-20  	    1.96620E-17  	    2.25902E-15  	    5.35324E-17  	    0.00000E+00  	    1.78236E-13  	    8.66650E-15  	    2.45031E-15  	    1.30834E-12  	    4.39996E-18  	    1.00886E-16  	    8.15067E-11  	    3.81405E-17  	    8.14838E-14  	    2.21908E-11  	    2.18390E-11  	    1.44719E-12  	    9.90384E-12  	    2.79993E-10  	    4.99412E-16  	    2.38977E-15  	    2.79985E-10  	    3.65243E-11  	    7.08503E-14  	    3.26210E-11  	    5.81845E-17  	    3.51577E-13  	    1.90810E-12  	    2.65458E-10  	    4.47632E-10  	    8.82406E-13  	    1.70681E-10  	    2.10035E-01  	    3.87349E-09  	    9.32891E-11  	    1.14004E-12  	    0.00000E+00  	    9.85992E-21  	    1.19395E-15  	    1.13164E-19  	    1.21971E-18  	    0.00000E+00  	    0.00000E+00  	    4.52661E-17  	    5.77451E-12  	    1.50505E-12  	    3.93314E-16  	    0.00000E+00  	    1.24106E-12  	    6.90298E-15  	    0.00000E+00  	    2.11815E-18  	    1.83149E-16  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.12449E-12  	    3.03241E-16  	    0.00000E+00  	    6.74274E-20  	    1.97284E-21  	    8.20007E-18  	    0.00000E+00  	    6.06848E-21  	    0.00000E+00  	    4.60151E-22  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.46525E-18  	    0.00000E+00  	    0.00000E+00
    4.10000E-03  	    1.39945E+03  	    2.51283E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    6.69204E-21  	    1.16505E-14  	    0.00000E+00  	    2.32266E-16  	    4.19453E-17  	    2.27918E-14  	    1.22276E-17  	    2.11173E-17  	    4.65954E-16  	    2.54043E-11  	    4.85433E-12  	    1.09228E-13  	    4.79852E-15  	    1.25922E-12  	    3.90815E-18  	    8.66198E-14  	    1.45772E-19  	    0.00000E+00  	    7.20843E-19  	    2.58665E-15  	    1.14155E-13  	    6.42775E-15  	    7.37813E-18  	    4.00960E-12  	    3.90297E-13  	    6.46710E-14  	    2.14106E-11  	    3.28706E-16  	    4.02906E-15  	    1.04733E-09  	    6.47811E-15  	    2.01291E-12  	    2.78932E-10  	    7.71427E-11  	    2.27971E-11  	    1.19369E-10  	    1.29834E-09  	    2.32329E-14  	    2.13944E-14  	    1.43049E-09  	    2.18008E-10  	    5.56433E-13  	    4.15635E-10  	    2.42763E-15  	    3.10445E-12  	    2.17507E-11  	    1.33659E-09  	    2.62609E-09  	    8.67247E-12  	    9.64590E-10  	    2.10035E-01  	    1.93077E-08  	    6.86043E-10  	    1.19850E-11  	    0.00000E+00  	    8.62051E-20  	    5.48923E-14  	    1.72460E-17  	    1.82235E-16  	    3.36249E-21  	    0.00000E+00  	    2.99270E-15  	    7.95306E-12  	    1.85570E-11  	    1.42415E-14  	    3.85167E-19  	    1.57281E-11  	    9.42487E-14  	    1.15465E-18  	    2.81230E-16  	    8.78064E-15  	    0.00000E+00  	    2.83326E-18  	    0.00000E+00  	    6.40252E-11  	    1.26678E-14  	    0.00000E+00  	    3.27272E-18  	    2.01400E-19  	    3.80806E-16  	    1.27139E-19  	    2.20662E-18  	    0.00000E+00  	    1.62979E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.90224E-16  	    1.28672E-18  	    0.00000E+00
    5.00000E-03  	    1.39931E+03  	    2.51308E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    4.38108E-19  	    2.02699E-13  	    0.00000E+00  	    5.09471E-15  	    9.11480E-16  	    4.41870E-13  	    3.54687E-16  	    3.01145E-16  	    9.66732E-15  	    1.74451E-10  	    1.04448E-10  	    2.13571E-12  	    2.43636E-13  	    8.32942E-12  	    1.10874E-16  	    1.68511E-12  	    2.43082E-18  	    1.47158E-21  	    1.15049E-17  	    1.03611E-13  	    2.93874E-12  	    2.43526E-13  	    7.25210E-17  	    5.67810E-11  	    8.30491E-12  	    1.24918E-12  	    1.88371E-10  	    9.01449E-15  	    8.96173E-14  	    7.37517E-09  	    3.32211E-13  	    3.14604E-11  	    1.87702E-09  	    2.02816E-10  	    1.85433E-10  	    7.40359E-10  	    4.75146E-09  	    4.56989E-13  	    1.74826E-13  	    5.53615E-09  	    1.12892E-09  	    6.11099E-12  	    2.90259E-09  	    4.58899E-14  	    1.66679E-11  	    1.56556E-10  	    5.27364E-09  	    1.18561E-08  	    5.03148E-11  	    4.25398E-09  	    2.10035E-01  	    6.76704E-08  	    4.20399E-09  	    7.28598E-11  	    1.15498E-20  	    2.48716E-18  	    1.13889E-12  	    7.24831E-16  	    7.80509E-15  	    1.20309E-18  	    1.78405E-19  	    7.92237E-14  	    1.11937E-11  	    1.26572E-10  	    3.82880E-13  	    1.92159E-16  	    1.13438E-10  	    7.08532E-13  	    4.70035E-17  	    1.21617E-14  	    1.96603E-13  	    0.00000E+00  	    6.51980E-16  	    4.08109E-20  	    4.40414E-10  	    2.66245E-13  	    0.00000E+00  	    7.05455E-17  	    4.80279E-18  	    8.07834E-15  	    4.14962E-18  	    5.95444E-17  	    8.52638E-20  	    2.65603E-16  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.04748E-14  	    1.25641E-16  	    7.86753E-19
    6.00000E-03  	    1.39916E+03  	    2.51334E-01  	    1.01325E+05  	    0.00000E+00  	    7.89964E-01  	    2.27878E-17  	    7.70205E-12  	    4.53489E-19  	    1.14984E-13  	    1.66792E-14  	    8.05841E-12  	    1.34417E-14  	    6.84171E-15  	    1.66032E-13  	    1.06874E-09  	    1.86946E-09  	    3.28791E-11  	    1.05616E-11  	    4.71120E-11  	    3.35064E-15  	    3.10053E-11  	    3.36155E-17  	    3.77694E-20  	    1.56486E-16  	    2.90026E-12  	    9.12201E-11  	    6.12465E-12  	    4.57540E-16  	    9.90040E-10  	    2.09660E-10  	    3.39325E-11  	    1.76307E-09  	    3.13629E-13  	    2.49141E-12  	    4.72074E-08  	    1.67215E-11  	    5.23839E-10  	    1.03652E-08  	    5.14224E-10  	    1.39103E-09  	    3.24663E-09  	    2.03002E-08  	    8.44956E-12  	    2.13917E-12  	    2.27423E-08  	    7.85740E-09  	    8.83314E-11  	    1.83100E-08  	    7.39108E-13  	    6.26737E-11  	    1.29372E-09  	    2.62064E-08  	    6.58069E-08  	    2.71244E-10  	    2.09361E-08  	    2.10035E-01  	    2.34618E-07  	    3.60229E-08  	    4.14634E-10  	    3.42925E-17  	    4.98936E-17  	    2.10034E-11  	    3.41911E-14  	    3.61516E-13  	    2.17750E-16  	    3.42807E-17  	    2.91174E-12  	    2.07187E-11  	    7.88419E-10  	    1.45053E-11  	    6.15939E-14  	    8.46908E-10  	    5.44253E-12  	    1.36729E-15  	    8.53267E-13  	    4.76932E-12  	    3.73718E-18  	    8.72859E-14  	    5.08579E-18  	    2.73617E-09  	    6.07507E-12  	    1.61471E-20  	    1.80302E-15  	    1.04170E-16  	    1.91835E-13  	    1.20174E-16  	    1.55236E-15  	    4.56720E-18  	    5.60035E-14  	    6.09930E-20  	    2.64797E-18  	    4.93070E-19  	    3.13786E-13  	    7.80464E-15  	    2.71578E-16
    7.00000E-03  	    1.39901E+03  	    2.51361E-01  	    1.01325E+05  	    0.00000E+00  	    7.89963E-01  	    3.51863E-16  	    1.85552E-10  	    3.91850E-17  	    1.78233E-12  	    9.37531E-14  	    8.34314E-11  	    3.68427E-13  	    1.08740E-13  	    8.70669E-13  	    4.49496E-09  	    1.39031E-08  	    1.81875E-10  	    1.85856E-10  	    3.66990E-10  	    6.37302E-14  	    3.31163E-10  	    1.72150E-16  	    2.09988E-19  	    7.87689E-16  	    1.99150E-11  	    1.30479E-09  	    4.38295E-11  	    9.36700E-15  	    1.01286E-08  	    3.68266E-09  	    3.71920E-10  	    1.66650E-08  	    1.03756E-11  	    4.26262E-11  	    2.15673E-07  	    3.88364E-10  	    4.10503E-09  	    3.16061E-08  	    1.14935E-09  	    8.39826E-09  	    5.59799E-09  	    9.28320E-08  	    9.74777E-11  	    2.35901E-11  	    7.98566E-08  	    4.24497E-08  	    9.61341E-10  	    8.12116E-08  	    6.91833E-12  	    1.78216E-10  	    8.74241E-09  	    1.37989E-07  	    4.13993E-07  	    1.18825E-09  	    1.00538E-07  	    2.10034E-01  	    6.90284E-07  	    3.75590E-07  	    1.87673E-09  	    2.80355E-15  	    5.80386E-16  	    1.89405E-10  	    8.35359E-13  	    8.26496E-12  	    1.39207E-14  	    1.41416E-15  	    5.73960E-11  	    5.81468E-11  	    3.60900E-09  	    4.06598E-10  	    8.80831E-12  	    6.20744E-09  	    4.04271E-11  	    2.68531E-14  	    4.81210E-11  	    8.06548E-11  	    5.32914E-16  	    3.93168E-12  	    2.09921E-16  	    1.18677E-08  	    8.57418E-11  	    4.06827E-19  	    2.96932E-14  	    1.24973E-15  	    2.95729E-12  	    2.27265E-15  	    2.66084E-14  	    8.64374E-17  	    5.93735E-12  	    7.98125E-18  	    5.48277E-16  	    1.83421E-16  	    8.11967E-12  	    3.16744E-13  	    2.07260E-14
    8.00000E-03  	    1.39888E+03  	    2.51383E-01  	    1.01325E+05  	    0.00000E+00  	    7.89959E-01  	    1.78992E-15  	    1.51176E-09  	    1.01017E-15  	    1.50630E-11  	    2.86702E-13  	    4.31788E-10  	    4.72934E-12  	    1.00650E-12  	    2.58822E-12  	    1.27678E-08  	    3.55799E-08  	    4.95423E-10  	    1.06784E-09  	    2.26718E-09  	    5.64955E-13  	    1.54864E-09  	    2.55003E-16  	    3.31436E-19  	    1.08473E-15  	    4.38997E-11  	    5.87467E-09  	    1.44114E-10  	    2.47169E-13  	    2.86829E-08  	    3.06621E-08  	    1.55095E-09  	    1.06596E-07  	    1.73221E-10  	    2.99279E-10  	    6.54596E-07  	    2.63795E-09  	    1.08170E-08  	    5.56265E-08  	    2.32230E-09  	    3.63905E-08  	    5.63101E-09  	    3.97083E-07  	    6.43624E-10  	    1.65124E-10  	    2.11577E-07  	    1.27174E-07  	    6.69696E-09  	    2.29103E-07  	    3.94421E-11  	    7.31879E-10  	    3.28341E-08  	    5.94970E-07  	    2.51588E-06  	    4.29226E-09  	    5.28647E-07  	    2.10031E-01  	    1.61604E-06  	    3.16657E-06  	    7.07401E-09  	    3.67896E-14  	    4.10518E-15  	    8.75291E-10  	    1.08898E-11  	    7.78497E-11  	    3.30629E-13  	    3.48409E-14  	    2.94643E-10  	    2.21310E-10  	    1.16348E-08  	    5.86564E-09  	    2.77238E-10  	    4.02242E-08  	    2.66483E-10  	    2.69871E-13  	    1.17636E-09  	    8.09882E-10  	    1.44509E-14  	    5.57490E-11  	    3.89004E-15  	    3.27494E-08  	    5.73924E-10  	    3.42453E-18  	    1.71319E-13  	    6.89931E-15  	    1.91859E-11  	    1.80751E-14  	    2.18304E-13  	    7.35684E-16  	    1.61889E-10  	    2.31335E-16  	    3.25078E-14  	    6.30303E-15  	    1.31855E-10  	    6.07976E-12  	    4.56276E-13
    9.00000E-03  	    1.39884E+03  	    2.51389E-01  	    1.01325E+05  	    0.00000E+00  	    7.89946E-01  	    2.19751E-14  	    5.38996E-09  	    1.41323E-14  	    6.48956E-11  	    9.44911E-13  	    1.20208E-09  	    2.38862E-11  	    5.62294E-12  	    8.03492E-12  	    2.40703E-08  	    5.17364E-08  	    1.75062E-09  	    2.60260E-09  	    5.12083E-09  	    2.40156E-12  	    3.22604E-09  	    4.47168E-16  	    6.07380E-19  	    1.89576E-15  	    8.99621E-11  	    1.20944E-08  	    4.28619E-10  	    2.19028E-12  	    2.78357E-08  	    1.29709E-07  	    5.20338E-09  	    2.64123E-07  	    1.09788E-09  	    1.02301E-09  	    1.26771E-06  	    7.21855E-09  	    1.44288E-08  	    1.09705E-07  	    4.18796E-09  	    7.35966E-08  	    9.17636E-09  	    1.60529E-06  	    2.52810E-09  	    6.61818E-10  	    3.63600E-07  	    1.99192E-07  	    3.40453E-08  	    3.89785E-07  	    1.28336E-10  	    2.83629E-09  	    5.81024E-08  	    1.93913E-06  	    1.16587E-05  	    1.30003E-08  	    3.00195E-06  	    2.10014E-01  	    2.87478E-06  	    1.74128E-05  	    2.24730E-08  	    1.50564E-13  	    2.13082E-14  	    1.94556E-09  	    9.18588E-11  	    3.49577E-10  	    4.83277E-12  	    6.76004E-13  	    4.53149E-10  	    9.51972E-10  	    2.41069E-08  	    5.03104E-08  	    2.06338E-09  	    1.76316E-07  	    1.17799E-09  	    1.60125E-12  	    1.30783E-08  	    6.20614E-09  	    1.66650E-13  	    3.37139E-10  	    4.51819E-14  	    5.72125E-08  	    1.95186E-09  	    1.37417E-17  	    5.24019E-13  	    2.00562E-14  	    5.79969E-11  	    7.06162E-14  	    9.07940E-13  	    1.05092E-14  	    1.65051E-09  	    6.20105E-15  	    7.70462E-13  	    5.36790E-14  	    1.02733E-09  	    3.66383E-11  	    2.68420E-12
    1.00115E-02  	    1.39911E+03  	    2.51334E-01  	    1.01325E+05  	    0.00000E+00  	    7.89904E-01  	    8.53357E-15  	    7.52630E-09  	    3.19845E-13  	    1.83014E-10  	    2.00216E-12  	    1.51937E-09  	    5.46390E-11  	    2.90361E-11  	    1.35523E-11  	    2.21182E-08  	    4.95457E-08  	    4.50484E-09  	    2.36057E-09  	    6.77219E-09  	    7.81339E-12  	    2.65243E-09  	    4.60687E-16  	    8.33706E-19  	    1.52774E-15  	    1.47850E-10  	    1.54336E-08  	    5.67896E-10  	    1.27754E-11  	    2.01023E-08  	    2.75339E-07  	    1.41609E-08  	    2.24184E-07  	    2.98409E-09  	    2.18457E-09  	    1.34687E-06  	    1.36642E-08  	    1.87196E-08  	    1.72896E-07  	    3.82042E-09  	    7.19244E-08  	    1.16944E-08  	    7.19274E-06  	    6.27739E-09  	    1.59404E-09  	    3.25269E-07  	    1.48117E-07  	    1.98485E-07  	    4.27469E-07  	    2.31736E-10  	    6.66464E-09  	    4.87312E-08  	    5.16520E-06  	    3.86024E-05  	    1.85377E-08  	    1.75902E-05  	    2.09951E-01  	    3.24710E-06  	    7.00663E-05  	    3.56933E-08  	    2.49265E-13  	    1.35275E-13  	    1.55438E-09  	    7.36435E-10  	    8.83670E-10  	    5.62026E-11  	    2.02080E-11  	    2.81595E-10  	    6.67983E-09  	    2.50700E-08  	    3.83256E-07  	    4.16402E-09  	    4.23879E-07  	    2.97482E-09  	    1.33177E-11  	    7.57289E-08  	    3.80045E-08  	    1.89544E-12  	    1.11538E-09  	    3.99124E-13  	    5.93380E-08  	    3.46118E-09  	    2.84662E-17  	    6.31163E-13  	    2.30577E-14  	    1.30238E-10  	    1.42590E-13  	    3.19977E-12  	    2.36562E-14  	    8.68054E-09  	    2.46065E-14  	    9.30515E-12  	    4.69346E-13  	    3.01115E-09  	    5.95924E-11  	    7.67998E-12
