            time[ms]	                  AR	                  N2	                A1CO	                H2O2	                  CH	               TXCH2	          CVCCVCCJVO	              CH2CHO	               CH2OH	                 A1X	             TXC5H5O	              OC6H4O	             C2H3CHO	              NXC4H5	             C5H4CH2	                C3H3	               SXCH2	               A1CHO	              A1CH2O	          C6H5CYCH2O	            C6H5OCH2	             C5H4CH3	                C5H6	           C5H5CH3X1	                C3H2	              AXC3H4	                A1OH	            C6H6OX24	               CH2CO	                HCCO	                C2H3	                 CH4	                C2H6	              AXC3H5	                C3H6	                CH3O	                C2H2	                C5H5	                   O	                  A1	                 HCO	                CH2O	                 HO2	                   H	                C2H4	                C2H5	                 A1O	                 CH3	                  OH	                  CO	            C6H5OCH3	                 CO2	                  O2	                  H2	                 H2O	            OC8H7OOH	                N2H2	                 NNH	                 NH2	                  NH	                 HNO	                HONO	                   N	                H2NO	                 N2O	                 NH3	                  NO	                 NO2	                 HCN	                 HNC	                  CN	                HNCO	                 NCO	                 NCN	              CH3NH2	                H2CN	               C5H5N	               C5H4N	              C5H5NO	              C5H4NO	             C5H4NO2	              PYRLYL	            BNC4H4CO	              C4H4CN	              CHCHCN	               C4H5N	             CH2CHCN	                C2N2	                HNCN	                HOCN	               CH3CN	               CH2CN
        1.000000E-03	        0.000000E+00	        1.533426E-06	        2.264208E-12	        1.771417E-04	        1.832941E-12	        3.096161E-10	        1.601224E-10	        4.527255E-11	        2.610727E-10	        3.532519E-05	        7.026983E-11	        2.778590E-14	        8.652439E-12	        6.535060E-11	        2.611624E-14	        4.368680E-10	        1.276290E-10	        1.408994E-24	        8.079409E-19	        0.000000E+00	        3.954109E-10	        7.857571E-17	        6.671050E-13	        5.672846E-19	        4.577315E-12	        2.644410E-10	        1.769943E-11	        3.900802E-13	        2.008032E-10	        1.685567E-10	        2.122204E-09	        1.790827E-10	        1.897374E-16	        1.289192E-09	        2.075344E-12	        5.079003E-11	        5.836514E-10	        5.584334E-12	        5.114887E-02	        6.748925E-14	        5.760617E-09	        5.626846E-05	        1.797808E-03	        4.365725E-03	        2.779607E-11	        3.297374E-12	        1.031317E-06	        1.034267E-06	        1.049725E-01	        1.472059E-04	        1.841936E-21	        5.559637E-05	        4.582923E-03	        8.048362E-04	        4.920702E-02	        0.000000E+00	        2.463679E-15	        1.335051E-06	        7.463701E-10	        6.740528E-10	        7.622483E-10	        2.495086E-09	        6.399259E-08	        1.792784E-11	        4.297948E-07	        5.869840E-10	        1.352526E-07	        2.247110E-09	        4.474726E-11	        5.274542E-11	        2.144429E-11	        2.390410E-11	        2.308655E-11	        1.062870E-15	        8.553688E-21	        4.096208E-17	        1.787400E-13	        4.365026E-07	        7.347104E-13	        5.756676E-11	        4.843323E-12	        1.022459E-12	        3.958190E-10	        2.727768E-06	        3.752941E-11	        9.892618E-17	        2.620376E-18	        3.319457E-23	        8.453798E-16	        1.162563E-12	        4.531245E-19	        1.839730E-18
        2.000000E-03	        0.000000E+00	        2.641679E-06	        1.291228E-09	        3.066272E-04	        1.703229E-09	        1.362136E-07	        2.153900E-08	        2.132718E-08	        1.125938E-07	        9.877490E-03	        7.254684E-09	        5.134694E-11	        1.458664E-09	        8.430968E-09	        1.055798E-10	        3.516872E-08	        4.806386E-08	        4.253517E-16	        1.269494E-15	        7.842545E-15	        1.558188E-07	        1.428870E-12	        2.839280E-10	        4.418129E-15	        3.773006E-10	        4.044561E-08	        7.371552E-09	        1.356123E-09	        7.891074E-08	        1.350436E-07	        4.879683E-07	        5.076143E-08	        2.121397E-13	        4.758722E-07	        1.215769E-10	        1.661153E-08	        1.383320E-07	        9.428989E-09	        1.096897E-01	        1.992998E-10	        1.048389E-06	        1.032599E-02	        1.938831E-03	        1.210817E-02	        1.078451E-08	        1.985416E-09	        2.828031E-04	        2.835351E-04	        2.311510E-01	        1.017974E-02	        6.177325E-17	        2.226002E-04	        1.065808E-02	        2.199607E-03	        1.031598E-01	        0.000000E+00	        6.479989E-15	        2.066591E-06	        3.795902E-08	        4.854012E-09	        4.739896E-09	        1.691837E-08	        1.333731E-07	        4.508118E-10	        8.304256E-07	        1.506838E-08	        3.093274E-07	        9.673529E-09	        2.342690E-08	        2.588168E-08	        2.377620E-08	        1.173619E-08	        1.361330E-08	        2.077672E-12	        6.189903E-17	        4.534657E-14	        6.045708E-11	        1.259075E-04	        3.588143E-10	        2.300596E-08	        1.616616E-09	        4.186959E-10	        1.619326E-07	        9.078867E-04	        1.071528E-08	        8.669575E-14	        3.106302E-15	        4.654299E-18	        7.600516E-13	        7.944959E-10	        8.051338E-14	        7.346606E-13
        3.100000E-03	        0.000000E+00	        4.201563E-06	        1.954770E-07	        4.154665E-04	        5.331811E-08	        1.839697E-06	        2.016951E-06	        1.048176E-06	        9.554038E-07	        4.519460E-01	        5.816447E-07	        1.923345E-08	        4.519659E-08	        7.657110E-07	        9.842627E-08	        8.701356E-07	        4.891675E-07	        8.495509E-11	        3.632164E-10	        1.211954E-09	        8.395424E-06	        2.005241E-09	        1.125286E-07	        4.216633E-12	        7.600264E-09	        1.857228E-06	        1.016144E-06	        6.074038E-07	        1.198493E-06	        1.590322E-06	        1.618254E-05	        2.812639E-07	        1.212919E-10	        2.608996E-05	        5.353622E-09	        4.389032E-07	        5.301975E-06	        3.200062E-06	        1.585195E-01	        2.027718E-08	        3.607818E-05	        4.554760E-01	        2.073653E-03	        2.308921E-02	        6.891262E-07	        1.984357E-07	        1.274616E-02	        1.276019E-02	        7.698229E-01	        4.524697E-01	        1.540339E-13	        4.601550E-04	        1.700241E-02	        3.748967E-03	        1.469491E-01	        0.000000E+00	        7.381185E-14	        2.982099E-06	        9.971223E-07	        9.687755E-08	        1.482880E-07	        6.307241E-08	        2.045720E-07	        6.946438E-09	        1.154479E-06	        2.372454E-07	        8.723525E-07	        3.011694E-08	        1.079737E-06	        1.281279E-06	        2.887927E-06	        1.379695E-06	        1.102821E-06	        6.865152E-11	        5.312335E-15	        2.809267E-12	        2.790479E-09	        1.693813E-03	        2.039136E-08	        1.415309E-06	        5.231105E-08	        4.181104E-08	        1.517286E-05	        2.931033E-02	        1.428471E-07	        9.741577E-12	        4.000910E-13	        6.179022E-15	        1.639190E-11	        5.211738E-08	        5.258555E-12	        3.579394E-10
        4.001620E-03	        0.000000E+00	        2.763000E-05	        4.810702E-08	        4.982640E-04	        7.324114E-07	        2.572482E-05	        1.910374E-05	        3.682688E-06	        2.859070E-06	        2.715532E-01	        7.967910E-06	        1.466592E-07	        4.118844E-07	        1.109711E-05	        1.352614E-07	        4.892021E-06	        1.276135E-05	        2.925207E-10	        2.364757E-09	        3.597437E-09	        5.499030E-06	        4.523005E-10	        5.711789E-07	        5.897134E-12	        7.814491E-08	        3.874561E-06	        6.177198E-06	        3.058350E-06	        9.617385E-06	        2.806702E-06	        1.461165E-05	        1.268965E-06	        7.277425E-10	        1.836724E-05	        4.021562E-08	        6.112421E-07	        1.772370E-04	        2.234074E-05	        2.025754E-01	        5.612132E-08	        5.989382E-05	        2.722861E-01	        2.388710E-03	        2.826331E-02	        1.884872E-06	        1.629176E-07	        7.649511E-03	        7.567035E-03	        6.810795E-01	        2.727195E-01	        2.535240E-12	        8.207926E-04	        2.299869E-02	        6.742267E-03	        1.797544E-01	        0.000000E+00	        6.286252E-13	        4.846094E-06	        1.094941E-06	        4.208579E-07	        2.475374E-06	        4.773176E-07	        5.058694E-07	        2.392386E-08	        1.431181E-06	        8.194041E-07	        8.553874E-06	        2.159775E-07	        3.463637E-06	        3.635675E-06	        1.242928E-04	        9.233105E-06	        7.627243E-06	        1.475090E-08	        8.214576E-14	        2.039242E-11	        6.363219E-08	        6.227830E-02	        1.891487E-08	        4.364850E-06	        2.188821E-07	        3.676510E-08	        8.026445E-06	        1.225728E-01	        5.243923E-06	        3.306611E-11	        1.805700E-11	        7.657989E-13	        9.893685E-10	        1.979914E-07	        1.330979E-10	        2.250921E-09
        5.001480E-03	       1.107059E-159	        7.666602E-04	        7.004000E-07	        7.698812E-04	        1.728490E-05	        9.272016E-04	        1.236466E-06	        3.214934E-05	        1.159032E-04	        1.002362E+00	        7.357899E-06	        1.234711E-06	        7.473952E-07	        3.857463E-06	        1.800556E-05	        4.761622E-05	        3.881052E-04	        5.299673E-09	        4.991156E-08	        5.868349E-08	        2.114861E-05	        1.111681E-07	        1.462223E-06	        8.848196E-10	        2.124275E-06	        3.048287E-05	        5.048683E-06	        3.955771E-06	        8.119842E-05	        2.176551E-04	        2.703842E-04	        5.857509E-05	        4.510016E-08	        1.859371E-04	        5.782527E-07	        1.257766E-05	        1.366323E-03	        3.080526E-05	        6.691687E-01	        5.565332E-06	        2.310458E-03	        1.003730E+00	        8.298146E-03	        9.518637E-02	        5.441994E-05	        2.928558E-05	        2.345352E-02	        2.391464E-02	        2.328604E+00	        1.016885E+00	        6.331899E-11	        5.310302E-03	        6.143254E-02	        9.233852E-02	        3.069297E-01	        0.000000E+00	        1.999395E-11	        5.722460E-05	        1.542649E-05	        3.510921E-06	        2.208621E-05	        7.959945E-06	        3.580780E-06	        1.475347E-07	        3.132671E-06	        4.924897E-06	        1.792101E-04	        3.556749E-06	        8.452463E-05	        3.356682E-05	        1.093694E-03	        9.789956E-06	        8.618324E-05	        3.058724E-06	        2.150414E-11	        1.068614E-08	        2.315640E-08	        9.381092E-02	        4.918660E-07	        2.239785E-07	        1.268652E-07	        7.629247E-10	        2.797911E-07	        7.202686E-02	        1.090422E-05	        5.687007E-12	        1.646962E-10	        1.862903E-10	        1.057866E-07	        1.684486E-06	        1.185159E-07	        1.519208E-06
        6.000460E-03	        2.909910E-29	        8.525968E-04	        1.710653E-07	        1.150239E-03	        2.470257E-05	        1.022625E-03	        7.022695E-08	        4.358588E-05	        1.594219E-04	        9.662590E-01	        6.142303E-07	        4.891786E-07	        5.190642E-07	        3.604214E-07	        1.065827E-06	        3.096107E-05	        4.469805E-04	        6.510944E-10	        6.941331E-09	        7.056003E-09	        7.380970E-08	        1.889962E-08	        2.382683E-07	        4.911483E-11	        1.895541E-06	        2.532895E-05	        1.926772E-06	        4.437295E-07	        8.707682E-05	        3.590472E-04	        3.165008E-04	        7.110063E-05	        5.142638E-08	        2.501420E-04	        5.087230E-07	        1.376673E-05	        1.588759E-03	        3.810469E-06	        1.105745E+00	        2.205684E-06	        2.190473E-03	        9.673872E-01	        1.232144E-02	        1.826446E-01	        6.385752E-05	        2.739051E-05	        1.435774E-04	        1.033645E-03	        3.128399E+00	        9.904164E-01	        7.545842E-12	        1.019611E-02	        1.138711E-01	        1.651050E-01	        4.882794E-01	        0.000000E+00	        3.332695E-11	        9.818331E-05	        1.721928E-05	        6.645412E-06	        3.236606E-05	        2.388605E-05	        6.519502E-06	        1.872415E-07	        4.864820E-06	        6.211877E-06	        2.977849E-04	        1.044153E-05	        1.576381E-04	        5.978624E-05	        1.359433E-03	        1.598259E-05	        1.425940E-04	        3.155346E-06	        2.888676E-11	        2.320823E-08	        1.820845E-08	        1.218178E-01	        1.305610E-06	        8.995607E-08	        1.277744E-07	        2.110171E-10	        7.565958E-08	        7.461651E-02	        1.636135E-05	        2.659860E-12	        2.025333E-10	        5.195909E-10	        1.082122E-07	        3.539535E-06	        2.894884E-07	        3.606134E-06
        7.004290E-03	       4.966869E-245	        3.286276E-05	        2.359957E-13	        1.069176E-03	        6.617059E-08	        4.882191E-06	        6.559929E-10	        3.093514E-06	        1.231855E-07	        1.228104E-02	        3.819135E-10	        7.459340E-12	        2.506156E-11	        5.132765E-10	        6.614734E-13	        8.271783E-10	        9.728475E-07	        4.140048E-12	        4.103721E-11	        5.188804E-11	        2.182682E-07	        6.612453E-15	        2.128348E-11	        2.542727E-17	        8.270626E-10	        1.886515E-06	        1.102603E-08	        9.613850E-11	        9.182877E-08	        1.673151E-07	        2.130121E-05	        2.593362E-08	        1.662615E-13	        4.644615E-05	        4.234832E-12	        1.700084E-08	        1.068666E-06	        1.011504E-09	        5.730356E-01	        4.458150E-10	        5.755808E-06	        1.356072E-02	        4.775207E-03	        1.082969E-01	        1.964928E-06	        4.284158E-07	        2.287626E-04	        2.661482E-04	        1.226357E+00	        1.797622E-02	        9.381518E-17	        3.833819E-03	        8.290331E-02	        4.195331E-02	        4.269083E-01	        0.000000E+00	        1.917066E-13	        2.527313E-05	        2.879642E-08	        7.344059E-08	        9.330840E-07	        3.774833E-05	        7.951460E-07	        1.275336E-09	        3.658144E-06	        4.242200E-08	        6.372372E-05	        1.555520E-05	        4.545538E-07	        2.671010E-07	        2.788537E-07	        4.525299E-07	        6.591672E-07	        4.744659E-09	        6.984475E-17	        9.066008E-12	        4.905815E-12	        1.191586E-05	        1.135091E-08	        4.806641E-11	        6.090933E-12	        2.590470E-12	        8.540442E-12	        3.604818E-06	        1.072519E-09	        4.334454E-14	        3.358531E-14	        8.460730E-15	        1.579235E-10	        1.658390E-08	        3.369081E-14	        1.022228E-12
        8.000210E-03	        7.807480E-71	        2.152913E-04	        2.095961E-10	        1.021916E-03	        4.421941E-06	        2.224113E-04	        2.092224E-09	        8.483420E-06	        1.633731E-05	        2.697973E-02	        2.592984E-09	        1.714180E-09	        8.866738E-10	        2.293425E-09	        5.076816E-10	        1.806906E-07	        8.447902E-05	        1.251963E-12	        1.133058E-13	        1.436551E-11	        6.031128E-08	        6.860988E-12	        2.326510E-10	        1.870979E-14	        5.955459E-08	        5.289072E-06	        4.821040E-09	        6.554276E-10	        6.386171E-06	        2.373966E-05	        5.332011E-05	        6.542037E-06	        1.203382E-09	        1.244862E-04	        5.143460E-10	        1.349596E-06	        5.806788E-05	        1.791004E-08	        6.191798E-01	        6.607912E-09	        5.566177E-04	        3.078017E-02	        5.808018E-03	        1.086835E-01	        6.874210E-06	        1.195968E-06	        6.564827E-05	        1.800196E-04	        1.287826E+00	        3.533375E-02	        7.124263E-15	        4.289190E-03	        7.802330E-02	        5.774018E-02	        4.115424E-01	        0.000000E+00	        5.870719E-13	        3.437839E-05	        2.379900E-07	        3.400155E-07	        3.238447E-06	        3.525221E-05	        1.169128E-06	        9.977054E-09	        3.543566E-06	        3.312386E-07	        7.878345E-05	        1.470104E-05	        8.279649E-06	        2.971550E-06	        3.740935E-05	        1.377879E-06	        9.739685E-06	        8.962272E-07	        1.360741E-13	        1.210190E-09	        1.482427E-09	        2.114903E-03	        3.472050E-08	        1.205431E-09	        6.664348E-10	        1.058555E-12	        3.024593E-10	        3.964744E-04	        2.367871E-07	        1.080924E-14	        5.028712E-12	        1.736901E-12	        2.919616E-08	        1.525067E-07	        3.189364E-09	        3.084425E-08
        9.000100E-03	       2.218776E-244	        8.830389E-05	        6.134576E-11	        1.011081E-03	        1.202626E-06	        7.774836E-05	        1.710138E-08	        2.997831E-06	        2.697355E-06	        5.477578E-02	        1.168481E-08	        7.258340E-10	        4.317819E-10	        1.454321E-08	        2.388932E-10	        2.621430E-08	        2.078531E-05	        1.720806E-12	        1.457532E-11	        2.128648E-11	        8.313196E-12	        1.784985E-12	        4.298974E-10	        9.352376E-15	        1.094155E-08	        1.993429E-06	        1.361485E-09	        1.575289E-09	        1.202748E-06	        2.839469E-06	        2.091383E-05	        7.030701E-07	        2.424244E-11	        4.589009E-05	        5.589927E-11	        1.729836E-07	        1.170479E-05	        3.198720E-08	        5.521140E-01	        2.189757E-09	        1.835489E-04	        5.922020E-02	        4.871862E-03	        1.003588E-01	        1.924045E-06	        3.944945E-07	        1.049722E-07	        5.182118E-05	        1.191120E+00	        6.073306E-02	        2.047122E-15	        3.571501E-03	        7.369856E-02	        4.212403E-02	        4.050228E-01	        0.000000E+00	        4.337265E-13	        2.516076E-05	        2.917657E-07	        2.884940E-07	        3.253944E-06	        3.596630E-05	        1.105574E-06	        8.845089E-09	        3.382296E-06	        2.940177E-07	        7.365415E-05	        1.495241E-05	        5.518014E-06	        2.693885E-06	        7.296644E-06	        1.796956E-06	        7.990250E-06	        2.882080E-07	        1.271870E-14	        1.686713E-10	        3.940657E-09	        1.674024E-03	        3.574133E-08	        3.183014E-09	        6.507385E-10	        6.282520E-12	        9.155372E-10	        3.895920E-04	        1.677832E-07	        8.270862E-14	        9.324311E-13	        1.248108E-12	        9.219598E-09	        1.390933E-07	        9.197639E-11	        1.230791E-09
        1.000190E-02	        2.078387E-56	        4.229963E-04	        2.942396E-09	        1.093432E-03	        9.992662E-06	        4.863243E-04	        6.899395E-09	        1.438085E-05	        5.389760E-05	        7.711154E-02	        1.948131E-08	        1.847764E-08	        4.422458E-08	        1.219642E-08	        1.083254E-08	        3.778635E-06	        1.924609E-04	        2.083572E-11	        2.589348E-10	        2.349586E-10	        3.763485E-11	        1.548362E-10	        3.161159E-09	        4.105155E-13	        3.146944E-07	        7.282624E-06	        2.966187E-08	        6.537717E-09	        1.989771E-05	        6.874513E-05	        9.939392E-05	        2.338413E-05	        1.234189E-08	        1.366635E-04	        2.816841E-08	        4.661383E-06	        1.814094E-04	        1.321714E-07	        7.187059E-01	        7.566846E-08	        1.162093E-03	        8.064514E-02	        6.941574E-03	        1.261310E-01	        1.884265E-05	        3.096797E-06	        2.565079E-06	        2.601937E-04	        1.528469E+00	        8.844014E-02	        1.254545E-13	        5.614395E-03	        8.791961E-02	        7.553300E-02	        4.497126E-01	        0.000000E+00	        2.469600E-12	        4.403371E-05	        1.907771E-06	        1.143744E-06	        8.679046E-06	        4.057686E-05	        2.180229E-06	        3.739850E-08	        3.919200E-06	        1.240433E-06	        1.268396E-04	        1.720118E-05	        2.835694E-05	        1.065577E-05	        1.079806E-04	        3.853129E-06	        2.965035E-05	        1.880493E-06	        1.713227E-12	        5.377893E-09	        1.202984E-09	        4.428903E-03	        3.275841E-08	        2.942084E-09	        2.009098E-09	        2.933122E-12	        1.030733E-09	        1.214432E-03	        7.045970E-07	        2.155786E-14	        1.431012E-11	        1.854819E-11	        6.153664E-08	        5.585173E-07	        1.615075E-08	        2.288677E-07
