time	rfrp
5.165953E-04	0.000000E+00
8.507149E-04	0.000000E+00
1.184834E-03	0.000000E+00
1.518954E-03	0.000000E+00
1.853074E-03	0.000000E+00
2.187193E-03	0.000000E+00
2.521313E-03	0.000000E+00
2.855432E-03	0.000000E+00
3.189552E-03	0.000000E+00
3.523671E-03	0.000000E+00
3.857791E-03	0.000000E+00
4.191911E-03	0.000000E+00
4.526030E-03	0.000000E+00
4.860150E-03	0.000000E+00
5.194269E-03	0.000000E+00
5.528389E-03	0.000000E+00
5.862508E-03	0.000000E+00
6.196628E-03	0.000000E+00
6.530748E-03	0.000000E+00
6.864867E-03	0.000000E+00
7.198987E-03	0.000000E+00
7.533106E-03	0.000000E+00
7.867226E-03	0.000000E+00
8.201345E-03	0.000000E+00
8.535465E-03	0.000000E+00
8.869585E-03	0.000000E+00
9.203704E-03	0.000000E+00
9.537824E-03	0.000000E+00
9.871943E-03	0.000000E+00
1.020606E-02	0.000000E+00
1.054018E-02	0.000000E+00
1.087430E-02	0.000000E+00
1.120842E-02	0.000000E+00
1.154254E-02	0.000000E+00
1.187666E-02	0.000000E+00
1.221078E-02	-3.263055E-01
1.254490E-02	-2.184498E-01
1.287902E-02	-8.842867E-02
1.321314E-02	6.083190E-02
1.354726E-02	2.259610E-01
1.388138E-02	4.032663E-01
1.421550E-02	5.888571E-01
1.454962E-02	7.787622E-01
1.488374E-02	9.690412E-01
1.521786E-02	1.155885E+00
1.555198E-02	1.335709E+00
1.588610E-02	1.505224E+00
1.622022E-02	1.661508E+00
1.655433E-02	1.802053E+00
1.688845E-02	1.924799E+00
1.722257E-02	2.028161E+00
1.755669E-02	2.111036E+00
1.789081E-02	2.172802E+00
1.822493E-02	2.213304E+00
1.855905E-02	2.232830E+00
1.889317E-02	2.232079E+00
1.922729E-02	2.212120E+00
1.956141E-02	2.174350E+00
1.989553E-02	2.120441E+00
2.022965E-02	2.052290E+00
2.056377E-02	1.971961E+00
2.089789E-02	1.881634E+00
2.123201E-02	1.783551E+00
2.156613E-02	1.679959E+00
2.190025E-02	1.573071E+00
2.223437E-02	1.465012E+00
2.256849E-02	1.357784E+00
2.290261E-02	1.253229E+00
2.323673E-02	1.153003E+00
2.357085E-02	1.058546E+00
2.390497E-02	9.710712E-01
2.423908E-02	8.915506E-01
2.457320E-02	8.207096E-01
2.490732E-02	7.590281E-01
2.524144E-02	7.067463E-01
2.557556E-02	6.638751E-01
2.590968E-02	6.302120E-01
2.624380E-02	6.053604E-01
2.657792E-02	5.887519E-01
2.691204E-02	5.796724E-01
2.724616E-02	5.772890E-01
2.758028E-02	5.806793E-01
2.791440E-02	5.888606E-01
2.824852E-02	6.008197E-01
2.858264E-02	6.155415E-01
2.891676E-02	6.320370E-01
2.925088E-02	6.493688E-01
2.958500E-02	6.666749E-01
2.991912E-02	6.831894E-01
3.025324E-02	6.982602E-01
3.058736E-02	7.113633E-01
3.092148E-02	7.221133E-01
3.125560E-02	7.302704E-01
3.158972E-02	7.357432E-01
3.192384E-02	7.385880E-01
3.225795E-02	7.390042E-01
3.259207E-02	7.373258E-01
3.292619E-02	7.340100E-01
3.326031E-02	7.296228E-01
3.359443E-02	7.248213E-01
3.392855E-02	7.203340E-01
3.426267E-02	7.169396E-01
3.459679E-02	7.154442E-01
3.493091E-02	7.166568E-01
3.526503E-02	7.213663E-01
3.559915E-02	7.303166E-01
3.593327E-02	7.441840E-01
3.626739E-02	7.635550E-01
3.660151E-02	7.889061E-01
3.693563E-02	8.205860E-01
3.726975E-02	8.587995E-01
3.760387E-02	9.035958E-01
3.793799E-02	9.548588E-01
3.827211E-02	1.012302E+00
3.860623E-02	1.075466E+00
3.894035E-02	1.143720E+00
3.927447E-02	1.216271E+00
3.960859E-02	1.292169E+00
3.994270E-02	1.370324E+00
4.027682E-02	1.449521E+00
4.061094E-02	1.528443E+00
4.094506E-02	1.605691E+00
4.127918E-02	1.679813E+00
4.161330E-02	1.749333E+00
4.194742E-02	1.812777E+00
4.228154E-02	1.868706E+00
4.261566E-02	1.915748E+00
4.294978E-02	1.952629E+00
4.328390E-02	1.978200E+00
4.361802E-02	1.991470E+00
4.395214E-02	1.991630E+00
4.428626E-02	1.978075E+00
4.462038E-02	1.950429E+00
4.495450E-02	1.908554E+00
4.528862E-02	1.852569E+00
4.562274E-02	1.782850E+00
4.595686E-02	1.700037E+00
4.629098E-02	1.605024E+00
4.662510E-02	1.498955E+00
4.695922E-02	1.383202E+00
4.729334E-02	1.259348E+00
4.762745E-02	1.129160E+00
4.796157E-02	9.945540E-01
4.829569E-02	8.575608E-01
4.862981E-02	7.202848E-01
4.896393E-02	5.848601E-01
4.929805E-02	4.534038E-01
4.963217E-02	3.279680E-01
