       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolY_AR  	        VolY_N2  	      VolY_A1CO  	      VolY_H2O2  	        VolY_CH  	     VolY_T-CH2  	VolY_CVCCVCCJVO  	    VolY_CH2CHO  	     VolY_CH2OH  	       VolY_A1-  	   VolY_TXC5H5O  	    VolY_OC6H4O  	   VolY_C2H3CHO  	    VolY_N-C4H5  	   VolY_C5H4CH2  	      VolY_C3H3  	     VolY_S-CH2  	     VolY_A1CHO  	    VolY_A1CH2O  	VolY_C6H5CYCH2O  	  VolY_C6H5OCH2  	   VolY_C5H4CH3  	      VolY_C5H6  	 VolY_C5H5CH3-1  	      VolY_C3H2  	    VolY_A-C3H4  	      VolY_A1OH  	  VolY_C6H6O-24  	     VolY_CH2CO  	      VolY_HCCO  	      VolY_C2H3  	       VolY_CH4  	      VolY_C2H6  	    VolY_A-C3H5  	      VolY_C3H6  	      VolY_CH3O  	      VolY_C2H2  	      VolY_C5H5  	         VolY_O  	        VolY_A1  	       VolY_HCO  	      VolY_CH2O  	       VolY_HO2  	         VolY_H  	      VolY_C2H4  	      VolY_C2H5  	       VolY_A1O  	       VolY_CH3  	        VolY_OH  	        VolY_CO  	  VolY_C6H5OCH3  	       VolY_CO2  	        VolY_O2  	        VolY_H2  	       VolY_H2O  	  VolY_OC8H7OOH  	      VolY_N2H2  	       VolY_NNH  	       VolY_NH2  	        VolY_NH  	       VolY_HNO  	      VolY_HONO  	         VolY_N  	      VolY_H2NO  	       VolY_N2O  	       VolY_NH3  	        VolY_NO  	       VolY_NO2  	       VolY_HCN  	       VolY_HNC  	        VolY_CN  	      VolY_HNCO  	       VolY_NCO  	       VolY_NCN  	    VolY_CH3NH2  	      VolY_H2CN  	     VolY_C5H5N  	     VolY_C5H4N  	    VolY_C5H5NO  	    VolY_C5H4NO  	   VolY_C5H4NO2  	    VolY_PYRLYL  	  VolY_BNC4H4CO  	    VolY_C4H4CN  	    VolY_CHCHCN  	     VolY_C4H5N  	   VolY_CH2CHCN  	      VolY_C2N2  	      VolY_HNCN  	      VolY_HOCN  	     VolY_CH3CN  	     VolY_CH2CN
    1.00000E-03  	    1.83662E+03  	    1.89328E-01  	    1.01325E+05  	    0.00000E+00  	    5.86000E-01  	    0.00000E+00  	    2.04163E-08  	    1.54578E-19  	    6.31233E-16  	    1.23596E-17  	    1.38368E-15  	    7.48432E-16  	    5.79708E-17  	    6.96653E-17  	    3.00901E-13  	    3.14977E-13  	    5.00009E-14  	    6.87146E-17  	    2.28161E-13  	    2.97600E-17  	    2.28392E-15  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.53148E-19  	    7.05228E-15  	    6.00455E-19  	    3.90241E-16  	    6.39543E-13  	    4.18884E-15  	    9.32898E-18  	    2.56644E-12  	    2.43911E-14  	    6.13306E-15  	    6.02336E-12  	    6.39022E-18  	    8.19687E-14  	    2.90038E-12  	    5.40901E-11  	    7.05986E-12  	    2.66118E-13  	    8.63336E-06  	    2.36395E-14  	    1.60599E-14  	    6.50106E-12  	    2.51770E-06  	    8.87043E-09  	    4.19401E-12  	    2.76287E-18  	    2.22485E-16  	    5.50298E-13  	    2.92140E-04  	    5.42236E-06  	    3.65198E-12  	    1.04091E-01  	    2.24058E-01  	    3.38175E-07  	    8.55420E-02  	    5.96922E-12  	    0.00000E+00  	    5.51012E-13  	    2.78596E-13  	    7.26394E-14  	    2.46954E-13  	    8.80888E-14  	    1.64066E-12  	    6.77292E-14  	    3.22847E-08  	    2.12727E-12  	    8.73534E-09  	    4.61900E-11  	    4.48232E-13  	    7.69455E-15  	    1.44337E-16  	    7.93713E-13  	    3.26883E-14  	    1.22490E-17  	    5.09280E-20  	    0.00000E+00  	    1.97073E-12  	    1.06188E-14  	    0.00000E+00  	    5.75031E-19  	    5.34558E-20  	    8.23062E-17  	    2.24211E-19  	    2.60909E-17  	    6.50482E-21  	    3.18737E-18  	    0.00000E+00  	    0.00000E+00  	    2.16015E-18  	    7.56551E-15  	    5.85930E-21  	    3.14298E-20
    2.00000E-03  	    1.83524E+03  	    1.89456E-01  	    1.01325E+05  	    0.00000E+00  	    5.85994E-01  	    1.96111E-18  	    3.54699E-08  	    5.48383E-16  	    3.18234E-13  	    1.62014E-15  	    5.63450E-13  	    4.33681E-13  	    1.84097E-14  	    9.42438E-15  	    1.48983E-10  	    4.66953E-11  	    1.03790E-11  	    1.77954E-12  	    3.16158E-11  	    1.62650E-14  	    1.31572E-12  	    7.68237E-23  	    0.00000E+00  	    3.30782E-22  	    6.59529E-15  	    5.71885E-12  	    6.63412E-15  	    4.31271E-14  	    4.95804E-11  	    1.47706E-11  	    7.34080E-14  	    8.24357E-10  	    2.47393E-11  	    2.04951E-12  	    1.49731E-09  	    1.43382E-13  	    4.71659E-12  	    7.83157E-10  	    1.16082E-09  	    3.13076E-09  	    1.28201E-11  	    1.82232E-05  	    3.31396E-12  	    2.42729E-12  	    9.29469E-10  	    2.08993E-06  	    2.41198E-08  	    1.02106E-09  	    2.93414E-15  	    4.75123E-13  	    1.54416E-10  	    4.23814E-04  	    1.49656E-05  	    1.01449E-09  	    1.04075E-01  	    2.23992E-01  	    6.39981E-07  	    8.54783E-02  	    1.68282E-09  	    6.93414E-17  	    8.52183E-13  	    7.13530E-12  	    3.80857E-13  	    1.39147E-12  	    6.09903E-13  	    3.37985E-12  	    1.60977E-12  	    9.02108E-08  	    8.50407E-11  	    4.08064E-08  	    1.70473E-10  	    2.21770E-10  	    4.42663E-12  	    4.07480E-14  	    4.50816E-10  	    1.55623E-11  	    1.07512E-14  	    8.34375E-15  	    2.05262E-18  	    4.55823E-10  	    3.55012E-12  	    0.00000E+00  	    2.36792E-16  	    2.48785E-17  	    3.29059E-14  	    8.96997E-17  	    7.50119E-15  	    7.58848E-18  	    4.45348E-14  	    3.98706E-19  	    4.25247E-16  	    1.89536E-15  	    5.86257E-12  	    1.64779E-15  	    5.59554E-15
    3.10000E-03  	    1.83412E+03  	    1.89557E-01  	    1.01325E+05  	    0.00000E+00  	    5.85960E-01  	    4.71249E-16  	    4.84510E-08  	    2.21823E-14  	    5.87375E-12  	    1.49747E-13  	    1.95882E-11  	    6.51561E-12  	    2.00464E-12  	    8.86614E-13  	    5.26236E-09  	    7.37222E-10  	    2.84245E-10  	    1.86154E-10  	    2.56328E-10  	    2.21337E-13  	    2.01007E-10  	    1.54811E-17  	    3.23198E-20  	    3.52494E-17  	    6.27294E-12  	    8.90234E-10  	    9.22566E-12  	    2.76423E-13  	    5.78386E-10  	    6.64934E-09  	    1.87947E-10  	    7.04934E-09  	    8.41080E-10  	    3.50188E-11  	    4.71651E-08  	    8.11720E-11  	    2.03650E-10  	    3.67781E-08  	    9.14930E-09  	    2.64163E-08  	    5.63461E-10  	    2.60455E-05  	    2.43900E-10  	    5.31024E-11  	    3.02559E-08  	    1.94142E-06  	    4.09636E-08  	    3.80202E-08  	    1.72210E-12  	    1.81287E-10  	    8.50164E-10  	    5.05354E-04  	    2.58328E-05  	    4.61654E-08  	    1.04058E-01  	    2.23937E-01  	    9.09899E-07  	    8.54843E-02  	    7.75133E-08  	    9.77184E-15  	    1.22599E-12  	    1.10607E-10  	    1.72030E-11  	    4.17254E-11  	    3.97751E-12  	    5.36753E-12  	    3.12034E-11  	    1.48454E-07  	    1.86091E-09  	    1.26755E-07  	    5.27900E-10  	    1.10478E-08  	    2.14817E-10  	    1.08535E-12  	    3.61979E-08  	    1.88281E-09  	    2.23388E-13  	    6.04026E-12  	    2.72519E-15  	    1.81203E-08  	    1.15032E-10  	    3.03246E-19  	    2.23056E-14  	    1.00554E-15  	    2.30078E-12  	    5.52929E-15  	    1.00535E-13  	    9.64529E-16  	    9.54356E-11  	    4.55609E-16  	    9.85694E-13  	    3.78507E-14  	    3.49590E-10  	    6.79078E-13  	    3.60364E-13
    4.00162E-03  	    1.83365E+03  	    1.89593E-01  	    1.01325E+05  	    0.00000E+00  	    5.85903E-01  	    2.37668E-15  	    5.96605E-08  	    6.82342E-12  	    2.70175E-10  	    2.21884E-12  	    2.67752E-10  	    1.21200E-10  	    1.68212E-10  	    8.41426E-12  	    4.95973E-09  	    3.36415E-10  	    2.70798E-09  	    7.53722E-11  	    3.92442E-09  	    2.10942E-11  	    4.91624E-11  	    5.33008E-17  	    2.10583E-19  	    7.21035E-17  	    8.54991E-12  	    6.14282E-09  	    1.76477E-12  	    4.95067E-11  	    1.53972E-09  	    3.32134E-08  	    1.76949E-09  	    6.84564E-09  	    6.37020E-09  	    1.14777E-09  	    3.92470E-08  	    6.22126E-11  	    1.46944E-09  	    2.33602E-08  	    1.81793E-09  	    3.91514E-08  	    4.79253E-09  	    3.27202E-05  	    2.62374E-09  	    1.59998E-09  	    2.72493E-08  	    1.93234E-06  	    7.34677E-08  	    3.10369E-08  	    1.02032E-11  	    1.26794E-09  	    3.81396E-09  	    5.58087E-04  	    4.02506E-05  	    2.74368E-08  	    1.04092E-01  	    2.23831E-01  	    1.17579E-06  	    8.55321E-02  	    4.67063E-08  	    1.28695E-13  	    1.96416E-12  	    3.80384E-10  	    3.31192E-10  	    4.38474E-10  	    6.30239E-11  	    6.30532E-11  	    2.40693E-11  	    1.91235E-07  	    1.68429E-09  	    8.66724E-07  	    2.30951E-09  	    3.12077E-08  	    7.18618E-10  	    4.73604E-11  	    1.47267E-07  	    1.27380E-08  	    8.11285E-12  	    1.86467E-11  	    7.98350E-13  	    1.33791E-08  	    4.81807E-10  	    2.06008E-17  	    1.18265E-14  	    8.35286E-16  	    4.52988E-12  	    1.70439E-14  	    3.69836E-12  	    4.30138E-14  	    5.55049E-10  	    5.74639E-14  	    8.49333E-12  	    6.15712E-13  	    9.10787E-10  	    3.87988E-12  	    9.10869E-12
    5.00148E-03  	    1.83751E+03  	    1.89186E-01  	    1.01325E+05  	    2.2034E-156  	    5.85617E-01  	    4.62601E-13  	    9.00039E-08  	    1.42691E-09  	    7.54524E-09  	    1.59201E-13  	    3.31232E-11  	    1.35257E-09  	    1.51859E-08  	    5.36126E-13  	    1.70296E-09  	    1.40911E-10  	    4.52375E-10  	    9.89064E-09  	    1.55425E-07  	    7.29863E-10  	    5.03456E-10  	    9.56778E-16  	    4.44866E-18  	    7.57742E-16  	    1.09132E-09  	    3.43054E-08  	    1.78829E-10  	    3.69616E-08  	    2.81479E-08  	    3.52154E-08  	    2.85015E-10  	    2.39668E-08  	    1.48074E-08  	    3.70488E-09  	    6.59568E-07  	    2.00741E-08  	    1.01251E-08  	    1.86827E-07  	    1.67940E-09  	    1.35409E-06  	    2.30513E-08  	    7.28703E-05  	    2.43038E-07  	    8.25883E-09  	    1.40564E-07  	    1.97162E-06  	    9.83135E-07  	    4.13123E-07  	    4.73452E-10  	    7.33640E-10  	    1.68385E-07  	    7.06518E-04  	    1.90521E-04  	    8.17429E-08  	    1.04785E-01  	    2.22787E-01  	    4.81587E-06  	    8.58100E-02  	    1.68515E-07  	    1.16676E-12  	    2.70551E-11  	    2.30062E-09  	    2.77173E-09  	    9.30661E-10  	    5.57105E-10  	    3.18842E-09  	    2.09139E-11  	    2.38261E-07  	    1.93995E-08  	    1.16292E-05  	    1.51336E-08  	    2.75384E-07  	    1.73271E-08  	    1.25926E-09  	    5.43427E-08  	    7.70103E-09  	    1.81608E-10  	    5.30527E-11  	    1.39473E-10  	    1.56441E-07  	    2.79671E-10  	    6.24953E-18  	    4.04890E-16  	    1.93003E-17  	    6.21283E-14  	    8.50972E-16  	    5.62088E-12  	    3.66603E-13  	    1.16901E-12  	    1.94460E-11  	    9.27224E-11  	    5.88357E-11  	    1.68305E-09  	    2.07028E-09  	    6.15310E-09
    6.00046E-03  	    1.84652E+03  	    1.88289E-01  	    1.01325E+05  	    5.52690E-26  	    5.85286E-01  	    1.55376E-13  	    1.13130E-07  	    1.42631E-09  	    8.26674E-09  	    9.49160E-15  	    1.37357E-11  	    1.30653E-09  	    6.46427E-09  	    2.93583E-14  	    3.89145E-10  	    2.08575E-11  	    3.15199E-11  	    1.87524E-09  	    1.16805E-07  	    7.55628E-10  	    3.70645E-11  	    1.14417E-16  	    6.20357E-19  	    8.58717E-17  	    5.26487E-11  	    1.84678E-09  	    5.82970E-12  	    3.12036E-08  	    2.53895E-08  	    1.52601E-09  	    1.51648E-11  	    1.95955E-08  	    1.11397E-08  	    3.12560E-09  	    8.33940E-07  	    1.37027E-08  	    6.41995E-09  	    2.00817E-07  	    4.29831E-10  	    1.55539E-06  	    1.58220E-09  	    1.11209E-04  	    1.24306E-07  	    6.23336E-09  	    7.13219E-08  	    2.04418E-06  	    1.69075E-06  	    4.15360E-07  	    4.84249E-10  	    7.63325E-11  	    1.93353E-07  	    8.79286E-04  	    3.11087E-04  	    2.24853E-10  	    1.05857E-01  	    2.21146E-01  	    8.10755E-06  	    8.63571E-02  	    1.54108E-07  	    6.89304E-13  	    4.86617E-11  	    2.81727E-09  	    3.75663E-09  	    1.23635E-09  	    1.04251E-09  	    5.06029E-09  	    8.98574E-12  	    2.93302E-07  	    1.69393E-08  	    2.87964E-05  	    3.99557E-08  	    4.63125E-07  	    3.31560E-08  	    2.08397E-09  	    4.40466E-08  	    8.22512E-09  	    2.15246E-10  	    2.36455E-11  	    1.51899E-10  	    2.72869E-07  	    2.81542E-10  	    3.87652E-18  	    1.04983E-16  	    8.70444E-18  	    1.72949E-14  	    3.25493E-16  	    7.45367E-12  	    4.24255E-13  	    3.21008E-13  	    2.48219E-11  	    1.91219E-10  	    9.11484E-11  	    2.53835E-09  	    3.92288E-09  	    1.24284E-08
    7.00429E-03  	    1.85139E+03  	    1.87802E-01  	    1.01325E+05  	    2.7230E-239  	    5.85229E-01  	    8.11380E-20  	    1.04756E-07  	    2.18253E-12  	    2.02188E-11  	    9.14280E-17  	    7.59079E-13  	    5.64006E-12  	    2.16711E-14  	    2.68967E-16  	    7.90348E-12  	    1.42813E-15  	    1.49653E-13  	    2.99883E-15  	    7.40471E-11  	    2.56552E-12  	    4.67567E-17  	    7.54412E-19  	    3.67430E-21  	    9.80672E-19  	    3.13304E-17  	    1.49415E-13  	    2.14296E-20  	    3.04717E-12  	    5.44279E-13  	    8.32277E-13  	    1.70265E-14  	    1.39702E-10  	    3.05232E-10  	    5.04529E-12  	    3.73479E-08  	    2.15704E-16  	    1.03304E-13  	    3.91226E-08  	    3.19890E-09  	    9.47264E-10  	    2.56526E-13  	    8.33531E-05  	    9.97298E-14  	    8.76137E-11  	    8.15170E-10  	    2.03734E-06  	    4.25101E-07  	    3.65724E-08  	    2.06974E-15  	    5.28423E-14  	    7.13832E-11  	    8.51226E-04  	    1.28842E-04  	    7.06516E-10  	    1.06458E-01  	    2.20664E-01  	    3.37946E-06  	    8.65245E-02  	    1.90423E-09  	    2.77650E-16  	    1.16360E-11  	    1.89128E-11  	    4.56956E-11  	    2.49984E-10  	    1.51958E-09  	    7.25583E-11  	    2.55059E-13  	    3.22569E-07  	    1.56227E-11  	    4.77059E-05  	    8.81767E-08  	    2.04594E-09  	    9.54757E-11  	    7.88625E-12  	    2.77346E-09  	    5.61294E-10  	    2.25782E-13  	    2.61491E-15  	    1.44443E-14  	    3.17017E-09  	    1.33947E-14  	    1.67131E-21  	    1.15868E-20  	    5.31868E-43  	    1.12143E-15  	    1.86244E-19  	    6.85990E-16  	    7.50876E-17  	    6.84640E-14  	    2.20762E-17  	    2.10571E-14  	    1.43913E-14  	    4.44880E-11  	    1.13598E-15  	    1.84715E-15
    8.00021E-03  	    1.85306E+03  	    1.87617E-01  	    1.01325E+05  	    6.24023E-67  	    5.85181E-01  	    2.28295E-16  	    1.00008E-07  	    4.08728E-10  	    1.76262E-09  	    3.14722E-16  	    8.04518E-12  	    3.61725E-10  	    2.24115E-11  	    8.52230E-16  	    8.57961E-12  	    9.92858E-14  	    4.11007E-13  	    2.25719E-12  	    4.96297E-09  	    1.88603E-10  	    2.71455E-15  	    2.25648E-19  	    1.01409E-23  	    1.95382E-19  	    2.21509E-14  	    2.23538E-12  	    9.16707E-17  	    1.51583E-09  	    1.59411E-10  	    3.08490E-12  	    6.58756E-14  	    3.63691E-09  	    4.53134E-09  	    3.68050E-10  	    9.39802E-08  	    4.36924E-11  	    1.09353E-11  	    1.06728E-07  	    9.02779E-09  	    1.44076E-07  	    4.63238E-12  	    8.01807E-05  	    1.02052E-10  	    2.22542E-09  	    8.34908E-09  	    2.04075E-06  	    5.82652E-07  	    8.77851E-08  	    1.37708E-11  	    6.53744E-13  	    1.79096E-08  	    8.32760E-04  	    1.42786E-04  	    1.98990E-10  	    1.06659E-01  	    2.20383E-01  	    3.73221E-06  	    8.66621E-02  	    4.14352E-09  	    6.18292E-15  	    1.61703E-11  	    1.48140E-10  	    3.24611E-10  	    2.98523E-10  	    1.31044E-09  	    4.47849E-10  	    6.24831E-13  	    3.16204E-07  	    1.67164E-10  	    4.57613E-05  	    1.01641E-07  	    2.22581E-08  	    1.49607E-09  	    1.45880E-10  	    4.48114E-09  	    1.26724E-09  	    3.73409E-11  	    1.24183E-13  	    1.29458E-11  	    1.00882E-08  	    1.46566E-12  	    5.22518E-19  	    4.07244E-19  	    4.59655E-20  	    2.05786E-16  	    4.56507E-18  	    1.31338E-13  	    1.11698E-14  	    6.69582E-15  	    8.44558E-14  	    1.47896E-12  	    8.14771E-12  	    2.16027E-10  	    3.50918E-11  	    1.73465E-10
    9.00010E-03  	    1.85513E+03  	    1.87407E-01  	    1.01325E+05  	    5.2836E-240  	    5.85079E-01  	    7.08623E-17  	    9.85184E-08  	    1.31682E-10  	    4.53142E-10  	    2.48269E-15  	    1.00044E-11  	    1.09370E-10  	    7.65046E-12  	    6.90895E-15  	    3.26021E-11  	    2.23960E-14  	    2.91361E-12  	    8.07027E-13  	    9.35639E-10  	    6.88181E-11  	    7.72184E-16  	    3.13087E-19  	    1.30664E-21  	    3.76696E-19  	    1.12506E-14  	    5.89518E-12  	    1.87720E-17  	    1.25431E-10  	    1.45263E-11  	    1.15664E-11  	    2.66705E-13  	    9.77189E-10  	    2.65501E-09  	    8.67354E-11  	    4.54020E-08  	    4.58268E-13  	    1.34565E-12  	    3.95223E-08  	    1.09482E-08  	    1.81394E-08  	    1.08631E-11  	    7.59987E-05  	    2.80235E-11  	    1.24051E-09  	    4.56424E-09  	    2.05735E-06  	    4.22511E-07  	    3.56916E-08  	    2.87592E-13  	    1.51524E-12  	    1.91868E-09  	    8.29712E-04  	    1.22000E-04  	    2.26501E-14  	    1.06985E-01  	    2.20038E-01  	    3.20069E-06  	    8.68109E-02  	    8.31272E-09  	    5.98566E-15  	    1.14684E-11  	    1.30617E-10  	    3.32472E-10  	    3.43352E-10  	    1.29522E-09  	    3.45599E-10  	    7.00672E-13  	    3.16434E-07  	    2.26879E-10  	    4.71438E-05  	    1.09080E-07  	    2.00324E-08  	    1.04097E-09  	    1.18471E-10  	    6.32645E-09  	    1.97431E-09  	    9.62417E-12  	    5.89587E-14  	    1.88922E-12  	    1.09642E-08  	    1.43095E-12  	    1.40349E-18  	    1.22108E-18  	    1.23949E-19  	    2.17307E-15  	    1.22745E-17  	    1.04418E-13  	    2.07896E-15  	    9.90492E-14  	    1.07555E-14  	    1.39778E-12  	    8.79980E-13  	    2.48590E-10  	    1.40018E-12  	    5.15887E-12
    1.00019E-02  	    1.85813E+03  	    1.87111E-01  	    1.01325E+05  	    7.80828E-53  	    5.84918E-01  	    3.62658E-15  	    1.02957E-07  	    8.46287E-10  	    3.78181E-09  	    9.85485E-16  	    1.30676E-11  	    7.23353E-10  	    2.50401E-10  	    2.75420E-15  	    2.57771E-11  	    8.72449E-13  	    2.57655E-12  	    3.87110E-11  	    2.36275E-08  	    4.02090E-10  	    5.64091E-14  	    3.74591E-18  	    2.32334E-20  	    2.81301E-18  	    4.58955E-13  	    2.65676E-11  	    8.89732E-15  	    6.22448E-09  	    3.51226E-09  	    2.39478E-11  	    3.03619E-13  	    7.58234E-09  	    8.04058E-09  	    1.27081E-09  	    2.15153E-07  	    1.07531E-09  	    5.51226E-10  	    1.11933E-07  	    7.68600E-09  	    3.77138E-07  	    4.57138E-11  	    8.74750E-05  	    1.91718E-09  	    4.04638E-09  	    1.92335E-08  	    2.09566E-06  	    7.48574E-07  	    1.44725E-07  	    1.35236E-10  	    3.35334E-12  	    6.26908E-08  	    8.66641E-04  	    1.76180E-04  	    3.50725E-14  	    1.07436E-01  	    2.19431E-01  	    4.45767E-06  	    8.70177E-02  	    1.15018E-08  	    6.40450E-14  	    2.10018E-11  	    5.46719E-10  	    9.57937E-10  	    5.31086E-10  	    1.39957E-09  	    1.25054E-09  	    2.29597E-12  	    3.16615E-07  	    1.76428E-09  	    5.13642E-05  	    1.16606E-07  	    7.77363E-08  	    5.33050E-09  	    4.47373E-10  	    1.08337E-08  	    3.01293E-09  	    9.21625E-11  	    1.56137E-12  	    3.71928E-11  	    8.73923E-09  	    4.41895E-12  	    3.93230E-19  	    1.35595E-18  	    1.46412E-19  	    3.23980E-16  	    1.10495E-17  	    2.78511E-13  	    3.09672E-14  	    4.47352E-15  	    1.02898E-12  	    9.27399E-12  	    2.35654E-11  	    6.20030E-10  	    2.48686E-10  	    8.24253E-10
