       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolY_AR  	        VolY_N2  	      VolY_A1CO  	      VolY_H2O2  	        VolY_CH  	     VolY_T-CH2  	VolY_CVCCVCCJVO  	    VolY_CH2CHO  	     VolY_CH2OH  	       VolY_A1-  	   VolY_TXC5H5O  	    VolY_OC6H4O  	   VolY_C2H3CHO  	    VolY_N-C4H5  	   VolY_C5H4CH2  	      VolY_C3H3  	     VolY_S-CH2  	     VolY_A1CHO  	    VolY_A1CH2O  	VolY_C6H5CYCH2O  	  VolY_C6H5OCH2  	   VolY_C5H4CH3  	      VolY_C5H6  	 VolY_C5H5CH3-1  	      VolY_C3H2  	    VolY_A-C3H4  	      VolY_A1OH  	  VolY_C6H6O-24  	     VolY_CH2CO  	      VolY_HCCO  	      VolY_C2H3  	       VolY_CH4  	      VolY_C2H6  	    VolY_A-C3H5  	      VolY_C3H6  	      VolY_CH3O  	      VolY_C2H2  	      VolY_C5H5  	         VolY_O  	        VolY_A1  	       VolY_HCO  	      VolY_CH2O  	       VolY_HO2  	         VolY_H  	      VolY_C2H4  	      VolY_C2H5  	       VolY_A1O  	       VolY_CH3  	        VolY_OH  	        VolY_CO  	  VolY_C6H5OCH3  	       VolY_CO2  	        VolY_O2  	        VolY_H2  	       VolY_H2O  	  VolY_OC8H7OOH  	      VolY_N2H2  	       VolY_NNH  	       VolY_NH2  	        VolY_NH  	       VolY_HNO  	      VolY_HONO  	         VolY_N  	      VolY_H2NO  	       VolY_N2O  	       VolY_NH3  	        VolY_NO  	       VolY_NO2  	       VolY_HCN  	       VolY_HNC  	        VolY_CN  	      VolY_HNCO  	       VolY_NCO  	       VolY_NCN  	    VolY_CH3NH2  	      VolY_H2CN  	     VolY_C5H5N  	     VolY_C5H4N  	    VolY_C5H5NO  	    VolY_C5H4NO  	   VolY_C5H4NO2  	    VolY_PYRLYL  	  VolY_BNC4H4CO  	    VolY_C4H4CN  	    VolY_CHCHCN  	     VolY_C4H5N  	   VolY_CH2CHCN  	      VolY_C2N2  	      VolY_HNCN  	      VolY_HOCN  	     VolY_CH3CN  	     VolY_CH2CN
    5.00114E-04  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.52392E-11  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.32920E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.43460E-11  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.00011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.31530E-93  	    0.00000E+00  	    0.00000E+00  	    1.03577E-93  	    5.64730E-87  	    0.00000E+00  	    0.00000E+00  	    5.05354E-11  	    0.00000E+00  	    0.00000E+00  	    1.42979E-84  	    1.64374E-89  	    4.4375E-151  	    1.00961E-93  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.31398E-87  	    6.58639E-86  	    1.10263E-93  	    9.23464E-85  	    2.32920E-01  	    3.92527E-86  	    3.95101E-87  	    1.98741E-93  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.85204E-11  	    2.8582E-104  	    0.00000E+00  	    0.00000E+00  	    4.65954E-95  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.54105E-94  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.50011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.83984E-88  	    0.00000E+00  	    0.00000E+00  	    5.28548E-88  	    2.10245E-82  	    0.00000E+00  	    0.00000E+00  	    7.58922E-11  	    0.00000E+00  	    0.00000E+00  	    1.32138E-74  	    9.65342E-80  	    1.89621E-83  	    5.14380E-88  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.86623E-77  	    2.11879E-76  	    5.19788E-88  	    3.31961E-75  	    2.32920E-01  	    7.21282E-77  	    6.04066E-79  	    9.70336E-88  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.25280E-11  	    1.90108E-89  	    0.00000E+00  	    0.00000E+00  	    2.26627E-89  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.70280E-88  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.00011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.01366E-83  	    0.00000E+00  	    0.00000E+00  	    5.34239E-83  	    2.72287E-78  	    0.00000E+00  	    0.00000E+00  	    1.01308E-10  	    0.00000E+00  	    0.00000E+00  	    1.46810E-64  	    1.08272E-69  	    5.62943E-79  	    5.19272E-83  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.43824E-66  	    3.62731E-66  	    4.91808E-83  	    3.50580E-65  	    2.32920E-01  	    7.50982E-67  	    6.41184E-70  	    9.46454E-83  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.63711E-11  	    1.81736E-84  	    0.00000E+00  	    0.00000E+00  	    2.20337E-84  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.63417E-83  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.50011E-03  	    1.50000E+03  	    2.34437E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.63952E-79  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.17188E-76  	    0.00000E+00  	    0.00000E+00  	    1.82454E-76  	    1.52497E-74  	    0.00000E+00  	    1.82343E-78  	    1.26774E-10  	    0.00000E+00  	    2.10428E-76  	    1.81772E-54  	    2.30020E-59  	    4.49871E-75  	    1.66790E-76  	    0.00000E+00  	    4.85804E-77  	    0.00000E+00  	    1.78518E-56  	    1.40487E-55  	    2.17820E-77  	    3.05016E-55  	    2.32920E-01  	    1.00172E-56  	    1.16709E-60  	    2.91761E-78  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.00508E-11  	    5.36674E-80  	    0.00000E+00  	    0.00000E+00  	    6.60434E-80  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.05935E-77  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.00011E-03  	    1.49999E+03  	    2.34438E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.68006E-75  	    0.00000E+00  	    4.49735E-71  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.53116E-67  	    0.00000E+00  	    0.00000E+00  	    1.79584E-67  	    1.49102E-71  	    0.00000E+00  	    6.04816E-68  	    1.52267E-10  	    0.00000E+00  	    3.66445E-67  	    1.04076E-44  	    3.50861E-49  	    1.85349E-71  	    1.56985E-67  	    0.00000E+00  	    1.37686E-71  	    2.84075E-72  	    1.75074E-46  	    1.98936E-45  	    8.35871E-73  	    1.75475E-45  	    2.32920E-01  	    9.98614E-47  	    1.75435E-51  	    1.32858E-74  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.35655E-11  	    4.52053E-74  	    6.78869E-83  	    0.00000E+00  	    1.03990E-73  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.20405E-69  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.50011E-03  	    1.49998E+03  	    2.34440E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.49599E-70  	    0.00000E+00  	    6.09539E-62  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.94203E-64  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.20844E-64  	    0.00000E+00  	    0.00000E+00  	    8.80361E-57  	    0.00000E+00  	    8.83609E-72  	    1.16161E-57  	    4.14720E-68  	    3.14953E-63  	    1.68060E-58  	    1.77740E-10  	    0.00000E+00  	    1.07125E-58  	    2.35426E-35  	    1.63002E-39  	    1.37235E-64  	    1.15193E-57  	    0.00000E+00  	    6.54569E-67  	    8.39198E-65  	    1.01243E-36  	    2.30045E-35  	    1.23636E-68  	    8.45424E-36  	    2.32920E-01  	    6.98418E-37  	    3.74939E-42  	    1.22665E-70  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.69090E-11  	    1.32380E-66  	    1.14001E-78  	    0.00000E+00  	    5.12530E-66  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.08311E-60  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.00011E-03  	    1.49995E+03  	    2.34444E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.57092E-72  	    0.00000E+00  	    1.02064E-66  	    0.00000E+00  	    3.04048E-52  	    1.00093E-71  	    6.03293E-71  	    0.00000E+00  	    2.56857E-54  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.92122E-72  	    0.00000E+00  	    0.00000E+00  	    6.38607E-59  	    3.84345E-72  	    8.11090E-70  	    8.45267E-52  	    0.00000E+00  	    0.00000E+00  	    2.29942E-46  	    0.00000E+00  	    2.02871E-58  	    2.00731E-47  	    1.15814E-64  	    1.03773E-51  	    9.95363E-50  	    2.03127E-10  	    0.00000E+00  	    2.02535E-50  	    6.94072E-26  	    3.02153E-30  	    1.14973E-55  	    2.58392E-47  	    0.00000E+00  	    1.36153E-62  	    3.35216E-57  	    3.14819E-27  	    1.57316E-25  	    8.52086E-65  	    3.46575E-26  	    2.32920E-01  	    2.58401E-27  	    2.99318E-33  	    1.02771E-66  	    0.00000E+00  	    4.45323E-72  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.10071E-10  	    5.86415E-58  	    1.59960E-74  	    0.00000E+00  	    2.27729E-57  	    8.18031E-67  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.74050E-50  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.50011E-03  	    1.49991E+03  	    2.34451E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    1.09940E-66  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.98195E-66  	    0.00000E+00  	    2.52244E-63  	    2.60403E-69  	    2.35234E-42  	    4.67025E-59  	    1.42801E-63  	    0.00000E+00  	    5.17256E-46  	    0.00000E+00  	    7.60364E-67  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.94499E-65  	    0.00000E+00  	    0.00000E+00  	    1.14509E-46  	    5.06350E-63  	    1.04625E-64  	    1.24688E-40  	    0.00000E+00  	    3.98826E-62  	    5.85800E-36  	    0.00000E+00  	    3.55950E-48  	    2.58848E-37  	    9.39800E-62  	    6.55548E-41  	    2.99418E-41  	    2.28350E-10  	    3.54415E-69  	    1.77084E-42  	    4.92995E-17  	    8.28117E-21  	    2.54234E-47  	    4.19434E-37  	    9.17335E-69  	    1.76638E-58  	    6.15100E-50  	    3.06600E-18  	    4.98355E-16  	    7.12662E-61  	    2.81555E-17  	    2.32920E-01  	    2.93090E-18  	    3.11866E-25  	    8.95663E-64  	    0.00000E+00  	    2.76799E-68  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.23036E-10  	    8.11852E-49  	    2.06843E-71  	    0.00000E+00  	    1.90963E-48  	    3.87185E-57  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.39729E-40  	    1.07860E-65  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    5.00011E-03  	    1.49984E+03  	    2.34462E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    9.27758E-61  	    0.00000E+00  	    2.10482E-65  	    3.06129E-66  	    3.35477E-56  	    0.00000E+00  	    7.63257E-60  	    2.64983E-64  	    1.55233E-32  	    2.44148E-48  	    1.43393E-56  	    0.00000E+00  	    1.11222E-37  	    0.00000E+00  	    9.56431E-60  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.21861E-57  	    7.89607E-66  	    0.00000E+00  	    2.23710E-35  	    5.22698E-54  	    3.57152E-60  	    5.24711E-30  	    1.50577E-63  	    2.65698E-52  	    1.10004E-25  	    0.00000E+00  	    2.30160E-38  	    1.89637E-27  	    1.03333E-56  	    1.65321E-30  	    4.52627E-33  	    2.53389E-10  	    1.44733E-62  	    3.40485E-34  	    4.79550E-14  	    8.65153E-15  	    7.88211E-39  	    7.94594E-27  	    2.02214E-63  	    7.70564E-55  	    2.56016E-42  	    4.01078E-14  	    9.88259E-14  	    1.10729E-57  	    4.92623E-14  	    2.32920E-01  	    3.99816E-14  	    4.06432E-16  	    5.19116E-60  	    0.00000E+00  	    9.32635E-65  	    2.96069E-63  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.35787E-10  	    1.22345E-39  	    1.78299E-67  	    0.00000E+00  	    2.96267E-39  	    8.95059E-48  	    0.00000E+00  	    0.00000E+00  	    5.00931E-64  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.90692E-30  	    2.01590E-56  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
