       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolC_AR  	        VolC_N2  	      VolC_A1CO  	      VolC_H2O2  	        VolC_CH  	     VolC_T-CH2  	VolC_CVCCVCCJVO  	    VolC_CH2CHO  	     VolC_CH2OH  	       VolC_A1-  	   VolC_TXC5H5O  	    VolC_OC6H4O  	   VolC_C2H3CHO  	    VolC_N-C4H5  	   VolC_C5H4CH2  	      VolC_C3H3  	     VolC_S-CH2  	     VolC_A1CHO  	    VolC_A1CH2O  	VolC_C6H5CYCH2O  	  VolC_C6H5OCH2  	   VolC_C5H4CH3  	      VolC_C5H6  	 VolC_C5H5CH3-1  	      VolC_C3H2  	    VolC_A-C3H4  	      VolC_A1OH  	  VolC_C6H6O-24  	     VolC_CH2CO  	      VolC_HCCO  	      VolC_C2H3  	       VolC_CH4  	      VolC_C2H6  	    VolC_A-C3H5  	      VolC_C3H6  	      VolC_CH3O  	      VolC_C2H2  	      VolC_C5H5  	         VolC_O  	        VolC_A1  	       VolC_HCO  	      VolC_CH2O  	       VolC_HO2  	         VolC_H  	      VolC_C2H4  	      VolC_C2H5  	       VolC_A1O  	       VolC_CH3  	        VolC_OH  	        VolC_CO  	  VolC_C6H5OCH3  	       VolC_CO2  	        VolC_O2  	        VolC_H2  	       VolC_H2O  	  VolC_OC8H7OOH  	      VolC_N2H2  	       VolC_NNH  	       VolC_NH2  	        VolC_NH  	       VolC_HNO  	      VolC_HONO  	         VolC_N  	      VolC_H2NO  	       VolC_N2O  	       VolC_NH3  	        VolC_NO  	       VolC_NO2  	       VolC_HCN  	       VolC_HNC  	        VolC_CN  	      VolC_HNCO  	       VolC_NCO  	       VolC_NCN  	    VolC_CH3NH2  	      VolC_H2CN  	     VolC_C5H5N  	     VolC_C5H4N  	    VolC_C5H5NO  	    VolC_C5H4NO  	   VolC_C5H4NO2  	    VolC_PYRLYL  	  VolC_BNC4H4CO  	    VolC_C4H4CN  	    VolC_CHCHCN  	     VolC_C4H5N  	   VolC_CH2CHCN  	      VolC_C2N2  	      VolC_HNCN  	      VolC_HOCN  	     VolC_CH3CN  	     VolC_CH2CN
    5.00114E-04  	    1.50000E+03  	    3.11233E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.69813E-13  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.70641E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.64023E-14  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.00011E-03  	    1.50000E+03  	    3.20883E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.64506E-93  	    0.00000E+00  	    0.00000E+00  	    2.59543E-93  	    2.59739E-86  	    0.00000E+00  	    0.00000E+00  	    7.40461E-13  	    0.00000E+00  	    0.00000E+00  	    5.10996E-84  	    1.70037E-88  	    6.5169E-150  	    3.79483E-93  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.08953E-86  	    4.11520E-85  	    1.07515E-93  	    2.42473E-84  	    1.70641E-03  	    2.64749E-84  	    4.51787E-86  	    1.37732E-93  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.51891E-13  	    2.0533E-103  	    0.00000E+00  	    0.00000E+00  	    1.81774E-94  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.38615E-94  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.50011E-03  	    1.50000E+03  	    3.16276E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.71061E-87  	    0.00000E+00  	    0.00000E+00  	    1.38777E-87  	    8.42440E-82  	    0.00000E+00  	    0.00000E+00  	    1.11200E-12  	    0.00000E+00  	    0.00000E+00  	    1.81852E-74  	    2.46823E-79  	    2.60708E-81  	    2.02586E-87  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.77590E-76  	    3.87779E-76  	    5.31071E-88  	    4.64426E-75  	    1.70641E-03  	    2.50855E-75  	    3.47333E-78  	    7.04623E-88  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.26491E-13  	    1.23303E-88  	    0.00000E+00  	    0.00000E+00  	    9.26376E-89  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.77508E-88  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.00011E-03  	    1.50000E+03  	    3.07905E-01  	    1.01325E+05  	    0.00000E+00  	    6.41798E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.92175E-82  	    0.00000E+00  	    0.00000E+00  	    1.42927E-82  	    1.09099E-77  	    0.00000E+00  	    0.00000E+00  	    1.48440E-12  	    0.00000E+00  	    0.00000E+00  	    1.39724E-64  	    9.72600E-70  	    8.19499E-77  	    2.08384E-82  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.29428E-66  	    4.31672E-66  	    5.11994E-83  	    2.38650E-65  	    1.70641E-03  	    1.22492E-65  	    1.34466E-69  	    7.00289E-83  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.00216E-13  	    1.20104E-83  	    0.00000E+00  	    0.00000E+00  	    9.17711E-84  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.74887E-83  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.50011E-03  	    1.50000E+03  	    3.10790E-01  	    1.01325E+05  	    0.00000E+00  	    6.41800E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.96886E-79  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.96096E-75  	    0.00000E+00  	    0.00000E+00  	    5.07660E-76  	    5.86053E-74  	    0.00000E+00  	    4.85170E-78  	    1.85758E-12  	    0.00000E+00  	    4.27142E-76  	    1.79070E-54  	    2.42013E-59  	    5.17996E-73  	    6.65629E-76  	    0.00000E+00  	    7.65162E-77  	    0.00000E+00  	    1.96531E-56  	    1.06496E-55  	    3.59975E-77  	    1.16766E-55  	    1.70641E-03  	    8.68112E-56  	    2.02055E-60  	    2.29899E-78  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.73078E-13  	    3.58892E-79  	    0.00000E+00  	    0.00000E+00  	    2.78347E-79  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.41303E-77  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.00011E-03  	    1.50000E+03  	    3.08507E-01  	    1.01325E+05  	    0.00000E+00  	    6.41805E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.51562E-74  	    0.00000E+00  	    4.59674E-71  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.39059E-66  	    0.00000E+00  	    0.00000E+00  	    2.81454E-67  	    5.69678E-71  	    0.00000E+00  	    5.81934E-68  	    2.23128E-12  	    0.00000E+00  	    6.16889E-67  	    7.58478E-45  	    2.20119E-49  	    2.41179E-69  	    3.72684E-67  	    0.00000E+00  	    1.70339E-71  	    1.99939E-71  	    1.79315E-46  	    7.72489E-46  	    1.26664E-72  	    4.49934E-46  	    1.70643E-03  	    6.66568E-46  	    1.98464E-51  	    1.09964E-74  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.45082E-13  	    4.21683E-73  	    2.56549E-82  	    0.00000E+00  	    4.84167E-73  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.39532E-69  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.50011E-03  	    1.50000E+03  	    3.00152E-01  	    1.01325E+05  	    0.00000E+00  	    6.41817E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.11621E-70  	    0.00000E+00  	    2.07824E-62  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.18422E-64  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.72687E-64  	    0.00000E+00  	    0.00000E+00  	    1.23345E-56  	    0.00000E+00  	    1.85925E-71  	    1.04532E-57  	    1.66908E-67  	    5.73330E-63  	    7.33940E-59  	    2.60496E-12  	    0.00000E+00  	    8.73776E-59  	    1.08659E-35  	    7.18303E-40  	    3.80457E-63  	    1.55508E-57  	    0.00000E+00  	    6.44105E-67  	    3.83025E-64  	    8.49856E-37  	    1.12859E-35  	    1.56964E-68  	    1.80572E-36  	    1.70646E-03  	    4.47499E-36  	    2.68700E-42  	    9.54591E-71  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.16221E-13  	    5.15446E-66  	    4.37551E-78  	    0.00000E+00  	    1.51154E-65  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.56254E-60  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.00011E-03  	    1.50000E+03  	    3.01548E-01  	    1.01325E+05  	    0.00000E+00  	    6.41840E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.24848E-71  	    0.00000E+00  	    1.25401E-66  	    0.00000E+00  	    7.08772E-53  	    6.53627E-71  	    2.07363E-70  	    0.00000E+00  	    2.00334E-54  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.10530E-71  	    0.00000E+00  	    0.00000E+00  	    5.87549E-59  	    1.52790E-71  	    2.53468E-69  	    3.92126E-52  	    0.00000E+00  	    0.00000E+00  	    3.12598E-46  	    0.00000E+00  	    2.30542E-58  	    1.04719E-47  	    4.60057E-64  	    9.37227E-52  	    5.33369E-50  	    2.97780E-12  	    0.00000E+00  	    1.07602E-50  	    1.81606E-26  	    8.47138E-31  	    4.24876E-54  	    1.86868E-47  	    0.00000E+00  	    1.45082E-62  	    7.69449E-57  	    2.53043E-27  	    3.04519E-26  	    1.34601E-64  	    7.83689E-27  	    1.70652E-03  	    1.53727E-26  	    3.32460E-33  	    7.91467E-67  	    0.00000E+00  	    3.84062E-71  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.86466E-13  	    1.61145E-57  	    6.30610E-74  	    0.00000E+00  	    3.21633E-57  	    3.25403E-66  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.97383E-50  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.50011E-03  	    1.50000E+03  	    3.00910E-01  	    1.01325E+05  	    0.00000E+00  	    6.41877E-03  	    0.00000E+00  	    7.12042E-66  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.01523E-65  	    0.00000E+00  	    3.77173E-63  	    1.10441E-68  	    3.79732E-43  	    3.91825E-59  	    3.03345E-63  	    0.00000E+00  	    2.07814E-46  	    0.00000E+00  	    1.73403E-66  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.42311E-64  	    0.00000E+00  	    0.00000E+00  	    6.72664E-47  	    6.20402E-63  	    2.31621E-64  	    3.78713E-41  	    0.00000E+00  	    8.42153E-62  	    4.36450E-36  	    0.00000E+00  	    2.51649E-48  	    8.13767E-38  	    3.32303E-61  	    3.58365E-41  	    8.26289E-42  	    3.34873E-12  	    1.49843E-68  	    6.54755E-43  	    1.95277E-17  	    1.45049E-21  	    4.22532E-46  	    1.85624E-37  	    1.07790E-67  	    1.79852E-58  	    1.72711E-49  	    1.38411E-18  	    9.56712E-17  	    7.51305E-61  	    8.94476E-18  	    1.70662E-03  	    1.13838E-17  	    6.85904E-26  	    6.95743E-64  	    0.00000E+00  	    1.60341E-67  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.55766E-13  	    1.01045E-48  	    8.04377E-71  	    0.00000E+00  	    2.02264E-48  	    6.71368E-57  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.19355E-40  	    2.08884E-65  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    5.00011E-03  	    1.50000E+03  	    2.94085E-01  	    1.01325E+05  	    0.00000E+00  	    6.41932E-03  	    0.00000E+00  	    1.92351E-60  	    0.00000E+00  	    2.38693E-64  	    1.18418E-65  	    1.90091E-56  	    0.00000E+00  	    1.36823E-59  	    6.16414E-64  	    1.84334E-33  	    1.67771E-48  	    1.57917E-56  	    0.00000E+00  	    3.94701E-38  	    0.00000E+00  	    1.05463E-59  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.10531E-57  	    2.95612E-65  	    0.00000E+00  	    9.92760E-36  	    2.35216E-54  	    6.62828E-60  	    1.19922E-30  	    3.52833E-63  	    2.90173E-52  	    4.82621E-26  	    0.00000E+00  	    1.23421E-38  	    5.28818E-28  	    1.20919E-56  	    7.10835E-31  	    1.38723E-33  	    3.71658E-12  	    2.51216E-62  	    1.19177E-34  	    2.60677E-15  	    6.09448E-16  	    9.95555E-38  	    4.69528E-27  	    9.79910E-63  	    1.02825E-54  	    2.89811E-42  	    3.99197E-15  	    5.05958E-15  	    1.49506E-57  	    1.80914E-15  	    1.70676E-03  	    3.38692E-14  	    1.32495E-16  	    4.09458E-60  	    0.00000E+00  	    4.87325E-64  	    2.76286E-62  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.24049E-13  	    1.43443E-39  	    7.12525E-67  	    0.00000E+00  	    1.65703E-39  	    7.03628E-48  	    0.00000E+00  	    0.00000E+00  	    1.58636E-63  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.05240E-31  	    8.96367E-57  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
