Tinlet       	StrainRate   	dZr          	DSt          	ChiSt        	ChiQu        	ChiStQu      
1.100000E+03 	0.000000E+00 	1.265431E-01 	5.068942E-04 	4.589710E-01 	1.375152E+03 	3.337602E-04 
1.100000E+03 	1.000000E+00 	1.338565E-01 	5.061606E-04 	5.658858E-01 	1.375152E+03 	4.115078E-04 
1.100000E+03 	2.000000E+00 	1.389147E-01 	5.056158E-04 	6.989881E-01 	1.375152E+03 	5.082988E-04 
1.100000E+03 	3.000000E+00 	1.432216E-01 	5.137586E-04 	9.554744E-01 	1.375152E+03 	6.948137E-04 
1.100000E+03 	4.000000E+00 	1.661698E-01 	5.136413E-04 	1.185767E+00 	1.375152E+03 	8.622807E-04 
1.100000E+03 	5.000000E+00 	1.542844E-01 	5.137275E-04 	1.474284E+00 	1.375152E+03 	1.072088E-03 
1.100000E+03 	6.000000E+00 	1.437221E-01 	5.140207E-04 	1.835974E+00 	1.375152E+03 	1.335106E-03 
1.100000E+03 	7.000000E+00 	1.345600E-01 	5.145249E-04 	2.290296E+00 	1.375152E+03 	1.665486E-03 
1.100000E+03 	8.000000E+00 	3.244595E-02 	5.151906E-04 	2.858369E+00 	1.375152E+03 	2.078584E-03 
1.100000E+03 	9.000000E+00 	3.385549E-02 	5.160793E-04 	3.574919E+00 	1.375152E+03 	2.599654E-03 
1.100000E+03 	1.000000E+01 	3.340943E-02 	5.171564E-04 	4.476417E+00 	1.375152E+03 	3.255216E-03 
1.100000E+03 	1.100000E+01 	3.305065E-02 	5.183941E-04 	5.610426E+00 	1.375152E+03 	4.079859E-03 
1.100000E+03 	1.200000E+01 	3.480110E-02 	5.197692E-04 	7.037753E+00 	1.375152E+03 	5.117800E-03 
1.100000E+03 	1.300000E+01 	3.436699E-02 	5.213659E-04 	8.880010E+00 	1.375152E+03 	6.457475E-03 
1.100000E+03 	1.400000E+01 	3.406992E-02 	5.228808E-04 	1.114580E+01 	1.375152E+03 	8.105140E-03 
1.100000E+03 	1.500000E+01 	3.614502E-02 	5.245000E-04 	1.400618E+01 	1.375152E+03 	1.018519E-02 
1.100000E+03 	1.600000E+01 	3.584364E-02 	5.261326E-04 	1.760533E+01 	1.375152E+03 	1.280246E-02 
1.100000E+03 	1.700000E+01 	3.592934E-02 	5.277492E-04 	2.213389E+01 	1.375152E+03 	1.609560E-02 
1.100000E+03 	1.800000E+01 	3.825676E-02 	5.292795E-04 	2.780613E+01 	1.375152E+03 	2.022040E-02 
1.100000E+03 	1.900000E+01 	3.853785E-02 	5.307751E-04 	3.497551E+01 	1.375152E+03 	2.543392E-02 
1.100000E+03 	2.000000E+01 	4.152535E-02 	5.321634E-04 	4.397391E+01 	1.375152E+03 	3.197749E-02 
1.100000E+03 	2.100000E+01 	4.207739E-02 	5.334211E-04 	5.527852E+01 	1.375152E+03 	4.019812E-02 
1.100000E+03 	2.200000E+01 	4.308021E-02 	5.345235E-04 	6.947244E+01 	1.375152E+03 	5.051983E-02 
1.100000E+03 	2.300000E+01 	4.669902E-02 	5.354466E-04 	8.728269E+01 	1.375152E+03 	6.347130E-02 
1.100000E+03 	2.400000E+01 	4.810643E-02 	5.361594E-04 	1.096095E+02 	1.375152E+03 	7.970719E-02 
1.100000E+03 	2.500000E+01 	4.994478E-02 	5.366455E-04 	1.375878E+02 	1.375152E+03 	1.000528E-01 
1.100000E+03 	2.600000E+01 	5.460466E-02 	5.369414E-04 	1.730945E+02 	1.375152E+03 	1.258730E-01 
1.100000E+03 	2.700000E+01 	5.695100E-02 	5.368409E-04 	2.170290E+02 	1.375152E+03 	1.578218E-01 
1.100000E+03 	2.800000E+01 	5.849315E-02 	5.363603E-04 	2.718259E+02 	1.375152E+03 	1.976697E-01 
1.100000E+03 	2.900000E+01 	6.415379E-02 	5.354324E-04 	3.402103E+02 	1.375152E+03 	2.473983E-01 
1.100000E+03 	3.000000E+01 	6.793606E-02 	5.339584E-04 	4.253522E+02 	1.375152E+03 	3.093129E-01 
1.100000E+03 	3.100000E+01 	7.538523E-02 	5.318137E-04 	5.311028E+02 	1.375152E+03 	3.862139E-01 
1.100000E+03 	3.200000E+01 	7.965036E-02 	5.288282E-04 	6.619689E+02 	1.375152E+03 	4.813787E-01 
1.100000E+03 	3.300000E+01 	8.535135E-02 	5.294327E-04 	8.932070E+02 	1.375152E+03 	6.495333E-01 
1.100000E+03 	3.400000E+01 	9.756450E-02 	5.232958E-04 	1.111511E+03 	1.375152E+03 	8.082823E-01 
1.100000E+03 	3.500000E+01 	1.108632E-01 	5.139564E-04 	1.375152E+03 	1.375152E+03 	1.000000E+00 
1.200000E+03 	0.000000E+00 	1.013579E-01 	5.099033E-04 	5.780149E-01 	1.774943E+03 	3.256527E-04 
1.200000E+03 	1.000000E+00 	1.044651E-01 	5.093208E-04 	7.141290E-01 	1.774943E+03 	4.023391E-04 
1.200000E+03 	2.000000E+00 	1.067080E-01 	5.089543E-04 	8.845262E-01 	1.774943E+03 	4.983406E-04 
1.200000E+03 	3.000000E+00 	1.662020E-01 	5.087820E-04 	1.097615E+00 	1.774943E+03 	6.183945E-04 
1.200000E+03 	4.000000E+00 	1.603696E-01 	5.174076E-04 	1.504420E+00 	1.774943E+03 	8.475878E-04 
1.200000E+03 	5.000000E+00 	1.726544E-01 	5.175865E-04 	1.872020E+00 	1.774943E+03 	1.054693E-03 
1.200000E+03 	6.000000E+00 	1.565066E-01 	5.179782E-04 	2.333570E+00 	1.774943E+03 	1.314730E-03 
1.200000E+03 	7.000000E+00 	3.374368E-02 	5.185560E-04 	2.911343E+00 	1.774943E+03 	1.640246E-03 
1.200000E+03 	8.000000E+00 	3.374319E-02 	5.193548E-04 	3.638781E+00 	1.774943E+03 	2.050083E-03 
1.200000E+03 	9.000000E+00 	3.535020E-02 	5.203467E-04 	4.552620E+00 	1.774943E+03 	2.564939E-03 
1.200000E+03 	1.000000E+01 	3.502251E-02 	5.214757E-04 	5.698625E+00 	1.774943E+03 	3.210596E-03 
1.200000E+03 	1.100000E+01 	3.471983E-02 	5.228101E-04 	7.144385E+00 	1.774943E+03 	4.025135E-03 
1.200000E+03 	1.200000E+01 	3.452835E-02 	5.242764E-04 	8.963807E+00 	1.774943E+03 	5.050194E-03 
1.200000E+03 	1.300000E+01 	3.668020E-02 	5.259178E-04 	1.130186E+01 	1.774943E+03 	6.367450E-03 
1.200000E+03 	1.400000E+01 	3.640054E-02 	5.275581E-04 	1.419770E+01 	1.774943E+03 	7.998961E-03 
1.200000E+03 	1.500000E+01 	3.636000E-02 	5.291873E-04 	1.782581E+01 	1.774943E+03 	1.004303E-02 
1.200000E+03 	1.600000E+01 	3.873503E-02 	5.308525E-04 	2.241136E+01 	1.774943E+03 	1.262652E-02 
1.200000E+03 	1.700000E+01 	3.881322E-02 	5.324728E-04 	2.817047E+01 	1.774943E+03 	1.587120E-02 
1.200000E+03 	1.800000E+01 	3.925223E-02 	5.340164E-04 	3.540936E+01 	1.774943E+03 	1.994958E-02 
1.200000E+03 	1.900000E+01 	4.215261E-02 	5.354516E-04 	4.450372E+01 	1.774943E+03 	2.507332E-02 
1.200000E+03 	2.000000E+01 	4.286354E-02 	5.367490E-04 	5.592256E+01 	1.774943E+03 	3.150668E-02 
1.200000E+03 	2.100000E+01 	4.398463E-02 	5.378819E-04 	7.025069E+01 	1.774943E+03 	3.957912E-02 
1.200000E+03 	2.200000E+01 	4.758844E-02 	5.388257E-04 	8.821607E+01 	1.774943E+03 	4.970079E-02 
1.200000E+03 	2.300000E+01 	4.905782E-02 	5.395500E-04 	1.107125E+02 	1.774943E+03 	6.237524E-02 
1.200000E+03 	2.400000E+01 	5.090854E-02 	5.400420E-04 	1.388890E+02 	1.774943E+03 	7.824984E-02 
1.200000E+03 	2.500000E+01 	5.540082E-02 	5.402644E-04 	1.741133E+02 	1.774943E+03 	9.809515E-02 
1.200000E+03 	2.600000E+01 	5.635396E-02 	5.402407E-04 	2.185864E+02 	1.774943E+03 	1.231512E-01 
1.200000E+03 	2.700000E+01 	6.165998E-02 	5.397923E-04 	2.736648E+02 	1.774943E+03 	1.541823E-01 
1.200000E+03 	2.800000E+01 	6.474271E-02 	5.389173E-04 	3.421157E+02 	1.774943E+03 	1.927474E-01 
1.200000E+03 	2.900000E+01 	7.146847E-02 	5.375392E-04 	4.272685E+02 	1.774943E+03 	2.407224E-01 
1.200000E+03 	3.000000E+01 	7.431148E-02 	5.355504E-04 	5.328896E+02 	1.774943E+03 	3.002291E-01 
1.200000E+03 	3.100000E+01 	7.963282E-02 	5.328128E-04 	6.634626E+02 	1.774943E+03 	3.737937E-01 
1.200000E+03 	3.200000E+01 	8.607728E-02 	5.291326E-04 	8.240447E+02 	1.774943E+03 	4.642654E-01 
1.200000E+03 	3.300000E+01 	9.408681E-02 	5.287906E-04 	1.111149E+03 	1.774943E+03 	6.260195E-01 
1.200000E+03 	3.400000E+01 	1.046161E-01 	5.214546E-04 	1.375304E+03 	1.774943E+03 	7.748440E-01 
1.200000E+03 	3.500000E+01 	1.190407E-01 	5.113840E-04 	1.774943E+03 	1.774943E+03 	1.000000E+00 
1.300000E+03 	0.000000E+00 	9.595802E-02 	5.147075E-04 	5.963646E-01 	2.313263E+03 	2.578023E-04 
1.300000E+03 	1.000000E+00 	9.986046E-02 	5.140785E-04 	7.371840E-01 	2.313263E+03 	3.186771E-04 
1.300000E+03 	2.000000E+00 	9.925664E-02 	5.136311E-04 	9.125563E-01 	2.313263E+03 	3.944888E-04 
1.300000E+03 	3.000000E+00 	1.120781E-01 	5.133737E-04 	1.132169E+00 	2.313263E+03 	4.894251E-04 
1.300000E+03 	4.000000E+00 	1.138084E-01 	5.132991E-04 	1.406596E+00 	2.313263E+03 	6.080571E-04 
1.300000E+03 	5.000000E+00 	1.754166E-01 	5.134043E-04 	1.750008E+00 	2.313263E+03 	7.565106E-04 
1.300000E+03 	6.000000E+00 	3.506506E-02 	5.136907E-04 	2.180056E+00 	2.313263E+03 	9.424160E-04 
1.300000E+03 	7.000000E+00 	3.547903E-02 	5.141296E-04 	2.716867E+00 	2.313263E+03 	1.174474E-03 
1.300000E+03 	8.000000E+00 	3.560587E-02 	5.148073E-04 	3.394144E+00 	2.313263E+03 	1.467254E-03 
1.300000E+03 	9.000000E+00 	3.566697E-02 	5.246993E-04 	4.678546E+00 	2.313263E+03 	2.022488E-03 
1.300000E+03 	1.000000E+01 	3.567010E-02 	5.257824E-04 	5.855277E+00 	2.313263E+03 	2.531177E-03 
1.300000E+03 	1.100000E+01 	3.566225E-02 	5.270453E-04 	7.335331E+00 	2.313263E+03 	3.170989E-03 
1.300000E+03 	1.200000E+01 	3.775753E-02 	5.284639E-04 	9.197541E+00 	2.313263E+03 	3.976003E-03 
1.300000E+03 	1.300000E+01 	3.753978E-02 	5.300064E-04 	1.154089E+01 	2.313263E+03 	4.989009E-03 
1.300000E+03 	1.400000E+01 	3.754816E-02 	5.317062E-04 	1.454498E+01 	2.313263E+03 	6.287646E-03 
1.300000E+03 	1.500000E+01 	3.761300E-02 	5.333797E-04 	1.826884E+01 	2.313263E+03 	7.897433E-03 
1.300000E+03 	1.600000E+01 	4.015060E-02 	5.350638E-04 	2.295162E+01 	2.313263E+03 	9.921751E-03 
1.300000E+03 	1.700000E+01 	4.032725E-02 	5.366633E-04 	2.881109E+01 	2.313263E+03 	1.245474E-02 
1.300000E+03 	1.800000E+01 	4.077647E-02 	5.382341E-04 	3.621205E+01 	2.313263E+03 	1.565410E-02 
1.300000E+03 	1.900000E+01 	4.391978E-02 	5.396923E-04 	4.549280E+01 	2.313263E+03 	1.966607E-02 
1.300000E+03 	2.000000E+01 	4.454967E-02 	5.410047E-04 	5.713819E+01 	2.313263E+03 	2.470026E-02 
1.300000E+03 	2.100000E+01 	4.552609E-02 	5.421421E-04 	7.173977E+01 	2.313263E+03 	3.101237E-02 
1.300000E+03 	2.200000E+01 	4.683353E-02 	5.430717E-04 	9.002798E+01 	2.313263E+03 	3.891818E-02 
1.300000E+03 	2.300000E+01 	5.070528E-02 	5.437841E-04 	1.129239E+02 	2.313263E+03 	4.881585E-02 
1.300000E+03 	2.400000E+01 	5.238335E-02 	5.442479E-04 	1.415518E+02 	2.313263E+03 	6.119140E-02 
1.300000E+03 	2.500000E+01 	5.443391E-02 	5.444368E-04 	1.773065E+02 	2.313263E+03 	7.664779E-02 
1.300000E+03 	2.600000E+01 	5.942529E-02 	5.443184E-04 	2.219080E+02 	2.313263E+03 	9.592856E-02 
1.300000E+03 	2.700000E+01 	6.206893E-02 	5.438510E-04 	2.774715E+02 	2.313263E+03 	1.199481E-01 
1.300000E+03 	2.800000E+01 	6.521089E-02 	5.429800E-04 	3.465902E+02 	2.313263E+03 	1.498274E-01 
1.300000E+03 	2.900000E+01 	6.888514E-02 	5.416322E-04 	4.323522E+02 	2.313263E+03 	1.869014E-01 
1.300000E+03 	3.000000E+01 	7.320841E-02 	5.397230E-04 	5.386906E+02 	2.313263E+03 	2.328705E-01 
1.300000E+03 	3.100000E+01 	8.101700E-02 	5.371339E-04 	6.700784E+02 	2.313263E+03 	2.896681E-01 
1.300000E+03 	3.200000E+01 	8.701894E-02 	5.337092E-04 	8.317119E+02 	2.313263E+03 	3.595406E-01 
1.300000E+03 	3.300000E+01 	9.430205E-02 	5.292149E-04 	1.029230E+03 	2.313263E+03 	4.449256E-01 
1.300000E+03 	3.400000E+01 	1.034329E-01 	5.277079E-04 	1.386857E+03 	2.313263E+03 	5.995241E-01 
1.300000E+03 	3.500000E+01 	1.156552E-01 	5.188701E-04 	1.706409E+03 	2.313263E+03 	7.376632E-01 
1.300000E+03 	3.600000E+01 	1.339539E-01 	5.063364E-04 	2.313263E+03 	2.313263E+03 	1.000000E+00 
1.400000E+03 	0.000000E+00 	8.620077E-02 	5.208466E-04 	6.184394E-01 	3.026175E+03 	2.043634E-04 
1.400000E+03 	1.000000E+00 	8.769892E-02 	5.201409E-04 	7.643877E-01 	3.026175E+03 	2.525920E-04 
1.400000E+03 	2.000000E+00 	8.649275E-02 	5.196106E-04 	9.460283E-01 	3.026175E+03 	3.126152E-04 
1.400000E+03 	3.000000E+00 	1.290717E-01 	5.192643E-04 	1.173306E+00 	3.026175E+03 	3.877192E-04 
1.400000E+03 	4.000000E+00 	1.304249E-01 	5.190910E-04 	1.457026E+00 	3.026175E+03 	4.814745E-04 
1.400000E+03 	5.000000E+00 	1.312005E-01 	5.190852E-04 	1.811592E+00 	3.026175E+03 	5.986409E-04 
1.400000E+03 	6.000000E+00 	3.564634E-02 	5.192429E-04 	2.254309E+00 	3.026175E+03 	7.449368E-04 
1.400000E+03 	7.000000E+00 	3.601623E-02 	5.195971E-04 	2.810031E+00 	3.026175E+03 	9.285752E-04 
1.400000E+03 	8.000000E+00 	3.631921E-02 	5.201506E-04 	3.506376E+00 	3.026175E+03 	1.158682E-03 
1.400000E+03 	9.000000E+00 	3.650687E-02 	5.208681E-04 	4.376820E+00 	3.026175E+03 	1.446321E-03 
1.400000E+03 	1.000000E+01 	3.675017E-02 	5.218204E-04 	5.474189E+00 	3.026175E+03 	1.808947E-03 
1.400000E+03 	1.100000E+01 	3.686867E-02 	5.229825E-04 	6.854840E+00 	3.026175E+03 	2.265183E-03 
1.400000E+03 	1.200000E+01 	3.921407E-02 	5.243274E-04 	8.591028E+00 	3.026175E+03 	2.838907E-03 
1.400000E+03 	1.300000E+01 	3.917578E-02 	5.258306E-04 	1.077609E+01 	3.026175E+03 	3.560961E-03 
1.400000E+03 	1.400000E+01 	3.916237E-02 	5.274236E-04 	1.351659E+01 	3.026175E+03 	4.466559E-03 
1.400000E+03 	1.500000E+01 	3.939131E-02 	5.291795E-04 	1.703993E+01 	3.026175E+03 	5.630848E-03 
1.400000E+03 	1.600000E+01 	3.968555E-02 	5.309378E-04 	2.140845E+01 	3.026175E+03 	7.074426E-03 
1.400000E+03 	1.700000E+01 	4.252704E-02 	5.327011E-04 	2.690193E+01 	3.026175E+03 	8.889747E-03 
1.400000E+03 	1.800000E+01 	4.288667E-02 	5.344193E-04 	3.380684E+01 	3.026175E+03 	1.117148E-02 
1.400000E+03 	1.900000E+01 	4.351028E-02 	5.360447E-04 	4.247883E+01 	3.026175E+03 	1.403714E-02 
1.400000E+03 	2.000000E+01 	4.440879E-02 	5.375451E-04 	5.336618E+01 	3.026175E+03 	1.763486E-02 
1.400000E+03 	2.100000E+01 	4.793374E-02 	5.388781E-04 	6.702131E+01 	3.026175E+03 	2.214720E-02 
1.400000E+03 	2.200000E+01 	4.908015E-02 	5.400094E-04 	8.413244E+01 	3.026175E+03 	2.780158E-02 
1.400000E+03 	2.300000E+01 	5.054604E-02 	5.409080E-04 	1.055520E+02 	3.026175E+03 	3.487967E-02 
1.400000E+03 	2.400000E+01 	5.232759E-02 	5.415455E-04 	1.323329E+02 	3.026175E+03 	4.372943E-02 
1.400000E+03 	2.500000E+01 	5.688962E-02 	5.418939E-04 	1.657716E+02 	3.026175E+03 	5.477925E-02 
1.400000E+03 	2.600000E+01 	5.916919E-02 	5.490410E-04 	2.259750E+02 	3.026175E+03 	7.467347E-02 
1.400000E+03 	2.700000E+01 	6.189002E-02 	5.485127E-04 	2.822714E+02 	3.026175E+03 	9.327663E-02 
1.400000E+03 	2.800000E+01 	6.519583E-02 	5.475732E-04 	3.520299E+02 	3.026175E+03 	1.163283E-01 
1.400000E+03 	2.900000E+01 	7.155478E-02 	5.462140E-04 	4.388760E+02 	3.026175E+03 	1.450266E-01 
1.400000E+03 	3.000000E+01 	7.571995E-02 	5.443215E-04 	5.462009E+02 	3.026175E+03 	1.804922E-01 
1.400000E+03 	3.100000E+01 	8.059429E-02 	5.418081E-04 	6.788504E+02 	3.026175E+03 	2.243262E-01 
1.400000E+03 	3.200000E+01 	8.630891E-02 	5.385428E-04 	8.421176E+02 	3.026175E+03 	2.782779E-01 
1.400000E+03 	3.300000E+01 	9.310194E-02 	5.343470E-04 	1.041973E+03 	3.026175E+03 	3.443201E-01 
1.400000E+03 	3.400000E+01 	9.980002E-02 	5.289379E-04 	1.284487E+03 	3.026175E+03 	4.244589E-01 
1.400000E+03 	3.500000E+01 	1.132499E-01 	5.260090E-04 	1.730074E+03 	3.026175E+03 	5.717032E-01 
1.400000E+03 	3.600000E+01 	1.252322E-01 	5.153009E-04 	2.114666E+03 	3.026175E+03 	6.987917E-01 
1.400000E+03 	3.700000E+01 	1.476099E-01 	4.956125E-04 	3.026175E+03 	3.026175E+03 	1.000000E+00 
1.500000E+03 	0.000000E+00 	8.784920E-02 	5.186437E-04 	5.856670E-01 	2.779581E+03 	2.107033E-04 
1.500000E+03 	1.000000E+00 	8.901294E-02 	5.179392E-04 	7.239165E-01 	2.779581E+03 	2.604409E-04 
1.500000E+03 	2.000000E+00 	8.749081E-02 	5.173937E-04 	8.958436E-01 	2.779581E+03 	3.222945E-04 
1.500000E+03 	3.000000E+00 	8.684698E-02 	5.170114E-04 	1.110813E+00 	2.779581E+03 	3.996333E-04 
1.500000E+03 	4.000000E+00 	8.651604E-02 	5.259315E-04 	1.524532E+00 	2.779581E+03 	5.484755E-04 
1.500000E+03 	5.000000E+00 	3.595760E-02 	5.258104E-04 	1.894108E+00 	2.779581E+03 	6.814365E-04 
1.500000E+03 	6.000000E+00 	3.652096E-02 	5.258715E-04 	2.356948E+00 	2.779581E+03 	8.479508E-04 
1.500000E+03 	7.000000E+00 	3.704811E-02 	5.261111E-04 	2.935528E+00 	2.779581E+03 	1.056104E-03 
1.500000E+03 	8.000000E+00 	3.750356E-02 	5.265447E-04 	3.660200E+00 	2.779581E+03 	1.316817E-03 
1.500000E+03 	9.000000E+00 	3.788600E-02 	5.271749E-04 	4.568708E+00 	2.779581E+03 	1.643668E-03 
1.500000E+03 	1.000000E+01 	3.820440E-02 	5.280123E-04 	5.708981E+00 	2.779581E+03 	2.053900E-03 
1.500000E+03 	1.100000E+01 	3.845031E-02 	5.290137E-04 	7.135655E+00 	2.779581E+03 	2.567169E-03 
1.500000E+03 	1.200000E+01 	3.867978E-02 	5.302544E-04 	8.937626E+00 	2.779581E+03 	3.215458E-03 
1.500000E+03 	1.300000E+01 	3.891595E-02 	5.316710E-04 	1.120175E+01 	2.779581E+03 	4.030014E-03 
1.500000E+03 	1.400000E+01 	4.165170E-02 	5.332281E-04 	1.404913E+01 	2.779581E+03 	5.054406E-03 
1.500000E+03 	1.500000E+01 	4.174278E-02 	5.348578E-04 	1.761917E+01 	2.779581E+03 	6.338786E-03 
1.500000E+03 	1.600000E+01 	4.211345E-02 	5.365738E-04 	2.212219E+01 	2.779581E+03 	7.958822E-03 
1.500000E+03 	1.700000E+01 	4.253045E-02 	5.383074E-04 	2.778220E+01 	2.779581E+03 	9.995104E-03 
1.500000E+03 	1.800000E+01 	4.318853E-02 	5.400386E-04 	3.500123E+01 	2.779581E+03 	1.259227E-02 
1.500000E+03 	1.900000E+01 	4.398902E-02 	5.416414E-04 	4.395662E+01 	2.779581E+03 	1.581412E-02 
1.500000E+03 	2.000000E+01 	4.736776E-02 	5.431123E-04 	5.518627E+01 	2.779581E+03 	1.985417E-02 
1.500000E+03 	2.100000E+01 	4.836327E-02 	5.444047E-04 	6.925784E+01 	2.779581E+03 	2.491665E-02 
1.500000E+03 	2.200000E+01 	4.963423E-02 	5.454816E-04 	8.687234E+01 	2.779581E+03 	3.125375E-02 
1.500000E+03 	2.300000E+01 	5.118407E-02 	5.463107E-04 	1.088965E+02 	2.779581E+03 	3.917731E-02 
1.500000E+03 	2.400000E+01 	5.557479E-02 	5.468642E-04 	1.363987E+02 	2.779581E+03 	4.907168E-02 
1.500000E+03 	2.500000E+01 	5.751672E-02 	5.471150E-04 	1.706901E+02 	2.779581E+03 	6.140857E-02 
1.500000E+03 	2.600000E+01 	5.983742E-02 	5.470412E-04 	2.133837E+02 	2.779581E+03 	7.676830E-02 
1.500000E+03 	2.700000E+01 	6.257544E-02 	5.466128E-04 	2.664398E+02 	2.779581E+03 	9.585610E-02 
1.500000E+03 	2.800000E+01 	6.587418E-02 	5.457699E-04 	3.320531E+02 	2.779581E+03 	1.194616E-01 
1.500000E+03 	2.900000E+01 	7.217145E-02 	5.445254E-04 	4.135585E+02 	2.779581E+03 	1.487845E-01 
1.500000E+03 	3.000000E+01 	7.627840E-02 	5.427883E-04 	5.140463E+02 	2.779581E+03 	1.849366E-01 
1.500000E+03 	3.100000E+01 	8.104715E-02 	5.404884E-04 	6.376312E+02 	2.779581E+03 	2.293983E-01 
1.500000E+03 	3.200000E+01 	8.659126E-02 	5.435114E-04 	8.605648E+02 	2.779581E+03 	3.096023E-01 
1.500000E+03 	3.300000E+01 	9.309467E-02 	5.394656E-04 	1.064556E+03 	2.779581E+03 	3.829915E-01 
1.500000E+03 	3.400000E+01 	1.039164E-01 	5.343763E-04 	1.312925E+03 	2.779581E+03 	4.723464E-01 
1.500000E+03 	3.500000E+01 	1.116176E-01 	5.278887E-04 	1.611942E+03 	2.779581E+03 	5.799227E-01 
1.500000E+03 	3.600000E+01 	1.215273E-01 	5.231911E-04 	2.169548E+03 	2.779581E+03 	7.805306E-01 
1.500000E+03 	3.700000E+01 	1.420498E-01 	5.111922E-04 	2.779581E+03 	2.779581E+03 	1.000000E+00 
