time	Min
2.014630E-02	-2.291553E-01
2.030206E-02	-2.041770E-01
2.045782E-02	-1.747811E-01
2.061358E-02	-1.422561E-01
2.076934E-02	-1.078589E-01
2.092510E-02	-7.279140E-02
2.108086E-02	-3.817867E-02
2.123662E-02	-5.049232E-03
2.139238E-02	2.568245E-02
2.154815E-02	5.323068E-02
2.170391E-02	7.695033E-02
2.185967E-02	9.634533E-02
2.201543E-02	1.110739E-01
2.217119E-02	1.209503E-01
2.232695E-02	1.259428E-01
2.248271E-02	1.261686E-01
2.263847E-02	1.218847E-01
2.279423E-02	1.134767E-01
2.294999E-02	1.014427E-01
2.310575E-02	8.637680E-02
2.326151E-02	6.894859E-02
2.341727E-02	4.988153E-02
2.357303E-02	2.993000E-02
2.372880E-02	9.855306E-03
2.388456E-02	-9.598258E-03
2.404032E-02	-2.772712E-02
2.419608E-02	-4.389083E-02
2.435184E-02	-5.753301E-02
2.450760E-02	-6.819981E-02
2.466336E-02	-7.555540E-02
2.481912E-02	-7.939413E-02
2.497488E-02	-7.964848E-02
2.513064E-02	-7.639247E-02
2.528640E-02	-6.984089E-02
2.544216E-02	-6.034270E-02
2.559792E-02	-4.837024E-02
2.575368E-02	-3.450265E-02
2.590944E-02	-1.940516E-02
2.606521E-02	-3.803850E-03
2.622097E-02	1.154376E-02
2.637673E-02	2.588063E-02
2.653249E-02	3.848420E-02
2.668825E-02	4.870136E-02
2.684401E-02	5.598316E-02
2.699977E-02	5.991730E-02
2.715553E-02	6.025697E-02
2.731129E-02	5.694443E-02
2.746705E-02	5.012752E-02
2.762281E-02	4.016757E-02
2.777857E-02	2.763630E-02
2.793433E-02	1.330056E-02
2.809009E-02	-1.905295E-03
2.824586E-02	-1.692258E-02
2.840162E-02	-3.062466E-02
2.855738E-02	-4.188768E-02
2.871314E-02	-4.967370E-02
2.886890E-02	-5.312382E-02
2.902466E-02	-5.165649E-02
2.918042E-02	-4.506707E-02
2.933618E-02	-3.361810E-02
2.949194E-02	-1.811207E-02
2.964770E-02	6.782781E-05
2.980346E-02	1.896435E-02
2.995922E-02	3.612291E-02
3.011498E-02	4.875976E-02
3.027074E-02	5.405864E-02
3.042651E-02	4.962243E-02
3.058227E-02	3.413154E-02
3.073803E-02	8.256130E-03
3.089379E-02	-2.412162E-02
3.104955E-02	-5.430221E-02
3.120531E-02	-6.670313E-02
3.136107E-02	-3.624139E-02
3.151683E-02	7.493883E-02
