time	Max
2.014630E-02	-4.258505E-01
2.030206E-02	-4.035118E-01
2.045782E-02	-3.708099E-01
2.061358E-02	-3.296887E-01
2.076934E-02	-2.821057E-01
2.092510E-02	-2.299967E-01
2.108086E-02	-1.752413E-01
2.123662E-02	-1.196305E-01
2.139238E-02	-6.483659E-02
2.154815E-02	-1.238540E-02
2.170391E-02	3.636724E-02
2.185967E-02	8.025587E-02
2.201543E-02	1.183214E-01
2.217119E-02	1.498225E-01
2.232695E-02	1.742425E-01
2.248271E-02	1.912914E-01
2.263847E-02	2.009029E-01
2.279423E-02	2.032267E-01
2.294999E-02	1.986159E-01
2.310575E-02	1.876105E-01
2.326151E-02	1.709161E-01
2.341727E-02	1.493793E-01
2.357303E-02	1.239600E-01
2.372880E-02	9.570081E-02
2.388456E-02	6.569516E-02
2.404032E-02	3.505366E-02
2.419608E-02	4.870588E-03
2.435184E-02	-2.380948E-02
2.450760E-02	-5.002320E-02
2.466336E-02	-7.291811E-02
2.481912E-02	-9.177918E-02
2.497488E-02	-1.060514E-01
2.513064E-02	-1.153571E-01
2.528640E-02	-1.195096E-01
2.544216E-02	-1.185185E-01
2.559792E-02	-1.125909E-01
2.575368E-02	-1.021242E-01
2.590944E-02	-8.769337E-02
2.606521E-02	-7.003047E-02
2.622097E-02	-4.999818E-02
2.637673E-02	-2.855791E-02
2.653249E-02	-6.730861E-03
2.668825E-02	1.444264E-02
2.684401E-02	3.394910E-02
2.699977E-02	5.084784E-02
2.715553E-02	6.431677E-02
2.731129E-02	7.369753E-02
2.746705E-02	7.853404E-02
2.762281E-02	7.860680E-02
2.777857E-02	7.395622E-02
2.793433E-02	6.489700E-02
2.809009E-02	5.201761E-02
2.824586E-02	3.616485E-02
2.840162E-02	1.841230E-02
2.855738E-02	1.058768E-05
2.871314E-02	-1.768176E-02
2.886890E-02	-3.328216E-02
2.902466E-02	-4.548572E-02
2.918042E-02	-5.317869E-02
2.933618E-02	-5.555862E-02
2.949194E-02	-5.225148E-02
2.964770E-02	-4.342123E-02
2.980346E-02	-2.985257E-02
2.995922E-02	-1.299126E-02
3.011498E-02	5.081002E-03
3.027074E-02	2.175761E-02
3.042651E-02	3.414816E-02
3.058227E-02	3.947990E-02
3.073803E-02	3.570809E-02
3.089379E-02	2.239868E-02
3.104955E-02	1.937562E-03
3.120531E-02	-1.884495E-02
3.136107E-02	-2.655616E-02
3.151683E-02	1.488829E-03
