1.55000e+0	1.87500e-4	1.87500e-4	1.87500e-4
1.85000e+0	3.12500e-4	5.00000e-4	1.25000e-4
2.05000e+0	5.62500e-4	7.50000e-4	4.37500e-4
2.25000e+0	8.75000e-4	1.06250e-3	7.50000e-4
2.40000e+0	1.62500e-3	1.93750e-3	1.37500e-3
2.45000e+0	2.50000e-3	2.81250e-3	2.12500e-3
2.60000e+0	3.62500e-3	4.12500e-3	3.31250e-3
2.70000e+0	4.81250e-3	5.12500e-3	4.18750e-3
2.80000e+0	5.37500e-3	6.00000e-3	4.56250e-3
2.85000e+0	5.81250e-3	6.56250e-3	4.62500e-3
2.95000e+0	5.68750e-3	6.81250e-3	4.62500e-3
3.10000e+0	5.62500e-3	6.56250e-3	4.50000e-3
3.30000e+0	5.37500e-3	6.31250e-3	4.37500e-3
3.60000e+0	4.75000e-3	4.93750e-3	3.68750e-3
3.85000e+0	2.50000e-4	6.25000e-4	0.00000e+0
4.05000e+0	0.00000e+0	0.00000e+0	0.00000e+0
