1.00000e+0	0.00000e+0
1.20000e+0	0.00000e+0
1.45000e+0	0.00000e+0
1.75000e+0	0.00000e+0
2.00000e+0	0.00000e+0
2.10000e+0	0.00000e+0
2.15000e+0	0.00000e+0
2.30000e+0	5.76923e-6
2.50000e+0	1.34615e-5
2.65000e+0	2.11538e-5
2.75000e+0	3.07692e-5
2.85000e+0	4.42308e-5
3.00000e+0	5.76923e-5
3.05000e+0	6.53846e-5
3.10000e+0	7.30769e-5
3.15000e+0	7.50000e-5
3.30000e+0	6.53846e-5
3.35000e+0	5.19231e-5
3.45000e+0	3.84615e-5
3.50000e+0	2.30769e-5
3.65000e+0	5.76923e-6
3.75000e+0	0.00000e+0
4.20000e+0	0.00000e+0
6.95000e+0	0.00000e+0
