1.05000e+0	0.00000e+0
1.35000e+0	0.00000e+0
1.70000e+0	0.00000e+0
1.95000e+0	0.00000e+0
2.00000e+0	0.00000e+0
2.15000e+0	0.00000e+0
2.30000e+0	7.54717e-6
2.35000e+0	1.88679e-5
2.55000e+0	3.39623e-5
2.70000e+0	4.90566e-5
2.75000e+0	6.41509e-5
2.85000e+0	7.92453e-5
2.95000e+0	1.01887e-4
3.05000e+0	1.20755e-4
3.15000e+0	1.39623e-4
3.20000e+0	1.66038e-4
3.30000e+0	1.88679e-4
3.35000e+0	2.00000e-4
3.45000e+0	1.81132e-4
3.55000e+0	1.50943e-4
3.60000e+0	1.20755e-4
3.70000e+0	9.43396e-5
3.75000e+0	6.41509e-5
3.75000e+0	4.52830e-5
3.85000e+0	1.50943e-5
3.95000e+0	0.00000e+0
4.15000e+0	0.00000e+0
4.35000e+0	0.00000e+0
7.00000e+0	0.00000e+0
