1.60000e+0	0.00000e+0	0.00000e+0	0.00000e+0
1.85000e+0	1.38889e-4	5.55556e-4	0.00000e+0
2.05000e+0	5.55556e-4	9.72222e-4	1.38889e-4
2.25000e+0	9.72222e-4	1.25000e-3	4.16667e-4
2.35000e+0	1.52778e-3	1.80556e-3	1.11111e-3
2.45000e+0	2.08333e-3	2.63889e-3	1.52778e-3
2.55000e+0	2.77778e-3	3.19444e-3	2.36111e-3
2.70000e+0	3.47222e-3	3.88889e-3	2.91667e-3
2.80000e+0	4.02778e-3	5.00000e-3	3.47222e-3
2.85000e+0	4.58333e-3	5.13889e-3	3.88889e-3
2.95000e+0	5.27778e-3	5.97222e-3	4.58333e-3
3.05000e+0	5.97222e-3	6.52778e-3	5.13889e-3
3.30000e+0	7.08333e-3	8.19444e-3	5.69444e-3
3.60000e+0	7.50000e-3	8.19444e-3	5.41667e-3
3.85000e+0	1.11111e-3	1.94444e-3	6.94444e-4
4.00000e+0	0.00000e+0	0.00000e+0	0.00000e+0
