time	Min
1.625390E-02	2.161193E+00
1.649260E-02	2.375662E+00
1.673129E-02	2.587069E+00
1.696999E-02	2.793508E+00
1.720868E-02	2.993155E+00
1.744738E-02	3.184287E+00
1.768607E-02	3.365307E+00
1.792477E-02	3.534759E+00
1.816346E-02	3.691346E+00
1.840215E-02	3.833939E+00
1.864085E-02	3.961590E+00
1.887954E-02	4.073538E+00
1.911824E-02	4.169211E+00
1.935693E-02	4.248229E+00
1.959563E-02	4.310404E+00
1.983432E-02	4.355730E+00
2.007302E-02	4.384383E+00
2.031171E-02	4.396708E+00
2.055040E-02	4.393207E+00
2.078910E-02	4.374532E+00
2.102779E-02	4.341465E+00
2.126649E-02	4.294902E+00
2.150518E-02	4.235842E+00
2.174388E-02	4.165365E+00
2.198257E-02	4.084614E+00
2.222127E-02	3.994780E+00
2.245996E-02	3.897082E+00
2.269866E-02	3.792750E+00
2.293735E-02	3.683007E+00
2.317604E-02	3.569053E+00
2.341474E-02	3.452052E+00
2.365343E-02	3.333116E+00
2.389213E-02	3.213292E+00
2.413082E-02	3.093551E+00
2.436952E-02	2.974782E+00
2.460821E-02	2.857777E+00
2.484691E-02	2.743232E+00
2.508560E-02	2.631740E+00
2.532429E-02	2.523789E+00
2.556299E-02	2.419758E+00
2.580168E-02	2.319925E+00
2.604038E-02	2.224463E+00
2.627907E-02	2.133449E+00
2.651777E-02	2.046866E+00
2.675646E-02	1.964614E+00
2.699516E-02	1.886516E+00
2.723385E-02	1.812326E+00
2.747254E-02	1.741742E+00
2.771124E-02	1.674416E+00
2.794993E-02	1.609965E+00
2.818863E-02	1.547979E+00
2.842732E-02	1.488039E+00
2.866602E-02	1.429723E+00
2.890471E-02	1.372618E+00
2.914341E-02	1.316332E+00
2.938210E-02	1.260502E+00
2.962080E-02	1.204804E+00
2.985949E-02	1.148959E+00
3.009818E-02	1.092741E+00
3.033688E-02	1.035980E+00
3.057557E-02	9.785702E-01
3.081427E-02	9.204675E-01
3.105296E-02	8.616932E-01
3.129166E-02	8.023332E-01
3.153035E-02	7.425351E-01
3.176905E-02	6.825055E-01
3.200774E-02	6.225049E-01
3.224643E-02	5.628415E-01
3.248513E-02	5.038641E-01
3.272382E-02	4.459535E-01
3.296252E-02	3.895136E-01
3.320121E-02	3.349614E-01
3.343991E-02	2.827167E-01
3.367860E-02	2.331911E-01
3.391730E-02	1.867779E-01
3.415599E-02	1.438413E-01
3.439468E-02	1.047062E-01
3.463338E-02	6.964899E-02
3.487207E-02	3.888864E-02
3.511077E-02	1.257976E-02
3.534946E-02	-9.193923E-03
3.558816E-02	-2.642409E-02
3.582685E-02	-3.918065E-02
3.606555E-02	-4.761308E-02
3.630424E-02	-5.194941E-02
3.654293E-02	-5.249369E-02
3.678163E-02	-4.962091E-02
3.702032E-02	-4.377017E-02
3.725902E-02	-3.543622E-02
3.749771E-02	-2.515820E-02
3.773641E-02	-1.350785E-02
3.797510E-02	-1.075401E-03
3.821380E-02	1.154550E-02
3.845249E-02	2.377369E-02
3.869119E-02	3.505673E-02
3.892988E-02	4.488788E-02
3.916857E-02	5.282212E-02
3.940727E-02	5.849133E-02
3.964596E-02	6.161865E-02
3.988466E-02	6.203026E-02
4.012335E-02	5.966481E-02
4.036205E-02	5.458064E-02
4.060074E-02	4.695754E-02
4.083944E-02	3.709662E-02
4.107813E-02	2.541431E-02
4.131682E-02	1.243149E-02
4.155552E-02	-1.241910E-03
4.179421E-02	-1.492789E-02
4.203291E-02	-2.790670E-02
4.227160E-02	-3.944818E-02
4.251030E-02	-4.884702E-02
4.274899E-02	-5.546318E-02
4.298769E-02	-5.876258E-02
4.322638E-02	-5.836215E-02
4.346507E-02	-5.407133E-02
4.370377E-02	-4.593249E-02
4.394246E-02	-3.425509E-02
4.418116E-02	-1.963952E-02
4.441985E-02	-2.988923E-03
4.465855E-02	1.449765E-02
4.489724E-02	3.135756E-02
4.513594E-02	4.592527E-02
4.537463E-02	5.643263E-02
4.561333E-02	6.115584E-02
4.585202E-02	5.861738E-02
4.609071E-02	4.785838E-02
4.632941E-02	2.878660E-02
4.656810E-02	2.621973E-03
4.680680E-02	-2.755214E-02
4.704549E-02	-5.611024E-02
4.728419E-02	-7.406344E-02
4.752288E-02	-6.807108E-02
4.776158E-02	-1.926665E-02
4.800027E-02	9.812688E-02
