DEid         	Tinlet       	StrainRate   	dZprime      	gprime       
5.078000E+03 	1.500000E+03 	3.700000E+01 	7.824614E-01 	2.530507E-01 
5.119000E+03 	1.500000E+03 	3.700000E+01 	6.903394E-01 	2.602386E-01 
5.158000E+03 	1.500000E+03 	3.700000E+01 	7.822507E-01 	3.664247E-01 
5.172000E+03 	1.500000E+03 	3.700000E+01 	7.176359E-01 	2.442380E-01 
5.178000E+03 	1.500000E+03 	3.700000E+01 	7.785605E-01 	2.596076E-01 
5.283000E+03 	1.500000E+03 	3.700000E+01 	8.774888E-01 	2.071046E-01 
5.286000E+03 	1.500000E+03 	3.700000E+01 	7.077864E-01 	4.633970E-01 
5.315000E+03 	1.500000E+03 	3.700000E+01 	9.260468E-01 	7.872102E-01 
5.356000E+03 	1.500000E+03 	3.700000E+01 	7.740587E-01 	2.888410E-01 
5.357000E+03 	1.500000E+03 	3.700000E+01 	7.578602E-01 	2.904785E-01 
5.378000E+03 	1.500000E+03 	3.700000E+01 	7.321786E-01 	4.002833E-01 
5.421000E+03 	1.500000E+03 	3.700000E+01 	8.606739E-01 	4.284733E-01 
5.445000E+03 	1.500000E+03 	3.700000E+01 	9.586823E-01 	6.341798E-01 
5.452000E+03 	1.500000E+03 	3.700000E+01 	7.688851E-01 	6.230113E-01 
5.536000E+03 	1.500000E+03 	3.700000E+01 	7.669312E-01 	1.914967E-01 
5.587000E+03 	1.500000E+03 	3.700000E+01 	9.509371E-01 	2.527128E-01 
5.724000E+03 	1.500000E+03 	3.700000E+01 	7.948219E-01 	7.982686E-01 
5.828000E+03 	1.500000E+03 	3.700000E+01 	7.567645E-01 	1.289122E-01 
5.835000E+03 	1.500000E+03 	3.700000E+01 	7.594262E-01 	3.070864E-01 
6.099000E+03 	1.500000E+03 	3.700000E+01 	7.365088E-01 	4.790777E-01 
6.147000E+03 	1.500000E+03 	3.700000E+01 	7.524144E-01 	7.114749E-01 
6.173000E+03 	1.500000E+03 	3.700000E+01 	7.472236E-01 	1.408838E-01 
6.189000E+03 	1.500000E+03 	3.700000E+01 	7.191255E-01 	2.073193E-01 
6.249000E+03 	1.500000E+03 	3.700000E+01 	7.877940E-01 	3.440370E-01 
6.262000E+03 	1.500000E+03 	3.700000E+01 	8.066747E-01 	5.704869E-01 
6.422000E+03 	1.500000E+03 	3.700000E+01 	8.080003E-01 	7.749025E-01 
6.462000E+03 	1.500000E+03 	3.700000E+01 	7.982969E-01 	5.086633E-01 
6.474000E+03 	1.500000E+03 	3.700000E+01 	7.906844E-01 	2.365980E-01 
6.492000E+03 	1.500000E+03 	3.700000E+01 	7.308837E-01 	4.846519E-01 
6.494000E+03 	1.500000E+03 	3.700000E+01 	7.275157E-01 	3.279495E-01 
6.500000E+03 	1.500000E+03 	3.700000E+01 	8.585032E-01 	2.617748E-01 
6.535000E+03 	1.500000E+03 	3.700000E+01 	7.531251E-01 	5.568978E-01 
6.553000E+03 	1.500000E+03 	3.700000E+01 	7.174215E-01 	5.643043E-01 
6.554000E+03 	1.500000E+03 	3.700000E+01 	7.880282E-01 	7.010794E-01 
6.562000E+03 	1.500000E+03 	3.700000E+01 	9.141384E-01 	4.849695E-01 
6.598000E+03 	1.500000E+03 	3.700000E+01 	7.322861E-01 	4.252930E-01 
6.609000E+03 	1.500000E+03 	3.700000E+01 	8.678239E-01 	4.477519E-01 
6.672000E+03 	1.500000E+03 	3.700000E+01 	8.538972E-01 	6.108529E-01 
6.831000E+03 	1.500000E+03 	3.700000E+01 	9.063091E-01 	2.442455E-01 
6.849000E+03 	1.500000E+03 	3.700000E+01 	7.669814E-01 	5.037917E-01 
6.864000E+03 	1.500000E+03 	3.700000E+01 	7.346835E-01 	6.131477E-01 
6.867000E+03 	1.500000E+03 	3.700000E+01 	1.047859E+00 	6.644961E-01 
6.874000E+03 	1.500000E+03 	3.700000E+01 	7.689649E-01 	2.952587E-01 
6.974000E+03 	1.500000E+03 	3.700000E+01 	8.712014E-01 	8.011691E-01 
7.004000E+03 	1.500000E+03 	3.700000E+01 	7.592668E-01 	3.293168E-01 
7.006000E+03 	1.500000E+03 	3.700000E+01 	7.358359E-01 	7.676668E-01 
7.008000E+03 	1.500000E+03 	3.700000E+01 	8.277492E-01 	4.139293E-01 
7.071000E+03 	1.500000E+03 	3.700000E+01 	8.604299E-01 	5.863482E-01 
7.080000E+03 	1.500000E+03 	3.700000E+01 	9.241631E-01 	2.803269E-01 
7.128000E+03 	1.500000E+03 	3.700000E+01 	8.301527E-01 	9.024023E-01 
7.133000E+03 	1.500000E+03 	3.700000E+01 	7.556843E-01 	3.567208E-01 
7.207000E+03 	1.500000E+03 	3.700000E+01 	7.371985E-01 	2.566173E-01 
7.220000E+03 	1.500000E+03 	3.700000E+01 	7.748571E-01 	4.186379E-01 
7.252000E+03 	1.500000E+03 	3.700000E+01 	9.091867E-01 	6.758024E-01 
7.302000E+03 	1.500000E+03 	3.700000E+01 	9.541610E-01 	1.172682E+00 
7.412000E+03 	1.500000E+03 	3.700000E+01 	7.600872E-01 	5.635279E-01 
7.433000E+03 	1.500000E+03 	3.700000E+01 	7.057308E-01 	2.958652E-01 
7.434000E+03 	1.500000E+03 	3.700000E+01 	7.687296E-01 	3.643418E-01 
7.436000E+03 	1.500000E+03 	3.700000E+01 	7.337765E-01 	6.982784E-01 
7.452000E+03 	1.500000E+03 	3.700000E+01 	7.906785E-01 	3.531265E-01 
7.487000E+03 	1.500000E+03 	3.700000E+01 	7.525952E-01 	3.820366E-01 
7.489000E+03 	1.500000E+03 	3.700000E+01 	7.169088E-01 	8.504025E-01 
7.505000E+03 	1.500000E+03 	3.700000E+01 	7.949183E-01 	1.897344E-01 
7.546000E+03 	1.500000E+03 	3.700000E+01 	1.302615E+00 	3.132442E-01 
7.569000E+03 	1.500000E+03 	3.700000E+01 	7.070906E-01 	4.752774E-01 
7.570000E+03 	1.500000E+03 	3.700000E+01 	7.744177E-01 	6.328918E-01 
7.585000E+03 	1.500000E+03 	3.700000E+01 	8.734924E-01 	6.303842E-01 
7.621000E+03 	1.500000E+03 	3.700000E+01 	1.039487E+00 	4.836693E-01 
7.708000E+03 	1.500000E+03 	3.700000E+01 	7.202828E-01 	6.222727E-01 
7.748000E+03 	1.500000E+03 	3.700000E+01 	9.045895E-01 	2.377702E-01 
7.753000E+03 	1.500000E+03 	3.700000E+01 	8.474423E-01 	4.190833E-01 
7.754000E+03 	1.500000E+03 	3.700000E+01 	9.125799E-01 	4.565651E-01 
7.755000E+03 	1.500000E+03 	3.700000E+01 	7.291345E-01 	5.596888E-01 
7.756000E+03 	1.500000E+03 	3.700000E+01 	9.084390E-01 	2.209417E-01 
7.760000E+03 	1.500000E+03 	3.700000E+01 	7.668439E-01 	2.800003E-01 
7.761000E+03 	1.500000E+03 	3.700000E+01 	6.358198E-01 	5.087788E-01 
7.780000E+03 	1.500000E+03 	3.700000E+01 	8.072131E-01 	1.407748E+00 
7.829000E+03 	1.500000E+03 	3.700000E+01 	8.422234E-01 	5.110596E-01 
7.853000E+03 	1.500000E+03 	3.700000E+01 	7.341941E-01 	5.101345E-01 
7.905000E+03 	1.500000E+03 	3.700000E+01 	7.876809E-01 	3.185350E-01 
8.121000E+03 	1.500000E+03 	3.700000E+01 	8.292252E-01 	5.069632E-01 
8.176000E+03 	1.500000E+03 	3.700000E+01 	7.602360E-01 	4.233504E-01 
8.185000E+03 	1.500000E+03 	3.700000E+01 	8.259980E-01 	5.582814E-01 
8.198000E+03 	1.500000E+03 	3.700000E+01 	7.651618E-01 	2.437069E-01 
8.324000E+03 	1.500000E+03 	3.700000E+01 	7.011759E-01 	7.021954E-01 
