time	tmin_flame	tmid_flame	tmax_flame
5.000686E-04	0.000000E+00	0.000000E+00	0.000000E+00
6.357470E-04	0.000000E+00	0.000000E+00	0.000000E+00
7.714254E-04	0.000000E+00	0.000000E+00	0.000000E+00
9.071038E-04	0.000000E+00	0.000000E+00	0.000000E+00
1.042782E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.178461E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.314139E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.449817E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.585496E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.721174E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.856853E-03	0.000000E+00	0.000000E+00	0.000000E+00
1.992531E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.128209E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.263888E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.399566E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.535245E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.670923E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.806601E-03	0.000000E+00	0.000000E+00	0.000000E+00
2.942280E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.077958E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.213637E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.349315E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.484993E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.620672E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.756350E-03	0.000000E+00	0.000000E+00	0.000000E+00
3.892029E-03	0.000000E+00	0.000000E+00	0.000000E+00
4.027707E-03	1.110165E+00	1.254518E+00	1.545409E+00
4.163385E-03	1.296374E+00	1.477778E+00	1.872269E+00
4.299064E-03	1.484960E+00	1.704113E+00	2.209213E+00
4.434742E-03	1.673789E+00	1.930712E+00	2.552008E+00
4.570421E-03	1.860883E+00	2.154976E+00	2.896638E+00
4.706099E-03	2.044442E+00	2.374564E+00	3.239370E+00
4.841777E-03	2.222869E+00	2.587410E+00	3.576806E+00
4.977456E-03	2.394766E+00	2.791749E+00	3.905917E+00
5.113134E-03	2.558948E+00	2.986120E+00	4.224067E+00
5.248813E-03	2.714430E+00	3.169361E+00	4.529017E+00
5.384491E-03	2.860425E+00	3.340602E+00	4.818921E+00
5.520169E-03	2.996330E+00	3.499251E+00	5.092316E+00
5.655848E-03	3.121712E+00	3.644965E+00	5.348102E+00
5.791526E-03	3.236291E+00	3.777637E+00	5.585513E+00
5.927205E-03	3.339926E+00	3.897356E+00	5.804092E+00
6.062883E-03	3.432591E+00	4.004389E+00	6.003653E+00
6.198561E-03	3.514362E+00	4.099142E+00	6.184250E+00
6.334240E-03	3.585398E+00	4.182139E+00	6.346142E+00
6.469918E-03	3.645926E+00	4.253986E+00	6.489758E+00
6.605597E-03	3.696221E+00	4.315348E+00	6.615666E+00
6.741275E-03	3.736599E+00	4.366923E+00	6.724538E+00
6.876953E-03	3.767399E+00	4.409417E+00	6.817127E+00
7.012632E-03	3.788978E+00	4.443526E+00	6.894239E+00
7.148310E-03	3.801698E+00	4.469919E+00	6.956710E+00
7.283989E-03	3.805921E+00	4.489220E+00	7.005386E+00
7.419667E-03	3.802004E+00	4.502002E+00	7.041110E+00
7.555345E-03	3.790296E+00	4.508771E+00	7.064709E+00
7.691024E-03	3.771135E+00	4.509969E+00	7.076979E+00
7.826702E-03	3.744850E+00	4.505964E+00	7.078683E+00
7.962381E-03	3.711757E+00	4.497052E+00	7.070547E+00
8.098059E-03	3.672164E+00	4.483459E+00	7.053252E+00
8.233737E-03	3.626372E+00	4.465347E+00	7.027440E+00
8.369416E-03	3.574680E+00	4.442813E+00	6.993712E+00
8.505094E-03	3.517384E+00	4.415903E+00	6.952631E+00
8.640773E-03	3.454783E+00	4.384618E+00	6.904726E+00
8.776451E-03	3.387184E+00	4.348921E+00	6.850497E+00
8.912129E-03	3.314902E+00	4.308748E+00	6.790419E+00
9.047808E-03	3.238263E+00	4.264019E+00	6.724945E+00
9.183486E-03	3.157612E+00	4.214645E+00	6.654515E+00
9.319165E-03	3.073307E+00	4.160543E+00	6.579558E+00
9.454843E-03	2.985726E+00	4.101638E+00	6.500495E+00
9.590521E-03	2.895267E+00	4.037879E+00	6.417745E+00
9.726200E-03	2.802347E+00	3.969240E+00	6.331724E+00
9.861878E-03	2.707401E+00	3.895735E+00	6.242851E+00
9.997557E-03	2.610882E+00	3.817414E+00	6.151547E+00
1.013323E-02	2.513259E+00	3.734378E+00	6.058233E+00
1.026891E-02	2.415013E+00	3.646772E+00	5.963335E+00
1.040459E-02	2.316635E+00	3.554799E+00	5.867274E+00
1.054027E-02	2.218622E+00	3.458709E+00	5.770473E+00
1.067595E-02	2.121471E+00	3.358808E+00	5.673348E+00
1.081163E-02	2.025677E+00	3.255451E+00	5.576307E+00
1.094731E-02	1.931726E+00	3.149044E+00	5.479746E+00
1.108298E-02	1.840093E+00	3.040034E+00	5.384043E+00
1.121866E-02	1.751231E+00	2.928912E+00	5.289559E+00
1.135434E-02	1.665571E+00	2.816203E+00	5.196629E+00
1.149002E-02	1.583516E+00	2.702458E+00	5.105558E+00
1.162570E-02	1.505435E+00	2.588255E+00	5.016622E+00
1.176138E-02	1.431659E+00	2.474182E+00	4.930060E+00
1.189705E-02	1.362477E+00	2.360837E+00	4.846073E+00
1.203273E-02	1.298132E+00	2.248818E+00	4.764822E+00
1.216841E-02	1.238821E+00	2.138713E+00	4.686427E+00
1.230409E-02	1.184689E+00	2.031096E+00	4.610965E+00
1.243977E-02	1.135827E+00	1.926517E+00	4.538469E+00
1.257545E-02	1.092276E+00	1.825498E+00	4.468932E+00
1.271112E-02	1.054023E+00	1.728522E+00	4.402308E+00
1.284680E-02	1.021001E+00	1.636030E+00	4.338512E+00
1.298248E-02	9.930921E-01	1.548416E+00	4.277425E+00
1.311816E-02	9.701310E-01	1.466023E+00	4.218899E+00
1.325384E-02	9.519047E-01	1.389134E+00	4.162760E+00
1.338952E-02	9.381579E-01	1.317977E+00	4.108814E+00
1.352519E-02	9.285963E-01	1.252717E+00	4.056852E+00
1.366087E-02	9.228920E-01	1.193458E+00	4.006658E+00
1.379655E-02	9.206879E-01	1.140241E+00	3.958014E+00
1.393223E-02	9.216037E-01	1.093047E+00	3.910704E+00
1.406791E-02	9.252415E-01	1.051795E+00	3.864525E+00
1.420359E-02	9.311919E-01	1.016349E+00	3.819290E+00
1.433927E-02	9.390401E-01	9.865181E-01	3.774836E+00
1.447494E-02	9.483721E-01	9.620612E-01	3.731026E+00
1.461062E-02	9.587809E-01	9.426923E-01	3.687757E+00
1.474630E-02	9.698721E-01	9.280849E-01	3.644962E+00
1.488198E-02	9.812697E-01	9.178783E-01	3.602617E+00
1.501766E-02	9.926212E-01	9.116834E-01	3.560736E+00
1.515334E-02	1.003603E+00	9.090887E-01	3.519380E+00
1.528901E-02	1.013923E+00	9.096676E-01	3.478653E+00
1.542469E-02	1.023326E+00	9.129841E-01	3.438700E+00
1.556037E-02	1.031596E+00	9.186000E-01	3.399710E+00
1.569605E-02	1.038558E+00	9.260809E-01	3.361907E+00
1.583173E-02	1.044081E+00	9.350025E-01	3.325548E+00
1.596741E-02	1.048075E+00	9.449562E-01	3.290921E+00
1.610308E-02	1.050496E+00	9.555548E-01	3.258332E+00
1.623876E-02	1.051340E+00	9.664368E-01	3.228103E+00
1.637444E-02	1.050647E+00	9.772713E-01	3.200561E+00
1.651012E-02	1.048492E+00	9.877611E-01	3.176032E+00
1.664580E-02	1.044987E+00	9.976461E-01	3.154829E+00
1.678148E-02	1.040276E+00	1.006705E+00	3.137244E+00
1.691715E-02	1.034530E+00	1.014757E+00	3.123541E+00
1.705283E-02	1.027941E+00	1.021663E+00	3.113942E+00
1.718851E-02	1.020719E+00	1.027323E+00	3.108621E+00
1.732419E-02	1.013086E+00	1.031682E+00	3.107695E+00
1.745987E-02	1.005271E+00	1.034718E+00	3.111218E+00
1.759555E-02	9.975019E-01	1.036449E+00	3.119171E+00
1.773123E-02	9.900006E-01	1.036927E+00	3.131459E+00
1.786690E-02	9.829794E-01	1.036233E+00	3.147909E+00
1.800258E-02	9.766336E-01	1.034475E+00	3.168264E+00
1.813826E-02	9.711376E-01	1.031783E+00	3.192184E+00
1.827394E-02	9.666401E-01	1.028306E+00	3.219249E+00
1.840962E-02	9.632604E-01	1.024205E+00	3.248959E+00
1.854530E-02	9.610855E-01	1.019649E+00	3.280745E+00
1.868097E-02	9.601676E-01	1.014811E+00	3.313970E+00
1.881665E-02	9.605228E-01	1.009861E+00	3.347944E+00
1.895233E-02	9.621302E-01	1.004966E+00	3.381933E+00
1.908801E-02	9.649329E-01	1.000278E+00	3.415173E+00
1.922369E-02	9.688385E-01	9.959390E-01	3.446886E+00
1.935937E-02	9.737221E-01	9.920707E-01	3.476295E+00
1.949504E-02	9.794290E-01	9.887751E-01	3.502646E+00
1.963072E-02	9.857789E-01	9.861313E-01	3.525221E+00
1.976640E-02	9.925707E-01	9.841939E-01	3.543364E+00
1.990208E-02	9.995880E-01	9.829922E-01	3.556496E+00
2.003776E-02	1.006605E+00	9.825299E-01	3.564134E+00
2.017344E-02	1.013394E+00	9.827859E-01	3.565914E+00
2.030911E-02	1.019730E+00	9.837156E-01	3.561604E+00
2.044479E-02	1.025401E+00	9.852523E-01	3.551123E+00
2.058047E-02	1.030212E+00	9.873108E-01	3.534549E+00
2.071615E-02	1.033993E+00	9.897896E-01	3.512134E+00
2.085183E-02	1.036604E+00	9.925754E-01	3.484309E+00
2.098751E-02	1.037942E+00	9.955464E-01	3.451685E+00
2.112319E-02	1.037947E+00	9.985774E-01	3.415054E+00
2.125886E-02	1.036601E+00	1.001544E+00	3.375380E+00
2.139454E-02	1.033934E+00	1.004326E+00	3.333789E+00
2.153022E-02	1.030025E+00	1.006815E+00	3.291550E+00
2.166590E-02	1.024998E+00	1.008914E+00	3.250057E+00
2.180158E-02	1.019026E+00	1.010546E+00	3.210793E+00
2.193726E-02	1.012321E+00	1.011652E+00	3.175302E+00
2.207293E-02	1.005132E+00	1.012198E+00	3.145149E+00
2.220861E-02	9.977343E-01	1.012175E+00	3.121877E+00
2.234429E-02	9.904262E-01	1.011598E+00	3.106956E+00
2.247997E-02	9.835135E-01	1.010508E+00	3.101735E+00
2.261565E-02	9.773002E-01	1.008971E+00	3.107387E+00
2.275133E-02	9.720757E-01	1.007074E+00	3.124855E+00
2.288700E-02	9.681019E-01	1.004920E+00	3.154798E+00
2.302268E-02	9.655994E-01	1.002629E+00	3.197539E+00
2.315836E-02	9.647357E-01	1.000329E+00	3.253016E+00
2.329404E-02	9.656124E-01	9.981478E-01	3.320740E+00
2.342972E-02	9.682547E-01	9.962127E-01	3.399760E+00
2.356540E-02	9.726042E-01	9.946375E-01	3.488639E+00
2.370107E-02	9.785123E-01	9.935192E-01	3.585442E+00
2.383675E-02	9.857395E-01	9.929299E-01	3.687737E+00
2.397243E-02	9.939569E-01	9.929121E-01	3.792620E+00
2.410811E-02	1.002754E+00	9.934727E-01	3.896748E+00
2.424379E-02	1.011652E+00	9.945808E-01	3.996403E+00
2.437947E-02	1.020121E+00	9.961657E-01	4.087573E+00
2.451515E-02	1.027603E+00	9.981189E-01	4.166057E+00
2.465082E-02	1.033549E+00	1.000296E+00	4.227593E+00
2.478650E-02	1.037445E+00	1.002527E+00	4.268013E+00
2.492218E-02	1.038860E+00	1.004621E+00	4.283409E+00
2.505786E-02	1.037487E+00	1.006383E+00	4.270325E+00
2.519354E-02	1.033186E+00	1.007628E+00	4.225957E+00
2.532922E-02	1.026034E+00	1.008201E+00	4.148357E+00
2.546489E-02	1.016355E+00	1.007993E+00	4.036632E+00
2.560057E-02	1.004758E+00	1.006964E+00	3.891128E+00
2.573625E-02	9.921417E-01	1.005162E+00	3.713577E+00
2.587193E-02	9.796898E-01	1.002735E+00	3.507194E+00
2.600761E-02	9.688246E-01	9.999430E-01	3.276689E+00
2.614329E-02	9.611224E-01	9.971493E-01	3.028182E+00
2.627896E-02	9.581676E-01	9.948066E-01	2.768963E+00
2.641464E-02	9.613386E-01	9.934136E-01	2.507079E+00
2.655032E-02	9.714949E-01	9.934435E-01	2.250675E+00
2.668600E-02	9.885558E-01	9.952362E-01	2.007046E+00
2.682168E-02	1.010937E+00	9.988348E-01	1.781334E+00
2.695736E-02	1.034814E+00	1.003768E+00	1.574770E+00
2.709303E-02	1.053185E+00	1.008742E+00	1.382399E+00
2.722871E-02	1.054685E+00	1.011250E+00	1.190160E+00
2.736439E-02	1.022109E+00	1.007049E+00	9.712199E-01
2.750007E-02	9.305926E-01	9.895060E-01	6.814053E-01
