        time	        Dpar	         Min	         Mid	         Max
2.350700E-02	1.250000E-04	4.000000E+00	5.000000E+00	7.000000E+00
2.400113E-02	1.250000E-04	4.000000E+00	5.000000E+00	7.000000E+00
2.450761E-02	1.250000E-04	4.000000E+00	5.000000E+00	7.000000E+00
2.500453E-02	1.250000E-04	4.000000E+00	5.000000E+00	7.000000E+00
2.550578E-02	1.250000E-04	4.000000E+00	5.000000E+00	8.000000E+00
2.600611E-02	1.250000E-04	4.000000E+00	5.000000E+00	8.000000E+00
2.650784E-02	1.250000E-04	5.000000E+00	6.000000E+00	9.000000E+00
2.700833E-02	1.250000E-04	5.000000E+00	6.000000E+00	9.000000E+00
2.750063E-02	1.250000E-04	6.000000E+00	6.000000E+00	6.000000E+00
2.801036E-02	1.250000E-04	7.000000E+00	7.000000E+00	7.000000E+00
2.850835E-02	1.250000E-04	7.000000E+00	7.000000E+00	7.000000E+00
2.901241E-02	1.250000E-04	8.000000E+00	8.000000E+00	8.000000E+00
2.950559E-02	1.250000E-04	8.000000E+00	8.000000E+00	8.000000E+00
3.000955E-02	1.250000E-04	8.000000E+00	8.000000E+00	8.000000E+00
3.052165E-02	1.250000E-04	7.000000E+00	7.000000E+00	7.000000E+00
3.101653E-02	1.250000E-04	6.000000E+00	6.000000E+00	6.000000E+00
3.150849E-02	1.250000E-04	3.000000E+00	3.000000E+00	3.000000E+00
3.202679E-02	1.250000E-04	1.000000E+00	1.000000E+00	5.000000E+00
3.252414E-02	1.250000E-04	1.000000E+00	1.000000E+00	4.000000E+00
3.302287E-02	1.250000E-04	1.000000E+00	1.000000E+00	4.000000E+00
3.352254E-02	1.250000E-04	1.000000E+00	1.000000E+00	4.000000E+00
3.402285E-02	1.250000E-04	1.000000E+00	1.000000E+00	4.000000E+00
3.452363E-02	1.250000E-04	1.000000E+00	1.000000E+00	4.000000E+00
3.502481E-02	1.250000E-04	1.000000E+00	1.000000E+00	4.000000E+00
3.552638E-02	1.250000E-04	1.000000E+00	1.000000E+00	4.000000E+00
3.602829E-02	1.250000E-04	1.000000E+00	1.000000E+00	4.000000E+00
3.653040E-02	1.250000E-04	1.000000E+00	1.000000E+00	4.000000E+00
3.703262E-02	1.250000E-04	0.000000E+00	0.000000E+00	0.000000E+00
3.753481E-02	1.250000E-04	0.000000E+00	0.000000E+00	0.000000E+00
3.803683E-02	1.250000E-04	0.000000E+00	0.000000E+00	0.000000E+00
3.853841E-02	1.250000E-04	0.000000E+00	0.000000E+00	0.000000E+00
3.900003E-02	1.250000E-04	0.000000E+00	0.000000E+00	0.000000E+00
3.953582E-02	1.250000E-04	0.000000E+00	0.000000E+00	0.000000E+00
4.003017E-02	1.250000E-04	0.000000E+00	0.000000E+00	0.000000E+00
4.052113E-02	1.250000E-04	0.000000E+00	0.000000E+00	0.000000E+00
4.100113E-02	1.250000E-04	0.000000E+00	2.000000E+00	4.000000E+00
4.150113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.200113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.250113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.300113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.350113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.400113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.450113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.500113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.550113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.600113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.650113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.700113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.750113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
4.800113E-02	1.250000E-04	1.000000E+00	1.000000E+00	3.000000E+00
