            time[ms]	                  AR	                  N2	                A1CO	                H2O2	                  CH	               TXCH2	          CVCCVCCJVO	              CH2CHO	               CH2OH	                 A1X	             TXC5H5O	              OC6H4O	             C2H3CHO	              NXC4H5	             C5H4CH2	                C3H3	               SXCH2	               A1CHO	              A1CH2O	          C6H5CYCH2O	            C6H5OCH2	             C5H4CH3	                C5H6	           C5H5CH3X1	                C3H2	              AXC3H4	                A1OH	            C6H6OX24	               CH2CO	                HCCO	                C2H3	                 CH4	                C2H6	              AXC3H5	                C3H6	                CH3O	                C2H2	                C5H5	                   O	                  A1	                 HCO	                CH2O	                 HO2	                   H	                C2H4	                C2H5	                 A1O	                 CH3	                  OH	                  CO	            C6H5OCH3	                 CO2	                  O2	                  H2	                 H2O	            OC8H7OOH	                N2H2	                 NNH	                 NH2	                  NH	                 HNO	                HONO	                   N	                H2NO	                 N2O	                 NH3	                  NO	                 NO2	                 HCN	                 HNC	                  CN	                HNCO	                 NCO	                 NCN	              CH3NH2	                H2CN	               C5H5N	               C5H4N	              C5H5NO	              C5H4NO	             C5H4NO2	              PYRLYL	            BNC4H4CO	              C4H4CN	              CHCHCN	               C4H5N	             CH2CHCN	                C2N2	                HNCN	                HOCN	               CH3CN	               CH2CN
        1.000000E-03	        0.000000E+00	        0.000000E+00	        5.721053E-21	       -2.195435E-17	        2.466900E-21	        8.534718E-17	        1.034160E-25	        3.189995E-17	        1.792617E-18	        3.275700E-10	        4.700039E-18	        3.746303E-14	        4.092355E-17	        1.452573E-17	        4.720441E-25	        5.633214E-15	        1.932772E-18	       -5.839493E-21	        1.278969E-28	        0.000000E+00	        6.143249E-18	        1.158820E-21	        2.916209E-19	        4.023340E-21	        6.011265E-19	        1.078017E-15	        6.033351E-18	       -1.126222E-17	        1.066572E-14	        2.209916E-19	        1.871800E-16	       -1.715543E-16	        1.244680E-21	        1.571361E-15	       -2.974069E-15	       -5.071574E-08	        1.687733E-14	        2.892686E-13	        4.130855E-10	        4.036873E-23	        4.856652E-13	        5.104181E-08	        1.124962E-10	        5.060238E-08	       -7.788813E-16	        3.533445E-18	        5.414957E-13	        8.346415E-13	        3.311741E-10	        6.092614E-10	       -8.846262E-13	       -2.803127E-10	       -1.807506E-10	       -3.532660E-14	        2.189436E-14	       -3.275700E-10	        0.000000E+00	        0.000000E+00	        4.959877E-18	        8.918925E-21	        4.322327E-29	        1.091120E-27	        6.647151E-33	        0.000000E+00	        4.450720E-47	       -5.139320E-18	       -2.745321E-26	        2.659949E-26	       -7.670217E-16	        7.669695E-16	        4.073691E-21	        1.809898E-19	        3.388590E-20	        4.693850E-41	        0.000000E+00	        4.815542E-25	       -1.840291E-17	        1.802727E-17	        3.756400E-19	        0.000000E+00	        0.000000E+00	        6.010910E-30	        0.000000E+00	        0.000000E+00	        5.984300E-35	        0.000000E+00	        5.405660E-31	        0.000000E+00	        0.000000E+00	        3.818900E-21	        6.440761E-25	        0.000000E+00
        2.000000E-03	        0.000000E+00	        3.879179E-28	        1.044393E-17	       -3.350868E-15	        1.232489E-19	        9.682909E-15	        2.421643E-14	       -9.661213E-15	        4.258512E-16	        1.088180E-08	       -2.377818E-14	        1.411419E-12	        2.850192E-14	       -9.059180E-15	        8.858696E-19	        2.268728E-13	        7.349593E-16	       -1.067548E-17	        1.878859E-24	        0.000000E+00	        1.172276E-15	        2.093060E-18	        1.538348E-16	       -5.797765E-18	        4.107852E-17	        1.068973E-13	        1.017150E-14	       -1.995846E-14	        8.613728E-13	        1.585511E-16	        1.193038E-14	       -2.363412E-14	        2.808271E-18	        7.171317E-14	       -2.155359E-13	       -3.451368E-07	        1.124390E-12	        9.209183E-12	        4.632165E-10	        3.917061E-22	        2.468914E-12	        3.559985E-07	        8.152422E-10	        3.443048E-07	       -5.743646E-14	       -5.243658E-16	        1.379769E-11	        2.281417E-11	        1.094673E-08	        1.119949E-08	       -2.551389E-11	       -2.860604E-10	       -9.404505E-10	       -2.007532E-12	        2.288625E-12	       -1.088180E-08	        6.211060E-28	        3.413800E-29	        5.186762E-16	        4.277868E-18	        2.087751E-18	        7.067800E-24	        1.127820E-20	        1.551839E-17	        6.203100E-30	       -5.482171E-16	        7.642412E-18	        1.232413E-22	       -1.937318E-14	        1.935785E-14	        1.807924E-18	        1.281039E-17	        7.837251E-18	        2.336913E-36	        1.428840E-22	        4.815619E-22	       -2.203049E-15	       -1.656395E-10	        1.706690E-16	        2.630871E-17	        1.546000E-15	       -8.879990E-18	        0.000000E+00	        1.656400E-10	        2.067372E-31	        1.896078E-22	        3.300324E-26	        0.000000E+00	        0.000000E+00	        1.759411E-18	        1.394313E-21	        0.000000E+00
        3.100000E-03	        0.000000E+00	        3.415322E-23	        3.239190E-15	       -1.241114E-13	        5.121742E-18	        3.544836E-13	        1.795258E-12	       -1.681729E-12	        8.127576E-15	        2.397520E-07	       -2.369995E-12	        2.328608E-11	        4.292526E-12	       -6.336368E-13	        2.482916E-15	        4.840120E-12	        1.140086E-13	        3.939825E-14	       -2.676391E-13	        3.458360E-13	       -2.306492E-15	       -4.731080E-16	        2.530378E-14	       -6.686421E-15	        1.270679E-15	        4.969569E-12	        4.433691E-13	       -8.711050E-13	        2.963170E-11	        3.573943E-15	       -4.336657E-14	       -2.771166E-12	        1.734289E-15	        2.047148E-12	       -9.936467E-12	       -1.834597E-06	        3.505312E-11	        1.176406E-10	        8.514766E-10	        1.008363E-14	       -8.450761E-12	        2.074198E-06	        4.418095E-09	        1.830144E-06	       -2.694308E-12	       -2.083405E-13	        3.234030E-10	        4.374697E-10	        2.403431E-07	        2.405188E-07	       -5.003802E-10	       -3.392706E-10	       -5.108063E-09	       -8.221615E-11	        1.076550E-10	       -2.397520E-07	        1.889888E-23	        5.397833E-24	        4.430107E-14	        3.829819E-16	        6.905170E-16	        4.600449E-20	        7.104697E-18	        3.117775E-15	        1.583546E-24	       -4.988608E-14	        5.714992E-15	        7.563170E-19	       -2.724466E-13	        3.406482E-13	        3.080492E-16	        5.695570E-16	       -1.415981E-15	        8.366967E-28	        5.950940E-19	        8.763319E-20	       -2.304032E-13	       -2.214610E-08	        2.818240E-14	       -4.676939E-12	        1.639928E-13	        1.352611E-16	        4.676960E-12	        2.214607E-08	        7.571950E-16	        3.389364E-19	        1.591204E-22	        0.000000E+00	        2.767130E-29	        2.982250E-16	        9.020377E-19	        0.000000E+00
        4.100000E-03	        0.000000E+00	        8.452229E-20	        8.892619E-14	       -1.773454E-12	        2.636342E-16	       -1.773948E-12	        5.286049E-11	       -6.598173E-11	       -1.144915E-12	        2.661871E-06	       -7.996110E-11	        2.033540E-10	        1.879708E-10	       -2.499597E-11	        3.289437E-13	        4.347262E-11	       -4.915967E-13	        2.130956E-12	       -1.455840E-11	        1.626488E-11	        6.638163E-13	       -7.862190E-14	        1.565274E-12	       -8.005550E-13	        8.171225E-15	        1.146048E-10	        1.449303E-11	       -2.821805E-11	        4.147068E-10	       -2.268144E-13	       -1.162167E-12	       -1.256798E-10	        2.139743E-13	        3.320479E-11	       -2.552379E-10	       -6.665112E-06	        4.392341E-10	        7.891070E-10	        3.725389E-09	        5.457746E-13	       -3.326400E-10	        9.326176E-06	        1.630058E-08	        6.648859E-06	       -7.398784E-11	       -8.523785E-12	        3.589754E-09	        4.558284E-09	        2.666671E-06	        2.667017E-06	       -5.115584E-09	       -7.943827E-10	       -2.256503E-08	       -1.528071E-09	        2.205791E-09	       -2.661870E-06	        3.879782E-20	        1.545170E-20	        1.698985E-12	       -1.425079E-14	       -3.107260E-14	        4.451183E-18	        3.627298E-16	        1.376028E-13	        4.966139E-21	       -2.024362E-12	        5.006253E-13	        1.909216E-16	        7.247385E-12	        3.386435E-12	       -1.895386E-13	        1.891863E-14	        8.618278E-14	        1.612970E-21	        2.797152E-16	        1.397585E-17	       -9.920636E-12	       -4.080717E-07	        1.307280E-12	       -1.605606E-10	       -4.903000E-13	        5.750987E-14	        1.604890E-10	        4.080697E-07	        3.138821E-13	        8.413594E-17	        8.111932E-20	        8.356803E-21	        1.889523E-25	        1.475565E-14	        1.162848E-16	        6.409948E-19
        5.000000E-03	        0.000000E+00	        4.785701E-17	       -2.157640E-12	       -2.000310E-11	        1.098388E-14	       -7.771843E-11	        8.891146E-10	       -1.155777E-09	       -3.720236E-11	        1.661181E-05	       -1.418569E-09	        1.048220E-09	        3.342811E-09	       -3.830034E-10	        1.367516E-11	        1.991756E-10	       -4.437247E-11	        3.394249E-11	       -1.617141E-10	        1.845082E-10	        3.880944E-11	       -3.270297E-12	        5.173020E-11	       -3.059704E-11	        2.400163E-14	        1.739871E-09	        3.534726E-10	       -6.718730E-10	        3.540319E-09	       -9.686559E-12	       -3.917611E-11	       -2.824245E-09	        1.006713E-11	        4.239309E-10	       -4.240748E-09	       -1.775245E-05	        3.136297E-09	        2.025325E-09	        2.278444E-08	        8.827352E-12	       -3.979580E-09	        3.435951E-05	        5.132252E-08	        1.770433E-05	       -1.381363E-09	       -1.409000E-10	        2.233864E-08	        2.862834E-08	        1.664616E-05	        1.665562E-05	       -3.038261E-08	       -4.482399E-09	       -1.072948E-07	       -1.764097E-08	        2.979331E-08	       -1.661180E-05	        1.487137E-17	        1.064181E-17	        3.138130E-11	       -9.056414E-13	       -2.146256E-12	       -1.863005E-15	        7.991767E-15	        3.399067E-12	        4.011419E-18	       -4.268158E-11	        1.776918E-11	        2.815576E-14	        2.510288E-10	        2.179219E-11	       -4.433091E-12	        6.930495E-13	        4.265918E-12	        1.086388E-18	        3.546794E-14	       -2.821815E-16	       -2.156865E-10	       -6.073532E-06	        2.734920E-11	       -2.687069E-09	       -5.625800E-11	        1.599330E-12	        2.685040E-09	        6.073491E-06	        5.904578E-12	        1.133008E-14	        1.973700E-17	        1.628202E-18	        1.742885E-22	        3.620624E-13	        5.661804E-15	        1.226898E-16
        6.000000E-03	        0.000000E+00	        2.525025E-14	       -1.808735E-10	       -5.238573E-10	        1.480008E-13	       -1.062082E-09	        1.020697E-08	       -1.316961E-08	       -1.126183E-09	        9.802504E-05	       -1.741536E-08	        3.197625E-09	        3.639959E-08	       -3.273271E-09	        4.123322E-10	        1.226160E-10	       -1.200471E-09	        2.927202E-10	       -9.422979E-10	        1.157446E-09	        1.665213E-09	       -1.115677E-10	        1.236323E-09	       -7.675533E-10	        2.912802E-14	        2.583019E-08	        9.253544E-09	       -1.773257E-08	        3.572846E-08	       -4.953496E-10	       -2.282466E-09	       -6.704591E-08	        3.722539E-10	        6.391573E-09	       -7.212835E-08	       -4.579838E-05	        2.460547E-08	       -1.846233E-08	        2.061927E-07	        8.025019E-11	       -4.156544E-08	        1.437771E-04	        2.049751E-07	        4.561702E-05	       -3.042872E-08	       -1.347368E-09	        1.444960E-07	        1.853375E-07	        9.832009E-05	        9.853206E-05	       -1.701041E-07	       -4.710338E-08	       -8.904863E-07	       -2.379776E-07	        5.219650E-07	       -9.802480E-05	        2.621348E-15	        6.397884E-15	        4.617802E-10	       -3.125669E-11	       -7.619157E-11	       -3.126073E-13	       -3.066270E-14	        8.873246E-11	        3.692130E-15	       -9.242660E-10	        6.465868E-10	        6.574453E-12	        5.831758E-09	        1.583627E-10	       -1.052648E-11	        4.781221E-11	        1.051632E-10	        2.590103E-16	        3.234356E-12	       -6.946235E-14	       -4.892614E-09	       -1.015974E-04	        3.802251E-10	       -5.935249E-08	       -1.176170E-09	        4.576563E-11	        5.929100E-08	        1.015968E-04	        3.596597E-11	        2.284372E-12	        1.633074E-16	        2.922172E-16	        5.707674E-17	        1.101395E-11	        3.063680E-13	        1.619317E-14
        7.000000E-03	        0.000000E+00	        3.791529E-12	       -1.630659E-09	       -1.371133E-08	       -7.240515E-12	        3.047337E-09	        3.992319E-08	       -2.204405E-08	       -1.460377E-08	        4.454128E-04	       -7.102415E-08	        2.754763E-09	        6.888916E-08	       -9.815737E-09	        3.504166E-09	       -6.511586E-09	       -9.305516E-09	       -1.413769E-09	       -2.870374E-09	        3.590506E-09	        2.827701E-08	       -1.110486E-09	       -2.032236E-09	       -7.010561E-09	       -4.091570E-12	        1.041990E-07	        8.291442E-08	       -1.782200E-07	        2.927765E-07	       -1.314104E-08	       -1.679234E-08	       -9.528960E-07	       -8.309398E-11	        6.911183E-08	       -6.517519E-07	       -1.025041E-04	        1.585931E-07	       -7.832643E-08	        1.059559E-06	       -2.394117E-10	       -1.173334E-07	        5.474932E-04	        6.282331E-07	        1.019714E-04	       -4.161001E-07	       -1.100664E-09	        7.287980E-07	        1.013673E-06	        4.468071E-04	        4.498015E-04	       -7.740037E-07	       -2.853563E-07	       -6.677062E-06	       -2.221424E-06	        6.215885E-06	       -4.454110E-04	        5.358080E-14	        5.589989E-13	        4.303046E-09	       -3.737013E-10	       -1.083986E-09	       -9.667953E-12	       -3.244776E-12	        2.650941E-10	        9.329070E-13	       -1.237524E-08	        1.166827E-08	        4.492314E-10	        6.344483E-08	        1.098583E-09	        2.530098E-10	        1.799232E-09	        1.339829E-09	        7.278611E-15	        7.749540E-11	       -1.747315E-12	       -6.536807E-08	       -7.026069E-04	        2.900131E-09	       -6.446967E-07	       -7.869200E-09	        5.277499E-10	        6.438500E-07	        7.026063E-04	       -2.973506E-11	        1.441804E-10	       -5.555281E-14	        2.730738E-14	        8.623186E-15	        2.354374E-10	        9.211452E-12	        7.443253E-13
        8.000000E-03	        0.000000E+00	        1.912384E-10	       -2.521543E-09	       -1.564515E-07	       -1.844866E-10	        1.838219E-07	        1.170565E-07	        4.880705E-07	       -9.061055E-08	        1.872707E-03	       -2.051387E-07	       -1.897282E-08	       -1.504398E-07	        3.134295E-08	        1.048031E-08	       -1.429179E-08	       -2.760798E-08	       -2.464263E-08	       -5.409861E-09	        6.642877E-09	        2.151505E-07	       -1.771832E-09	       -9.907909E-08	       -3.625932E-08	       -1.009777E-10	       -1.112382E-07	        1.907537E-07	       -6.971605E-07	        9.335020E-07	       -1.301128E-07	        1.752111E-07	       -7.645202E-06	       -1.169445E-07	        8.886321E-07	       -3.673986E-06	       -2.168988E-04	        3.948582E-07	        1.513119E-08	        1.921595E-06	       -7.327548E-09	        1.233350E-06	        2.086221E-03	        1.222429E-06	        2.168451E-04	       -3.329856E-06	        1.076763E-07	        3.086315E-06	        5.408008E-06	        1.874568E-03	        1.898234E-03	       -3.316468E-06	        5.014651E-08	       -3.671721E-05	       -1.318155E-05	        4.352750E-05	       -1.872700E-03	        1.075047E-13	        1.657306E-12	        3.466872E-08	       -2.832657E-09	       -7.257338E-09	       -1.067365E-10	       -6.584285E-11	       -3.792643E-09	        6.420997E-11	       -1.040089E-07	        1.073027E-07	        6.128615E-09	        3.373462E-07	        5.526148E-09	        2.516340E-09	        2.812039E-08	        9.304059E-09	       -5.523694E-14	        6.419450E-10	       -1.887311E-11	       -4.780934E-07	       -1.999105E-03	        1.723567E-08	       -2.312401E-06	       -2.118800E-08	        1.895705E-09	        2.308400E-06	        1.999172E-03	       -1.827483E-09	        2.254373E-09	       -1.134000E-12	        1.004280E-12	        3.403535E-14	        2.695495E-09	        6.180029E-11	        5.569327E-12
        9.000000E-03	        0.000000E+00	        5.116795E-09	       -3.303258E-08	       -9.429629E-07	       -2.851701E-09	        2.455220E-06	        3.306618E-07	        5.901428E-06	       -2.207500E-07	        6.936208E-03	       -5.310567E-07	       -1.545227E-07	       -6.157079E-07	        3.075945E-07	        2.243130E-08	        2.309613E-07	        5.077798E-08	       -1.315773E-07	       -1.140848E-08	        1.382813E-08	        1.196238E-06	        8.855145E-09	       -5.620948E-07	       -1.766212E-07	       -1.207650E-09	       -1.145137E-06	       -5.363004E-07	       -1.708178E-06	        1.789117E-07	       -4.796290E-07	        3.118850E-06	       -4.078619E-05	       -1.370124E-06	        8.608506E-06	       -2.047026E-05	       -4.161480E-04	       -7.642908E-07	        3.076436E-07	       -1.349239E-05	       -9.193007E-08	        1.742864E-05	        7.332070E-03	        1.131738E-06	        4.288986E-04	       -1.757787E-05	        1.672661E-06	        1.177558E-05	        2.988090E-05	        6.914225E-03	        7.030746E-03	       -1.311099E-05	        1.198052E-05	       -1.450249E-04	       -5.829871E-05	        2.065696E-04	       -6.936120E-03	       -3.377056E-12	       -4.621185E-11	        2.524422E-07	       -1.544556E-08	       -2.106057E-08	       -9.590399E-10	       -1.150735E-09	       -3.529858E-08	        2.084909E-09	       -5.948439E-07	        6.722763E-07	        2.844792E-09	        8.633834E-07	        1.636177E-08	        4.252852E-08	        2.391043E-07	        4.346225E-08	        2.200813E-12	        2.333210E-09	       -1.397368E-10	       -2.341348E-06	       -2.800768E-04	        1.106475E-07	       -4.995065E-06	       -2.679000E-08	        5.258943E-09	        4.981800E-06	        2.808788E-04	       -4.538365E-08	        1.499724E-08	       -9.554464E-11	        1.617162E-11	       -5.318557E-12	        1.492235E-08	       -9.140225E-10	       -1.970224E-10
        1.010000E-02	        0.000000E+00	        1.948955E-07	        2.099604E-07	       -4.685174E-06	       -1.127502E-07	        5.424134E-05	        6.700958E-07	        1.110948E-04	        1.769649E-06	        3.816604E-02	       -1.309137E-07	       -1.034301E-06	       -3.215879E-06	        3.469819E-06	        2.113437E-07	        6.109987E-06	        1.682356E-06	       -6.835470E-07	       -9.727116E-09	        1.464445E-08	        1.281574E-05	        1.870184E-08	       -3.882722E-06	       -1.459846E-06	       -1.051001E-08	       -7.508007E-06	       -1.068686E-05	       -2.107123E-07	       -4.658689E-06	        8.096590E-06	        5.343043E-05	       -3.034789E-04	       -1.862413E-05	        1.290364E-04	       -2.539728E-04	       -8.709973E-04	       -1.823363E-05	       -4.391211E-07	       -4.804928E-04	       -1.890227E-06	        2.596657E-04	        3.890701E-02	       -9.910498E-06	        1.107564E-03	       -1.470247E-04	        3.313341E-05	        8.303975E-05	        3.530729E-04	        3.780801E-02	        3.833497E-02	       -9.448345E-05	        1.325149E-04	       -4.650993E-04	       -3.522132E-04	        1.122997E-03	       -3.816530E-02	       -6.272427E-11	       -9.317477E-10	        2.931549E-06	       -8.733736E-08	        1.572844E-07	       -4.114579E-09	       -6.788944E-08	       -2.776452E-07	        8.783138E-08	       -3.882074E-06	        5.566126E-06	       -7.526256E-07	       -2.548185E-06	       -2.519643E-08	        9.922812E-07	        1.865059E-06	       -4.063535E-07	        6.138796E-10	       -1.588110E-09	        6.465025E-12	       -1.764580E-05	        7.396047E-02	        1.749886E-06	       -3.110135E-06	        1.514600E-07	       -8.701866E-09	        3.076000E-06	       -7.394751E-02	       -1.208130E-06	        1.230614E-08	       -3.629284E-10	        1.176729E-10	       -3.443689E-10	        4.147728E-08	       -2.383638E-08	       -1.648984E-08
