phi         	LBV         
7.999930E-01	3.054370E+01
8.500190E-01	3.320480E+01
8.999690E-01	3.551230E+01
9.500330E-01	3.743530E+01
1.000020E+00	3.895940E+01
1.050030E+00	4.007990E+01
1.100000E+00	4.085090E+01
1.149990E+00	4.122150E+01
1.199990E+00	4.125380E+01
1.250010E+00	4.092010E+01
1.300030E+00	4.026280E+01
1.349980E+00	3.928290E+01
1.399990E+00	3.800150E+01
1.449980E+00	3.644310E+01
1.500000E+00	3.462860E+01
