                   x	                  N2	                   H	                  O2	                   O	                  OH	                  H2	                 H2O	                  AR	                  HE	                 HO2	                H2O2	                  CO	                 CO2	                 HCO	                   C	                  CH	               TXCH2	                 CH3	                CH2O	                HCCO	                 C2H	               CH2CO	                C2H2	               SXCH2	               CH3OH	               CH2OH	                CH3O	                 CH4	               CH3O2	                C2H3	                C2H4	                C2H5	               HCCOH	              CH2CHO	              CH3CHO	                H2C2	               C2H5O	              NXC3H7	                C2H6	                C3H8	                C3H6	                C3H3	              PXC3H4	              AXC3H4	              SXC3H5	              NXC4H3	             C2H3CHO	              AXC3H5	                 C2O	                C4H4	                C3H2	               C3H2O	                C4H2	              IXC4H3	              TXC3H5	               C3H5O	                 C4H	                C8H2	                C6H2	                C4H6	              NXC4H5	              IXC4H5	             A1XC6H6	             C5H4CH2	            A1XXC6H5	              A1C2H2	              A1C2H3	               A1C2H	              A1C2HY	             A1C2H3Y	                C5H6	                C5H5	             TXC5H5O	               C5H4O	             SXC5H5O	                C9H8	                C9H7	               A1CH2	               C9H6O	              OXC6H4	               A1CH3	                A1OH	             HOA1CH3	              OA1CH3	              A1CH2O	             A1CH2OH	               A1CHO	           A1OXC6H5O	              A1CH3Y	              A1C2H4	              A1C2H5	              C8H9O2	             C8H8OOH	            OC8H7OOH	            A1CH3CH3	            A1CH3CH2	            A1CH3CHO	            A1CHOCH2	            A1CHOCHO	              OC6H4O	                 sN2	                  sH	                 sO2	                  sO	                 sOH	                 sH2	                sH2O	                 sAR	                 sHE	                sHO2	               sH2O2	                 sCO	                sCO2	                sHCO	                  sC	                 sCH	              sTXCH2	                sCH3	               sCH2O	               sHCCO	                sC2H	              sCH2CO	               sC2H2	              sSXCH2	              sCH3OH	              sCH2OH	               sCH3O	                sCH4	              sCH3O2	               sC2H3	               sC2H4	               sC2H5	              sHCCOH	             sCH2CHO	             sCH3CHO	               sH2C2	              sC2H5O	             sNXC3H7	               sC2H6	               sC3H8	               sC3H6	               sC3H3	             sPXC3H4	             sAXC3H4	             sSXC3H5	             sNXC4H3	            sC2H3CHO	             sAXC3H5	                sC2O	               sC4H4	               sC3H2	              sC3H2O	               sC4H2	             sIXC4H3	             sTXC3H5	              sC3H5O	                sC4H	               sC8H2	               sC6H2	               sC4H6	             sNXC4H5	             sIXC4H5	            sA1XC6H6	            sC5H4CH2	           sA1XXC6H5	             sA1C2H2	             sA1C2H3	              sA1C2H	             sA1C2HY	            sA1C2H3Y	               sC5H6	               sC5H5	            sTXC5H5O	              sC5H4O	            sSXC5H5O	               sC9H8	               sC9H7	              sA1CH2	              sC9H6O	             sOXC6H4	              sA1CH3	               sA1OH	            sHOA1CH3	             sOA1CH3	             sA1CH2O	            sA1CH2OH	              sA1CHO	          sA1OXC6H5O	             sA1CH3Y	             sA1C2H4	             sA1C2H5	             sC8H9O2	            sC8H8OOH	           sOC8H7OOH	           sA1CH3CH3	           sA1CH3CH2	           sA1CH3CHO	           sA1CHOCH2	           sA1CHOCHO	             sOC6H4O	                Temp	            Enthalpy	             Density	         HeatRelease	                   Z	                WMix	                   D	                 chi	                grad
        0.000000E+00	        2.473050E-10	        0.000000E+00	        0.000000E+00	        1.412962E-14	        1.817073E-17	        6.431563E-12	        2.680000E-01	        0.000000E+00	        1.678568E-17	        6.478319E-14	        6.601998E-14	        5.700000E-02	        7.200000E-02	        6.945452E-17	        0.000000E+00	        0.000000E+00	        5.239294E-16	        3.680450E-14	        3.193115E-15	        3.686942E-15	        1.645427E-16	        3.323278E-13	        5.160000E-01	        0.000000E+00	        3.782507E-15	        4.621243E-15	        0.000000E+00	        8.700000E-02	        4.547327E-25	        2.507236E-14	        1.648306E-12	        0.000000E+00	        8.177920E-14	        2.594565E-16	        3.533573E-16	        1.045731E-14	        6.413618E-28	        8.921633E-25	        1.309529E-13	        8.655064E-16	        1.533866E-12	        2.269661E-14	        4.063016E-12	        9.745048E-13	        1.778162E-14	        2.914042E-17	        4.069299E-16	        1.793060E-17	        4.156953E-17	        3.313279E-09	        1.043583E-14	        6.843055E-16	        3.811896E-12	        1.715755E-13	        5.794939E-17	        0.000000E+00	        0.000000E+00	        2.608518E-13	        6.721596E-13	        3.073835E-13	        9.852612E-15	        0.000000E+00	        1.113699E-11	        4.928377E-12	        7.486357E-18	        3.610907E-16	        1.579133E-14	        1.948497E-12	        0.000000E+00	        4.949490E-17	        3.206220E-13	        1.495889E-14	        3.712891E-17	        1.412747E-15	        5.048676E-24	        1.786230E-12	        4.623279E-13	        7.068765E-15	        2.727594E-15	        8.411724E-14	        1.431896E-13	        4.375741E-15	        0.000000E+00	        9.603270E-19	        5.363914E-28	        4.371514E-16	        2.731875E-18	        0.000000E+00	        0.000000E+00	        1.599267E-17	        5.073926E-14	        1.033393E-27	        1.333226E-15	        0.000000E+00	        1.831291E-15	        1.036158E-16	        3.875741E-17	        0.000000E+00	        4.926057E-22	        4.821640E-17	        0.000000E+00	       -1.138058E-07	        1.160376E-13	       -8.512929E-09	       -2.211949E-08	       -2.306139E-10	        4.111071E-08	       1.059288E-102	        0.000000E+00	       -1.202814E-13	        1.638095E-15	        4.964899E-09	        5.321715E-10	       -8.385231E-13	        3.932781E-20	        2.375409E-08	       -5.906105E-09	       -2.787597E-08	       -7.674915E-09	        2.956559E-09	       -1.230771E-09	        3.742756E-12	       -3.757390E-07	        1.358531E-07	       -1.173754E-08	       -5.381304E-11	        4.774465E-12	        1.927405E-08	       -1.712874E-22	       -9.504746E-10	       -1.646309E-08	        5.392305E-15	        1.330399E-15	       -2.708514E-16	        1.601031E-22	        9.543813E-08	       -2.488501E-21	       -1.695961E-21	       -3.100317E-16	       -1.741615E-22	        1.136460E-11	       -8.721370E-08	        3.927708E-12	        3.028669E-14	       -1.379433E-12	        1.229716E-09	       -1.411247E-22	       -1.537256E-14	       -5.502381E-12	        1.830164E-07	       -2.473879E-16	        3.318532E-18	       -1.621358E-13	        1.116689E-11	       -7.409091E-16	        4.670021E-24	        7.429768E-09	       -2.798480E-20	       -7.429602E-09	        2.586453E-13	        6.721473E-14	        4.466084E-14	        2.843357E-11	        1.702228E-11	        2.061455E-15	        4.448281E-14	        4.117771E-14	       -2.195289E-12	        2.197467E-12	        5.586368E-15	        1.563482E-14	        8.109126E-14	       -2.345444E-17	        1.314439E-19	       -1.069326E-21	        8.876260E-14	       -2.049648E-16	       -1.082318E-14	        2.495189E-20	        2.224278E-15	       -7.819822E-15	       -7.541812E-20	        3.340600E-22	       -1.034202E-20	        1.829751E-21	       -1.040971E-24	        1.367360E-22	        2.158694E-18	        7.827322E-15	       -4.216033E-16	        5.470047E-18	       -2.215782E-25	        2.384712E-25	        1.860949E-18	        9.305531E-20	       -9.310305E-20	       -5.115495E-21	        5.139093E-21	       -8.812377E-25	       -2.538914E-23	        8.000000E+02	        6.754106E+05	        3.478893E-01	       -6.425274E+00	        1.000000E+00	        2.283698E+01	        4.710655E-04	        2.045232E-14	        2.690017E-06
        4.720479E-05	        3.761891E-10	        2.041538E-17	        0.000000E+00	        3.584562E-17	        2.764141E-17	        9.784177E-12	        2.680000E-01	        0.000000E+00	        1.678575E-17	        6.433017E-14	        6.602769E-14	        5.700000E-02	        7.200000E-02	        4.124156E-17	        0.000000E+00	        0.000000E+00	        8.528995E-16	        6.205389E-14	        4.857385E-15	        5.608598E-15	        2.165239E-20	        5.055390E-13	        5.160000E-01	        2.932441E-20	        5.710526E-15	        4.308233E-15	        0.000000E+00	        8.700000E-02	        6.888297E-25	        3.814022E-14	        2.507413E-12	        0.000000E+00	        1.244026E-13	        3.515631E-16	        5.594321E-16	        1.588396E-14	        9.756430E-28	        1.357164E-24	        1.958914E-13	        1.020579E-15	        2.333252E-12	        3.452622E-14	        6.180754E-12	        1.482386E-12	        2.704950E-14	        4.432857E-17	        1.635315E-15	        6.484789E-18	        5.521699E-17	        5.040178E-09	        1.510412E-14	        9.989282E-16	        5.807195E-12	        2.610241E-13	        6.391317E-17	        0.000000E+00	        0.000000E+00	        3.983859E-13	        1.022493E-12	        4.675960E-13	        1.498785E-14	        0.000000E+00	        1.694165E-11	        7.496969E-12	        1.138829E-17	        5.492932E-16	        2.402185E-14	        2.964065E-12	        0.000000E+00	        7.529192E-17	        4.877320E-13	        2.275249E-14	        3.865371E-17	        2.156969E-15	        7.680070E-24	        2.717244E-12	        7.032964E-13	        1.070398E-14	        4.149452E-15	        1.275992E-13	        2.178209E-13	        7.947550E-15	        0.000000E+00	        1.465094E-18	        8.159615E-28	        6.907722E-16	        1.389917E-17	        0.000000E+00	        0.000000E+00	        1.289391E-17	        7.720399E-14	        1.571999E-27	        1.333226E-15	        0.000000E+00	        2.380178E-15	        1.753078E-16	        3.964530E-17	        0.000000E+00	        7.499104E-22	        7.507687E-17	        0.000000E+00	        5.981920E-12	        1.152262E-13	       -2.159656E-11	       -1.256771E-14	        4.954871E-13	        2.593133E-12	       7.185408E-104	       -9.334523E-61	       -1.194403E-13	        1.622542E-15	        1.310819E-11	        5.285314E-14	       -1.679843E-14	        6.624198E-20	        1.026349E-11	        1.447012E-12	        7.475040E-12	       -3.695532E-12	        2.646137E-12	       -1.613979E-13	        6.029282E-12	       -5.562790E-07	        4.700062E-12	        1.088891E-13	       -9.548901E-14	        8.315245E-13	       -2.388925E-11	       -2.095225E-22	        2.415962E-13	        3.673947E-12	        4.871208E-15	        2.023809E-15	       -3.670427E-16	        3.174007E-22	        5.117812E-12	       -3.472963E-21	       -2.256871E-22	       -2.800313E-16	       -2.634003E-22	        1.728778E-11	        5.680345E-12	        6.618292E-12	        5.105044E-14	        3.534581E-13	        1.861508E-14	       -9.684668E-23	       -5.330056E-15	       -2.377432E-15	        2.779899E-07	       -3.609959E-16	        1.963109E-18	        6.131024E-15	        1.115670E-11	       -8.167812E-16	        3.094869E-24	        9.750508E-13	       -5.594929E-24	       -9.750290E-13	        3.936472E-13	        1.022411E-13	        3.407073E-14	        4.325343E-11	        2.592794E-11	        3.105004E-15	        6.766749E-14	        6.237419E-14	       -1.232771E-12	        1.236084E-12	        8.498016E-15	        5.728610E-15	        1.233734E-13	       -2.441837E-17	        1.363831E-19	       -1.644767E-21	        1.344114E-13	       -3.117776E-16	       -1.586540E-14	        1.791879E-20	        3.388554E-15	       -6.098359E-15	       -8.492976E-20	        2.483876E-22	       -1.572264E-20	       -8.635636E-23	       -1.479836E-24	        2.075721E-22	        2.176708E-18	        6.109717E-15	       -3.399130E-16	        4.404292E-18	       -3.324723E-25	        2.494440E-25	        1.785634E-18	        1.574534E-19	       -1.574841E-19	       -5.101087E-21	        5.102821E-21	       -4.479060E-26	       -1.367588E-23	        8.000000E+02	        6.754106E+05	        3.478893E-01	        4.587314E+01	        1.000000E+00	        2.283698E+01	        4.710655E-04	        3.249816E-14	        3.390885E-06
        9.440958E-05	        5.722334E-10	        3.252826E-17	        1.064079E-14	        9.091695E-20	        5.528710E-17	        1.488374E-11	        2.680000E-01	        0.000000E+00	        1.678581E-17	        6.388527E-14	        6.603600E-14	        5.700000E-02	        7.200000E-02	        2.852078E-17	        0.000000E+00	        0.000000E+00	        9.605689E-17	        9.350738E-14	        1.426201E-14	        1.806749E-15	        1.341858E-22	        7.533095E-13	        5.160000E-01	        1.376367E-20	        8.427102E-15	        4.015674E-15	        0.000000E+00	        8.700000E-02	        1.695836E-24	        5.764781E-14	        3.807807E-12	        0.000000E+00	        1.892313E-13	        4.926442E-16	        8.728903E-16	        1.588426E-14	        9.628430E-28	        2.545875E-24	        2.946608E-13	        1.256458E-15	        3.504128E-12	        3.877800E-14	        9.385600E-12	        2.254791E-12	        4.024755E-14	        8.547631E-18	        3.503799E-15	        2.634975E-18	        8.186955E-17	        6.770249E-09	        2.220585E-14	        1.477491E-15	        8.842205E-12	        3.617923E-13	        7.506261E-17	        0.000000E+00	        0.000000E+00	        6.075876E-13	        1.559856E-12	        7.099405E-13	        2.246282E-14	        0.000000E+00	        2.556177E-11	        1.127858E-11	        2.493876E-18	        4.032472E-16	        3.613882E-14	        4.516635E-12	        0.000000E+00	        6.023874E-17	        7.418978E-13	        3.410981E-14	        4.109571E-17	        3.288996E-15	        1.135155E-23	        4.132432E-12	        1.069834E-12	        1.632302E-14	        6.312225E-15	        1.937233E-13	        3.313765E-13	        1.338059E-14	        0.000000E+00	        2.232995E-18	        1.138954E-27	        1.076552E-15	        3.088563E-17	        0.000000E+00	        0.000000E+00	        1.039448E-17	        1.174592E-13	        1.737817E-27	        1.333226E-15	        0.000000E+00	        3.215085E-15	        2.843588E-16	        4.099589E-17	        0.000000E+00	        1.141309E-21	        1.159341E-16	        0.000000E+00	        1.244557E-13	        1.144293E-13	       -5.477638E-14	        8.928867E-15	        7.867081E-13	       -9.310541E-13	       7.061547E-109	       -6.146965E-60	       -1.186143E-13	        1.607262E-15	        1.216881E-12	        1.077488E-13	       -8.157394E-15	        1.027279E-19	        4.433571E-15	       -1.226325E-12	        7.964030E-12	       -4.622885E-14	       -1.791580E-12	       -2.114901E-17	        1.282868E-12	       -5.563893E-07	       -1.321325E-17	        5.764578E-14	       -8.927612E-14	        1.408913E-13	       -4.430291E-11	       -3.277816E-22	        5.729990E-12	        1.630909E-11	        4.145833E-15	        4.047931E-15	       -5.143347E-16	        4.877193E-22	        2.748304E-16	       -3.366760E-21	       -2.841337E-22	       -2.382387E-16	       -3.375037E-22	        2.572277E-11	        1.776897E-12	        9.972109E-12	        7.692534E-14	        1.001211E-12	       -1.597544E-14	        1.231613E-22	       -1.840184E-15	       -1.031876E-18	        2.779951E-07	       -5.307429E-16	        1.357564E-18	        7.916015E-15	        1.114519E-11	       -9.588485E-16	        1.118406E-24	        1.279323E-16	       -2.602280E-28	       -1.279295E-16	        5.901108E-13	        1.041213E-12	        2.706878E-14	        6.482471E-11	        3.888290E-11	       -2.579815E-15	       -1.675287E-14	        4.608840E-14	       -6.927672E-13	        6.951991E-13	       -1.048798E-15	        2.433971E-15	        9.406713E-14	       -2.596104E-17	        1.467401E-19	       -2.402518E-21	        2.049694E-13	       -4.742658E-16	       -2.724241E-14	        2.699953E-20	        5.159512E-15	       -4.751115E-15	       -7.762422E-20	        3.781384E-22	       -2.395430E-20	       -1.149121E-22	       -1.625194E-24	        2.909060E-22	        2.230141E-18	        4.768435E-15	       -2.740224E-16	        3.542122E-18	       -3.649808E-25	        1.833287E-25	        1.713287E-18	        2.554109E-19	       -2.554477E-19	       -5.046384E-21	        5.049072E-21	       -4.209287E-26	       -2.106544E-23	        8.000000E+02	        6.754106E+05	        3.478893E-01	        4.589480E+01	        1.000000E+00	        2.283698E+01	        4.710655E-04	        7.517084E-14	        5.157134E-06
        1.416144E-04	        8.703663E-10	        4.317502E-17	        4.654095E-14	        2.308032E-22	        8.792394E-17	        2.263877E-11	        2.680000E-01	        0.000000E+00	        1.678588E-17	        6.345119E-14	        6.604526E-14	        5.700000E-02	        7.200000E-02	        2.383793E-17	        0.000000E+00	        0.000000E+00	        1.058604E-17	        1.339354E-13	        2.865001E-14	        5.782135E-16	        2.000344E-22	        1.126765E-12	        5.160000E-01	        1.517204E-21	        1.244391E-14	        3.742383E-15	        0.000000E+00	        8.700000E-02	        4.702314E-24	        7.774073E-14	        5.757032E-12	        0.000000E+00	        2.878086E-13	        7.085637E-16	        1.349580E-15	        1.588426E-14	        9.664500E-28	        4.991313E-24	        4.448522E-13	        1.615170E-15	        5.217681E-12	        4.094512E-14	        1.423460E-11	        3.429231E-12	        5.777118E-14	        4.667981E-18	        6.345283E-15	        1.462076E-18	        1.224038E-16	        8.504526E-09	        3.300701E-14	        2.205258E-15	        1.345765E-11	        4.797803E-13	        9.445747E-17	        0.000000E+00	        0.000000E+00	        9.257296E-13	        2.377047E-12	        1.076481E-12	        3.040673E-14	        0.000000E+00	        3.835712E-11	        1.684130E-11	        1.289124E-18	        2.881815E-16	        5.426829E-14	        6.882076E-12	        0.000000E+00	        4.404740E-17	        1.128409E-12	        5.100209E-14	        4.493979E-17	        5.010519E-15	        1.651616E-23	        6.283096E-12	        1.627246E-12	        2.502192E-14	        9.601247E-15	        2.942566E-13	        5.040926E-13	        2.164286E-14	        0.000000E+00	        3.400934E-18	        1.670718E-27	        1.663225E-15	        5.671767E-17	        0.000000E+00	        0.000000E+00	        8.378287E-18	        1.786770E-13	        1.796770E-27	        1.333227E-15	        0.000000E+00	        4.484762E-15	        4.501991E-16	        4.304983E-17	        0.000000E+00	        1.736540E-21	        1.780673E-16	        0.000000E+00	        5.740368E-14	        1.136518E-13	       -1.390728E-16	        9.750532E-15	        1.042800E-12	       -1.389608E-12	      -1.358884E-110	        3.512023E-60	       -1.178084E-13	        1.592343E-15	        6.915917E-13	        1.741996E-13	       -4.011960E-15	        1.594808E-19	        1.914389E-18	       -1.386997E-13	        8.947258E-12	        5.975230E-14	       -5.801262E-13	        1.133542E-20	        9.165071E-13	       -5.565188E-07	       -1.995628E-17	        6.897832E-15	       -8.342661E-14	        2.386441E-14	       -6.115299E-11	       -6.910065E-22	        4.322405E-12	        2.200004E-11	        3.099993E-15	        6.437489E-15	       -7.397604E-16	        9.894483E-22	        4.688327E-19	       -3.265356E-21	       -5.012401E-22	       -1.779460E-16	       -3.617196E-22	        3.692231E-11	        2.756833E-13	        1.428361E-11	        1.101828E-13	        1.322034E-12	       -1.778986E-15	        7.438106E-22	       -6.267815E-16	       -7.759128E-21	        2.779951E-07	       -7.889033E-16	        1.134663E-18	        9.468231E-15	        1.113173E-11	       -1.206246E-15	        3.824017E-25	        1.677907E-20	        2.078274E-27	       -1.677879E-20	        7.988881E-13	        8.718244E-13	        2.160865E-14	        8.774971E-11	        5.264861E-11	       -3.612257E-16	       -1.673713E-14	        3.301483E-14	       -3.891658E-13	        3.909037E-13	       -2.213704E-15	        1.487604E-15	        2.137705E-14	       -2.838943E-17	        1.627168E-19	       -3.379098E-21	        3.141966E-13	       -7.213694E-16	       -4.844182E-14	        4.080026E-20	        7.852671E-15	       -3.694388E-15	       -6.643818E-20	        5.757188E-22	       -3.647604E-20	       -1.574172E-22	       -1.265519E-24	        4.273313E-22	        2.304812E-18	        3.720938E-15	       -2.208708E-16	        2.843342E-18	       -3.749901E-25	        5.888573E-26	        1.643769E-18	        4.043845E-19	       -4.044270E-19	       -4.963095E-21	        4.967378E-21	       -4.130114E-26	       -3.236869E-23	        8.000000E+02	        6.754106E+05	        3.478893E-01	        4.591716E+01	        1.000000E+00	        2.283698E+01	        4.710655E-04	        1.737648E-13	        7.840878E-06
        1.888192E-04	        1.323578E-09	        5.577312E-17	        1.008899E-13	        7.556572E-25	        1.272665E-16	        3.442757E-11	        2.680000E-01	        0.000000E+00	        1.678595E-17	        6.303218E-14	        6.605597E-14	        5.700000E-02	        7.200000E-02	        2.393036E-17	        0.000000E+00	        0.000000E+00	        1.165525E-18	        1.870745E-13	        5.041102E-14	        1.849630E-16	        2.825959E-22	        1.692091E-12	        5.160000E-01	        1.670460E-22	        1.853642E-14	        3.487309E-15	        0.000000E+00	        8.700000E-02	        1.214641E-23	        1.010647E-13	        8.681946E-12	        0.000000E+00	        4.376456E-13	        1.038769E-15	        2.074227E-15	        1.588426E-14	        1.000555E-27	        9.893356E-24	        6.731537E-13	        2.160472E-15	        7.726326E-12	        4.357256E-14	        2.157043E-11	        5.214301E-12	        8.104660E-14	        4.397640E-18	        1.066481E-14	        1.273711E-18	        1.840226E-16	        1.024420E-08	        4.942841E-14	        3.311579E-15	        2.047386E-11	        6.239294E-13	        1.270097E-16	        0.000000E+00	        0.000000E+00	        1.409358E-12	        3.619313E-12	        1.630987E-12	        3.961615E-14	        1.006258E-16	        5.738358E-11	        2.504281E-11	        1.182951E-18	        2.201955E-16	        8.161508E-14	        1.048040E-11	        0.000000E+00	        3.357715E-17	        1.715963E-12	        7.659495E-14	        5.092603E-17	        7.627516E-15	        2.399442E-23	        9.550198E-12	        2.474610E-12	        3.851914E-14	        1.460110E-14	        4.470469E-13	        7.666706E-13	        3.420286E-14	        0.000000E+00	        5.176635E-18	        2.484227E-27	        2.555064E-15	        9.598664E-17	        0.000000E+00	        0.000000E+00	        6.751822E-18	        2.717381E-13	        1.853599E-27	        1.333228E-15	        0.000000E+00	        6.414877E-15	        7.023062E-16	        4.617219E-17	        0.000000E+00	        2.641403E-21	        2.725202E-16	        0.000000E+00	        5.019490E-14	        1.129013E-13	       -4.900972E-19	        9.978140E-15	        1.346930E-12	       -1.999625E-12	      -4.494945E-110	       -2.369471E-59	       -1.170305E-13	        1.577926E-15	        5.048754E-13	        2.516634E-13	       -1.846349E-15	        2.370792E-19	        7.102097E-22	       -1.527979E-14	        9.848717E-12	        7.308263E-14	       -1.855920E-13	        1.407805E-20	        1.164998E-12	       -5.566738E-07	       -2.280794E-18	        1.420956E-15	       -7.776536E-14	        4.040379E-15	       -8.267340E-11	       -1.611062E-21	        3.612004E-12	        2.860288E-11	        1.552990E-15	        9.318014E-15	       -1.084505E-15	        2.213384E-21	        4.544332E-19	       -3.170730E-21	       -9.905428E-22	       -8.870240E-17	       -2.545025E-22	        5.179790E-11	       -1.345911E-13	        1.995107E-11	        1.538968E-13	        1.522436E-12	       -1.859495E-16	        2.207275E-21	       -2.042753E-16	       -1.101816E-20	        2.779952E-07	       -1.181396E-15	        1.139061E-18	        1.057349E-14	        1.111529E-11	       -1.621778E-15	        1.256194E-25	        2.179311E-24	        4.624693E-27	       -2.369325E-24	        1.040913E-12	        7.305536E-13	        1.736307E-14	        1.143269E-10	        6.860522E-11	       -4.164048E-17	       -1.042193E-14	        2.522991E-14	       -2.184040E-13	        2.197320E-13	       -1.575720E-15	        1.433369E-15	       -9.334483E-14	       -3.217106E-17	        1.872865E-19	       -4.684552E-21	        4.836657E-13	       -1.097008E-15	       -8.454244E-14	        6.165980E-20	        1.194670E-14	       -2.861982E-15	       -4.944145E-20	        8.755445E-22	       -5.551477E-20	       -2.210951E-22	        4.096495E-25	        6.356644E-22	        2.416930E-18	        2.902853E-15	       -1.779935E-16	        2.275800E-18	       -3.844495E-25	       -1.336573E-25	        1.576947E-18	        6.308541E-19	       -6.309025E-19	       -4.836519E-21	        4.843231E-21	       -4.021190E-26	       -4.956215E-23	        8.000000E+02	        6.754106E+05	        3.478893E-01	        4.594390E+01	        1.000000E+00	        2.283698E+01	        4.710655E-04	        4.012955E-13	        1.191560E-05
        2.360239E-04	        2.012167E-09	        7.177780E-17	        1.832414E-13	        5.115614E-26	        1.765311E-16	        5.233877E-11	        2.680000E-01	        0.000000E+00	        1.678602E-17	        6.263481E-14	        6.606893E-14	        5.700000E-02	        7.200000E-02	        2.738942E-17	        0.000000E+00	        0.000000E+00	        1.282465E-19	        2.586555E-13	        8.333779E-14	        5.913721E-17	        3.862172E-22	        2.547990E-12	        5.160000E-01	        1.838231E-23	        2.779029E-14	        3.249254E-15	        0.000000E+00	        8.700000E-02	        2.928299E-23	        1.304681E-13	        1.307623E-11	        1.012113E-16	        6.652769E-13	        1.543361E-15	        3.175223E-15	        1.588426E-14	        1.092238E-27	        1.979683E-23	        1.020009E-12	        2.988978E-15	        1.140283E-11	        4.789019E-14	        3.266666E-11	        7.926073E-12	        1.125370E-13	        4.575090E-18	        1.722770E-14	        1.507235E-18	        2.776435E-16	        1.199066E-08	        7.438114E-14	        4.992471E-15	        3.113395E-11	        8.077831E-13	        1.805941E-16	        0.000000E+00	        4.975903E-31	        2.144162E-12	        5.506756E-12	        2.469974E-12	        5.120642E-14	        2.302352E-16	        8.573837E-11	        3.717188E-11	        1.220515E-18	        1.834867E-16	        1.230018E-13	        1.594892E-11	        0.000000E+00	        2.773643E-17	        2.608662E-12	        1.158560E-13	        6.018288E-17	        1.160366E-14	        3.510043E-23	        1.451061E-11	        3.762064E-12	        5.950344E-14	        2.219766E-14	        6.791334E-13	        1.165636E-12	        5.328597E-14	        0.000000E+00	        7.874924E-18	        3.732004E-27	        3.910084E-15	        1.556502E-16	        0.000000E+00	        0.000000E+00	        5.439751E-18	        4.131310E-13	        1.951565E-27	        1.333229E-15	        0.000000E+00	        9.347405E-15	        1.085351E-15	        5.091621E-17	        0.000000E+00	        4.016226E-21	        4.160277E-16	        0.000000E+00	        4.509666E-14	        1.121896E-13	       -9.103227E-20	        8.772254E-15	        1.733429E-12	       -2.768890E-12	      -1.243201E-109	       -3.650088E-59	       -1.162928E-13	        1.564229E-15	        5.332937E-13	        3.483620E-13	       -7.200846E-16	        3.453056E-19	       -1.741812E-22	       -1.681286E-15	        1.057512E-11	        7.106088E-14	       -5.933835E-14	        1.241007E-20	        1.583868E-12	       -5.568718E-07	       -3.361536E-19	        7.990373E-16	       -7.245960E-14	        6.836741E-16	       -1.111337E-10	       -3.765202E-21	        3.190980E-12	        3.692710E-11	       -7.759558E-16	        1.292500E-14	       -1.611313E-15	        4.993062E-21	        4.546449E-19	       -3.084787E-21	       -2.065198E-21	        4.575587E-17	        1.694921E-22	        7.192381E-11	       -2.805318E-13	        2.758566E-11	        2.127819E-13	        1.666910E-12	       -9.013454E-18	        5.451646E-21	       -5.658836E-17	       -1.666740E-20	        2.779952E-07	       -1.777801E-15	        1.303707E-18	        1.098607E-14	        1.109432E-11	       -2.306119E-15	        9.747129E-26	       -2.539043E-26	        9.901050E-27	       -3.416009E-25	        1.345495E-12	        6.434777E-13	        1.410653E-14	        1.477748E-10	        8.868490E-11	       -3.674021E-18	       -6.088670E-15	        2.100596E-14	       -1.223582E-13	        1.234648E-13	       -9.562973E-16	        1.803878E-15	       -2.673262E-13	       -3.801880E-17	        2.250262E-19	       -6.507130E-21	        7.471283E-13	       -1.667738E-15	       -1.434154E-13	        9.319245E-20	        1.816697E-14	       -2.200805E-15	       -2.362618E-20	        1.330582E-21	       -8.444595E-20	       -3.167760E-22	        5.269259E-24	        9.551330E-22	        2.594287E-18	        2.263942E-15	       -1.434043E-16	        1.814712E-18	       -4.023614E-25	       -4.238886E-25	        1.512697E-18	        9.749481E-19	       -9.750036E-19	       -4.644232E-21	        4.654648E-21	       -3.865680E-26	       -7.570715E-23	        8.000000E+02	        6.754106E+05	        3.478893E-01	        4.597791E+01	        1.000000E+00	        2.283698E+01	        4.710655E-04	        9.256023E-13	        1.809656E-05
