time	Min
3.090409E-02	2.689702E-01
3.111509E-02	2.546000E-01
3.132608E-02	2.379243E-01
3.153708E-02	2.187502E-01
3.174807E-02	1.969992E-01
3.195907E-02	1.727132E-01
3.217007E-02	1.460568E-01
3.238106E-02	1.173170E-01
3.259206E-02	8.689778E-02
3.280305E-02	5.531305E-02
3.301405E-02	2.317362E-02
3.322504E-02	-8.828022E-03
3.343604E-02	-3.993750E-02
3.364703E-02	-6.936074E-02
3.385803E-02	-9.629007E-02
3.406902E-02	-1.199317E-01
3.428002E-02	-1.395362E-01
3.449101E-02	-1.544285E-01
3.470201E-02	-1.640396E-01
3.491301E-02	-1.679364E-01
3.512400E-02	-1.658495E-01
3.533500E-02	-1.576991E-01
3.554599E-02	-1.436155E-01
3.575699E-02	-1.239537E-01
3.596798E-02	-9.930300E-02
3.617898E-02	-7.048554E-02
3.638997E-02	-3.854808E-02
3.660097E-02	-4.741414E-03
3.681196E-02	2.950970E-02
3.702296E-02	6.265021E-02
3.723395E-02	9.305089E-02
3.744495E-02	1.190741E-01
3.765595E-02	1.391546E-01
3.786694E-02	1.518868E-01
3.807794E-02	1.561225E-01
3.828893E-02	1.510741E-01
3.849993E-02	1.364144E-01
3.871092E-02	1.123765E-01
3.892192E-02	7.983902E-02
3.913291E-02	4.039135E-02
3.934391E-02	-3.631329E-03
3.955490E-02	-4.915872E-02
3.976590E-02	-9.245377E-02
3.997690E-02	-1.292602E-01
4.018789E-02	-1.550485E-01
4.039889E-02	-1.653873E-01
4.060988E-02	-1.564672E-01
4.082088E-02	-1.258105E-01
4.103187E-02	-7.320952E-02
4.124287E-02	-1.931685E-03
4.145386E-02	7.975805E-02
4.166486E-02	1.566946E-01
4.187585E-02	2.044754E-01
4.208685E-02	1.866142E-01
4.229784E-02	5.109597E-02
4.250884E-02	-2.737401E-01
