       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolY_AR  	        VolY_N2  	      VolY_A1CO  	      VolY_H2O2  	        VolY_CH  	     VolY_T-CH2  	VolY_CVCCVCCJVO  	    VolY_CH2CHO  	     VolY_CH2OH  	       VolY_A1-  	   VolY_TXC5H5O  	    VolY_OC6H4O  	   VolY_C2H3CHO  	    VolY_N-C4H5  	   VolY_C5H4CH2  	      VolY_C3H3  	     VolY_S-CH2  	     VolY_A1CHO  	    VolY_A1CH2O  	VolY_C6H5CYCH2O  	  VolY_C6H5OCH2  	   VolY_C5H4CH3  	      VolY_C5H6  	 VolY_C5H5CH3-1  	      VolY_C3H2  	    VolY_A-C3H4  	      VolY_A1OH  	  VolY_C6H6O-24  	     VolY_CH2CO  	      VolY_HCCO  	      VolY_C2H3  	       VolY_CH4  	      VolY_C2H6  	    VolY_A-C3H5  	      VolY_C3H6  	      VolY_CH3O  	      VolY_C2H2  	      VolY_C5H5  	         VolY_O  	        VolY_A1  	       VolY_HCO  	      VolY_CH2O  	       VolY_HO2  	         VolY_H  	      VolY_C2H4  	      VolY_C2H5  	       VolY_A1O  	       VolY_CH3  	        VolY_OH  	        VolY_CO  	  VolY_C6H5OCH3  	       VolY_CO2  	        VolY_O2  	        VolY_H2  	       VolY_H2O  	  VolY_OC8H7OOH  	      VolY_N2H2  	       VolY_NNH  	       VolY_NH2  	        VolY_NH  	       VolY_HNO  	      VolY_HONO  	         VolY_N  	      VolY_H2NO  	       VolY_N2O  	       VolY_NH3  	        VolY_NO  	       VolY_NO2  	       VolY_HCN  	       VolY_HNC  	        VolY_CN  	      VolY_HNCO  	       VolY_NCO  	       VolY_NCN  	    VolY_CH3NH2  	      VolY_H2CN  	     VolY_C5H5N  	     VolY_C5H4N  	    VolY_C5H5NO  	    VolY_C5H4NO  	   VolY_C5H4NO2  	    VolY_PYRLYL  	  VolY_BNC4H4CO  	    VolY_C4H4CN  	    VolY_CHCHCN  	     VolY_C4H5N  	   VolY_CH2CHCN  	      VolY_C2N2  	      VolY_HNCN  	      VolY_HOCN  	     VolY_CH3CN  	     VolY_CH2CN
    5.00114E-04  	    1.49993E+03  	    2.34449E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.44230E-11  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.32920E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.41483E-11  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.00011E-03  	    1.49985E+03  	    2.34461E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.09675E-35  	    0.00000E+00  	    0.00000E+00  	    8.63561E-36  	    5.17268E-20  	    0.00000E+00  	    0.00000E+00  	    4.81593E-11  	    0.00000E+00  	    0.00000E+00  	    2.37882E-18  	    2.42034E-21  	    3.2102E-138  	    8.41744E-36  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.28670E-20  	    5.15291E-19  	    9.18855E-36  	    1.81569E-18  	    2.32920E-01  	    3.93919E-19  	    6.27499E-20  	    1.65652E-35  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.79525E-11  	    3.28228E-37  	    0.00000E+00  	    0.00000E+00  	    3.83720E-37  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.56322E-36  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.50011E-03  	    1.49976E+03  	    2.34475E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.42200E-23  	    0.00000E+00  	    0.00000E+00  	    1.09873E-23  	    3.28394E-18  	    0.00000E+00  	    0.00000E+00  	    7.14571E-11  	    0.00000E+00  	    0.00000E+00  	    3.30712E-16  	    1.34121E-17  	    2.11804E-19  	    1.06927E-23  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.91029E-17  	    1.28048E-16  	    1.07998E-23  	    2.35373E-16  	    2.32920E-01  	    9.62377E-17  	    2.48360E-17  	    2.01655E-23  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.14860E-11  	    3.95023E-25  	    0.00000E+00  	    0.00000E+00  	    4.70965E-25  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.61692E-24  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.00011E-03  	    1.49967E+03  	    2.34489E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.35241E-21  	    0.00000E+00  	    0.00000E+00  	    1.03007E-21  	    3.70183E-17  	    0.00000E+00  	    0.00000E+00  	    9.44009E-11  	    0.00000E+00  	    0.00000E+00  	    7.20930E-15  	    6.38891E-16  	    3.41300E-18  	    1.00120E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.25528E-15  	    3.96045E-15  	    9.47881E-22  	    5.29423E-15  	    2.32920E-01  	    2.92520E-15  	    7.61506E-16  	    1.82448E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.47745E-11  	    3.50290E-23  	    0.00000E+00  	    0.00000E+00  	    4.24735E-23  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.07786E-22  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.50011E-03  	    1.49958E+03  	    2.34504E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.47572E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.42800E-18  	    0.00000E+00  	    0.00000E+00  	    2.18944E-18  	    2.68185E-16  	    0.00000E+00  	    8.81196E-20  	    1.17062E-10  	    0.00000E+00  	    7.08043E-20  	    7.17648E-14  	    8.44767E-15  	    2.59886E-17  	    2.08643E-18  	    0.00000E+00  	    1.00813E-18  	    0.00000E+00  	    3.66359E-14  	    4.93248E-14  	    7.57223E-19  	    5.38062E-14  	    2.32920E-01  	    3.56808E-14  	    8.79129E-15  	    8.84251E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.78340E-11  	    1.40340E-21  	    0.00000E+00  	    0.00000E+00  	    1.72717E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.03311E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.00011E-03  	    1.49949E+03  	    2.34519E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.40436E-19  	    0.00000E+00  	    1.75915E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.77260E-16  	    0.00000E+00  	    0.00000E+00  	    1.91674E-16  	    1.25496E-15  	    0.00000E+00  	    1.35175E-16  	    1.39608E-10  	    0.00000E+00  	    2.62837E-18  	    4.60250E-13  	    6.23051E-14  	    1.15114E-16  	    1.85379E-16  	    0.00000E+00  	    4.48614E-17  	    5.42930E-18  	    2.47468E-13  	    3.75261E-13  	    2.07068E-17  	    3.50002E-13  	    2.32920E-01  	    2.65846E-13  	    6.04292E-14  	    1.97414E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.06757E-11  	    1.20797E-18  	    9.95821E-27  	    0.00000E+00  	    1.78787E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.20627E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.50011E-03  	    1.49939E+03  	    2.34534E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.06937E-18  	    0.00000E+00  	    6.91338E-16  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.83894E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.84504E-17  	    0.00000E+00  	    0.00000E+00  	    6.50541E-15  	    0.00000E+00  	    1.35061E-20  	    4.60902E-15  	    4.23832E-15  	    9.24987E-17  	    3.58589E-15  	    1.62609E-10  	    0.00000E+00  	    2.03492E-17  	    2.19400E-12  	    3.24986E-13  	    3.98768E-16  	    4.51642E-15  	    0.00000E+00  	    6.16697E-16  	    1.99393E-16  	    1.21830E-12  	    2.06195E-12  	    2.54811E-16  	    1.68943E-12  	    2.32920E-01  	    1.43182E-12  	    2.99978E-13  	    2.39836E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.33094E-11  	    6.63043E-17  	    2.25091E-25  	    0.00000E+00  	    8.93192E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.94885E-15  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.00011E-03  	    1.49930E+03  	    2.34549E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.57238E-21  	    0.00000E+00  	    3.95952E-17  	    0.00000E+00  	    1.02600E-14  	    1.55916E-20  	    3.98458E-20  	    0.00000E+00  	    8.47822E-16  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.92698E-21  	    0.00000E+00  	    0.00000E+00  	    1.67365E-16  	    4.93050E-21  	    4.00636E-19  	    5.42248E-15  	    0.00000E+00  	    0.00000E+00  	    8.16062E-14  	    0.00000E+00  	    1.48841E-16  	    5.78794E-14  	    1.19810E-14  	    4.38467E-15  	    4.23466E-14  	    1.87838E-10  	    0.00000E+00  	    9.74902E-17  	    8.44453E-12  	    1.33738E-12  	    1.25628E-15  	    5.73254E-14  	    0.00000E+00  	    5.71573E-15  	    2.50768E-15  	    4.81897E-12  	    8.98551E-12  	    2.17002E-15  	    6.59503E-12  	    2.32920E-01  	    6.11185E-12  	    1.19669E-12  	    2.07486E-16  	    0.00000E+00  	    4.30876E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.05744E-10  	    1.22979E-15  	    3.31955E-24  	    0.00000E+00  	    1.57458E-15  	    1.19363E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.57581E-14  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.50011E-03  	    1.49920E+03  	    2.34564E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    4.90980E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.96196E-19  	    0.00000E+00  	    2.02033E-16  	    7.84603E-21  	    9.29339E-14  	    1.03565E-16  	    6.53668E-18  	    0.00000E+00  	    7.89487E-15  	    0.00000E+00  	    5.50399E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.03266E-18  	    0.00000E+00  	    0.00000E+00  	    7.43727E-15  	    1.79182E-17  	    1.33800E-17  	    7.60506E-14  	    0.00000E+00  	    4.75640E-19  	    6.99934E-13  	    0.00000E+00  	    2.12477E-15  	    4.92524E-13  	    3.30427E-14  	    5.63961E-14  	    3.39651E-13  	    2.20144E-10  	    1.57883E-20  	    3.66830E-16  	    2.77359E-11  	    4.64066E-12  	    3.50253E-15  	    4.91713E-13  	    2.23346E-20  	    4.04527E-14  	    1.97898E-14  	    1.62208E-11  	    3.28759E-11  	    1.49112E-14  	    2.19781E-11  	    2.32920E-01  	    2.18056E-11  	    4.10725E-12  	    1.47897E-15  	    0.00000E+00  	    3.02725E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.17994E-10  	    1.25038E-14  	    3.52664E-23  	    0.00000E+00  	    1.58088E-14  	    8.13932E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.23220E-13  	    6.73469E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    5.00011E-03  	    1.49910E+03  	    2.34579E-01  	    1.01325E+05  	    0.00000E+00  	    7.67080E-01  	    0.00000E+00  	    1.12514E-17  	    0.00000E+00  	    2.27438E-20  	    1.32198E-20  	    1.92341E-17  	    0.00000E+00  	    7.77923E-16  	    2.81487E-19  	    6.08085E-13  	    3.67791E-15  	    1.49537E-16  	    0.00000E+00  	    5.17292E-14  	    0.00000E+00  	    3.23729E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.87116E-16  	    3.94592E-20  	    0.00000E+00  	    8.50072E-14  	    7.01102E-16  	    1.80978E-16  	    6.07429E-13  	    1.57690E-19  	    1.94974E-17  	    4.60156E-12  	    0.00000E+00  	    1.65471E-14  	    3.20237E-12  	    7.93138E-14  	    4.40354E-13  	    2.08107E-12  	    2.71067E-10  	    3.15684E-18  	    1.20780E-15  	    8.01081E-11  	    1.41328E-11  	    8.74701E-15  	    3.21934E-12  	    8.17543E-19  	    2.18320E-13  	    1.18112E-13  	    4.78565E-11  	    1.05365E-10  	    7.62838E-14  	    6.52377E-11  	    2.32920E-01  	    6.74991E-11  	    1.28107E-11  	    8.34738E-15  	    0.00000E+00  	    9.57914E-20  	    7.46195E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.30080E-10  	    8.73514E-14  	    2.87722E-22  	    0.00000E+00  	    1.11503E-13  	    8.44972E-16  	    0.00000E+00  	    0.00000E+00  	    2.21081E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.45579E-12  	    2.73483E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
