       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolX_AR  	        VolX_N2  	      VolX_A1CO  	      VolX_H2O2  	        VolX_CH  	     VolX_T-CH2  	VolX_CVCCVCCJVO  	    VolX_CH2CHO  	     VolX_CH2OH  	       VolX_A1-  	   VolX_TXC5H5O  	    VolX_OC6H4O  	   VolX_C2H3CHO  	    VolX_N-C4H5  	   VolX_C5H4CH2  	      VolX_C3H3  	     VolX_S-CH2  	     VolX_A1CHO  	    VolX_A1CH2O  	VolX_C6H5CYCH2O  	  VolX_C6H5OCH2  	   VolX_C5H4CH3  	      VolX_C5H6  	 VolX_C5H5CH3-1  	      VolX_C3H2  	    VolX_A-C3H4  	      VolX_A1OH  	  VolX_C6H6O-24  	     VolX_CH2CO  	      VolX_HCCO  	      VolX_C2H3  	       VolX_CH4  	      VolX_C2H6  	    VolX_A-C3H5  	      VolX_C3H6  	      VolX_CH3O  	      VolX_C2H2  	      VolX_C5H5  	         VolX_O  	        VolX_A1  	       VolX_HCO  	      VolX_CH2O  	       VolX_HO2  	         VolX_H  	      VolX_C2H4  	      VolX_C2H5  	       VolX_A1O  	       VolX_CH3  	        VolX_OH  	        VolX_CO  	  VolX_C6H5OCH3  	       VolX_CO2  	        VolX_O2  	        VolX_H2  	       VolX_H2O  	  VolX_OC8H7OOH  	      VolX_N2H2  	       VolX_NNH  	       VolX_NH2  	        VolX_NH  	       VolX_HNO  	      VolX_HONO  	         VolX_N  	      VolX_H2NO  	       VolX_N2O  	       VolX_NH3  	        VolX_NO  	       VolX_NO2  	       VolX_HCN  	       VolX_HNC  	        VolX_CN  	      VolX_HNCO  	       VolX_NCO  	       VolX_NCN  	    VolX_CH3NH2  	      VolX_H2CN  	     VolX_C5H5N  	     VolX_C5H4N  	    VolX_C5H5NO  	    VolX_C5H4NO  	   VolX_C5H4NO2  	    VolX_PYRLYL  	  VolX_BNC4H4CO  	    VolX_C4H4CN  	    VolX_CHCHCN  	     VolX_C4H5N  	   VolX_CH2CHCN  	      VolX_C2N2  	      VolX_HNCN  	      VolX_HOCN  	     VolX_CH3CN  	     VolX_CH2CN
    5.00114E-04  	    1.49993E+03  	    2.34449E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.40469E-11  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.10035E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.27451E-12  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.00011E-03  	    1.49985E+03  	    2.34461E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.97281E-35  	    0.00000E+00  	    0.00000E+00  	    5.92207E-36  	    4.80971E-20  	    0.00000E+00  	    0.00000E+00  	    8.68551E-11  	    0.00000E+00  	    0.00000E+00  	    2.28614E-18  	    2.11593E-21  	    9.1897E-137  	    8.65869E-36  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.27295E-20  	    5.30859E-19  	    2.45200E-36  	    1.19050E-18  	    2.10035E-01  	    5.63840E-18  	    1.00507E-19  	    3.14180E-36  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.83234E-11  	    5.56026E-37  	    0.00000E+00  	    0.00000E+00  	    4.09672E-37  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.66468E-36  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.50011E-03  	    1.49976E+03  	    2.34475E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.55788E-23  	    0.00000E+00  	    0.00000E+00  	    7.53483E-24  	    3.05349E-18  	    0.00000E+00  	    0.00000E+00  	    1.28873E-10  	    0.00000E+00  	    0.00000E+00  	    3.17825E-16  	    1.17251E-17  	    6.06335E-18  	    1.09992E-23  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.51173E-16  	    1.31915E-16  	    2.88199E-24  	    1.54327E-16  	    2.10035E-01  	    1.37750E-15  	    3.97795E-17  	    3.82466E-24  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.71948E-11  	    6.69183E-25  	    0.00000E+00  	    0.00000E+00  	    5.02821E-25  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.04909E-24  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.00011E-03  	    1.49967E+03  	    2.34489E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.43270E-21  	    0.00000E+00  	    0.00000E+00  	    7.06394E-22  	    3.44204E-17  	    0.00000E+00  	    0.00000E+00  	    1.70252E-10  	    0.00000E+00  	    0.00000E+00  	    6.92838E-15  	    5.58525E-16  	    9.77040E-17  	    1.02990E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.52294E-15  	    4.08006E-15  	    2.52946E-22  	    3.47126E-15  	    2.10035E-01  	    4.18698E-14  	    1.21969E-15  	    3.46035E-22  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.59057E-11  	    5.93401E-23  	    0.00000E+00  	    0.00000E+00  	    4.53462E-23  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.85243E-22  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.50011E-03  	    1.49958E+03  	    2.34504E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.52314E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.16621E-18  	    0.00000E+00  	    0.00000E+00  	    1.50146E-18  	    2.49363E-16  	    0.00000E+00  	    3.90655E-20  	    2.11120E-10  	    0.00000E+00  	    7.04089E-20  	    6.89683E-14  	    7.38505E-15  	    7.43975E-16  	    2.14622E-18  	    0.00000E+00  	    3.12466E-19  	    0.00000E+00  	    6.21568E-14  	    5.08145E-14  	    2.02068E-19  	    3.52790E-14  	    2.10035E-01  	    5.10716E-13  	    1.40809E-14  	    1.67709E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.44665E-11  	    2.37740E-21  	    0.00000E+00  	    0.00000E+00  	    1.84399E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.20090E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.00011E-03  	    1.49949E+03  	    2.34519E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.39693E-19  	    0.00000E+00  	    4.69619E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.98728E-16  	    0.00000E+00  	    0.00000E+00  	    1.31445E-16  	    1.16688E-15  	    0.00000E+00  	    5.99264E-17  	    2.51782E-10  	    0.00000E+00  	    2.61369E-18  	    4.42315E-13  	    5.44677E-14  	    3.29537E-15  	    1.90692E-16  	    0.00000E+00  	    1.39046E-17  	    1.04209E-17  	    4.19857E-13  	    3.86594E-13  	    5.52567E-18  	    2.29485E-13  	    2.10035E-01  	    3.80517E-12  	    9.67886E-14  	    3.74419E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.28845E-11  	    2.04632E-18  	    9.57525E-27  	    0.00000E+00  	    1.90878E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.62887E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.50011E-03  	    1.49939E+03  	    2.34534E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.27156E-18  	    0.00000E+00  	    1.84558E-16  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.83649E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.69883E-17  	    0.00000E+00  	    0.00000E+00  	    1.17018E-14  	    0.00000E+00  	    9.48945E-21  	    3.16074E-15  	    3.94086E-15  	    1.02517E-16  	    1.58971E-15  	    2.93265E-10  	    0.00000E+00  	    2.02356E-17  	    2.10850E-12  	    2.84106E-13  	    1.14155E-14  	    4.64586E-15  	    0.00000E+00  	    1.91142E-16  	    3.82710E-16  	    2.06698E-12  	    2.12423E-12  	    6.79972E-17  	    1.10771E-12  	    2.10035E-01  	    2.04943E-11  	    4.80471E-13  	    4.54878E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.11661E-11  	    1.12321E-16  	    2.16435E-25  	    0.00000E+00  	    9.53600E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.10945E-16  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.00011E-03  	    1.49930E+03  	    2.34549E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.39486E-21  	    0.00000E+00  	    1.48192E-17  	    0.00000E+00  	    2.73898E-15  	    8.02521E-21  	    2.16614E-20  	    0.00000E+00  	    6.26433E-16  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.15093E-21  	    0.00000E+00  	    0.00000E+00  	    1.20550E-16  	    1.51182E-21  	    1.22845E-19  	    3.72230E-15  	    0.00000E+00  	    0.00000E+00  	    1.46791E-13  	    0.00000E+00  	    1.04576E-16  	    3.96921E-14  	    1.11401E-14  	    4.85957E-15  	    1.87733E-14  	    3.38766E-10  	    0.00000E+00  	    9.69458E-17  	    8.11546E-12  	    1.16915E-12  	    3.59635E-14  	    5.89682E-14  	    0.00000E+00  	    1.77157E-15  	    4.81319E-15  	    8.17591E-12  	    9.25688E-12  	    5.79078E-16  	    4.32415E-12  	    2.10035E-01  	    8.74818E-11  	    1.91672E-12  	    3.93522E-17  	    0.00000E+00  	    4.28322E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.93175E-11  	    2.08329E-15  	    3.19189E-24  	    0.00000E+00  	    1.68107E-15  	    1.27436E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.39665E-15  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.50011E-03  	    1.49920E+03  	    2.34564E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    4.16500E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.33755E-19  	    0.00000E+00  	    7.56140E-17  	    2.79201E-21  	    2.48094E-14  	    5.33065E-17  	    3.55354E-18  	    0.00000E+00  	    5.83330E-15  	    0.00000E+00  	    1.49666E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.76051E-18  	    0.00000E+00  	    0.00000E+00  	    5.35693E-15  	    5.49419E-18  	    4.10266E-18  	    5.22055E-14  	    0.00000E+00  	    5.07507E-19  	    1.25902E-12  	    0.00000E+00  	    1.49287E-15  	    3.37760E-13  	    3.07236E-14  	    6.25043E-14  	    1.50575E-13  	    3.97029E-10  	    5.83276E-21  	    3.64782E-16  	    2.66551E-11  	    4.05691E-12  	    1.00266E-13  	    5.05805E-13  	    2.21777E-20  	    1.25381E-14  	    3.79842E-14  	    2.75205E-11  	    3.38688E-11  	    3.97911E-15  	    1.44103E-11  	    2.10035E-01  	    3.12113E-10  	    6.57852E-12  	    2.80504E-16  	    0.00000E+00  	    3.00931E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.73471E-11  	    2.11816E-14  	    3.39102E-23  	    0.00000E+00  	    1.68780E-14  	    8.68980E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.14313E-14  	    2.48855E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    5.00011E-03  	    1.49910E+03  	    2.34579E-01  	    1.01325E+05  	    0.00000E+00  	    7.89965E-01  	    0.00000E+00  	    9.54459E-18  	    0.00000E+00  	    4.67912E-20  	    4.70428E-21  	    1.28942E-17  	    0.00000E+00  	    2.91150E-16  	    1.00167E-19  	    1.62333E-13  	    1.89307E-15  	    8.12928E-17  	    0.00000E+00  	    3.82213E-14  	    0.00000E+00  	    8.80294E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.16878E-17  	    1.42109E-20  	    0.00000E+00  	    6.12291E-14  	    2.14976E-16  	    5.54926E-17  	    4.16974E-13  	    1.10907E-19  	    2.08037E-17  	    8.27716E-12  	    0.00000E+00  	    1.16261E-14  	    2.19610E-12  	    7.37472E-14  	    4.88049E-13  	    9.22588E-13  	    4.88868E-10  	    1.16625E-18  	    1.20105E-15  	    7.69864E-11  	    1.23550E-11  	    2.50400E-13  	    3.31160E-12  	    8.11802E-19  	    6.76672E-14  	    2.26702E-13  	    8.11938E-11  	    1.08547E-10  	    2.03566E-14  	    4.27743E-11  	    2.10035E-01  	    9.66146E-10  	    2.05187E-11  	    1.58318E-15  	    0.00000E+00  	    9.52235E-20  	    1.34358E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.52697E-11  	    1.47975E-13  	    2.76657E-22  	    0.00000E+00  	    1.19044E-13  	    9.02118E-16  	    0.00000E+00  	    0.00000E+00  	    1.51821E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.31076E-13  	    1.01055E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
