       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolC_AR  	        VolC_N2  	      VolC_A1CO  	      VolC_H2O2  	        VolC_CH  	     VolC_T-CH2  	VolC_CVCCVCCJVO  	    VolC_CH2CHO  	     VolC_CH2OH  	       VolC_A1-  	   VolC_TXC5H5O  	    VolC_OC6H4O  	   VolC_C2H3CHO  	    VolC_N-C4H5  	   VolC_C5H4CH2  	      VolC_C3H3  	     VolC_S-CH2  	     VolC_A1CHO  	    VolC_A1CH2O  	VolC_C6H5CYCH2O  	  VolC_C6H5OCH2  	   VolC_C5H4CH3  	      VolC_C5H6  	 VolC_C5H5CH3-1  	      VolC_C3H2  	    VolC_A-C3H4  	      VolC_A1OH  	  VolC_C6H6O-24  	     VolC_CH2CO  	      VolC_HCCO  	      VolC_C2H3  	       VolC_CH4  	      VolC_C2H6  	    VolC_A-C3H5  	      VolC_C3H6  	      VolC_CH3O  	      VolC_C2H2  	      VolC_C5H5  	         VolC_O  	        VolC_A1  	       VolC_HCO  	      VolC_CH2O  	       VolC_HO2  	         VolC_H  	      VolC_C2H4  	      VolC_C2H5  	       VolC_A1O  	       VolC_CH3  	        VolC_OH  	        VolC_CO  	  VolC_C6H5OCH3  	       VolC_CO2  	        VolC_O2  	        VolC_H2  	       VolC_H2O  	  VolC_OC8H7OOH  	      VolC_N2H2  	       VolC_NNH  	       VolC_NH2  	        VolC_NH  	       VolC_HNO  	      VolC_HONO  	         VolC_N  	      VolC_H2NO  	       VolC_N2O  	       VolC_NH3  	        VolC_NO  	       VolC_NO2  	       VolC_HCN  	       VolC_HNC  	        VolC_CN  	      VolC_HNCO  	       VolC_NCO  	       VolC_NCN  	    VolC_CH3NH2  	      VolC_H2CN  	     VolC_C5H5N  	     VolC_C5H4N  	    VolC_C5H5NO  	    VolC_C5H4NO  	   VolC_C5H4NO2  	    VolC_PYRLYL  	  VolC_BNC4H4CO  	    VolC_C4H4CN  	    VolC_CHCHCN  	     VolC_C4H5N  	   VolC_CH2CHCN  	      VolC_C2N2  	      VolC_HNCN  	      VolC_HOCN  	     VolC_CH3CN  	     VolC_CH2CN
    5.00114E-04  	    1.49993E+03  	    2.34449E-01  	    1.01325E+05  	    0.00000E+00  	    6.41831E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.57864E-13  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.70650E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.53530E-14  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.00011E-03  	    1.49985E+03  	    2.34461E-01  	    1.01325E+05  	    0.00000E+00  	    6.41865E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.74621E-37  	    0.00000E+00  	    0.00000E+00  	    5.24184E-38  	    4.88199E-22  	    0.00000E+00  	    0.00000E+00  	    7.05686E-13  	    0.00000E+00  	    0.00000E+00  	    2.18258E-20  	    2.33798E-23  	    7.5197E-139  	    7.66411E-38  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.31988E-22  	    5.19461E-21  	    2.17035E-38  	    1.14129E-20  	    1.70659E-03  	    5.53505E-20  	    1.01709E-21  	    2.78092E-38  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.48880E-13  	    4.92483E-39  	    0.00000E+00  	    0.00000E+00  	    3.62855E-39  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.47444E-38  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    1.50011E-03  	    1.49976E+03  	    2.34475E-01  	    1.01325E+05  	    0.00000E+00  	    6.41903E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.50029E-25  	    0.00000E+00  	    0.00000E+00  	    7.36517E-26  	    3.00731E-20  	    0.00000E+00  	    0.00000E+00  	    1.04711E-12  	    0.00000E+00  	    0.00000E+00  	    2.82492E-18  	    1.09255E-19  	    5.99738E-20  	    1.07515E-25  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.36646E-18  	    1.18533E-18  	    2.81710E-26  	    1.37674E-18  	    1.70669E-03  	    1.24232E-17  	    3.65279E-19  	    3.73855E-26  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.20974E-13  	    6.54115E-27  	    0.00000E+00  	    0.00000E+00  	    4.91499E-27  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.00295E-26  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.00011E-03  	    1.49967E+03  	    2.34489E-01  	    1.01325E+05  	    0.00000E+00  	    6.41942E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.36873E-23  	    0.00000E+00  	    0.00000E+00  	    6.87820E-24  	    3.37118E-19  	    0.00000E+00  	    0.00000E+00  	    1.38339E-12  	    0.00000E+00  	    0.00000E+00  	    6.01551E-17  	    4.88530E-18  	    9.49498E-19  	    1.00282E-23  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.80386E-17  	    3.55293E-17  	    2.46295E-24  	    3.01715E-17  	    1.70679E-03  	    3.65346E-16  	    1.07185E-17  	    3.36936E-24  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.91773E-13  	    5.77797E-25  	    0.00000E+00  	    0.00000E+00  	    4.41538E-25  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.80372E-24  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.50011E-03  	    1.49958E+03  	    2.34504E-01  	    1.01325E+05  	    0.00000E+00  	    6.41982E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.49967E-23  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.81490E-20  	    0.00000E+00  	    0.00000E+00  	    1.42467E-20  	    2.42788E-18  	    0.00000E+00  	    3.72411E-22  	    1.71557E-12  	    0.00000E+00  	    6.17892E-22  	    5.92647E-16  	    6.32316E-17  	    7.16845E-18  	    2.03787E-20  	    0.00000E+00  	    3.01434E-21  	    0.00000E+00  	    5.33423E-16  	    4.36983E-16  	    1.97580E-21  	    3.03160E-16  	    1.70689E-03  	    4.39822E-15  	    1.21541E-16  	    1.64437E-22  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.61360E-13  	    2.30197E-23  	    0.00000E+00  	    0.00000E+00  	    1.78549E-23  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.13084E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.00011E-03  	    1.49949E+03  	    2.34519E-01  	    1.01325E+05  	    0.00000E+00  	    6.42022E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.31220E-21  	    0.00000E+00  	    4.25375E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.43253E-18  	    0.00000E+00  	    0.00000E+00  	    1.17247E-18  	    1.13327E-17  	    0.00000E+00  	    5.28044E-19  	    2.04622E-12  	    0.00000E+00  	    2.22299E-20  	    3.77869E-15  	    4.61789E-16  	    3.16968E-17  	    1.70125E-18  	    0.00000E+00  	    1.30993E-19  	    9.52184E-20  	    3.57906E-15  	    3.30242E-15  	    5.33521E-20  	    1.95945E-15  	    1.70700E-03  	    3.25448E-14  	    8.28075E-16  	    3.65397E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.29796E-13  	    1.95601E-20  	    9.27434E-29  	    0.00000E+00  	    1.81238E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.36912E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    3.50011E-03  	    1.49939E+03  	    2.34534E-01  	    1.01325E+05  	    0.00000E+00  	    6.42063E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.16165E-20  	    0.00000E+00  	    1.60875E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.40700E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.00782E-19  	    0.00000E+00  	    0.00000E+00  	    1.01537E-16  	    0.00000E+00  	    8.29332E-23  	    2.74769E-17  	    3.78685E-17  	    8.70664E-19  	    1.37325E-17  	    2.38402E-12  	    0.00000E+00  	    1.70177E-19  	    1.79295E-14  	    2.39339E-15  	    1.09053E-16  	    4.03731E-17  	    0.00000E+00  	    1.78956E-18  	    3.38246E-18  	    1.75326E-14  	    1.80532E-14  	    6.52905E-19  	    9.41119E-15  	    1.70711E-03  	    1.74371E-13  	    4.08617E-15  	    4.38048E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.97133E-13  	    1.00901E-18  	    2.07899E-27  	    0.00000E+00  	    8.54049E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.20258E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.00011E-03  	    1.49930E+03  	    2.34549E-01  	    1.01325E+05  	    0.00000E+00  	    6.42104E-03  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.45027E-23  	    0.00000E+00  	    1.40827E-19  	    0.00000E+00  	    2.35027E-17  	    8.03426E-23  	    2.08049E-22  	    0.00000E+00  	    5.25920E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.22554E-23  	    0.00000E+00  	    0.00000E+00  	    1.01687E-18  	    1.53329E-23  	    1.20488E-21  	    3.11284E-17  	    0.00000E+00  	    0.00000E+00  	    1.26053E-15  	    0.00000E+00  	    8.86001E-19  	    3.41287E-16  	    1.06234E-16  	    4.06256E-17  	    1.61111E-16  	    2.75582E-12  	    0.00000E+00  	    8.11273E-19  	    6.87483E-14  	    9.80590E-15  	    3.41737E-16  	    5.06676E-16  	    0.00000E+00  	    1.65233E-17  	    4.20217E-17  	    6.90639E-14  	    7.83515E-14  	    5.53518E-18  	    3.65935E-14  	    1.70722E-03  	    7.41228E-13  	    1.62308E-14  	    3.75801E-19  	    0.00000E+00  	    4.25331E-23  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.63421E-13  	    1.81542E-17  	    3.04815E-26  	    0.00000E+00  	    1.46412E-17  	    1.12385E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    8.08412E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    4.50011E-03  	    1.49920E+03  	    2.34564E-01  	    1.01325E+05  	    0.00000E+00  	    6.42145E-03  	    0.00000E+00  	    3.95386E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.01876E-21  	    0.00000E+00  	    7.19083E-19  	    2.81218E-23  	    2.11349E-16  	    4.64561E-19  	    3.20116E-20  	    0.00000E+00  	    4.88143E-17  	    0.00000E+00  	    1.43922E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.64125E-20  	    0.00000E+00  	    0.00000E+00  	    4.45679E-17  	    4.95378E-20  	    3.92869E-20  	    4.34040E-16  	    0.00000E+00  	    4.36908E-21  	    1.07570E-14  	    0.00000E+00  	    1.25320E-17  	    2.88930E-15  	    2.93680E-16  	    5.19780E-16  	    1.28857E-15  	    3.23496E-12  	    5.87885E-23  	    3.04588E-18  	    2.25200E-13  	    3.39197E-14  	    9.50636E-16  	    4.32283E-15  	    2.19990E-22  	    1.16740E-16  	    3.30063E-16  	    2.31763E-13  	    2.85841E-13  	    3.79813E-17  	    1.21615E-13  	    1.70733E-03  	    2.63662E-12  	    5.55553E-14  	    2.68097E-18  	    0.00000E+00  	    2.90271E-22  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.28728E-13  	    1.82065E-16  	    3.23877E-25  	    0.00000E+00  	    1.45134E-16  	    7.41224E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.96038E-16  	    2.28829E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    5.00011E-03  	    1.49910E+03  	    2.34579E-01  	    1.01325E+05  	    0.00000E+00  	    6.42186E-03  	    0.00000E+00  	    8.65041E-20  	    0.00000E+00  	    4.45144E-22  	    4.60350E-23  	    1.16136E-19  	    0.00000E+00  	    2.72515E-18  	    9.60356E-22  	    1.37708E-15  	    1.61465E-17  	    7.18353E-19  	    0.00000E+00  	    3.19492E-16  	    0.00000E+00  	    7.95843E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    7.23260E-19  	    1.39067E-22  	    0.00000E+00  	    5.07010E-16  	    1.87131E-18  	    5.27204E-19  	    3.45864E-15  	    1.01035E-21  	    1.75396E-19  	    7.04378E-14  	    0.00000E+00  	    9.73387E-17  	    1.87120E-14  	    6.98858E-16  	    4.04941E-15  	    7.88065E-15  	    3.99536E-12  	    1.08769E-20  	    1.00235E-17  	    6.48887E-13  	    1.03022E-13  	    2.35895E-15  	    2.81871E-14  	    7.70521E-21  	    6.29160E-16  	    1.96452E-15  	    6.81899E-13  	    9.13681E-13  	    1.93658E-16  	    3.60128E-13  	    1.70744E-03  	    8.13882E-12  	    1.72907E-13  	    1.50149E-17  	    0.00000E+00  	    9.09024E-22  	    1.24543E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.93176E-13  	    1.26212E-15  	    2.62383E-24  	    0.00000E+00  	    1.01581E-15  	    7.60853E-18  	    0.00000E+00  	    0.00000E+00  	    1.33589E-22  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.51901E-15  	    8.88537E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
