       time[ms]  	           T[K]  	density[kg/m^3]  	       Pressure  	        VolY_AR  	        VolY_N2  	      VolY_A1CO  	      VolY_H2O2  	        VolY_CH  	     VolY_T-CH2  	VolY_CVCCVCCJVO  	    VolY_CH2CHO  	     VolY_CH2OH  	       VolY_A1-  	   VolY_TXC5H5O  	    VolY_OC6H4O  	   VolY_C2H3CHO  	    VolY_N-C4H5  	   VolY_C5H4CH2  	      VolY_C3H3  	     VolY_S-CH2  	     VolY_A1CHO  	    VolY_A1CH2O  	VolY_C6H5CYCH2O  	  VolY_C6H5OCH2  	   VolY_C5H4CH3  	      VolY_C5H6  	 VolY_C5H5CH3-1  	      VolY_C3H2  	    VolY_A-C3H4  	      VolY_A1OH  	  VolY_C6H6O-24  	     VolY_CH2CO  	      VolY_HCCO  	      VolY_C2H3  	       VolY_CH4  	      VolY_C2H6  	    VolY_A-C3H5  	      VolY_C3H6  	      VolY_CH3O  	      VolY_C2H2  	      VolY_C5H5  	         VolY_O  	        VolY_A1  	       VolY_HCO  	      VolY_CH2O  	       VolY_HO2  	         VolY_H  	      VolY_C2H4  	      VolY_C2H5  	       VolY_A1O  	       VolY_CH3  	        VolY_OH  	        VolY_CO  	  VolY_C6H5OCH3  	       VolY_CO2  	        VolY_O2  	        VolY_H2  	       VolY_H2O  	  VolY_OC8H7OOH  	      VolY_N2H2  	       VolY_NNH  	       VolY_NH2  	        VolY_NH  	       VolY_HNO  	      VolY_HONO  	         VolY_N  	      VolY_H2NO  	       VolY_N2O  	       VolY_NH3  	        VolY_NO  	       VolY_NO2  	       VolY_HCN  	       VolY_HNC  	        VolY_CN  	      VolY_HNCO  	       VolY_NCO  	       VolY_NCN  	    VolY_CH3NH2  	      VolY_H2CN  	     VolY_C5H5N  	     VolY_C5H4N  	    VolY_C5H5NO  	    VolY_C5H4NO  	   VolY_C5H4NO2  	    VolY_PYRLYL  	  VolY_BNC4H4CO  	    VolY_C4H4CN  	    VolY_CHCHCN  	     VolY_C4H5N  	   VolY_CH2CHCN  	      VolY_C2N2  	      VolY_HNCN  	      VolY_HOCN  	     VolY_CH3CN  	     VolY_CH2CN
    1.00000E-03  	    1.39992E+03  	    3.61163E-01  	    1.01325E+05  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.96082E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.72359E-21  	    0.00000E+00  	    6.47826E-23  	    0.00000E+00  	    2.12063E-15  	    1.47920E-18  	    1.08441E-20  	    0.00000E+00  	    2.89040E-17  	    0.00000E+00  	    2.60720E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.94164E-20  	    0.00000E+00  	    0.00000E+00  	    1.80009E-17  	    1.97167E-19  	    4.01436E-20  	    2.44026E-16  	    0.00000E+00  	    0.00000E+00  	    1.48779E-14  	    0.00000E+00  	    1.29759E-17  	    1.09439E-14  	    4.00359E-13  	    1.77640E-16  	    6.85806E-15  	    1.83875E-11  	    1.20411E-20  	    5.12074E-18  	    1.79878E-12  	    3.83486E-13  	    1.24684E-17  	    1.06473E-14  	    0.00000E+00  	    1.30818E-15  	    4.59243E-16  	    8.66512E-13  	    2.33003E-11  	    2.63875E-15  	    8.38030E-01  	    1.61970E-01  	    1.48301E-12  	    2.98550E-13  	    4.16195E-15  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.20967E-16  	    4.33675E-23  	    0.00000E+00  	    4.05173E-16  	    1.05501E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    4.98146E-15  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00
    2.00000E-03  	    1.39982E+03  	    3.61189E-01  	    1.01325E+05  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.18783E-17  	    0.00000E+00  	    7.78626E-21  	    5.24917E-21  	    4.33442E-18  	    0.00000E+00  	    9.82190E-21  	    2.31937E-19  	    1.61097E-13  	    9.33608E-16  	    2.22508E-17  	    2.41763E-23  	    2.31436E-15  	    7.70331E-22  	    2.77862E-17  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    2.45525E-20  	    2.88454E-17  	    2.16359E-19  	    0.00000E+00  	    2.87131E-15  	    2.80267E-16  	    9.53551E-17  	    2.64667E-14  	    0.00000E+00  	    1.97152E-19  	    9.53671E-13  	    1.21339E-20  	    1.48905E-15  	    6.92066E-13  	    2.88010E-12  	    1.86817E-14  	    4.72597E-13  	    4.53499E-11  	    4.65491E-18  	    1.01547E-16  	    2.50956E-11  	    5.42635E-12  	    2.28004E-16  	    6.74749E-13  	    1.89368E-19  	    5.23027E-14  	    2.57808E-14  	    1.23739E-11  	    7.53256E-11  	    1.00820E-13  	    8.38030E-01  	    1.61970E-01  	    2.18212E-11  	    4.10999E-12  	    1.64634E-13  	    0.00000E+00  	    0.00000E+00  	    2.34706E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.97374E-14  	    4.92082E-20  	    0.00000E+00  	    2.53083E-14  	    1.22672E-16  	    0.00000E+00  	    0.00000E+00  	    4.32206E-19  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    3.07006E-13  	    4.72375E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.02362E-20  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.27042E-22  	    0.00000E+00  	    0.00000E+00
    3.10000E-03  	    1.39970E+03  	    3.61219E-01  	    1.01325E+05  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.97979E-15  	    0.00000E+00  	    1.53459E-18  	    3.21550E-18  	    7.13160E-16  	    1.51059E-19  	    4.38057E-18  	    4.22645E-17  	    5.26985E-12  	    1.63846E-13  	    3.69759E-15  	    6.25876E-17  	    7.64618E-14  	    1.33302E-21  	    6.44117E-15  	    9.02521E-21  	    0.00000E+00  	    6.65574E-20  	    5.52502E-17  	    5.77204E-15  	    1.67830E-16  	    0.00000E+00  	    1.57908E-13  	    2.30271E-14  	    4.72164E-15  	    1.13759E-12  	    4.96408E-18  	    5.90200E-17  	    2.96050E-11  	    5.18859E-17  	    8.29990E-14  	    2.11371E-11  	    1.54875E-11  	    7.83659E-13  	    1.44330E-11  	    1.39781E-10  	    1.24640E-15  	    1.26130E-15  	    2.02495E-10  	    4.19833E-11  	    2.04762E-15  	    2.07284E-11  	    3.95139E-17  	    9.06271E-13  	    6.63258E-13  	    1.02617E-10  	    3.77356E-10  	    2.19088E-12  	    8.38030E-01  	    1.61970E-01  	    1.87203E-10  	    4.06475E-11  	    3.81278E-12  	    0.00000E+00  	    0.00000E+00  	    5.72775E-16  	    5.79229E-20  	    1.41956E-18  	    0.00000E+00  	    0.00000E+00  	    4.51944E-17  	    0.00000E+00  	    5.81719E-13  	    1.58137E-16  	    0.00000E+00  	    7.61795E-13  	    4.29806E-15  	    0.00000E+00  	    9.72667E-18  	    2.03356E-16  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    9.19022E-12  	    7.12792E-16  	    0.00000E+00  	    1.96434E-19  	    5.83345E-21  	    1.75533E-17  	    0.00000E+00  	    1.66795E-20  	    0.00000E+00  	    6.33853E-21  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    6.80195E-18  	    0.00000E+00  	    0.00000E+00
    4.10000E-03  	    1.39959E+03  	    3.61247E-01  	    1.01325E+05  	    0.00000E+00  	    0.00000E+00  	    2.41753E-20  	    3.22910E-14  	    0.00000E+00  	    9.56156E-17  	    1.45101E-16  	    2.96754E-14  	    1.25530E-17  	    3.11897E-17  	    1.68046E-15  	    6.55452E-11  	    8.31147E-12  	    1.69043E-13  	    1.15543E-14  	    9.50990E-13  	    1.02698E-18  	    2.94893E-13  	    4.63519E-19  	    0.00000E+00  	    2.29416E-18  	    7.14014E-15  	    2.64016E-13  	    1.96147E-14  	    4.59649E-18  	    3.77706E-12  	    1.01448E-12  	    1.53902E-13  	    1.82657E-11  	    3.76490E-16  	    2.62584E-15  	    3.71282E-10  	    8.29633E-15  	    2.31401E-12  	    2.58164E-10  	    5.43876E-11  	    1.20931E-11  	    1.68384E-10  	    4.93029E-10  	    5.87907E-14  	    1.22068E-14  	    9.94797E-10  	    2.04454E-10  	    1.99853E-14  	    2.57717E-10  	    1.66742E-15  	    7.96129E-12  	    7.58218E-12  	    5.17351E-10  	    1.86723E-09  	    2.12917E-11  	    8.38030E-01  	    1.61970E-01  	    9.10443E-10  	    2.99741E-10  	    3.96189E-11  	    0.00000E+00  	    0.00000E+00  	    2.69157E-14  	    9.03790E-18  	    2.03818E-16  	    9.33344E-21  	    0.00000E+00  	    3.14808E-15  	    0.00000E+00  	    7.00143E-12  	    1.11054E-14  	    3.00863E-18  	    9.48109E-12  	    5.69071E-14  	    8.59042E-19  	    6.66110E-16  	    1.01047E-14  	    0.00000E+00  	    5.07449E-18  	    0.00000E+00  	    1.12041E-10  	    3.10678E-14  	    0.00000E+00  	    1.05313E-17  	    7.58732E-19  	    8.35364E-16  	    4.10402E-19  	    5.13413E-18  	    0.00000E+00  	    6.90646E-18  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    5.52033E-16  	    2.03558E-18  	    0.00000E+00
    5.00000E-03  	    1.39950E+03  	    3.61272E-01  	    1.01325E+05  	    0.00000E+00  	    2.31393E-19  	    1.69083E-18  	    4.67504E-13  	    0.00000E+00  	    2.02147E-15  	    2.86976E-15  	    5.66484E-13  	    3.71085E-16  	    8.36445E-16  	    3.16295E-14  	    4.42179E-10  	    1.73071E-10  	    3.16538E-12  	    5.93722E-13  	    6.10615E-12  	    3.08521E-17  	    5.78630E-12  	    7.66244E-18  	    4.26413E-21  	    3.63020E-17  	    2.81976E-13  	    6.71878E-12  	    7.24952E-13  	    4.68411E-17  	    5.88570E-11  	    2.20205E-11  	    3.62695E-12  	    1.63360E-10  	    1.13184E-14  	    6.23255E-14  	    2.56961E-09  	    4.36124E-13  	    3.88810E-11  	    1.68202E-09  	    1.42423E-10  	    9.96973E-11  	    9.92052E-10  	    1.66823E-09  	    1.15296E-12  	    1.08392E-13  	    3.69012E-09  	    9.04876E-10  	    1.85287E-13  	    1.76739E-09  	    3.02568E-14  	    4.17185E-11  	    5.61561E-11  	    2.06958E-09  	    8.09041E-09  	    1.22139E-10  	    8.38030E-01  	    1.61970E-01  	    3.12838E-09  	    1.92653E-09  	    2.38978E-10  	    3.68249E-20  	    0.00000E+00  	    5.47087E-13  	    3.94288E-16  	    9.11898E-15  	    3.17165E-18  	    3.98273E-20  	    9.47956E-14  	    2.09716E-21  	    4.69546E-11  	    3.59244E-13  	    7.48964E-16  	    6.85549E-11  	    4.26518E-13  	    3.42803E-17  	    2.39096E-14  	    2.31212E-13  	    0.00000E+00  	    9.98894E-16  	    4.07906E-20  	    7.56777E-10  	    6.58477E-13  	    0.00000E+00  	    2.31167E-16  	    1.76346E-17  	    1.83514E-14  	    1.29905E-17  	    1.37538E-16  	    1.50641E-19  	    9.98244E-16  	    0.00000E+00  	    0.00000E+00  	    0.00000E+00  	    1.48933E-14  	    1.83359E-16  	    1.76380E-18
    6.00000E-03  	    1.39939E+03  	    3.61299E-01  	    1.01325E+05  	    0.00000E+00  	    4.46024E-16  	    7.14430E-17  	    1.30968E-11  	    1.57889E-19  	    4.12262E-14  	    4.18365E-14  	    9.06201E-12  	    1.33827E-14  	    1.57301E-14  	    4.29185E-13  	    2.62706E-09  	    2.70082E-09  	    4.12507E-11  	    2.50641E-11  	    3.69668E-11  	    8.97740E-16  	    1.02431E-10  	    8.67996E-17  	    9.58132E-20  	    4.00759E-16  	    6.87453E-12  	    1.85095E-10  	    1.59740E-11  	    3.24499E-16  	    1.05500E-09  	    5.88631E-10  	    9.17349E-11  	    1.63779E-09  	    4.55362E-13  	    1.66792E-12  	    1.60488E-08  	    2.14878E-11  	    6.02060E-10  	    8.64394E-09  	    3.60165E-10  	    8.27997E-10  	    3.81169E-09  	    6.89424E-09  	    2.04333E-11  	    1.30460E-12  	    1.42061E-08  	    5.50017E-09  	    2.34367E-12  	    1.08542E-08  	    4.26720E-13  	    1.53339E-10  	    4.70830E-10  	    1.02812E-08  	    4.59249E-08  	    6.48606E-10  	    8.38030E-01  	    1.61970E-01  	    1.05354E-08  	    1.81021E-08  	    1.35244E-09  	    4.92801E-17  	    0.00000E+00  	    8.85006E-12  	    1.60931E-14  	    3.74187E-13  	    4.73104E-16  	    1.06065E-17  	    3.50230E-12  	    6.74912E-17  	    2.86323E-10  	    1.42120E-11  	    1.86243E-13  	    5.31425E-10  	    3.40379E-12  	    9.75329E-16  	    1.55942E-12  	    5.43150E-12  	    4.59290E-18  	    1.14116E-13  	    4.62827E-18  	    4.57051E-09  	    1.40510E-11  	    3.62025E-20  	    5.70145E-15  	    3.45885E-16  	    4.31782E-13  	    3.64728E-16  	    3.44507E-15  	    7.07190E-18  	    1.88611E-13  	    1.38913E-19  	    6.54843E-18  	    4.03638E-19  	    4.52232E-13  	    1.16503E-14  	    4.77286E-16
    7.00000E-03  	    1.39929E+03  	    3.61326E-01  	    1.01325E+05  	    0.00000E+00  	    8.11598E-14  	    8.27167E-16  	    2.19298E-10  	    1.06493E-17  	    5.34246E-13  	    1.99200E-13  	    7.47349E-11  	    2.89128E-13  	    2.18293E-13  	    1.93478E-12  	    1.05599E-08  	    1.58607E-08  	    1.89333E-10  	    3.82603E-10  	    3.39978E-10  	    1.36570E-14  	    9.42267E-10  	    3.15098E-16  	    3.84515E-19  	    1.41534E-15  	    4.11990E-11  	    2.11268E-09  	    1.07083E-10  	    9.07828E-15  	    8.79150E-09  	    9.47242E-09  	    8.93739E-10  	    1.56638E-08  	    1.38389E-11  	    2.21183E-11  	    7.10517E-08  	    4.25976E-10  	    3.78533E-09  	    2.46603E-08  	    8.04562E-10  	    5.99229E-09  	    5.87470E-09  	    2.91963E-08  	    2.11065E-10  	    1.20205E-11  	    4.68112E-08  	    2.52500E-08  	    2.08089E-11  	    4.66776E-08  	    3.73186E-12  	    4.84156E-10  	    2.91171E-09  	    4.88889E-08  	    2.92348E-07  	    2.83781E-09  	    8.38030E-01  	    1.61970E-01  	    2.97270E-08  	    1.80513E-07  	    6.11039E-09  	    2.40860E-15  	    3.37007E-20  	    6.73564E-11  	    3.01941E-13  	    6.61673E-12  	    1.98869E-14  	    4.05475E-16  	    4.95771E-11  	    2.34811E-14  	    1.28172E-09  	    3.31951E-10  	    1.68817E-11  	    3.96236E-09  	    2.60945E-11  	    1.64041E-14  	    6.80710E-11  	    7.88113E-11  	    5.64865E-16  	    3.87296E-12  	    1.54845E-16  	    1.90707E-08  	    1.60343E-10  	    7.89738E-19  	    7.19810E-14  	    3.27652E-15  	    5.51533E-12  	    5.51783E-15  	    4.91632E-14  	    1.10066E-16  	    1.43664E-11  	    1.20287E-17  	    1.02811E-15  	    2.21677E-16  	    1.03594E-11  	    4.49655E-13  	    3.06667E-14
    8.00000E-03  	    1.39920E+03  	    3.61349E-01  	    1.01325E+05  	    0.00000E+00  	    4.36691E-12  	    4.35123E-15  	    1.51898E-09  	    2.36097E-16  	    4.02094E-12  	    6.49958E-13  	    3.54598E-10  	    3.06191E-12  	    1.83381E-12  	    6.09368E-12  	    2.95910E-08  	    3.70921E-08  	    5.65670E-10  	    2.07054E-09  	    1.81977E-09  	    1.06606E-13  	    3.93378E-09  	    6.13369E-16  	    7.83483E-19  	    2.60190E-15  	    1.06338E-10  	    9.13933E-09  	    3.92297E-10  	    1.92648E-13  	    2.19336E-08  	    7.22013E-08  	    3.90402E-09  	    8.78834E-08  	    1.87687E-10  	    1.34984E-10  	    2.17326E-07  	    2.74496E-09  	    9.66378E-09  	    4.95138E-08  	    1.63132E-09  	    2.77946E-08  	    7.35889E-09  	    1.09451E-07  	    1.35873E-09  	    7.41337E-11  	    1.23418E-07  	    7.27613E-08  	    1.25651E-10  	    1.34642E-07  	    2.38107E-11  	    1.86890E-09  	    1.03773E-08  	    1.85686E-07  	    1.69564E-06  	    1.03128E-08  	    8.38028E-01  	    1.61967E-01  	    6.81737E-08  	    1.32390E-06  	    2.31260E-08  	    2.64499E-14  	    4.26188E-18  	    2.85944E-10  	    3.32684E-12  	    5.25572E-11  	    3.67741E-13  	    8.68585E-15  	    2.24626E-10  	    1.98580E-12  	    4.15355E-09  	    3.93371E-09  	    3.74516E-10  	    2.41650E-08  	    1.64120E-10  	    1.42903E-13  	    1.29666E-09  	    6.75643E-10  	    1.32432E-14  	    4.66281E-11  	    2.65715E-15  	    5.30573E-08  	    9.46604E-10  	    6.09087E-18  	    3.84980E-13  	    1.63370E-14  	    3.07469E-11  	    3.89680E-14  	    3.48929E-13  	    8.69211E-16  	    3.00168E-10  	    2.92885E-16  	    4.90281E-14  	    7.03560E-15  	    1.38095E-10  	    7.67414E-12  	    6.02202E-13
    9.00000E-03  	    1.39915E+03  	    3.61357E-01  	    1.01325E+05  	    0.00000E+00  	    1.23211E-10  	    2.44772E-14  	    5.21825E-09  	    3.13248E-15  	    1.75560E-11  	    2.13193E-12  	    1.07750E-09  	    1.49040E-11  	    1.01124E-11  	    1.86448E-11  	    6.05868E-08  	    6.02927E-08  	    2.11484E-09  	    5.14198E-09  	    4.44707E-09  	    4.73742E-13  	    8.37069E-09  	    1.24998E-15  	    1.68989E-18  	    4.87854E-15  	    2.40626E-10  	    2.25780E-08  	    1.20471E-09  	    1.77037E-12  	    2.60747E-08  	    3.03502E-07  	    1.34310E-08  	    2.11443E-07  	    1.10991E-09  	    4.91592E-10  	    4.72556E-07  	    8.83573E-09  	    1.53083E-08  	    1.18280E-07  	    2.96893E-09  	    6.42660E-08  	    1.44939E-08  	    3.55795E-07  	    6.00362E-09  	    2.96174E-10  	    2.37856E-07  	    1.31323E-07  	    5.62141E-10  	    2.72765E-07  	    9.78219E-11  	    6.57187E-09  	    2.07065E-08  	    5.35324E-07  	    7.60869E-06  	    3.14907E-08  	    8.38024E-01  	    1.61958E-01  	    1.29011E-07  	    6.66168E-06  	    7.40242E-08  	    1.21430E-13  	    7.42332E-17  	    6.74019E-10  	    2.49069E-11  	    2.24973E-10  	    4.50080E-12  	    1.44340E-13  	    4.30706E-10  	    7.27222E-11  	    9.44881E-09  	    2.91954E-08  	    2.57439E-09  	    1.01963E-07  	    7.07564E-10  	    7.94596E-13  	    1.26325E-08  	    4.33571E-09  	    1.46172E-13  	    2.83728E-10  	    2.99674E-14  	    1.05807E-07  	    3.29194E-09  	    2.44867E-17  	    1.29667E-12  	    4.97804E-14  	    9.43384E-11  	    1.62527E-13  	    1.41966E-12  	    6.01666E-15  	    2.74395E-09  	    8.87136E-15  	    1.01485E-12  	    6.68891E-14  	    9.53118E-10  	    4.90930E-11  	    3.94148E-12
    1.01000E-02  	    1.39928E+03  	    3.61310E-01  	    1.01325E+05  	    1.36272E-24  	    4.33194E-09  	    3.86301E-14  	    7.69702E-09  	    7.36809E-14  	    5.06899E-11  	    4.88473E-12  	    1.47446E-09  	    3.63058E-11  	    5.73812E-11  	    3.60722E-11  	    7.33135E-08  	    7.36726E-08  	    6.04448E-09  	    5.34628E-09  	    5.51176E-09  	    1.56474E-12  	    8.93865E-09  	    1.55181E-15  	    2.69353E-18  	    5.08783E-15  	    4.67034E-10  	    3.69853E-08  	    2.50552E-09  	    8.82951E-12  	    2.35853E-08  	    7.41716E-07  	    3.84626E-08  	    2.04724E-07  	    3.17576E-09  	    1.06720E-09  	    7.57347E-07  	    2.10624E-08  	    2.03300E-08  	    3.06989E-07  	    4.96440E-09  	    7.29895E-08  	    2.17818E-08  	    1.28745E-06  	    1.87852E-08  	    6.91326E-10  	    2.94749E-07  	    1.22686E-07  	    2.81872E-09  	    4.62571E-07  	    2.11027E-10  	    1.63334E-08  	    1.91458E-08  	    1.37600E-06  	    2.87869E-05  	    8.35141E-08  	    8.38014E-01  	    1.61921E-01  	    1.94607E-07  	    2.87176E-05  	    2.24107E-07  	    2.49940E-13  	    7.87674E-16  	    6.55175E-10  	    2.19876E-10  	    6.04867E-10  	    5.66483E-11  	    5.28857E-12  	    2.73758E-10  	    2.88760E-09  	    1.36185E-08  	    2.19019E-07  	    7.23513E-09  	    2.93060E-07  	    2.14866E-09  	    5.98159E-12  	    8.51783E-08  	    2.89055E-08  	    1.70066E-12  	    1.17133E-09  	    3.09141E-13  	    1.69870E-07  	    5.99953E-09  	    5.05956E-17  	    1.74070E-12  	    6.24997E-14  	    2.02053E-10  	    3.28962E-13  	    4.46649E-12  	    4.21816E-14  	    1.62317E-08  	    5.25179E-14  	    1.37476E-11  	    3.73960E-13  	    3.52296E-09  	    1.14638E-10  	    1.14795E-11
