         time	  rf_minus_rp
1.203273E-02	1.599205E+00
1.216841E-02	1.361882E+00
1.230409E-02	1.128261E+00
1.243977E-02	9.000538E-01
1.257545E-02	6.788676E-01
1.271112E-02	4.661858E-01
1.284680E-02	2.633504E-01
1.298248E-02	7.154744E-02
1.311816E-02	-1.000000E+00
1.325384E-02	-1.000000E+00
1.338952E-02	-1.000000E+00
1.352519E-02	-1.000000E+00
1.366087E-02	-1.000000E+00
1.379655E-02	-1.000000E+00
1.393223E-02	-1.000000E+00
1.406791E-02	-1.000000E+00
1.420359E-02	-1.000000E+00
1.433927E-02	-1.000000E+00
1.447494E-02	-1.000000E+00
1.461062E-02	-1.000000E+00
1.474630E-02	-1.000000E+00
1.488198E-02	-1.000000E+00
1.501766E-02	-1.000000E+00
1.515334E-02	-1.000000E+00
1.528901E-02	-1.000000E+00
1.542469E-02	-1.000000E+00
1.556037E-02	-1.000000E+00
1.569605E-02	-1.000000E+00
1.583173E-02	-1.000000E+00
1.596741E-02	-1.000000E+00
1.610308E-02	-1.000000E+00
1.623876E-02	-1.000000E+00
1.637444E-02	-1.000000E+00
1.651012E-02	-1.000000E+00
1.664580E-02	-1.000000E+00
1.678148E-02	-1.000000E+00
1.691715E-02	-1.000000E+00
1.705283E-02	-1.000000E+00
1.718851E-02	-1.000000E+00
1.732419E-02	-1.000000E+00
1.745987E-02	-1.000000E+00
1.759555E-02	-1.000000E+00
1.773123E-02	-1.000000E+00
1.786690E-02	-1.000000E+00
1.800258E-02	-1.000000E+00
1.813826E-02	-1.000000E+00
1.827394E-02	-1.000000E+00
1.840962E-02	-1.000000E+00
1.854530E-02	-1.000000E+00
1.868097E-02	-1.000000E+00
1.881665E-02	-1.000000E+00
1.895233E-02	-1.000000E+00
1.908801E-02	-1.000000E+00
1.922369E-02	-1.000000E+00
1.935937E-02	-1.000000E+00
1.949504E-02	-1.000000E+00
1.963072E-02	-1.000000E+00
1.976640E-02	-1.000000E+00
1.990208E-02	-1.000000E+00
2.003776E-02	-1.000000E+00
2.017344E-02	-1.000000E+00
2.030911E-02	-1.000000E+00
2.044479E-02	-1.000000E+00
2.058047E-02	-1.000000E+00
2.071615E-02	-1.000000E+00
2.085183E-02	-1.000000E+00
2.098751E-02	-1.000000E+00
2.112319E-02	-1.000000E+00
2.125886E-02	-1.000000E+00
2.139454E-02	-1.000000E+00
2.153022E-02	-1.000000E+00
2.166590E-02	-1.000000E+00
2.180158E-02	-1.000000E+00
2.193726E-02	-1.000000E+00
2.207293E-02	-1.000000E+00
2.220861E-02	-1.000000E+00
2.234429E-02	-1.000000E+00
2.247997E-02	-1.000000E+00
2.261565E-02	-1.000000E+00
2.275133E-02	-1.000000E+00
2.288700E-02	-1.000000E+00
2.302268E-02	-1.000000E+00
2.315836E-02	-1.000000E+00
2.329404E-02	-1.000000E+00
2.342972E-02	-1.000000E+00
2.356540E-02	-1.000000E+00
2.370107E-02	-1.000000E+00
2.383675E-02	-1.000000E+00
2.397243E-02	-1.000000E+00
2.410811E-02	-1.000000E+00
2.424379E-02	-1.000000E+00
2.437947E-02	-1.000000E+00
2.451515E-02	-1.000000E+00
2.465082E-02	-1.000000E+00
2.478650E-02	-1.000000E+00
2.492218E-02	-1.000000E+00
2.505786E-02	-1.000000E+00
2.519354E-02	-1.000000E+00
2.532922E-02	-1.000000E+00
2.546489E-02	-1.000000E+00
2.560057E-02	-1.000000E+00
2.573625E-02	-1.000000E+00
2.587193E-02	-1.000000E+00
2.600761E-02	-1.000000E+00
2.614329E-02	-1.000000E+00
2.627896E-02	-1.000000E+00
2.641464E-02	-1.000000E+00
2.655032E-02	-1.000000E+00
2.668600E-02	-1.000000E+00
2.682168E-02	-1.000000E+00
2.695736E-02	-1.000000E+00
2.709303E-02	-1.000000E+00
2.722871E-02	-1.000000E+00
2.736439E-02	-1.000000E+00
2.750007E-02	-1.000000E+00
