         time	  rf_minus_rp
2.156613E-02	4.160804E+00
2.190025E-02	3.941111E+00
2.223437E-02	3.722130E+00
2.256849E-02	3.506895E+00
2.290261E-02	3.298103E+00
2.323673E-02	3.098089E+00
2.357085E-02	2.908800E+00
2.390497E-02	2.731791E+00
2.423908E-02	2.568217E+00
2.457320E-02	2.418845E+00
2.490732E-02	2.284071E+00
2.524144E-02	2.163942E+00
2.557556E-02	2.058190E+00
2.590968E-02	1.966266E+00
2.624380E-02	1.887380E+00
2.657792E-02	1.820552E+00
2.691204E-02	1.764649E+00
2.724616E-02	1.718444E+00
2.758028E-02	1.680652E+00
2.791440E-02	1.649985E+00
2.824852E-02	1.625191E+00
2.858264E-02	1.605097E+00
2.891676E-02	1.588645E+00
2.925088E-02	1.574924E+00
2.958500E-02	1.563194E+00
2.991912E-02	1.552911E+00
3.025324E-02	1.543735E+00
3.058736E-02	1.535543E+00
3.092148E-02	1.528428E+00
3.125560E-02	1.522689E+00
3.158972E-02	1.518829E+00
3.192384E-02	1.517525E+00
3.225795E-02	1.519615E+00
3.259207E-02	1.526063E+00
3.292619E-02	1.537930E+00
3.326031E-02	1.556337E+00
3.359443E-02	1.582425E+00
3.392855E-02	1.617316E+00
3.426267E-02	1.662072E+00
3.459679E-02	1.717651E+00
3.493091E-02	1.784872E+00
3.526503E-02	1.864371E+00
3.559915E-02	1.956570E+00
3.593327E-02	2.061645E+00
3.626739E-02	2.179497E+00
3.660151E-02	2.309736E+00
3.693563E-02	2.451657E+00
3.726975E-02	2.604241E+00
3.760387E-02	2.766147E+00
3.793799E-02	2.935716E+00
3.827211E-02	3.110991E+00
3.860623E-02	3.289728E+00
3.894035E-02	3.469431E+00
3.927447E-02	3.647381E+00
3.960859E-02	3.820677E+00
3.994270E-02	3.986284E+00
4.027682E-02	4.141086E+00
4.061094E-02	4.281937E+00
4.094506E-02	4.405724E+00
4.127918E-02	4.509428E+00
4.161330E-02	4.590184E+00
4.194742E-02	4.645347E+00
4.228154E-02	4.672550E+00
4.261566E-02	4.669765E+00
4.294978E-02	4.635355E+00
4.328390E-02	4.568125E+00
4.361802E-02	4.467364E+00
4.395214E-02	4.332880E+00
4.428626E-02	4.165025E+00
4.462038E-02	3.964714E+00
4.495450E-02	3.733430E+00
4.528862E-02	3.473219E+00
4.562274E-02	3.186673E+00
4.595686E-02	2.876900E+00
4.629098E-02	2.547488E+00
4.662510E-02	2.202448E+00
4.695922E-02	1.846156E+00
4.729334E-02	1.483277E+00
4.762745E-02	1.118679E+00
4.796157E-02	7.573497E-01
4.829569E-02	4.042931E-01
4.862981E-02	6.442993E-02
4.896393E-02	-1.000000E+00
4.929805E-02	-1.000000E+00
4.963217E-02	-1.000000E+00
4.996629E-02	-1.000000E+00
5.030041E-02	-1.000000E+00
5.063453E-02	-1.000000E+00
5.096865E-02	-1.000000E+00
5.130277E-02	-1.000000E+00
5.163689E-02	-1.000000E+00
5.197101E-02	-1.000000E+00
5.230513E-02	-1.000000E+00
5.263925E-02	-1.000000E+00
5.297337E-02	-1.000000E+00
5.330749E-02	-1.000000E+00
5.364161E-02	-1.000000E+00
5.397573E-02	-1.000000E+00
5.430985E-02	-1.000000E+00
5.464397E-02	-1.000000E+00
5.497809E-02	-1.000000E+00
5.531221E-02	-1.000000E+00
5.564632E-02	-1.000000E+00
5.598044E-02	-1.000000E+00
5.631456E-02	-1.000000E+00
5.664868E-02	-1.000000E+00
5.698280E-02	-1.000000E+00
5.731692E-02	-1.000000E+00
5.765104E-02	-1.000000E+00
5.798516E-02	-1.000000E+00
5.831928E-02	-1.000000E+00
5.865340E-02	-1.000000E+00
5.898752E-02	-1.000000E+00
5.932164E-02	-1.000000E+00
5.965576E-02	-1.000000E+00
5.998988E-02	-1.000000E+00
6.032400E-02	-1.000000E+00
6.065812E-02	-1.000000E+00
6.099224E-02	-1.000000E+00
6.132636E-02	-1.000000E+00
6.166048E-02	-1.000000E+00
6.199460E-02	-1.000000E+00
6.232872E-02	-1.000000E+00
6.266284E-02	-1.000000E+00
6.299696E-02	-1.000000E+00
6.333107E-02	-1.000000E+00
6.366519E-02	-1.000000E+00
6.399931E-02	-1.000000E+00
6.433343E-02	-1.000000E+00
6.466755E-02	-1.000000E+00
6.500167E-02	-1.000000E+00
6.533579E-02	-1.000000E+00
6.566991E-02	-1.000000E+00
6.600403E-02	-1.000000E+00
6.633815E-02	-1.000000E+00
6.667227E-02	-1.000000E+00
6.700639E-02	-1.000000E+00
