         time	  rf_minus_rp
5.207561E-04	-1.000000E+00
7.593509E-04	-1.000000E+00
9.979458E-04	-1.000000E+00
1.236541E-03	-1.000000E+00
1.475135E-03	-1.000000E+00
1.713730E-03	-1.000000E+00
1.952325E-03	-1.000000E+00
2.190920E-03	-1.000000E+00
2.429515E-03	-1.000000E+00
2.668110E-03	-1.000000E+00
2.906705E-03	-1.000000E+00
3.145299E-03	-1.000000E+00
3.383894E-03	-1.000000E+00
3.622489E-03	-1.000000E+00
3.861084E-03	-1.000000E+00
4.099679E-03	-1.000000E+00
4.338274E-03	-1.000000E+00
4.576868E-03	-1.000000E+00
4.815463E-03	-1.000000E+00
5.054058E-03	-1.000000E+00
5.292653E-03	-1.000000E+00
5.531248E-03	-1.000000E+00
5.769843E-03	-1.000000E+00
6.008438E-03	-1.000000E+00
6.247032E-03	-1.000000E+00
6.485627E-03	-1.000000E+00
6.724222E-03	-1.000000E+00
6.962817E-03	-1.000000E+00
7.201412E-03	-1.000000E+00
7.440007E-03	-1.000000E+00
7.678601E-03	-1.000000E+00
7.917196E-03	-1.000000E+00
8.155791E-03	-1.000000E+00
8.394386E-03	2.545941E+00
8.632981E-03	2.976289E+00
8.871576E-03	3.414958E+00
9.110170E-03	3.856830E+00
9.348765E-03	4.296927E+00
9.587360E-03	4.730495E+00
9.825955E-03	5.153071E+00
1.006455E-02	5.560542E+00
1.030314E-02	5.949190E+00
1.054174E-02	6.315722E+00
1.078033E-02	6.657294E+00
1.101893E-02	6.971522E+00
1.125752E-02	7.256485E+00
1.149612E-02	7.510713E+00
1.173471E-02	7.733180E+00
1.197331E-02	7.923278E+00
1.221190E-02	8.080795E+00
1.245050E-02	8.205882E+00
1.268909E-02	8.299023E+00
1.292769E-02	8.360999E+00
1.316628E-02	8.392853E+00
1.340488E-02	8.395853E+00
1.364347E-02	8.371458E+00
1.388207E-02	8.321283E+00
1.412066E-02	8.247068E+00
1.435926E-02	8.150646E+00
1.459785E-02	8.033920E+00
1.483645E-02	7.898833E+00
