            time[ms]	                  AR	                  N2	                A1CO	                H2O2	                  CH	               TXCH2	          CVCCVCCJVO	              CH2CHO	               CH2OH	                 A1X	             TXC5H5O	              OC6H4O	             C2H3CHO	              NXC4H5	             C5H4CH2	                C3H3	               SXCH2	               A1CHO	              A1CH2O	          C6H5CYCH2O	            C6H5OCH2	             C5H4CH3	                C5H6	           C5H5CH3X1	                C3H2	              AXC3H4	                A1OH	            C6H6OX24	               CH2CO	                HCCO	                C2H3	                 CH4	                C2H6	              AXC3H5	                C3H6	                CH3O	                C2H2	                C5H5	                   O	                  A1	                 HCO	                CH2O	                 HO2	                   H	                C2H4	                C2H5	                 A1O	                 CH3	                  OH	                  CO	            C6H5OCH3	                 CO2	                  O2	                  H2	                 H2O	            OC8H7OOH	                N2H2	                 NNH	                 NH2	                  NH	                 HNO	                HONO	                   N	                H2NO	                 N2O	                 NH3	                  NO	                 NO2	                 HCN	                 HNC	                  CN	                HNCO	                 NCO	                 NCN	              CH3NH2	                H2CN	               C5H5N	               C5H4N	              C5H5NO	              C5H4NO	             C5H4NO2	              PYRLYL	            BNC4H4CO	              C4H4CN	              CHCHCN	               C4H5N	             CH2CHCN	                C2N2	                HNCN	                HOCN	               CH3CN	               CH2CN
        1.000000E-03	        0.000000E+00	        1.531856E-06	        5.790343E-13	        1.799668E-04	        1.213567E-12	        1.742934E-10	        8.971249E-11	        2.367051E-11	        1.250024E-10	        1.398300E-05	        3.814643E-11	        2.315857E-14	        8.147703E-12	        3.583202E-11	        1.033003E-14	        1.677154E-10	        7.555189E-11	        1.003786E-21	        2.479681E-19	        0.000000E+00	        1.447677E-10	        7.035891E-17	        3.030246E-13	        3.713735E-18	        1.334760E-12	        1.089082E-10	        5.731380E-12	        1.940316E-13	        1.357765E-10	        6.628373E-11	        6.512492E-10	        1.495334E-10	        2.141845E-16	        4.441753E-10	        1.188841E-12	        3.195067E-11	        3.266034E-10	        2.903111E-12	        5.226356E-02	        2.561398E-14	        2.713756E-09	        2.937547E-05	        1.798464E-03	        4.460900E-03	        9.484151E-12	        9.033310E-13	        2.814079E-07	        2.824875E-07	        1.049545E-01	        1.258534E-04	        1.021906E-18	        5.711342E-05	        4.670514E-03	        8.051749E-04	        5.034236E-02	        0.000000E+00	        2.465086E-15	        1.333519E-06	        7.097507E-10	        6.759690E-10	        7.688142E-10	        2.569453E-09	        6.402689E-08	        1.780803E-11	        4.298044E-07	        5.839543E-10	        1.354271E-07	        2.257949E-09	        3.330274E-11	        3.448356E-11	        8.714311E-12	        2.143613E-11	        1.909141E-11	        7.063033E-16	        3.835700E-19	        1.533387E-17	        1.186616E-13	        5.271993E-07	        1.957220E-13	        4.965527E-11	        4.033090E-12	        4.734933E-13	        2.122760E-10	        1.843710E-06	        2.507059E-11	        4.072413E-17	        2.024676E-18	        2.199505E-20	        7.015383E-16	        5.889247E-13	        1.150689E-18	        9.786670E-19
        2.000000E-03	        0.000000E+00	        2.641478E-06	        2.685767E-10	        3.142999E-04	        1.044816E-09	        7.817029E-08	        1.106798E-08	        1.303420E-08	        6.388677E-08	        3.399400E-03	        4.596910E-09	        3.295207E-11	        1.782228E-09	        4.409282E-09	        3.063615E-11	        1.481423E-08	        3.540486E-08	        4.635594E-17	        8.728812E-16	        1.122960E-17	        8.465067E-08	        1.038773E-12	        7.005676E-11	        2.826929E-14	        1.164328E-10	        1.036886E-08	        3.460565E-09	        5.399358E-10	        4.863140E-08	        5.887164E-08	        1.842132E-07	        4.215202E-08	        5.524075E-12	        2.295915E-07	        6.715808E-11	        1.060652E-08	        8.357225E-08	        3.705440E-09	        1.126725E-01	        7.333496E-11	        6.007516E-07	        3.720642E-03	        1.940264E-03	        1.240231E-02	        5.173201E-09	        1.020656E-09	        6.268994E-05	        6.307585E-05	        2.246766E-01	        3.701599E-03	        4.205392E-14	        2.310294E-04	        1.099614E-02	        2.202257E-03	        1.062073E-01	        0.000000E+00	        9.336608E-15	        2.065075E-06	        2.119261E-08	        3.331309E-09	        4.118741E-09	        1.756841E-08	        1.334480E-07	        3.652519E-10	        8.304745E-07	        1.328602E-08	        3.096976E-07	        9.702836E-09	        1.746233E-08	        1.726990E-08	        1.068730E-08	        1.044887E-08	        9.316260E-09	        1.586919E-12	        4.663460E-14	        3.459073E-14	        3.844367E-11	        1.577504E-04	        1.646440E-10	        2.030286E-08	        1.306460E-09	        1.694561E-10	        7.823050E-08	        5.661610E-04	        6.548105E-09	        6.114601E-14	        3.449126E-15	        2.016147E-15	        6.101472E-13	        4.645329E-10	        1.529739E-13	        3.747833E-13
        3.100000E-03	        0.000000E+00	        4.193452E-06	        3.319890E-08	        4.277854E-04	        3.619481E-08	        3.359377E-06	        9.099408E-07	        4.227355E-06	        1.038457E-06	        1.331091E-01	        4.251513E-07	        1.129942E-08	        4.974350E-08	        3.793268E-07	        2.415114E-08	        4.481568E-07	        7.772067E-07	        6.544520E-11	        2.832115E-10	        7.440250E-10	        1.361955E-05	        2.664074E-09	        1.443645E-08	        2.277578E-10	        1.030807E-09	        4.373032E-07	        8.609087E-07	        2.096641E-07	        9.607974E-07	        2.227974E-06	        1.643990E-05	        2.272263E-07	        1.940896E-09	        3.620856E-05	        9.721648E-10	        5.648307E-07	        2.017965E-06	        1.149585E-06	        1.630401E-01	        3.741644E-08	        6.338354E-05	        1.356156E-01	        2.076878E-03	        2.289734E-02	        2.368674E-06	        7.003730E-07	        2.292003E-03	        2.334079E-03	        4.506898E-01	        1.336274E-01	        3.138999E-10	        4.832265E-04	        1.766354E-02	        3.745509E-03	        1.517109E-01	        0.000000E+00	        1.825717E-12	        2.977819E-06	        1.416714E-06	        1.412094E-07	        1.565604E-07	        7.190722E-08	        2.062201E-07	        6.570274E-09	        1.154184E-06	        2.174185E-07	        8.549635E-07	        3.366557E-08	        7.981365E-07	        8.575603E-07	        9.602663E-07	        1.354154E-06	        1.210006E-06	        1.133076E-10	        1.370820E-11	        3.687868E-11	        1.720238E-09	        1.652417E-03	        8.444550E-08	        1.061055E-06	        3.489940E-08	        1.301917E-08	        5.826160E-06	        1.432040E-02	        6.636067E-08	       -5.592750E-11	        9.655422E-13	        1.943090E-12	        1.350898E-11	        5.712137E-08	        2.575716E-11	        3.236672E-10
        4.001620E-03	        0.000000E+00	        2.686952E-05	        1.992065E-07	        5.350061E-04	        7.721066E-06	        8.082891E-05	        1.184075E-05	        4.336709E-05	        1.693044E-05	        1.372366E-01	        1.316400E-05	        1.798467E-07	        7.543594E-07	        1.770546E-05	        1.000265E-07	        9.828894E-06	        4.876169E-05	        7.899432E-10	        2.587760E-09	        2.742179E-09	        4.122964E-05	        8.976433E-08	        9.996484E-06	        6.028663E-09	        5.453357E-07	        8.078839E-06	        9.988387E-06	        3.568137E-05	        2.032349E-05	        1.045169E-04	        1.058981E-04	        4.329345E-06	        1.368894E-07	        1.327530E-04	        2.985822E-06	        3.635102E-06	        9.598089E-05	        2.377473E-05	        2.130245E-01	        3.744929E-06	        3.655567E-04	        1.380529E-01	        2.385724E-03	        3.658404E-02	        3.820821E-05	        5.574283E-06	        2.732041E-03	        2.953231E-03	        5.466585E-01	        1.385452E-01	        3.412352E-08	        1.519618E-03	        2.826439E-02	        7.351975E-03	        1.940127E-01	        0.000000E+00	        1.397131E-09	        4.775082E-06	        7.617674E-06	        9.710098E-06	        6.410857E-06	        1.545660E-06	        2.584158E-06	        8.729228E-08	        1.559924E-06	        1.086372E-06	        1.712340E-05	        1.203747E-06	        4.666149E-06	        3.639674E-06	        4.489175E-05	        1.189661E-05	        1.760619E-05	        8.735335E-08	        1.372790E-09	        3.152413E-08	        1.651428E-07	        8.504840E-02	        7.135460E-07	        4.147065E-06	        1.302990E-07	        4.977203E-08	        3.950690E-06	        7.746320E-02	        3.140662E-05	        1.746588E-08	        4.075556E-10	        2.716298E-09	        1.767732E-09	        7.059112E-07	        6.188947E-09	        3.165294E-08
        5.001480E-03	      -4.010708E-162	        4.381125E-04	        1.430509E-04	        1.242205E-03	        7.041263E-04	        1.877695E-03	        1.664863E-06	        9.655225E-05	        4.750463E-04	        3.730757E+00	        8.957527E-06	        4.455795E-08	        9.958216E-07	        6.936960E-06	        7.183999E-05	        4.536265E-04	        1.148876E-03	        1.208232E-07	        5.009359E-08	        5.451740E-08	        1.771902E-04	        1.536369E-05	        5.054028E-05	        3.071011E-07	        2.608888E-04	        1.956253E-04	        7.039234E-05	        3.970354E-05	        4.446176E-04	        2.283553E-03	        1.747738E-03	        7.353011E-04	        3.890445E-05	        9.331043E-04	        2.657369E-05	        4.596810E-05	        6.313337E-03	        1.322793E-04	        9.477795E-01	        1.072870E-04	        2.691672E-03	        3.732943E+00	        4.607241E-03	        6.167277E-01	        5.943984E-04	        1.567752E-04	        2.686511E-01	        2.734751E-01	        5.557630E+00	        3.770529E+00	        4.975027E-07	        4.259143E-02	        2.522231E-01	        3.053934E-01	        8.436802E-01	        0.000000E+00	        3.183441E-08	        5.271449E-05	        1.348102E-04	        1.589501E-04	        5.026752E-05	        3.232088E-05	        9.338617E-05	        1.829081E-07	        5.361999E-06	        2.913362E-05	        2.221178E-04	        2.944920E-05	        4.816907E-04	        3.674059E-04	        5.661423E-03	        5.209655E-05	        1.394547E-04	        5.524633E-06	        3.947830E-08	        9.583003E-06	        1.824729E-07	        6.174313E-02	        1.916480E-06	        1.905517E-07	        4.939070E-09	        1.905346E-09	        3.453680E-07	        8.544700E-02	        4.358329E-03	        3.939991E-10	        1.771737E-08	        3.369211E-07	        1.963730E-07	        1.383596E-05	        5.826890E-06	        1.237416E-05
        6.000460E-03	        3.657184E-27	        4.784617E-04	        6.392434E-05	        1.924783E-03	        7.836783E-04	        2.094198E-03	        1.412642E-07	        1.016940E-04	        5.699434E-04	        4.437480E+00	        8.526135E-07	        8.412180E-09	        7.906262E-07	        1.097802E-06	        2.074211E-05	        3.816498E-04	        1.227439E-03	        2.286427E-08	        6.352322E-09	        7.364340E-09	        6.283481E-07	        2.463653E-06	        4.484611E-06	        1.179299E-08	        2.193622E-04	        3.401783E-04	        6.421342E-06	        5.603051E-06	        4.690496E-04	        2.486761E-03	        2.232834E-03	        1.000704E-03	        3.434190E-05	        1.386741E-03	        1.993428E-05	        1.660729E-05	        9.689739E-03	        1.375078E-05	        1.727605E+00	        2.918943E-05	        1.929141E-03	        4.439154E+00	        6.490946E-03	        1.151943E+00	        7.889590E-04	        1.635547E-04	        1.171709E-03	        8.727478E-03	        7.819659E+00	        4.510358E+00	        5.047397E-08	        7.682654E-02	        4.377749E-01	        6.091456E-01	        1.589994E+00	        0.000000E+00	        3.331841E-08	        9.019339E-05	        1.865698E-04	        2.318839E-04	        6.941641E-05	        6.657604E-05	        1.419211E-04	        2.292348E-07	        8.823604E-06	        4.340688E-05	        3.552395E-04	        6.094151E-05	        9.479550E-04	        7.626946E-04	        9.340947E-03	        8.415676E-05	        2.135009E-04	        6.664143E-06	        2.301050E-08	        1.185894E-05	        2.278877E-07	        6.828869E-02	        3.415400E-06	        7.057010E-08	        3.181230E-09	        8.777213E-10	        1.349980E-07	        1.087780E-01	        6.266898E-03	        1.276254E-10	        2.275175E-08	        7.349731E-07	        2.805148E-07	        2.417940E-05	        1.220003E-05	        2.765666E-05
        7.004290E-03	       1.066611E-246	        3.118755E-05	        4.463101E-11	        1.373156E-03	        1.348331E-06	        9.814846E-05	        1.274839E-09	        1.215235E-04	        3.489729E-06	        3.464390E-02	        1.313769E-09	        1.303254E-11	        8.327001E-11	        2.202770E-09	        1.252198E-11	        1.370611E-08	        1.831947E-05	        3.852621E-12	        3.714567E-11	        6.920110E-11	        2.966700E-06	        2.780217E-12	        9.429183E-10	        4.853008E-16	        4.804189E-08	        1.499355E-05	        4.908589E-07	        3.799566E-09	        1.253646E-06	        6.681435E-06	        3.343542E-04	        1.111915E-07	        4.744574E-12	        6.595567E-04	        3.869395E-10	        3.184240E-07	        3.809855E-06	        3.960230E-09	        8.004239E-01	        1.737194E-07	        4.744654E-05	        3.671449E-02	        4.456544E-03	        2.482187E-01	        1.695696E-04	        1.702206E-05	        1.233571E-03	        2.087415E-03	        1.538631E+00	        4.483208E-02	        9.798442E-14	        1.137885E-02	        1.649479E-01	        7.314919E-02	        6.914028E-01	        0.000000E+00	        8.157379E-12	        2.534888E-05	        5.463303E-07	        2.424950E-06	        3.538202E-06	        7.720052E-05	        3.193913E-06	        2.525226E-09	        4.203094E-06	        9.759530E-08	        1.307795E-04	        4.443813E-05	        1.425353E-06	        1.252440E-06	        1.556247E-06	        1.231768E-06	        2.635887E-06	        7.501344E-09	        9.189210E-14	        8.601183E-10	        1.533457E-11	        2.090592E-05	        4.505000E-07	        4.789922E-11	        3.439300E-12	        4.955801E-11	        1.777560E-11	        6.311120E-06	        4.892689E-08	        9.630373E-12	        2.608967E-13	        4.127871E-11	        1.725979E-10	        1.572461E-07	        7.310503E-12	        3.369980E-11
        8.000210E-03	       -7.100021E-73	        1.395739E-04	        1.897142E-07	        1.343815E-03	        2.016573E-04	        5.737471E-04	        5.915029E-09	        1.942384E-04	        1.175706E-04	        1.505365E-01	        1.153556E-08	        1.315224E-10	        1.595169E-08	        1.355553E-08	        3.494655E-08	        9.912309E-06	        3.543947E-04	        7.510326E-11	        7.085650E-13	        2.035933E-11	        1.082623E-06	        5.679422E-09	        2.426847E-08	        1.876282E-12	        1.207118E-05	        1.719889E-04	        3.287319E-07	        9.335167E-08	        9.561313E-05	        5.164832E-04	        1.260214E-03	        7.096288E-05	        9.083896E-07	        2.118575E-03	        4.269705E-07	        2.823302E-06	        3.308787E-04	        9.078157E-08	        8.469418E-01	        2.474459E-07	        4.528918E-04	        1.578213E-01	        4.534144E-03	        3.583215E-01	        7.882372E-04	        3.198616E-05	        1.100525E-03	        4.268928E-03	        1.761106E+00	        1.690227E-01	        1.850384E-10	        2.026215E-02	        1.855418E-01	        1.448701E-01	        7.458776E-01	        0.000000E+00	        4.738848E-10	        3.308464E-05	        6.915180E-06	        2.090178E-05	        9.005328E-06	        5.926624E-05	        1.440206E-05	        1.702727E-08	        4.179283E-06	        1.544811E-06	        1.223519E-04	        3.226668E-05	        4.533504E-05	        3.274614E-05	        2.628867E-04	        7.282525E-06	        2.014179E-05	        1.269915E-06	        2.964950E-10	        5.981484E-07	        4.632444E-09	        9.954349E-04	        8.837040E-07	        1.094690E-09	        7.562430E-11	        1.738433E-11	        1.017290E-09	        8.664230E-04	        2.090983E-04	        2.952643E-12	        3.347867E-10	        9.426597E-09	        3.947632E-08	        1.730639E-06	        2.402412E-07	        5.004407E-07
        9.000100E-03	       2.107351E-247	        6.684784E-05	        5.070659E-08	        1.267273E-03	        5.800531E-05	        2.018509E-04	        4.121093E-08	        1.114628E-04	        3.840188E-05	        2.105662E-01	        4.830314E-08	        3.050325E-10	        2.291743E-09	        7.108867E-08	        9.191424E-09	        9.790572E-07	        1.916744E-04	        1.797817E-11	        1.281188E-11	        2.984714E-11	        1.244650E-10	        1.973443E-09	        6.040391E-08	        5.686205E-13	        1.899430E-06	        2.935209E-05	        1.438548E-08	        2.332852E-07	        2.405792E-05	        1.234763E-04	        4.750945E-04	        5.577838E-06	        1.250424E-08	        8.198659E-04	        1.985290E-08	        4.422353E-07	        5.017916E-05	        1.810218E-07	        7.254948E-01	        4.782648E-08	        2.653199E-04	        2.183039E-01	        4.294823E-03	        2.497919E-01	        2.865144E-04	        1.638046E-05	        4.347288E-07	        1.779446E-03	        1.582258E+00	        2.219899E-01	        5.633799E-11	        1.296716E-02	        1.479415E-01	        8.369570E-02	        6.332534E-01	        0.000000E+00	        5.350391E-10	        2.461208E-05	        7.339654E-06	        2.259261E-05	        9.972630E-06	        5.712677E-05	        1.242335E-05	        1.671048E-08	        3.943499E-06	        9.783066E-07	        1.186468E-04	        2.980333E-05	        2.706047E-05	        2.187377E-05	        4.284853E-05	        7.628717E-06	        2.178805E-05	        4.523547E-07	        3.877160E-11	        9.481019E-08	        7.947602E-09	        9.413375E-04	        1.427610E-06	        3.081760E-09	        1.689950E-10	        1.428950E-10	        2.570870E-09	        7.596330E-04	        3.443970E-05	        3.134996E-11	        5.016193E-11	        9.646494E-09	        9.661951E-09	        1.687186E-06	        1.118696E-08	        3.901327E-08
        1.000190E-02	        1.238237E-56	        2.519546E-04	        2.592186E-06	        1.479053E-03	        3.853227E-04	        9.995797E-04	        1.848629E-08	        1.461179E-04	        2.490573E-04	        4.861565E-01	        5.736233E-08	        6.999209E-10	        1.880639E-07	        6.135241E-08	        4.998026E-07	        6.437057E-05	        6.313003E-04	        9.596757E-10	        2.205962E-10	        3.135387E-10	        3.543810E-10	        7.884431E-08	        1.571410E-07	        6.547923E-11	        4.633032E-05	        2.728267E-04	        1.919595E-07	        3.453818E-07	        1.888408E-04	        9.205332E-04	        1.621785E-03	        2.711923E-04	        9.725916E-06	        1.787576E-03	        3.462152E-06	        6.800516E-06	        1.058957E-03	        6.020475E-07	        1.003954E+00	        1.108077E-06	        8.448575E-04	        4.928044E-01	        5.030060E-03	        4.736557E-01	        7.281827E-04	        4.774526E-05	        2.574055E-06	        4.279839E-03	        2.408383E+00	        5.136187E-01	        2.966705E-09	        2.945686E-02	        2.261847E-01	        2.083512E-01	        8.919896E-01	        0.000000E+00	        3.790593E-09	        4.184800E-05	        3.309159E-05	        5.912281E-05	        2.109354E-05	        6.554757E-05	        3.745111E-05	        5.634354E-08	        4.984390E-06	        6.696290E-06	        1.756536E-04	        3.835852E-05	        1.591898E-04	        1.262811E-04	        8.746381E-04	        2.076049E-05	        5.585156E-05	        3.088758E-06	        3.163080E-09	        2.695016E-06	        6.883608E-09	        2.102372E-03	        4.037020E-07	        2.601582E-09	        1.375590E-10	        2.413118E-11	        3.153180E-09	        2.471490E-03	        8.126304E-04	        3.343764E-12	        2.271003E-09	        6.305289E-08	        1.078476E-07	        5.260076E-06	        1.071410E-06	        2.518336E-06
