phi         	LBV         
8.000000E-01	2.257530E+01
8.499890E-01	2.525990E+01
9.000590E-01	2.750030E+01
9.499790E-01	2.916200E+01
1.000000E+00	3.019220E+01
1.050070E+00	3.048560E+01
1.099990E+00	3.000190E+01
1.149950E+00	2.865580E+01
1.200020E+00	2.636360E+01
1.250000E+00	2.319070E+01
1.299960E+00	1.945240E+01
