ToF
6.98551e+2	0.00000e+0	0.00000e+0	0.00000e+0
7.49275e+2	6.57895e-8	6.57895e-8	6.57895e-8
7.99275e+2	4.60526e-7	4.60526e-7	4.60526e-7
8.31884e+2	1.61184e-6	1.94079e-6	1.38158e-6
8.60870e+2	4.60526e-6	5.13158e-6	3.98026e-6
8.92029e+2	1.35526e-5	1.48026e-5	1.17763e-5
9.22464e+2	1.89803e-5	2.27632e-5	1.52632e-5
9.50000e+2	1.87171e-5	2.23026e-5	1.50658e-5
9.81159e+2	1.25658e-5	1.47039e-5	1.07237e-5
1.01232e+3	9.80263e-6	1.14803e-5	8.15789e-6
1.01377e+3	1.14803e-5	8.15789e-6	3.05921e-6
1.04420e+3	3.05921e-6	3.05921e-6	3.05921e-6
