                   x	                  N2	                  AR	                IXCO	               IXCO2	               IXH2O	                IXH2	                IXN2	                   H	                  O2	                   O	                  OH	                  H2	                 H2O	                  HE	                 HO2	                H2O2	                  CO	                 CO2	                 HCO	                   C	                  CH	               TXCH2	                 CH3	                CH2O	                HCCO	                 C2H	               CH2CO	                C2H2	               SXCH2	               CH3OH	               CH2OH	                CH3O	                 CH4	               CH3O2	                C2H3	                C2H4	                C2H5	               HCCOH	              CH2CHO	              CH3CHO	                H2C2	               C2H5O	              NXC3H7	                C2H6	                C3H8	                C3H6	                C3H3	              PXC3H4	              AXC3H4	              SXC3H5	              NXC4H3	             C2H3CHO	              AXC3H5	                 C2O	                C4H4	                C3H2	               C3H2O	                C4H2	              IXC4H3	              TXC3H5	               C3H5O	                 C4H	                C8H2	                C6H2	                C4H6	              NXC4H5	              IXC4H5	             A1XC6H6	                 sN2	                 sAR	               sIXCO	              sIXCO2	              sIXH2O	               sIXH2	               sIXN2	                  sH	                 sO2	                  sO	                 sOH	                 sH2	                sH2O	                 sHE	                sHO2	               sH2O2	                 sCO	                sCO2	                sHCO	                  sC	                 sCH	              sTXCH2	                sCH3	               sCH2O	               sHCCO	                sC2H	              sCH2CO	               sC2H2	              sSXCH2	              sCH3OH	              sCH2OH	               sCH3O	                sCH4	              sCH3O2	               sC2H3	               sC2H4	               sC2H5	              sHCCOH	             sCH2CHO	             sCH3CHO	               sH2C2	              sC2H5O	             sNXC3H7	               sC2H6	               sC3H8	               sC3H6	               sC3H3	             sPXC3H4	             sAXC3H4	             sSXC3H5	             sNXC4H3	            sC2H3CHO	             sAXC3H5	                sC2O	               sC4H4	               sC3H2	              sC3H2O	               sC4H2	             sIXC4H3	             sTXC3H5	              sC3H5O	                sC4H	               sC8H2	               sC6H2	               sC4H6	             sNXC4H5	             sIXC4H5	            sA1XC6H6	                Temp	            Enthalpy	             Density	         HeatRelease	                   Z	                   D	                 chi	                grad
        0.000000E+00	        4.219376E-06	        0.000000E+00	        1.321013E-18	        0.000000E+00	        0.000000E+00	        0.000000E+00	        3.855359E-86	        5.342142E-15	        9.975405E-17	        0.000000E+00	        1.014682E-14	        2.317240E-07	        2.679982E-01	        0.000000E+00	        0.000000E+00	        0.000000E+00	        5.700325E-02	        7.200022E-02	        1.073720E-16	        1.546951E-13	        1.389330E-15	        1.139734E-15	        9.313262E-12	        6.605234E-11	        2.686227E-19	        0.000000E+00	        5.176617E-09	        5.159932E-01	        0.000000E+00	        8.209154E-12	        2.411569E-16	        0.000000E+00	        8.699905E-02	        2.279078E-24	        5.466255E-13	        1.907569E-07	        2.712922E-15	        3.219693E-10	        5.001603E-18	        8.921323E-12	        1.760369E-15	        1.305398E-21	        3.039643E-17	        1.138453E-09	        6.755334E-12	        7.632569E-08	        1.148504E-09	        1.488139E-07	        3.451952E-08	        4.113185E-12	        5.856890E-16	        5.348580E-12	        5.949887E-11	        1.291751E-15	        9.347441E-07	        2.098776E-15	        1.670332E-13	        1.696785E-07	        1.010863E-11	        3.982188E-16	        3.170129E-28	        0.000000E+00	        7.562780E-09	        1.548848E-08	        1.270775E-07	        3.538231E-11	        4.441066E-11	        2.630635E-14	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	       -1.649795E-08	       -8.602401E-21	        4.764703E-09	       -1.482516E-10	        1.278680E-10	       -1.761896E-09	        0.000000E+00	       -8.964458E-21	        1.028765E-15	       -2.945817E-09	        2.132178E-11	        1.077678E-12	       -7.998402E-17	       -6.060847E-09	       -2.928927E-09	       -2.204844E-11	        1.761340E-09	       -1.767385E-09	        3.726643E-08	        9.741499E-11	       -2.924384E-07	        5.378762E-10	       -4.575866E-11	       -2.147234E-13	       -5.119524E-16	       -7.863680E-09	       -4.661099E-22	        1.947042E-08	        4.357050E-09	        3.982423E-15	        7.428443E-13	       -1.010974E-15	        4.606321E-16	        2.483782E-07	       -3.963405E-15	       -8.782627E-15	        2.653729E-15	        6.954286E-18	        2.628870E-09	       -3.405229E-10	        9.936626E-10	        7.763148E-12	        4.014911E-12	       -3.723671E-08	       -1.224233E-19	        1.084830E-14	        1.404015E-12	        3.084573E-08	       -1.176319E-15	       -2.376690E-16	        3.038616E-13	        1.008519E-11	        4.034396E-15	       -4.302460E-18	        6.819281E-10	       -5.094446E-16	       -6.819187E-10	        9.509585E-10	        2.557620E-12	        1.192847E-12	        9.739103E-22	        8.000000E+02	        6.753706E+05	        3.478893E-01	       -4.567964E+01	        1.000000E+00	        1.070664E-04	        9.535066E-09	        3.852651E-03
        8.689931E-03	        3.819918E-05	        0.000000E+00	        1.321016E-18	        0.000000E+00	        0.000000E+00	        0.000000E+00	        7.390364E-86	        2.694475E-15	        8.951132E-16	        0.000000E+00	        9.187022E-14	        2.097955E-06	        2.679833E-01	        0.000000E+00	        0.000000E+00	        0.000000E+00	        5.702945E-02	        7.200198E-02	        9.721367E-16	        1.498447E-13	        2.177609E-22	        0.000000E+00	        8.431713E-11	        5.981642E-10	        1.991618E-18	        1.668704E-19	        4.687073E-08	        5.159381E-01	        0.000000E+00	        7.432101E-11	        1.648880E-16	        1.019976E-21	        8.699138E-02	        2.058388E-23	        4.949198E-12	        1.727447E-06	        2.447875E-14	        2.915002E-09	        4.528714E-17	        8.079804E-11	        1.593723E-14	        1.182243E-20	        2.752859E-16	        1.030910E-08	        6.174479E-11	        6.911002E-07	        1.039716E-08	        1.347452E-06	        3.125596E-07	        3.724117E-11	        5.304033E-15	        4.841947E-11	        5.386859E-10	        1.168958E-14	        8.463646E-06	        1.899865E-14	        1.512302E-12	        1.536401E-06	        9.152016E-11	        3.605992E-15	        1.850925E-27	        0.000000E+00	        6.848725E-08	        1.402447E-07	        1.150723E-06	        3.203546E-10	        4.020966E-10	        2.196418E-13	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	       -1.468838E-14	       -2.138954E-19	        3.293874E-15	        7.960489E-15	        4.422762E-11	       -1.438183E-09	        0.000000E+00	       -3.085991E-20	        9.774484E-16	        2.505654E-10	        1.804384E-10	        4.836368E-17	       -7.017760E-16	       -6.716246E-16	       -2.298299E-16	        8.162216E-12	        5.289913E-14	        6.085199E-20	        6.014775E-16	        8.199395E-10	       -6.111727E-07	        3.815804E-18	        5.595732E-17	       -3.345233E-17	       -2.633165E-22	       -3.245848E-08	       -1.389171E-23	        2.600165E-13	        1.401303E-09	       -7.786613E-15	        6.731210E-12	       -6.156852E-18	        4.163175E-15	        2.474091E-15	        1.211694E-17	       -2.810342E-17	        1.308051E-13	        7.253391E-17	        2.381178E-08	       -4.785397E-12	        9.001629E-09	        7.038535E-11	        1.342763E-12	        1.320384E-16	       -9.597076E-19	        8.976291E-14	       -4.876254E-19	        2.791670E-07	       -4.412820E-16	        4.602217E-17	        3.075481E-12	        1.035246E-12	       -7.315666E-16	        5.024628E-24	        6.769114E-18	        3.681217E-18	       -5.170412E-18	        8.626003E-09	        8.846402E-12	        1.071316E-11	        7.986233E-20	        8.000877E+02	        6.752527E+05	        3.478512E-01	        5.233221E+01	        9.999420E-01	        1.070914E-04	        2.193885E-07	        1.847796E-02
        1.303490E-02	        1.519338E-04	        0.000000E+00	        1.320953E-18	        0.000000E+00	        0.000000E+00	        0.000000E+00	        8.659471E-86	        7.769962E-15	        3.558814E-15	        1.384939E-23	        2.631065E-13	        8.344589E-06	        2.679336E-01	        0.000000E+00	        0.000000E+00	        0.000000E+00	        5.711715E-02	        7.200789E-02	        2.802314E-15	        1.411765E-13	        2.459227E-22	        2.173012E-20	        2.410841E-10	        2.378358E-09	        3.191109E-17	        4.820928E-19	        1.602450E-07	        5.157657E-01	        2.350976E-23	        2.956087E-10	        1.624254E-15	        1.158789E-20	        8.696612E-02	        2.321454E-22	        1.424147E-11	        6.842029E-06	        2.710112E-13	        1.137951E-08	        3.815528E-16	        3.213007E-10	        1.610543E-14	        1.334053E-19	        3.045715E-15	        4.100738E-08	        2.458456E-10	        1.987591E-06	        4.149496E-08	        5.085806E-06	        1.241150E-06	        1.061584E-10	        1.645773E-14	        1.925800E-10	        2.139809E-09	        4.650248E-14	        2.261854E-05	        8.832093E-14	        6.013428E-12	        6.111437E-06	        3.238511E-10	        3.742539E-14	        4.404742E-26	        6.064969E-24	        2.724531E-07	        5.578736E-07	        4.222936E-06	        9.173812E-10	        1.167255E-09	        8.669226E-13	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        1.584089E-14	       -1.639173E-18	        2.676078E-18	        1.659093E-14	       -4.964016E-11	       -4.119563E-09	        0.000000E+00	       -4.290046E-20	        9.569684E-16	        7.173060E-10	        5.173484E-10	        8.371469E-17	       -2.187286E-15	       -2.484672E-17	        3.057013E-19	        1.744452E-11	        5.793570E-13	       -9.702840E-18	        5.475604E-19	        2.347593E-09	       -7.162732E-07	        9.124217E-19	        1.180325E-15	       -7.823193E-16	       -6.971143E-21	       -9.273546E-08	       -1.201013E-22	        4.660660E-13	        4.036907E-09	       -1.543903E-13	        1.932159E-11	       -8.623507E-17	        4.718260E-14	        6.436202E-16	        5.773251E-17	       -1.121698E-15	        1.099883E-12	        1.088180E-15	        6.796801E-08	       -2.113607E-11	        2.579097E-08	        2.031191E-10	        3.036172E-12	       -2.565827E-16	       -1.054504E-17	       -3.258146E-13	       -2.652223E-18	        2.824616E-07	       -1.990174E-15	        1.305932E-16	        8.998333E-12	       -2.295106E-11	       -1.491823E-14	        1.594998E-23	        1.158703E-21	        5.822488E-17	        1.833056E-17	        2.485794E-08	        1.804012E-11	        2.322926E-11	        6.587126E-19	        8.003642E+02	        6.748579E+05	        3.477292E-01	        6.465868E+01	        9.997479E-01	        1.071719E-04	        3.238082E-06	        7.096232E-02
        1.737986E-02	        6.640762E-04	        0.000000E+00	        1.320409E-18	        0.000000E+00	        0.000000E+00	        0.000000E+00	        8.736595E-86	        2.728936E-14	        1.556994E-14	        2.038570E-22	        8.939303E-13	        3.647356E-05	        2.677099E-01	        0.000000E+00	        0.000000E+00	        0.000000E+00	        5.751204E-02	        7.203445E-02	        9.822085E-15	        1.177332E-13	        9.180665E-22	        1.431706E-19	        8.131540E-10	        1.038678E-08	        4.196100E-16	        1.678702E-18	        6.208809E-07	        5.149992E-01	        2.548385E-22	        1.292064E-09	        2.052235E-14	        1.699326E-19	        8.685312E-02	        3.312507E-21	        4.956923E-11	        2.981837E-05	        3.654296E-12	        4.908521E-08	        3.773687E-15	        1.403405E-09	        1.687516E-14	        1.928570E-18	        4.319001E-14	        1.792402E-07	        1.074959E-09	        6.379483E-06	        1.819443E-07	        2.139811E-05	        5.418759E-06	        3.532000E-10	        7.454760E-14	        8.417285E-10	        9.356481E-09	        2.033017E-13	        7.892401E-05	        4.387679E-13	        2.627902E-11	        2.671426E-05	        1.962887E-09	        5.003151E-13	        7.296017E-25	        9.504330E-23	        1.191052E-06	        2.438625E-06	        1.737835E-05	        3.121358E-09	        3.989164E-09	        3.782097E-12	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        3.602443E-14	       -2.138824E-17	        5.212530E-18	        5.656339E-14	       -2.856192E-09	       -1.400810E-08	        0.000000E+00	       -1.165098E-19	        9.607976E-16	        2.431746E-09	        1.766800E-09	        2.042947E-16	       -7.089474E-15	       -9.317612E-17	        2.777375E-19	        6.167569E-11	        8.320027E-12	       -8.454667E-17	        2.242310E-18	        7.967353E-09	       -1.109992E-06	        1.552717E-18	        1.414974E-14	       -5.155621E-15	       -6.428334E-20	       -3.118055E-07	       -6.612469E-22	        1.241088E-12	        1.412073E-08	       -1.176360E-12	        6.631600E-11	       -5.029949E-16	        6.953669E-13	        8.653792E-15	        1.672065E-16	       -8.637084E-15	        1.284754E-11	        2.918284E-14	        2.274969E-07	       -1.267021E-10	        8.774287E-08	        7.025799E-10	        1.150959E-11	       -3.719819E-15	       -1.512992E-16	       -8.537983E-12	       -1.322560E-17	        2.970778E-07	       -9.132173E-15	        4.264833E-16	        3.089675E-11	       -1.758117E-10	       -1.066266E-13	        2.341424E-22	       -2.281007E-21	        1.149258E-15	        2.756791E-16	        8.686470E-08	        6.037527E-11	        7.416212E-11	        7.834169E-18	        8.015959E+02	        6.730816E+05	        3.471848E-01	        1.108894E+02	        9.988739E-01	        1.075322E-04	        5.641864E-05	        2.957103E-01
        1.955235E-02	        1.514086E-03	        0.000000E+00	        1.319193E-18	        0.000000E+00	        0.000000E+00	        0.000000E+00	        8.398643E-86	        5.683657E-14	        3.562391E-14	        8.079940E-22	        1.764500E-12	        8.316132E-05	        2.673386E-01	        0.000000E+00	        5.213416E-19	        0.000000E+00	        5.816744E-02	        7.207854E-02	        2.036006E-14	        9.690841E-14	        1.792408E-21	        4.597371E-19	        1.586445E-09	        2.363239E-08	        1.762589E-15	        3.439168E-18	        1.322092E-06	        5.137324E-01	        9.707827E-22	        2.945846E-09	        8.217829E-14	        7.493830E-19	        8.666653E-02	        1.402348E-20	        1.017216E-10	        6.788069E-05	        1.573933E-11	        1.111402E-07	        1.349879E-14	        3.193787E-09	        1.822425E-14	        8.328739E-18	        1.836625E-13	        4.086116E-07	        2.450958E-09	        1.185862E-05	        4.159879E-07	        4.780848E-05	        1.234745E-05	        6.735561E-10	        2.080278E-13	        1.919141E-09	        2.140049E-08	        4.636304E-13	        1.694556E-04	        1.086119E-12	        5.991067E-11	        6.091097E-05	        6.381333E-09	        2.097154E-12	        4.010310E-24	        4.669696E-22	        2.715850E-06	        5.560370E-06	        3.832545E-05	        6.173091E-09	        7.928226E-09	        8.620928E-12	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	       -3.240467E-14	       -9.719374E-17	        1.059112E-17	        1.302558E-13	       -1.438252E-08	       -2.768644E-08	        0.000000E+00	       -7.180821E-19	        1.002133E-15	        4.779893E-09	        3.516996E-09	       -8.454968E-17	       -1.265315E-14	       -1.843327E-16	        2.784495E-19	        1.578790E-10	        3.645373E-11	       -5.705451E-16	        6.451758E-18	        1.569975E-08	       -1.668382E-06	        2.421658E-18	        5.822420E-14	       -2.488861E-14	       -4.018758E-19	       -6.051895E-07	       -3.138830E-21	        3.301350E-13	        2.921582E-08	       -6.398213E-12	        1.330952E-10	       -1.751761E-15	        3.099444E-12	        4.403425E-14	        4.102779E-16	       -4.691438E-14	        5.052229E-11	        2.067838E-13	        4.381830E-07	       -3.999705E-10	        1.736037E-07	        1.424740E-09	        3.493743E-11	       -3.099848E-14	       -6.632863E-16	       -4.762175E-11	       -3.558451E-17	        3.220856E-07	       -2.148248E-14	        7.873531E-16	        5.237438E-11	       -5.665491E-10	       -5.691599E-13	        9.959959E-22	       -2.330141E-20	        6.341737E-15	        1.261054E-15	        1.793687E-07	        1.392419E-10	        1.394511E-10	        3.201860E-17	        8.036336E+02	        6.701368E+05	        3.462869E-01	        1.768245E+02	        9.974234E-01	        1.081303E-04	        2.804507E-04	        6.574744E-01
        2.172483E-02	        3.563489E-03	        0.000000E+00	        1.315738E-18	        0.000000E+00	        0.000000E+00	        0.000000E+00	        8.012168E-86	        1.309082E-13	        8.434967E-14	        3.323830E-21	        3.597928E-12	        1.957318E-04	        2.664435E-01	        0.000000E+00	        6.351311E-18	        0.000000E+00	        5.974762E-02	        7.218480E-02	        4.609193E-14	        6.786343E-14	        3.248600E-21	        1.666459E-18	        3.152621E-09	        5.543272E-08	        7.962043E-15	        7.646805E-18	        2.930132E-06	        5.106836E-01	        3.929582E-21	        6.933023E-09	        3.275537E-13	        3.429806E-18	        8.621785E-02	        5.809694E-20	        2.261090E-10	        1.595522E-04	        6.817048E-11	        2.600595E-07	        4.638924E-14	        7.493641E-09	        2.190496E-14	        3.629444E-17	        7.808831E-13	        9.614707E-07	        5.767619E-09	        2.276037E-05	        9.822386E-07	        1.106161E-04	        2.904626E-05	        1.266030E-09	        7.296984E-13	        4.516867E-09	        5.068417E-08	        1.091458E-12	        3.856396E-04	        2.749271E-12	        1.409940E-10	        1.433638E-04	        2.065796E-08	        8.873859E-12	        2.634127E-23	        2.750332E-21	        6.392512E-06	        1.308742E-05	        8.761674E-05	        1.260532E-08	        1.649850E-08	        2.028812E-11	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	       -7.386150E-13	       -4.858991E-16	        2.367435E-17	        2.198053E-13	       -7.170741E-08	       -5.662248E-08	        0.000000E+00	       -2.781609E-18	        1.130191E-15	        9.639102E-09	        7.315428E-09	       -2.363679E-15	       -2.045857E-14	       -3.463957E-16	       -2.809948E-19	        3.120568E-10	        1.672494E-10	       -2.673700E-15	        2.349422E-17	        3.188797E-08	       -2.900566E-06	        1.581999E-18	        2.689278E-13	       -5.928658E-14	       -1.773747E-18	       -1.187553E-06	       -7.151110E-21	       -1.056417E-11	        6.622518E-08	       -2.180761E-11	        2.823211E-10	       -4.740089E-15	        1.456045E-11	        2.710683E-13	        1.222647E-15	       -1.301843E-13	        2.115452E-10	        1.601302E-12	        8.437109E-07	       -1.501499E-09	        3.567017E-07	        3.099201E-09	        8.856619E-11	       -1.696675E-13	       -3.191889E-15	       -2.785704E-10	       -1.138098E-16	        3.888936E-07	       -5.430515E-14	        1.354339E-15	       -1.268642E-10	       -1.700865E-09	       -1.894049E-12	        4.262042E-21	       -9.623628E-20	        4.066924E-14	        6.256435E-15	        4.046344E-07	        2.704016E-10	        1.825369E-10	        1.478111E-16	        8.085505E+02	        6.630575E+05	        3.441377E-01	        3.243562E+02	        9.939260E-01	        1.095808E-04	        1.499504E-03	        1.510188E+00
        2.389731E-02	        8.173901E-03	        0.000000E+00	        1.307034E-18	        0.000000E+00	        0.000000E+00	        0.000000E+00	        7.692358E-86	        3.386183E-13	        1.958603E-13	        1.289562E-20	        7.297202E-12	        4.489939E-04	        2.644299E-01	        0.000000E+00	        3.316204E-17	        0.000000E+00	        6.330243E-02	        7.242380E-02	        1.125181E-13	        3.554265E-14	        4.828710E-21	        6.290364E-18	        6.095301E-09	        1.263554E-07	        3.531408E-14	        1.878200E-17	        6.382379E-06	        5.038342E-01	        1.559495E-20	        1.590184E-08	        1.106112E-12	        1.444257E-17	        8.521083E-02	        1.968646E-19	        5.402515E-10	        3.655577E-04	        2.643280E-10	        5.936160E-07	        1.455424E-13	        1.708807E-08	        3.292343E-14	        1.364625E-16	        2.829976E-12	        2.204462E-06	        1.322054E-08	        4.290698E-05	        2.263349E-06	        2.501517E-04	        6.659835E-05	        2.151344E-09	        2.977760E-12	        1.036093E-08	        1.179732E-07	        2.504398E-12	        8.694925E-04	        6.745631E-12	        3.233960E-10	        3.288604E-04	        6.348929E-08	        3.370406E-11	        1.728664E-22	        1.972408E-20	        1.466427E-05	        3.002134E-05	        1.958080E-04	        2.530618E-08	        3.458358E-08	        4.653519E-11	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	       -4.828960E-12	       -2.364503E-15	        5.040714E-17	       -4.068749E-15	       -3.328958E-07	       -1.155100E-07	        0.000000E+00	       -7.258158E-18	        1.490035E-15	        1.901374E-08	        1.548071E-08	       -1.079520E-14	       -2.607817E-14	       -5.526280E-16	       -2.599105E-18	        2.147585E-10	        7.140832E-10	       -9.130871E-15	        1.081599E-16	        6.413100E-08	       -5.661965E-06	       -1.371763E-17	        1.292685E-12	       -5.239220E-14	       -6.305420E-18	       -2.231923E-06	       -5.427888E-21	       -5.623166E-11	        1.653895E-07	       -4.835079E-11	        6.240070E-10	       -1.282492E-14	        6.460764E-11	        1.872515E-12	       -1.804086E-16	       -1.955586E-13	        8.868322E-10	        1.117719E-11	        1.514191E-06	       -6.126704E-09	        7.422580E-07	        7.251969E-09	        1.422488E-10	       -6.497507E-13	       -1.707022E-14	       -1.529665E-09	       -4.333284E-16	        5.824054E-07	       -1.737107E-13	        1.764028E-15	       -2.157122E-09	       -4.538916E-09	       -4.417047E-12	        1.554961E-20	        4.943918E-19	        2.969124E-13	        3.078916E-14	        9.967147E-07	        2.342880E-10	       -1.927949E-10	        7.365928E-16	        8.196620E+02	        6.472342E+05	        3.393744E-01	        6.637664E+02	        9.860581E-01	        1.128923E-04	        7.047318E-03	        3.225552E+00
        2.498355E-02	        1.235546E-02	        0.000000E+00	        1.298581E-18	        0.000000E+00	        0.000000E+00	        0.000000E+00	        7.567005E-86	        6.006600E-13	        3.004376E-13	        2.584767E-20	        1.067376E-11	        6.787297E-04	        2.626037E-01	        0.000000E+00	        7.059878E-17	        0.000000E+00	        6.652656E-02	        7.264055E-02	        1.871611E-13	        2.157415E-14	        5.375019E-21	        1.327872E-17	        8.615289E-09	        1.897050E-07	        7.663523E-14	        3.261961E-17	        9.390632E-06	        4.976285E-01	        3.273318E-20	        2.403463E-08	        1.885128E-12	        2.939062E-17	        8.429911E-02	        3.327407E-19	        8.926162E-10	        5.521933E-04	        5.063881E-10	        8.949540E-07	        2.606316E-13	        2.566050E-08	        4.723515E-14	        2.496312E-16	        5.065058E-12	        3.330643E-06	        1.995793E-08	        5.827475E-05	        3.436219E-06	        3.753545E-04	        1.006449E-04	        2.693982E-09	        6.540057E-12	        1.566153E-08	        1.818678E-07	        3.786706E-12	        1.306964E-03	        1.067165E-11	        4.888289E-10	        4.971116E-04	        1.129057E-07	        6.446794E-11	        4.450147E-22	        6.284517E-20	        2.216699E-05	        4.538063E-05	        2.914790E-04	        3.626227E-08	        5.145328E-08	        7.033907E-11	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	       -1.296250E-11	       -5.303518E-15	        7.352049E-17	       -8.721034E-13	       -7.264136E-07	       -1.696875E-07	        0.000000E+00	       -1.206765E-17	        1.898965E-15	        2.705223E-08	        2.347659E-08	       -3.411934E-14	       -2.624948E-14	       -6.427455E-16	       -1.427867E-17	       -3.284935E-10	        1.465560E-09	       -2.894036E-14	        3.409838E-16	        9.309447E-08	       -8.524513E-06	       -3.987415E-17	        2.948092E-12	        5.568939E-14	       -1.541595E-17	       -3.077586E-06	        1.280747E-20	       -1.874507E-10	        2.845772E-07	       -7.976128E-11	        9.832784E-10	       -3.177180E-14	        1.368171E-10	        5.363654E-12	       -7.186282E-15	       -1.576090E-13	        1.930928E-09	        2.918931E-11	        1.993113E-06	       -1.315905E-08	        1.119158E-06	        1.195958E-08	        2.170086E-10	       -2.245056E-12	       -4.561835E-14	       -3.597541E-09	       -9.478393E-16	        8.252697E-07	       -3.859079E-13	        1.537089E-15	       -6.545024E-09	       -7.330113E-09	       -9.151307E-12	        2.686247E-20	        5.094511E-18	        9.076346E-13	        6.994384E-14	        1.687393E-06	        5.960344E-11	       -1.124355E-09	        1.805288E-15	        8.297673E+02	        6.329094E+05	        3.351519E-01	        1.023551E+03	        9.789221E-01	        1.159463E-04	        1.543505E-02	        4.710316E+00
        2.606979E-02	        1.855997E-02	        0.000000E+00	        1.285530E-18	        0.000000E+00	        0.000000E+00	        0.000000E+00	        7.463425E-86	        1.167196E-12	        4.606543E-13	        5.299483E-20	        1.612282E-11	        1.019651E-03	        2.598942E-01	        0.000000E+00	        1.400840E-16	        0.000000E+00	        7.131043E-02	        7.296213E-02	        3.275382E-13	        1.085385E-14	        5.460351E-21	        3.183241E-17	        1.249932E-08	        2.823923E-07	        1.724118E-13	        6.352154E-17	        1.373769E-05	        4.884274E-01	        7.384107E-20	        3.609920E-08	        2.987434E-12	        5.962151E-17	        8.294779E-02	        5.162637E-19	        1.562986E-09	        8.288841E-04	        9.347290E-10	        1.340846E-06	        4.721135E-13	        3.820073E-08	        7.965986E-14	        4.297222E-16	        8.551150E-12	        4.999934E-06	        2.991652E-08	        7.857931E-05	        5.191822E-06	        5.597943E-04	        1.511488E-04	        3.244602E-09	        1.526095E-11	        2.352662E-08	        2.810743E-07	        5.690508E-12	        1.954800E-03	        1.693436E-11	        7.342936E-10	        7.467728E-04	        1.973785E-07	        1.212602E-10	        1.117757E-21	        2.366882E-19	        3.329974E-05	        6.817091E-05	        4.307163E-04	        5.243058E-08	        7.826215E-08	        1.056553E-10	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	        0.000000E+00	       -3.041395E-11	       -1.186445E-14	        1.081197E-16	       -3.476891E-12	       -1.612340E-06	       -2.575680E-07	        0.000000E+00	       -1.633635E-17	        2.665155E-15	        3.910389E-08	        3.727294E-08	       -9.247763E-14	       -2.332670E-14	       -6.706930E-16	       -6.855110E-17	       -2.056188E-09	        2.984054E-09	       -8.339481E-14	        1.416425E-15	        1.389904E-07	       -1.381344E-05	       -9.750524E-17	        6.803545E-12	        2.390102E-13	       -3.675118E-17	       -4.316309E-06	        4.445868E-20	       -5.249005E-10	        5.296099E-07	       -1.099241E-10	        1.649717E-09	       -7.608843E-14	        2.909954E-10	        1.656296E-11	       -2.896434E-14	       -4.399250E-14	        4.457945E-09	        7.487731E-11	        2.586460E-06	       -2.987832E-08	        1.781487E-06	        2.108581E-08	        2.767936E-10	       -6.728738E-12	       -1.422010E-13	       -8.318757E-09	       -2.286695E-15	        1.351607E-06	       -9.984950E-13	        6.655818E-16	       -1.949503E-08	       -1.080172E-08	       -1.768413E-11	        4.168697E-20	        3.574731E-17	        3.122693E-12	        1.564824E-13	        3.048902E-06	       -7.706100E-10	       -3.539293E-09	        4.811821E-15	        8.448547E+02	        6.117796E+05	        3.290352E-01	        1.696617E+03	        9.683339E-01	        1.205778E-04	        3.366722E-02	        6.821726E+00
