         time	  rf_minus_rp
5.207572E-04	-1.000000E+00
7.543279E-04	-1.000000E+00
9.878985E-04	-1.000000E+00
1.221469E-03	-1.000000E+00
1.455040E-03	-1.000000E+00
1.688611E-03	-1.000000E+00
1.922181E-03	-1.000000E+00
2.155752E-03	-1.000000E+00
2.389323E-03	-1.000000E+00
2.622893E-03	-1.000000E+00
2.856464E-03	-1.000000E+00
3.090035E-03	-1.000000E+00
3.323605E-03	-1.000000E+00
3.557176E-03	-1.000000E+00
3.790747E-03	-1.000000E+00
4.024317E-03	-1.000000E+00
4.257888E-03	-1.000000E+00
4.491459E-03	-1.000000E+00
4.725029E-03	-1.000000E+00
4.958600E-03	-1.000000E+00
5.192171E-03	-1.000000E+00
5.425741E-03	-1.000000E+00
5.659312E-03	-1.000000E+00
5.892883E-03	-1.000000E+00
6.126453E-03	-1.000000E+00
6.360024E-03	-1.000000E+00
6.593595E-03	-1.000000E+00
6.827165E-03	-1.000000E+00
7.060736E-03	-1.000000E+00
7.294307E-03	-1.000000E+00
7.527877E-03	-1.000000E+00
7.761448E-03	-1.000000E+00
7.995019E-03	-1.000000E+00
8.228589E-03	-1.000000E+00
8.462160E-03	2.472998E+00
8.695731E-03	2.763326E+00
8.929301E-03	3.051025E+00
9.162872E-03	3.333601E+00
9.396443E-03	3.608666E+00
9.630013E-03	3.873942E+00
9.863584E-03	4.127266E+00
1.009715E-02	4.366586E+00
1.033073E-02	4.589974E+00
1.056430E-02	4.795624E+00
1.079787E-02	4.981866E+00
1.103144E-02	5.147170E+00
1.126501E-02	5.290164E+00
1.149858E-02	5.409641E+00
1.173215E-02	5.504577E+00
1.196572E-02	5.574142E+00
1.219929E-02	5.617719E+00
1.243286E-02	5.634914E+00
1.266643E-02	5.625571E+00
1.290000E-02	5.589787E+00
1.313357E-02	5.527914E+00
1.336714E-02	5.440575E+00
1.360071E-02	5.328662E+00
1.383429E-02	5.193336E+00
1.406786E-02	5.036029E+00
1.430143E-02	4.858434E+00
1.453500E-02	4.662491E+00
1.476857E-02	4.450378E+00
1.500214E-02	4.224487E+00
1.523571E-02	3.987400E+00
1.546928E-02	3.741868E+00
1.570285E-02	3.490774E+00
1.593642E-02	3.237102E+00
1.616999E-02	2.983903E+00
1.640356E-02	2.734254E+00
1.663713E-02	2.491221E+00
1.687070E-02	2.257816E+00
1.710427E-02	2.036958E+00
1.733785E-02	1.831431E+00
1.757142E-02	1.643844E+00
1.780499E-02	1.476598E+00
1.803856E-02	1.331843E+00
1.827213E-02	1.211449E+00
1.850570E-02	1.116975E+00
1.873927E-02	1.049645E+00
1.897284E-02	1.010326E+00
1.920641E-02	9.995080E-01
1.943998E-02	1.017297E+00
1.967355E-02	1.063404E+00
1.990712E-02	1.137149E+00
2.014069E-02	1.237462E+00
2.037426E-02	1.362892E+00
2.060783E-02	1.511627E+00
2.084141E-02	1.681511E+00
2.107498E-02	1.870074E+00
2.130855E-02	2.074556E+00
2.154212E-02	2.291952E+00
2.177569E-02	2.519041E+00
2.200926E-02	2.752437E+00
2.224283E-02	2.988629E+00
2.247640E-02	3.224033E+00
2.270997E-02	3.455036E+00
2.294354E-02	3.678051E+00
2.317711E-02	3.889565E+00
2.341068E-02	4.086190E+00
2.364425E-02	4.264708E+00
2.387782E-02	4.422124E+00
2.411139E-02	4.555701E+00
2.434497E-02	4.663009E+00
2.457854E-02	4.741955E+00
2.481211E-02	4.790817E+00
2.504568E-02	4.808272E+00
2.527925E-02	4.793414E+00
2.551282E-02	4.745773E+00
2.574639E-02	4.665320E+00
2.597996E-02	4.552470E+00
2.621353E-02	4.408082E+00
2.644710E-02	4.233444E+00
2.668067E-02	4.030257E+00
2.691424E-02	3.800611E+00
2.714781E-02	3.546959E+00
2.738138E-02	3.272076E+00
2.761495E-02	2.979022E+00
2.784853E-02	2.671099E+00
2.808210E-02	2.351797E+00
2.831567E-02	2.024744E+00
2.854924E-02	1.693650E+00
2.878281E-02	1.362254E+00
2.901638E-02	1.034259E+00
2.924995E-02	7.132817E-01
2.948352E-02	4.027920E-01
2.971709E-02	1.060592E-01
2.995066E-02	-1.000000E+00
3.018423E-02	-1.000000E+00
