time	Mid
5.000686E-04	0.000000E+00
7.035862E-04	0.000000E+00
9.071038E-04	0.000000E+00
1.110621E-03	0.000000E+00
1.314139E-03	0.000000E+00
1.517657E-03	0.000000E+00
1.721174E-03	0.000000E+00
1.924692E-03	0.000000E+00
2.128209E-03	0.000000E+00
2.331727E-03	0.000000E+00
2.535245E-03	0.000000E+00
2.738762E-03	0.000000E+00
2.942280E-03	0.000000E+00
3.145797E-03	0.000000E+00
3.349315E-03	0.000000E+00
3.552833E-03	0.000000E+00
3.756350E-03	0.000000E+00
3.959868E-03	0.000000E+00
4.163385E-03	0.000000E+00
4.366903E-03	0.000000E+00
4.570420E-03	0.000000E+00
4.773938E-03	0.000000E+00
4.977456E-03	0.000000E+00
5.180973E-03	0.000000E+00
5.384491E-03	0.000000E+00
5.588008E-03	0.000000E+00
5.791526E-03	0.000000E+00
5.995044E-03	0.000000E+00
6.198561E-03	0.000000E+00
6.402079E-03	0.000000E+00
6.605596E-03	0.000000E+00
6.809114E-03	0.000000E+00
7.012632E-03	0.000000E+00
7.216149E-03	0.000000E+00
7.419667E-03	-4.597322E-01
7.623184E-03	-4.195650E-01
7.826702E-03	-3.520664E-01
8.030220E-03	-2.570923E-01
8.233737E-03	-1.351313E-01
8.437255E-03	1.274107E-02
8.640772E-03	1.849184E-01
8.844290E-03	3.793279E-01
9.047808E-03	5.935000E-01
9.251325E-03	8.246425E-01
9.454843E-03	1.069716E+00
9.658360E-03	1.325508E+00
9.861878E-03	1.588708E+00
1.006540E-02	1.855977E+00
1.026891E-02	2.124012E+00
1.047243E-02	2.389607E+00
1.067595E-02	2.649710E+00
1.087947E-02	2.901465E+00
1.108298E-02	3.142259E+00
1.128650E-02	3.369750E+00
1.149002E-02	3.581894E+00
1.169354E-02	3.776964E+00
1.189705E-02	3.953563E+00
1.210057E-02	4.110624E+00
1.230409E-02	4.247412E+00
1.250761E-02	4.363515E+00
1.271112E-02	4.458832E+00
1.291464E-02	4.533552E+00
1.311816E-02	4.588135E+00
1.332168E-02	4.623288E+00
1.352519E-02	4.639934E+00
1.372871E-02	4.639183E+00
1.393223E-02	4.622302E+00
1.413575E-02	4.590683E+00
1.433927E-02	4.545809E+00
1.454278E-02	4.489223E+00
1.474630E-02	4.422499E+00
1.494982E-02	4.347211E+00
1.515334E-02	4.264907E+00
1.535685E-02	4.177081E+00
1.556037E-02	4.085155E+00
1.576389E-02	3.990453E+00
1.596741E-02	3.894192E+00
1.617092E-02	3.797459E+00
1.637444E-02	3.701209E+00
1.657796E-02	3.606250E+00
1.678148E-02	3.513245E+00
1.698499E-02	3.422707E+00
1.718851E-02	3.334999E+00
1.739203E-02	3.250344E+00
1.759555E-02	3.168826E+00
1.779906E-02	3.090402E+00
1.800258E-02	3.014913E+00
1.820610E-02	2.942095E+00
1.840962E-02	2.871595E+00
1.861313E-02	2.802985E+00
1.881665E-02	2.735781E+00
1.902017E-02	2.669456E+00
1.922369E-02	2.603456E+00
1.942720E-02	2.537223E+00
1.963072E-02	2.470202E+00
1.983424E-02	2.401864E+00
2.003776E-02	2.331718E+00
2.024128E-02	2.259320E+00
2.044479E-02	2.184293E+00
2.064831E-02	2.106328E+00
2.085183E-02	2.025200E+00
2.105535E-02	1.940771E+00
2.125886E-02	1.852993E+00
2.146238E-02	1.761915E+00
2.166590E-02	1.667680E+00
2.186942E-02	1.570524E+00
2.207293E-02	1.470777E+00
2.227645E-02	1.368850E+00
2.247997E-02	1.265237E+00
2.268349E-02	1.160499E+00
2.288700E-02	1.055259E+00
2.309052E-02	9.501897E-01
2.329404E-02	8.460003E-01
2.349756E-02	7.434249E-01
2.370107E-02	6.432087E-01
2.390459E-02	5.460944E-01
2.410811E-02	4.528081E-01
2.431163E-02	3.640459E-01
2.451514E-02	2.804609E-01
2.471866E-02	2.026504E-01
2.492218E-02	1.311447E-01
2.512570E-02	6.639626E-02
2.532922E-02	8.770982E-03
2.553273E-02	-4.145963E-02
2.573625E-02	-8.412432E-02
2.593977E-02	-1.191562E-01
2.614329E-02	-1.465951E-01
2.634680E-02	-1.665876E-01
2.655032E-02	-1.793858E-01
2.675384E-02	-1.853432E-01
2.695736E-02	-1.849092E-01
2.716087E-02	-1.786216E-01
2.736439E-02	-1.670975E-01
2.756791E-02	-1.510219E-01
2.777143E-02	-1.311358E-01
2.797494E-02	-1.082221E-01
2.817846E-02	-8.309144E-02
2.838198E-02	-5.656623E-02
2.858550E-02	-2.946514E-02
2.878901E-02	-2.586846E-03
2.899253E-02	2.330583E-02
2.919605E-02	4.750154E-02
2.939957E-02	6.935483E-02
2.960308E-02	8.829993E-02
2.980660E-02	1.038628E-01
3.001012E-02	1.156712E-01
3.021364E-02	1.234637E-01
3.041716E-02	1.270948E-01
3.062067E-02	1.265391E-01
3.082419E-02	1.218919E-01
3.102771E-02	1.133672E-01
3.123123E-02	1.012926E-01
3.143474E-02	8.610144E-02
3.163826E-02	6.832225E-02
3.184178E-02	4.856477E-02
3.204530E-02	2.750378E-02
3.224881E-02	5.860696E-03
3.245233E-02	-1.561734E-02
3.265585E-02	-3.617990E-02
3.285937E-02	-5.509618E-02
3.306288E-02	-7.167986E-02
3.326640E-02	-8.531242E-02
3.346992E-02	-9.546721E-02
3.367344E-02	-1.017308E-01
3.387695E-02	-1.038232E-01
3.408047E-02	-1.016144E-01
3.428399E-02	-9.513726E-02
3.448751E-02	-8.459553E-02
3.469102E-02	-7.036710E-02
3.489454E-02	-5.300082E-02
3.509806E-02	-3.320589E-02
3.530158E-02	-1.183510E-02
3.550509E-02	1.014037E-02
3.570861E-02	3.166311E-02
3.591213E-02	5.163130E-02
3.611565E-02	6.894448E-02
3.631917E-02	8.255792E-02
3.652268E-02	9.154417E-02
3.672620E-02	9.515305E-02
3.692972E-02	9.287780E-02
3.713324E-02	8.451767E-02
3.733675E-02	7.023695E-02
3.754027E-02	5.061140E-02
3.774379E-02	2.666359E-02
3.794731E-02	-1.250840E-04
3.815082E-02	-2.783023E-02
3.835434E-02	-5.413751E-02
3.855786E-02	-7.644292E-02
3.876138E-02	-9.201219E-02
3.896489E-02	-9.821278E-02
3.916841E-02	-9.283048E-02
3.937193E-02	-7.449242E-02
3.957545E-02	-4.321055E-02
3.977896E-02	-1.072831E-03
3.998248E-02	4.690543E-02
4.018600E-02	9.172837E-02
4.038952E-02	1.191501E-01
4.059303E-02	1.081496E-01
4.079655E-02	2.911231E-02
4.100007E-02	-1.583086E-01
